acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,1238,1238,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,0,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,2 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1238,66882,NA,1238,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,5,72343,NA,70136,2357,NA,70139,NA,2364,NA,74348,75586,71141,69247,74348,NA,Sternberg task,1,1238,1,yes,1024
100,100,1256.5,1256.5,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,1,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,4 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,NA,left,NA,1275,66882,NA,1275,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,4,79068,75703,76862,2357,NA,76865,NA,2364,NA,81070,82345,77867,69247,81070,NA,Sternberg task,2,2513,2,yes,1024
66.66666667,66.66666667,1240.666667,1240.666667,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,left,2,2,2,0,0,2,2,0,0,2,2,2,0,2,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,2,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,1 5 2 9,Kafkaesque Koffka,3.2.8,2,y,0,right,right,NA,right,NA,1209,66882,NA,1209,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,85878,82484,83671,2357,NA,83674,NA,2364,NA,87881,89091,84676,69247,87881,NA,Sternberg task,2,3722,3,yes,1024
75,75,1336.25,1336.25,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,3,3,3,0,0,3,3,0,0,3,3,3,0,3,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,3,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,9 6 7 4 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1623,66882,NA,1623,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,3,92500,82484,90293,2357,NA,90296,89130,2364,NA,94503,96126,91298,69247,94503,NA,Sternberg task,3,5345,4,yes,1024
80,80,1174,1174,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,4,4,4,0,0,4,4,0,0,4,4,4,0,4,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,4,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,4 3 1 7 9 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,NA,left,NA,525,66882,NA,525,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,4,99556,96174,97349,2357,NA,97352,89130,2364,NA,101559,102085,98354,69247,101558,NA,Sternberg task,4,5870,5,yes,1024
66.66666667,66.66666667,1160.833333,1160.833333,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,left,5,5,5,0,0,5,5,0,0,5,5,5,0,5,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,5,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,6,Kafkaesque Koffka,3.2.8,1,y,0,right,right,NA,right,NA,1095,66882,NA,1095,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,6,105547,102172,103337,2357,NA,103339,89130,2364,NA,107548,108644,104345,69247,107548,NA,Sternberg task,4,6965,6,yes,1024
71.42857143,71.42857143,1117.428571,1117.428571,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,6,6,6,0,0,6,6,0,0,6,6,6,0,6,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,6,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,2 9 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,NA,left,NA,857,66882,NA,857,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,4,112099,102172,109889,2357,NA,109892,108731,2364,NA,114103,114960,110894,69247,114103,NA,Sternberg task,5,7822,7,yes,1024
75,75,1181.375,1181.375,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,7,7,7,0,0,7,7,0,0,7,7,7,0,7,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,7,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,5 7 8 4 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1629,66882,NA,1629,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,118418,115036,116208,2357,NA,116211,108731,2364,NA,120419,122048,117216,69247,120419,NA,Sternberg task,6,9451,8,yes,1024
77.77777778,77.77777778,1177.111111,1177.111111,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,8,8,8,0,0,8,8,0,0,8,8,8,0,8,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,8,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,3 1 9 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1143,66882,NA,1143,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,125443,122078,123233,2357,NA,123236,108731,2364,NA,127445,128589,124240,69247,127445,NA,Sternberg task,7,10594,9,yes,1024
80,80,1206.3,1206.3,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,9,9,9,0,0,9,9,0,0,9,9,9,0,9,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,9,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,1 7 9 8 5,Kafkaesque Koffka,3.2.8,4,y,0,left,right,NA,left,NA,1469,66882,NA,1469,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,132105,128724,129897,2357,NA,129900,108731,2364,NA,134107,135576,130903,69247,134107,NA,Sternberg task,8,12063,10,yes,1024
81.81818182,81.81818182,1187.727273,1187.727273,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,10,10,10,0,0,10,10,0,0,10,10,10,0,10,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,10,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1002,66882,NA,1002,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,2,139004,135618,136794,2357,NA,136796,108731,2364,NA,141007,142009,137798,69247,141006,NA,Sternberg task,9,13065,11,yes,1024
75,75,1255.416667,1255.416667,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,right,11,11,11,0,0,11,11,0,0,11,11,11,0,11,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,None,right,NA,None,NA,2000,66882,NA,2000,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,3,145472,142106,143264,2357,NA,143267,108731,2364,NA,147475,149475,144269,69247,147474,NA,Sternberg task,9,15065,12,yes,1024
76.92307692,76.92307692,1276.153846,1276.153846,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,12,12,12,0,0,12,12,0,0,12,12,12,0,12,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,11,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,left,NA,1525,66882,8189,1525,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,161160,142106,158953,2357,158722,158956,149510,2364,150532,163163,164688,159958,69247,163163,NA,Sternberg task,10,16590,13,yes,1024
78.57142857,78.57142857,1259.642857,1259.642857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,13,13,13,0,0,13,13,0,0,13,13,13,0,13,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,11,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,6 9 7 3 8 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,1045,66882,8189,1045,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,5,168098,164722,165891,2357,158722,165894,149510,2364,150532,170100,171146,166896,69247,170100,NA,Sternberg task,11,17635,14,yes,1024
80,80,1259.666667,1259.666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,14,14,14,0,0,14,14,0,0,14,14,14,0,14,0,10/23/19 15:20,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,11,C:/Users/Sarah Linan/Desktop/subject-S1.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,left,NA,1260,66882,8189,1260,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,174535,171178,172325,2357,158722,172328,149510,2364,150532,176537,177798,173333,69247,176537,NA,Sternberg task,12,18895,15,yes,1024
