acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,1691,1691,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Oct 25 12:57:14 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,0,0,/Users/Zenny/Desktop/quickrun.csv,legacy,2 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1691,55384,NA,1691,NA,2,legacy,2,1024,2,48000,-16,experiment,999,odd,5,60504,NA,58207,2569,NA,58239,NA,2652,NA,62534,64226,59270,58046,62534,NA,SternbergTask,1,1691,1,yes,1024
100,100,1363,1363,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,Fri Oct 25 12:57:14 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,1,1,/Users/Zenny/Desktop/quickrun.csv,legacy,4 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,NA,left,NA,1035,55384,NA,1035,NA,2,legacy,2,1024,2,48000,-16,experiment,999,odd,4,67816,64354,65518,2569,NA,65550,NA,2652,NA,69852,70889,66582,58046,69851,NA,SternbergTask,2,2726,2,yes,1024
66.66666667,66.66666667,1379.666667,1379.666667,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,left,2,2,2,0,0,2,2,0,0,2,2,2,0,2,0,Fri Oct 25 12:57:14 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,2,2,/Users/Zenny/Desktop/quickrun.csv,legacy,6,Kafkaesque Koffka,3.2.8,1,y,0,right,right,NA,right,NA,1413,55384,NA,1413,NA,2,legacy,1,1024,2,48000,-16,experiment,999,odd,6,74352,70924,72054,2569,NA,72086,NA,2652,NA,76386,77801,73120,58046,76386,NA,SternbergTask,2,4139,3,yes,1024
75,75,1407.75,1407.75,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,3,3,3,0,0,3,3,0,0,3,3,3,0,3,0,Fri Oct 25 12:57:14 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,3,3,/Users/Zenny/Desktop/quickrun.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1492,55384,NA,1492,NA,2,legacy,3,1024,2,48000,-16,experiment,999,odd,2,81263,70924,78958,2569,NA,79000,77841,2652,NA,83295,84788,80032,58046,83294,NA,SternbergTask,3,5631,4,yes,1024
80,80,1327.8,1327.8,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,4,4,4,0,0,4,4,0,0,4,4,4,0,4,0,Fri Oct 25 12:57:14 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,4,4,/Users/Zenny/Desktop/quickrun.csv,legacy,1 5 2 9,Kafkaesque Koffka,3.2.8,2,y,0,left,right,NA,left,NA,1008,55384,NA,1008,NA,2,legacy,4,1024,2,48000,-16,experiment,999,odd,5,88270,84826,85976,2569,NA,86006,77841,2652,NA,90301,91311,87037,58046,90300,NA,SternbergTask,4,6639,5,yes,1024
66.66666667,66.66666667,1267.166667,1267.166667,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,left,5,5,5,0,0,5,5,0,0,5,5,5,0,5,0,Fri Oct 25 12:57:14 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,5,5,/Users/Zenny/Desktop/quickrun.csv,legacy,2 9 4,Kafkaesque Koffka,3.2.8,3,y,0,right,right,NA,right,NA,964,55384,NA,964,NA,2,legacy,3,1024,2,48000,-16,experiment,999,odd,4,94797,91348,92501,2569,NA,92534,77841,2652,NA,96833,97798,93565,58046,96833,NA,SternbergTask,4,7603,6,yes,1024
71.42857143,71.42857143,1295.428571,1295.428571,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,6,6,6,0,0,6,6,0,0,6,6,6,0,6,0,Fri Oct 25 12:57:14 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,6,6,/Users/Zenny/Desktop/quickrun.csv,legacy,5 7 8 4 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1465,55384,NA,1465,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,6,101282,91348,98986,2569,NA,99017,97834,2652,NA,103316,104782,100049,58046,103316,NA,SternbergTask,5,9068,7,yes,1024
75,75,1249.125,1249.125,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,7,7,7,0,0,7,7,0,0,7,7,7,0,7,0,Fri Oct 25 12:57:14 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,7,7,/Users/Zenny/Desktop/quickrun.csv,legacy,1 7 9 8 5,Kafkaesque Koffka,3.2.8,4,y,0,left,right,NA,left,NA,925,55384,NA,925,NA,2,legacy,5,1024,2,48000,-16,experiment,999,odd,8,108244,104817,105943,2569,NA,105981,97834,2652,NA,110277,111204,107013,58046,110276,NA,SternbergTask,6,9993,8,yes,1024
77.77777778,77.77777778,1192.333333,1192.333333,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,8,8,8,0,0,8,8,0,0,8,8,8,0,8,0,Fri Oct 25 12:57:14 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,8,8,/Users/Zenny/Desktop/quickrun.csv,legacy,9 6 7 4 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,738,55384,NA,738,NA,2,legacy,5,1024,2,48000,-16,experiment,999,odd,3,114644,111240,112351,2569,NA,112383,97834,2652,NA,116676,117416,113414,58046,116676,NA,SternbergTask,7,10731,9,yes,1024
80,80,1177.5,1177.5,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,9,9,9,0,0,9,9,0,0,9,9,9,0,9,0,Fri Oct 25 12:57:14 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,9,9,/Users/Zenny/Desktop/quickrun.csv,legacy,3 1 9 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1044,55384,NA,1044,NA,2,legacy,4,1024,2,48000,-16,experiment,999,odd,6,120909,117459,118613,2569,NA,118645,97834,2652,NA,122941,123987,119676,58046,122941,NA,SternbergTask,8,11775,10,yes,1024
