acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_new_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_getting_started,count_incorrectFeeback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,count_welcome,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,response_time_welcome,response_welcome,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_getting_started,time_incorrectFeeback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90,90,814,814,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,29,29,29,0,0,29,NA,29,0,0,29,29,29,0,29,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,17,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 5 4 8 7,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,491,133417,8914,491,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,327470,324140,325226,2776,222837,325238,NA,306471,2792,213922,329976,326253,329483,136330,329483,NA,NA,Sternberg Task,27,24420,30,yes,1024
90.32258065,90.32258065,810.1290323,810.1290323,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,30,30,30,0,0,30,NA,30,0,0,30,30,30,0,30,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,18,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,694,133417,8914,694,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,333324,329992,331078,2776,222837,331090,NA,306471,2792,213922,336032,332105,335337,136330,335337,NA,NA,Sternberg Task,28,25114,31,yes,1024
90.625,90.625,805.625,805.625,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,31,31,31,0,0,31,NA,31,0,0,31,31,31,0,31,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,19,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,666,133417,8914,666,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,339376,336047,337133,2776,222837,337145,NA,306471,2792,213922,342058,338160,341390,136330,341390,NA,NA,Sternberg Task,29,25780,32,yes,1024
90.90909091,90.90909091,795.3333333,795.3333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,32,32,32,0,0,32,NA,32,0,0,32,32,32,0,32,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,20,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,466,133417,8914,466,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,5,345401,342074,343159,2776,222837,343171,NA,306471,2792,213922,347881,344185,347414,136330,347414,NA,NA,Sternberg Task,30,26246,33,yes,1024
91.17647059,91.17647059,804.1176471,804.1176471,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,33,33,33,0,0,33,NA,33,0,0,33,33,33,0,33,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,21,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1094,133417,8914,1094,NA,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,6,351223,347897,348981,2776,222837,348994,NA,306471,2792,213922,354331,350007,353236,136330,353236,NA,NA,Sternberg Task,31,27340,34,yes,1024
91.42857143,91.42857143,799.1142857,799.1142857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,34,34,34,0,0,34,NA,34,0,0,34,34,34,0,34,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,22,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 3 1 7 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,629,133417,8914,629,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,4,357678,354347,355433,2776,222837,355446,NA,306471,2792,213922,360322,356460,359692,136330,359691,NA,NA,Sternberg Task,32,27969,35,yes,1024
91.66666667,91.66666667,794.8888889,794.8888889,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,35,35,35,0,0,35,NA,35,0,0,35,35,35,0,35,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,23,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,647,133417,8914,647,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,363671,360339,361427,2776,222837,361439,NA,306471,2792,213922,366334,362453,365685,136330,365684,NA,NA,Sternberg Task,33,28616,36,yes,1024
91.89189189,91.89189189,787.6216216,787.6216216,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,36,36,0,0,36,NA,36,0,0,36,36,36,0,36,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,24,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,526,133417,8914,526,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,1,369679,366350,367434,2776,222837,367447,NA,306471,2792,213922,372221,368462,371693,136330,371693,NA,NA,Sternberg Task,34,29142,37,yes,1024
89.47368421,89.47368421,780.3947368,780.3947368,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,37,37,37,0,0,37,NA,37,0,0,37,37,37,0,37,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,25,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 4 2 6 3 5,Kafkaesque Koffka,3.2.8,6,y,0,right,right,right,right,NA,513,133417,8914,513,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,375565,372236,373322,2776,222837,373335,NA,306471,2792,213922,378094,374349,377579,136330,377578,NA,NA,Sternberg Task,34,29655,38,yes,1024
87.17948718,87.17948718,772.3846154,772.3846154,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,38,38,38,0,0,38,NA,38,0,0,38,38,38,0,38,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,26,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,right,right,right,right,NA,468,133417,8914,468,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,381436,372236,379193,2776,222837,379205,NA,378108,2792,213922,383918,380220,383449,136330,383449,NA,NA,Sternberg Task,34,30123,39,yes,1024
87.5,87.5,773.925,773.925,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,39,39,39,0,0,39,NA,39,0,0,39,39,39,0,39,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,27,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,834,133417,8914,834,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,387262,372236,385019,2776,222837,385031,NA,383934,2792,213922,390110,386045,389275,136330,389275,NA,NA,Sternberg Task,35,30957,40,yes,1024
87.80487805,87.80487805,766.5609756,766.5609756,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,40,40,40,0,0,40,NA,40,0,0,40,40,40,0,40,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,28,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,472,133417,8914,472,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,393451,390126,391207,2776,222837,391219,NA,383934,2792,213922,395938,392234,395464,136330,395464,NA,NA,Sternberg Task,36,31429,41,yes,1024
88.0952381,88.0952381,761.8095238,761.8095238,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,41,41,41,0,0,41,NA,41,0,0,41,41,41,0,41,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,29,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,567,133417,8914,567,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,399279,395953,397035,2776,222837,397047,NA,383934,2792,213922,401862,398062,401293,136330,401292,NA,NA,Sternberg Task,37,31996,42,yes,1024
88.37209302,88.37209302,755.9534884,755.9534884,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,42,42,42,0,0,42,NA,42,0,0,42,42,42,0,42,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,30,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,510,133417,8914,510,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,405202,401878,402959,2776,222837,402971,NA,383934,2792,213922,407727,403986,407215,136330,407215,NA,NA,Sternberg Task,38,32506,43,yes,1024
86.36363636,86.36363636,764.9772727,764.9772727,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,43,43,43,0,0,43,NA,43,0,0,43,43,43,0,43,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,31,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.8,3,y,0,right,right,right,right,NA,1153,133417,8914,1153,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,7,411067,407741,408823,2776,222837,408836,NA,383934,2792,213922,414235,409850,413081,136330,413080,NA,NA,Sternberg Task,38,33659,44,yes,1024
86.66666667,86.66666667,760.9111111,760.9111111,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,44,44,44,0,0,44,NA,44,0,0,44,44,44,0,44,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,32,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,582,133417,8914,582,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,417575,407741,415331,2776,222837,415344,NA,414251,2792,213922,420173,416358,419589,136330,419589,NA,NA,Sternberg Task,39,34241,45,yes,1024
86.95652174,86.95652174,755.7391304,755.7391304,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,45,45,45,0,0,45,NA,45,0,0,45,45,45,0,45,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,33,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 8 6 3 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,523,133417,8914,523,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,7,423514,420189,421270,2776,222837,421282,NA,414251,2792,213922,426051,422296,425527,136330,425527,NA,NA,Sternberg Task,40,34764,46,yes,1024
87.23404255,87.23404255,753.3404255,753.3404255,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,46,46,46,0,0,46,NA,46,0,0,46,46,46,0,46,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,34,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 9 7 4 5 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,643,133417,8914,643,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,429393,426067,427149,2776,222837,427161,NA,414251,2792,213922,432051,428176,431406,136330,431406,NA,NA,Sternberg Task,41,35407,47,yes,1024
87.5,87.5,751.2708333,751.2708333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,47,47,47,0,0,47,NA,47,0,0,47,47,47,0,47,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,35,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,1 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,654,133417,8914,654,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,5,435392,432067,433148,2776,222837,433161,NA,414251,2792,213922,438060,434175,437405,136330,437405,NA,NA,Sternberg Task,42,36061,48,yes,1024
87.75510204,87.75510204,747.0816327,747.0816327,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,48,48,48,0,0,48,NA,48,0,0,48,48,48,0,48,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,36,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,546,133417,8914,546,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,441400,438075,439156,2776,222837,439168,NA,414251,2792,213922,443961,440183,443413,136330,443413,NA,NA,Sternberg Task,43,36607,49,yes,1024
88,88,746.48,746.48,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,49,49,49,0,0,49,NA,49,0,0,49,49,49,0,49,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,37,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,717,133417,8914,717,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,447300,443976,445057,2776,222837,445069,NA,414251,2792,213922,450032,446083,449313,136330,449313,NA,NA,Sternberg Task,44,37324,50,yes,1024
86.2745098,86.2745098,741.1960784,741.1960784,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,50,50,50,0,0,50,NA,50,0,0,50,50,50,0,50,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,38,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.8,3,y,0,right,right,right,right,NA,477,133417,8914,477,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,6,453375,450051,451131,2776,222837,451144,NA,414251,2792,213922,455867,452158,455388,136330,455388,NA,NA,Sternberg Task,44,37801,51,yes,1024
86.53846154,86.53846154,736.8653846,736.8653846,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,51,51,51,0,0,51,NA,51,0,0,51,51,51,0,51,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,39,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,516,133417,8914,516,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,459208,450051,456965,2776,222837,456977,NA,455883,2792,213922,461739,457992,461221,136330,461221,NA,NA,Sternberg Task,45,38317,52,yes,1024
86.79245283,86.79245283,731.8679245,731.8679245,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,52,52,52,0,0,52,NA,52,0,0,52,52,52,0,52,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,40,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,3 5 7 1,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,472,133417,8914,472,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,465081,461755,462837,2776,222837,462850,NA,455883,2792,213922,467568,463865,467094,136330,467094,NA,NA,Sternberg Task,46,38789,53,yes,1024
87.03703704,87.03703704,730.8518519,730.8518519,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,53,53,53,0,0,53,NA,53,0,0,53,53,53,0,53,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,41,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 9 7 3 8 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,677,133417,8914,677,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,470908,467582,468665,2776,222837,468677,NA,455883,2792,213922,473601,469692,472922,136330,472921,NA,NA,Sternberg Task,47,39466,54,yes,1024
87.27272727,87.27272727,727.8727273,727.8727273,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,54,54,54,0,0,54,NA,54,0,0,54,54,54,0,54,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,42,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,567,133417,8914,567,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,476943,473616,474700,2776,222837,474712,NA,455883,2792,213922,479525,475727,478957,136330,478956,NA,NA,Sternberg Task,48,40033,55,yes,1024
85.71428571,85.71428571,730.4642857,730.4642857,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,55,55,55,0,0,55,NA,55,0,0,55,55,55,0,55,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,43,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,left,NA,873,133417,8914,873,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,482872,479541,480627,2776,222837,480640,NA,455883,2792,213922,485761,481656,484886,136330,484885,NA,NA,Sternberg Task,48,40906,56,yes,1024
84.21052632,84.21052632,725.0701754,725.0701754,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,56,56,56,0,0,56,NA,56,0,0,56,56,56,0,56,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,44,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,right,right,right,right,NA,423,133417,8914,423,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,489107,479541,486863,2776,222837,486876,NA,485777,2792,213922,491544,487890,491120,136330,491120,NA,NA,Sternberg Task,48,41329,57,yes,1024
84.48275862,84.48275862,724,724,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,57,57,0,0,57,NA,57,0,0,57,57,57,0,57,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,45,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,663,133417,8914,663,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,494939,479541,492697,2776,222837,492711,NA,491560,2792,213922,497618,493726,496953,136330,496953,NA,NA,Sternberg Task,49,41992,58,yes,1024
83.05084746,83.05084746,720.3728814,720.3728814,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,58,58,58,0,0,58,NA,58,0,0,58,58,58,0,58,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,46,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,left,NA,510,133417,8914,510,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,500963,497634,498719,2776,222837,498732,NA,491560,2792,213922,503487,499747,502976,136330,502976,NA,NA,Sternberg Task,49,42502,59,yes,1024
83.33333333,83.33333333,718.5333333,718.5333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,59,59,59,0,0,59,NA,59,0,0,59,59,59,0,59,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,47,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,left,NA,610,133417,8914,610,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,506832,497634,504589,2776,222837,504601,NA,503503,2792,213922,509458,505615,508846,136330,508846,NA,NA,Sternberg Task,50,43112,60,yes,1024
