acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_new_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_getting_started,count_incorrectFeeback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,count_welcome,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,response_time_welcome,response_welcome,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_getting_started,time_incorrectFeeback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
95.23809524,95.23809524,1067.380952,1067.380952,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,20,20,20,0,0,20,NA,20,0,0,20,20,20,0,20,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,8,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,1000,40974,66800,1000,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,6,241914,238587,239672,2737,188216,239684,NA,94058,2751,121299,244928,240698,243927,43737,243927,NA,NA,Sternberg Task,20,22415,21,yes,1024
95.45454545,95.45454545,1056.318182,1056.318182,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,21,21,21,0,0,21,NA,21,0,0,21,21,21,0,21,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,9,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,824,40974,66800,824,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,248269,244943,246027,2737,188216,246039,NA,94058,2751,121299,251107,247053,250282,43737,250282,NA,NA,Sternberg Task,21,23239,22,yes,1024
95.65217391,95.65217391,1052.086957,1052.086957,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,22,22,22,0,0,22,NA,22,0,0,22,22,22,0,22,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,10,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,959,40974,66800,959,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,254451,251122,252209,2737,188216,252221,NA,94058,2751,121299,257424,253235,256464,43737,256464,NA,NA,Sternberg Task,22,24198,23,yes,1024
95.83333333,95.83333333,1043.333333,1043.333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,23,23,23,0,0,23,NA,23,0,0,23,23,23,0,23,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,11,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,842,40974,66800,842,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,9,260767,257439,258525,2737,188216,258537,NA,94058,2751,121299,263623,259551,262780,43737,262780,NA,NA,Sternberg Task,23,25040,24,yes,1024
96,96,1032.68,1032.68,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,24,24,24,0,0,24,NA,24,0,0,24,24,24,0,24,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,12,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,777,40974,66800,777,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,266966,263637,264724,2737,188216,264736,NA,94058,2751,121299,269757,265750,268979,43737,268979,NA,NA,Sternberg Task,24,25817,25,yes,1024
96.15384615,96.15384615,1029.692308,1029.692308,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,25,25,25,0,0,25,NA,25,0,0,25,25,25,0,25,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,13,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 8 9 3 4 9,Kafkaesque Koffka,3.2.8,5,y,0,left,left,right,left,NA,955,40974,66800,955,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,4,273102,269773,270859,2737,188216,270871,NA,94058,2751,121299,276071,271885,275115,43737,275115,NA,NA,Sternberg Task,25,26772,26,yes,1024
96.2962963,96.2962963,1030.888889,1030.888889,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,26,26,26,0,0,26,NA,26,0,0,26,26,26,0,26,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,14,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,1062,40974,66800,1062,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,6,279414,276087,277173,2737,188216,277184,NA,94058,2751,121299,282491,278198,281428,43737,281428,NA,NA,Sternberg Task,26,27834,27,yes,1024
96.42857143,96.42857143,1021.75,1021.75,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,27,27,27,0,0,27,NA,27,0,0,27,27,27,0,27,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,15,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,775,40974,66800,775,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,6,285834,282506,283592,2737,188216,283604,NA,94058,2751,121299,288623,284618,287847,43737,287847,NA,NA,Sternberg Task,27,28609,28,yes,1024
96.55172414,96.55172414,1017.965517,1017.965517,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,28,28,28,0,0,28,NA,28,0,0,28,28,28,0,28,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,16,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,left,NA,912,40974,66800,912,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,291966,288639,289724,2737,188216,289736,NA,94058,2751,121299,294892,290750,293979,43737,293979,NA,NA,Sternberg Task,28,29521,29,yes,1024
96.66666667,96.66666667,1006.166667,1006.166667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,29,29,29,0,0,29,NA,29,0,0,29,29,29,0,29,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,17,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,664,40974,66800,664,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,7,298233,294906,295992,2737,188216,296003,NA,94058,2751,121299,300911,297017,300246,43737,300246,NA,NA,Sternberg Task,29,30185,30,yes,1024
96.77419355,96.77419355,1015.612903,1015.612903,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,30,30,30,0,0,30,NA,30,0,0,30,30,30,0,30,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,18,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,2 8 6 3 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,1299,40974,66800,1299,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,304254,300926,302011,2737,188216,302023,NA,94058,2751,121299,307567,303037,306267,43737,306267,NA,NA,Sternberg Task,30,31484,31,yes,1024
96.875,96.875,1008.09375,1008.09375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,31,31,31,0,0,31,NA,31,0,0,31,31,31,0,31,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,19,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,775,40974,66800,775,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,8,310909,307582,308668,2737,188216,308679,NA,94058,2751,121299,313699,309694,312923,43737,312922,NA,NA,Sternberg Task,31,32259,32,yes,1024
96.96969697,96.96969697,1010.151515,1010.151515,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,32,32,32,0,0,32,NA,32,0,0,32,32,32,0,32,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,20,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,1076,40974,66800,1076,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,9,317041,313714,314799,2737,188216,314811,NA,94058,2751,121299,320131,315825,319054,43737,319054,NA,NA,Sternberg Task,32,33335,33,yes,1024
97.05882353,97.05882353,1001.764706,1001.764706,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,33,33,33,0,0,33,NA,33,0,0,33,33,33,0,33,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,21,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 9 7 3 8 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,725,40974,66800,725,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,5,323476,320147,321234,2737,188216,321246,NA,94058,2751,121299,326215,322260,325489,43737,325489,NA,NA,Sternberg Task,33,34060,34,yes,1024
97.14285714,97.14285714,996.6857143,996.6857143,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,34,34,34,0,0,34,NA,34,0,0,34,34,34,0,34,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,22,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 2 9 3 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,824,40974,66800,824,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,329557,326228,327314,2737,188216,327327,NA,94058,2751,121299,332397,328341,331571,43737,331571,NA,NA,Sternberg Task,34,34884,35,yes,1024
97.22222222,97.22222222,992.25,992.25,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,35,35,35,0,0,35,NA,35,0,0,35,35,35,0,35,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,23,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,837,40974,66800,837,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,335739,332411,333497,2737,188216,333509,NA,94058,2751,121299,338591,334523,337752,43737,337752,NA,NA,Sternberg Task,35,35721,36,yes,1024
97.2972973,97.2972973,986.3513514,986.3513514,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,36,36,0,0,36,NA,36,0,0,36,36,36,0,36,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,24,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,5 3 8 7 2 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,774,40974,66800,774,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,341934,338606,339692,2737,188216,339704,NA,94058,2751,121299,344722,340718,343947,43737,343947,NA,NA,Sternberg Task,36,36495,37,yes,1024
97.36842105,97.36842105,976.3421053,976.3421053,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,37,37,37,0,0,37,NA,37,0,0,37,37,37,0,37,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,25,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,606,40974,66800,606,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,8,348066,344738,345823,2737,188216,345835,NA,94058,2751,121299,350687,346850,350079,43737,350079,NA,NA,Sternberg Task,37,37101,38,yes,1024
97.43589744,97.43589744,971.3846154,971.3846154,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,38,38,0,0,38,NA,38,0,0,38,38,38,0,38,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,26,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,783,40974,66800,783,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,9,354032,350702,351788,2737,188216,351799,NA,94058,2751,121299,356830,352816,356045,43737,356045,NA,NA,Sternberg Task,38,37884,39,yes,1024
97.5,97.5,963.4,963.4,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,39,39,39,0,0,39,NA,39,0,0,39,39,39,0,39,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,27,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,3 4 9 6 7 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,652,40974,66800,652,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,360174,356845,357932,2737,188216,357944,NA,94058,2751,121299,362840,358958,362187,43737,362187,NA,NA,Sternberg Task,39,38536,40,yes,1024
97.56097561,97.56097561,956.1707317,956.1707317,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,40,40,40,0,0,40,NA,40,0,0,40,40,40,0,40,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,28,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,7 1 5 6 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,667,40974,66800,667,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,366179,362856,363937,2737,188216,363949,NA,94058,2751,121299,368860,364963,368192,43737,368192,NA,NA,Sternberg Task,40,39203,41,yes,1024
97.61904762,97.61904762,955.8809524,955.8809524,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,41,41,41,0,0,41,NA,41,0,0,41,41,41,0,41,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,29,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,3 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,944,40974,66800,944,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,3,372202,368875,369960,2737,188216,369972,NA,94058,2751,121299,375160,370986,374215,43737,374215,NA,NA,Sternberg Task,41,40147,42,yes,1024
97.6744186,97.6744186,961.0930233,961.0930233,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,42,42,42,0,0,42,NA,42,0,0,42,42,42,0,42,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,30,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,1 4 9 3 2 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,1180,40974,66800,1180,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,378504,375175,376262,2737,188216,376274,NA,94058,2751,121299,381699,377288,380517,43737,380517,NA,NA,Sternberg Task,42,41327,43,yes,1024
97.72727273,97.72727273,957.9772727,957.9772727,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,43,43,43,0,0,43,NA,43,0,0,43,43,43,0,43,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,31,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,left,NA,824,40974,66800,824,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,4,385044,381714,382800,2737,188216,382814,NA,94058,2751,121299,387883,383828,387057,43737,387057,NA,NA,Sternberg Task,43,42151,44,yes,1024
95.55555556,95.55555556,959.0888889,959.0888889,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,44,44,44,0,0,44,NA,44,0,0,44,44,44,0,44,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,32,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,left,left,right,left,NA,1008,40974,66800,1008,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,391223,387896,388981,2737,188216,388994,NA,94058,2751,121299,394245,390007,393236,43737,393236,NA,NA,Sternberg Task,43,43159,45,yes,1024
95.65217391,95.65217391,964.5217391,964.5217391,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,45,45,45,0,0,45,NA,45,0,0,45,45,45,0,45,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,33,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,4 9 7 8 5 3,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,left,NA,1209,40974,66800,1209,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,397588,387896,395346,2737,188216,395358,NA,394260,2751,121299,400812,396372,399601,43737,399601,NA,NA,Sternberg Task,44,44368,46,yes,1024
95.74468085,95.74468085,966.5744681,966.5744681,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,46,46,46,0,0,46,NA,46,0,0,46,46,46,0,46,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,34,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,1061,40974,66800,1061,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,404155,400828,401913,2737,188216,401925,NA,394260,2751,121299,407231,402939,406168,43737,406168,NA,NA,Sternberg Task,45,45429,47,yes,1024
95.83333333,95.83333333,961.0416667,961.0416667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,47,47,47,0,0,47,NA,47,0,0,47,47,47,0,47,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,35,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,701,40974,66800,701,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,6,410573,407246,408331,2737,188216,408343,NA,394260,2751,121299,413289,409357,412586,43737,412586,NA,NA,Sternberg Task,46,46130,48,yes,1024
95.91836735,95.91836735,956.3061224,956.3061224,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,48,48,48,0,0,48,NA,48,0,0,48,48,48,0,48,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,36,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,6 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,729,40974,66800,729,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,416629,413302,414386,2737,188216,414398,NA,394260,2751,121299,419373,415412,418642,43737,418642,NA,NA,Sternberg Task,47,46859,49,yes,1024
96,96,951.52,951.52,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,49,49,49,0,0,49,NA,49,0,0,49,49,49,0,49,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,37,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,2 5 4 8 7,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,717,40974,66800,717,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,4,422711,419387,420469,2737,188216,420481,NA,394260,2751,121299,425442,421495,424724,43737,424724,NA,NA,Sternberg Task,48,47576,50,yes,1024
94.11764706,94.11764706,952.7058824,952.7058824,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,50,50,50,0,0,50,NA,50,0,0,50,50,50,0,50,0,NA,Fri Oct 25 19:03:25 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,38,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-2.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,left,left,right,left,NA,1012,40974,66800,1012,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,4,428781,425457,426539,2737,188216,426551,NA,394260,2751,121299,431808,427565,430794,43737,430794,NA,NA,Sternberg Task,48,48588,51,yes,1024
