acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_new_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_getting_started,count_incorrectFeeback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,count_welcome,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,response_time_welcome,response_welcome,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_getting_started,time_incorrectFeeback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.5483871,93.5483871,895.9032258,895.9032258,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,30,30,30,0,0,30,NA,30,0,0,30,30,30,0,30,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,18,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,left,NA,879,19715,16103,879,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,228882,225551,226637,2728,113592,226650,NA,118684,2743,97488,231777,227665,230896,22468,230896,NA,NA,Sternberg Task,29,27773,31,yes,1024
93.75,93.75,894.4375,894.4375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,31,31,31,0,0,31,NA,31,0,0,31,31,31,0,31,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,19,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,849,19715,16103,849,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,7,235125,225551,232881,2728,113592,232894,NA,231793,2743,97488,237990,233909,237139,22468,237139,NA,NA,Sternberg Task,30,28622,32,yes,1024
93.93939394,93.93939394,890.7575758,890.7575758,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,32,32,32,0,0,32,NA,32,0,0,32,32,32,0,32,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,20,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,773,19715,16103,773,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,7,241336,238005,239091,2728,113592,239104,NA,231793,2743,97488,244124,240119,243350,22468,243350,NA,NA,Sternberg Task,31,29395,33,yes,1024
94.11764706,94.11764706,884.6470588,884.6470588,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,33,33,33,0,0,33,NA,33,0,0,33,33,33,0,33,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,21,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,683,19715,16103,683,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,1,247471,244140,245226,2728,113592,245239,NA,231793,2743,97488,250169,246253,249485,22468,249485,NA,NA,Sternberg Task,32,30078,34,yes,1024
91.42857143,91.42857143,916.5142857,916.5142857,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,34,34,34,0,0,34,NA,34,0,0,34,34,34,0,34,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,22,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 2,Kafkaesque Koffka,3.2.8,1,y,0,None,left,left,None,NA,2000,19715,16103,2000,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,253516,250185,251272,2728,113592,251284,NA,231793,2743,97488,257531,252299,255531,22468,255531,NA,NA,Sternberg Task,32,32078,35,yes,1024
91.66666667,91.66666667,906.0833333,906.0833333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,35,35,35,0,0,35,NA,35,0,0,35,35,35,0,35,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,23,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,541,19715,16103,541,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,260879,250185,258635,2728,113592,258647,NA,257548,2743,97488,263436,259662,262893,22468,262892,NA,NA,Sternberg Task,33,32619,36,yes,1024
91.89189189,91.89189189,895.8648649,895.8648649,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,36,36,0,0,36,NA,36,0,0,36,36,36,0,36,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,24,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,528,19715,16103,528,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,7,266783,263452,264539,2728,113592,264551,NA,257548,2743,97488,269326,265566,268797,22468,268796,NA,NA,Sternberg Task,34,33147,37,yes,1024
92.10526316,92.10526316,892.0263158,892.0263158,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,37,37,37,0,0,37,NA,37,0,0,37,37,37,0,37,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,25,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,750,19715,16103,750,NA,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,8,272671,269342,270427,2728,113592,270440,NA,257548,2743,97488,275435,271454,274684,22468,274684,NA,NA,Sternberg Task,35,33897,38,yes,1024
92.30769231,92.30769231,896.7948718,896.7948718,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,38,38,38,0,0,38,NA,38,0,0,38,38,38,0,38,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,26,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,1078,19715,16103,1078,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,278784,275451,276539,2728,113592,276552,NA,257548,2743,97488,281878,277567,280798,22468,280798,NA,NA,Sternberg Task,36,34975,39,yes,1024
92.5,92.5,891,891,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,39,39,39,0,0,39,NA,39,0,0,39,39,39,0,39,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,27,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,665,19715,16103,665,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,285223,281896,282981,2728,113592,282994,NA,257548,2743,97488,287903,284007,287236,22468,287236,NA,NA,Sternberg Task,37,35640,40,yes,1024
92.68292683,92.68292683,891.804878,891.804878,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,40,40,40,0,0,40,NA,40,0,0,40,40,40,0,40,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,28,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,924,19715,16103,924,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,291251,287919,289006,2728,113592,289019,NA,257548,2743,97488,294189,290034,293264,22468,293264,NA,NA,Sternberg Task,38,36564,41,yes,1024
92.85714286,92.85714286,895.5238095,895.5238095,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,41,41,41,0,0,41,NA,41,0,0,41,41,41,0,41,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,29,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 3,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,1048,19715,16103,1048,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,3,297536,294205,295292,2728,113592,295304,NA,257548,2743,97488,300599,296319,299550,22468,299550,NA,NA,Sternberg Task,39,37612,42,yes,1024
93.02325581,93.02325581,902.0232558,902.0232558,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,42,42,42,0,0,42,NA,42,0,0,42,42,42,0,42,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,30,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,1175,19715,16103,1175,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,303946,300615,301702,2728,113592,301714,NA,257548,2743,97488,307137,302729,305960,22468,305959,NA,NA,Sternberg Task,40,38787,43,yes,1024
93.18181818,93.18181818,896.0454545,896.0454545,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,43,43,43,0,0,43,NA,43,0,0,43,43,43,0,43,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,31,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,639,19715,16103,639,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,310485,307153,308240,2728,113592,308253,NA,257548,2743,97488,313140,309268,312499,22468,312499,NA,NA,Sternberg Task,41,39426,44,yes,1024
93.33333333,93.33333333,887.6,887.6,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,44,44,44,0,0,44,NA,44,0,0,44,44,44,0,44,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,32,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 5 4 8 7,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,516,19715,16103,516,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,316488,313156,314243,2728,113592,314255,NA,257548,2743,97488,319019,315270,318502,22468,318502,NA,NA,Sternberg Task,42,39942,45,yes,1024
93.47826087,93.47826087,887.5652174,887.5652174,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,45,45,45,0,0,45,NA,45,0,0,45,45,45,0,45,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,33,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 9 7 3 8 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,886,19715,16103,886,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,322365,319035,320122,2728,113592,320134,NA,257548,2743,97488,325266,321149,324379,22468,324378,NA,NA,Sternberg Task,43,40828,46,yes,1024
93.61702128,93.61702128,880.1276596,880.1276596,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,46,46,46,0,0,46,NA,46,0,0,46,46,46,0,46,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,34,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,538,19715,16103,538,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,328613,325282,326369,2728,113592,326381,NA,257548,2743,97488,331167,327396,330627,22468,330627,NA,NA,Sternberg Task,44,41366,47,yes,1024
93.75,93.75,886.0208333,886.0208333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,47,47,47,0,0,47,NA,47,0,0,47,47,47,0,47,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,35,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,3 9 6 2,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,1163,19715,16103,1163,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,334515,331183,332271,2728,113592,332283,NA,257548,2743,97488,337693,333298,336529,22468,336529,NA,NA,Sternberg Task,45,42529,48,yes,1024
93.87755102,93.87755102,887.6530612,887.6530612,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,48,48,48,0,0,48,NA,48,0,0,48,48,48,0,48,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,36,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,966,19715,16103,966,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,341040,337710,338796,2728,113592,338809,NA,257548,2743,97488,344021,339823,343053,22468,343053,NA,NA,Sternberg Task,46,43495,49,yes,1024
94,94,884.7,884.7,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,49,49,49,0,0,49,NA,49,0,0,49,49,49,0,49,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,37,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,740,19715,16103,740,NA,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,7,347365,344036,345121,2728,113592,345133,NA,257548,2743,97488,350123,346149,349381,22468,349381,NA,NA,Sternberg Task,47,44235,50,yes,1024
94.11764706,94.11764706,883,883,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,50,50,50,0,0,50,NA,50,0,0,50,50,50,0,50,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,38,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 5 1 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,798,19715,16103,798,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,353471,350139,351225,2728,113592,351238,NA,257548,2743,97488,356284,352253,355485,22468,355484,NA,NA,Sternberg Task,48,45033,51,yes,1024
94.23076923,94.23076923,877.6538462,877.6538462,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,51,51,51,0,0,51,NA,51,0,0,51,51,51,0,51,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,39,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,605,19715,16103,605,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,359631,356301,357387,2728,113592,357399,NA,257548,2743,97488,362251,358414,361645,22468,361645,NA,NA,Sternberg Task,49,45638,52,yes,1024
94.33962264,94.33962264,873.6037736,873.6037736,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,52,52,52,0,0,52,NA,52,0,0,52,52,52,0,52,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,40,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,663,19715,16103,663,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,365597,362267,363353,2728,113592,363365,NA,257548,2743,97488,368275,364379,367610,22468,367610,NA,NA,Sternberg Task,50,46301,53,yes,1024
94.44444444,94.44444444,865.8888889,865.8888889,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,53,53,53,0,0,53,NA,53,0,0,53,53,53,0,53,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,41,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 8 6 3 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,457,19715,16103,457,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,7,371622,368291,369377,2728,113592,369389,NA,257548,2743,97488,374095,370404,373636,22468,373636,NA,NA,Sternberg Task,51,46758,54,yes,1024
94.54545455,94.54545455,863.7090909,863.7090909,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,54,54,54,0,0,54,NA,54,0,0,54,54,54,0,54,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,42,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7 2 3,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,746,19715,16103,746,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,3,377438,374109,375195,2728,113592,375207,NA,257548,2743,97488,380201,376222,379453,22468,379452,NA,NA,Sternberg Task,52,47504,55,yes,1024
94.64285714,94.64285714,858.5535714,858.5535714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,55,55,55,0,0,55,NA,55,0,0,55,55,55,0,55,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,43,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,575,19715,16103,575,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,383548,380217,381303,2728,113592,381316,NA,257548,2743,97488,386138,382331,385562,22468,385562,NA,NA,Sternberg Task,53,48079,56,yes,1024
94.73684211,94.73684211,857.9298246,857.9298246,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,56,56,56,0,0,56,NA,56,0,0,56,56,56,0,56,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,44,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 8 7 9 5 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,823,19715,16103,823,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,389486,386154,387241,2728,113592,387254,NA,257548,2743,97488,392325,388268,391500,22468,391499,NA,NA,Sternberg Task,54,48902,57,yes,1024
94.82758621,94.82758621,860.637931,860.637931,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,57,57,0,0,57,NA,57,0,0,57,57,57,0,57,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,45,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,1015,19715,16103,1015,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,395674,392344,393430,2728,113592,393442,NA,257548,2743,97488,398705,394456,397688,22468,397687,NA,NA,Sternberg Task,55,49917,58,yes,1024
94.91525424,94.91525424,860.0169492,860.0169492,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,58,58,58,0,0,58,NA,58,0,0,58,58,58,0,58,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,46,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,824,19715,16103,824,NA,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,7,402049,398721,399805,2728,113592,399818,NA,257548,2743,97488,404890,400833,404063,22468,404062,NA,NA,Sternberg Task,56,50741,59,yes,1024
95,95,863.7833333,863.7833333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,59,59,59,0,0,59,NA,59,0,0,59,59,59,0,59,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,47,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,1086,19715,16103,1086,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,408237,404904,405994,2728,113592,406005,NA,257548,2743,97488,411338,407020,410251,22468,410251,NA,NA,Sternberg Task,57,51827,60,yes,1024
95.08196721,95.08196721,857.7540984,857.7540984,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,60,60,60,0,0,60,NA,60,0,0,60,60,60,0,60,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,48,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,496,19715,16103,496,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,414686,411355,412441,2728,113592,412453,NA,257548,2743,97488,417196,413470,416699,22468,416699,NA,NA,Sternberg Task,58,52323,61,yes,1024
