acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_PracticeLoop,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_PracticeLoop,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
0,0,2000,2000,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,0,0,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,2 1,Kafkaesque Koffka,3.2.8,0,n,0,None,1,NA,None,NA,2000,43067,NA,2000,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,5,48888,46492,NA,46647,3369,NA,46660,NA,3415,NA,50901,52901,47675,50901,NA,Sternberg Task,0,2000,1,yes,1024
0,0,2000,2000,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,right,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,1,1,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,5 7 8 4 1 2,Kafkaesque Koffka,3.2.8,0,n,0,None,1,NA,None,NA,2000,43067,NA,2000,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,56447,46492,NA,54210,3369,NA,54222,53026,3415,NA,58460,60460,55234,58460,NA,Sternberg Task,0,4000,2,yes,1024
0,0,1554,1554,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,left,2,0,2,2,0,0,2,2,0,0,2,2,2,2,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,2,2,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,2 9 4,Kafkaesque Koffka,3.2.8,3,y,0,right,1,NA,right,NA,662,43067,NA,662,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,4,63883,46492,NA,61644,3369,NA,61657,60477,3415,NA,65894,66558,62668,65894,NA,Sternberg Task,0,4662,3,yes,1024
0,0,1665.5,1665.5,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,left,3,0,3,3,0,0,3,3,0,0,3,3,3,3,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,3,3,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,6,Kafkaesque Koffka,3.2.8,1,y,0,None,1,NA,None,NA,2000,43067,NA,2000,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,6,69970,46492,NA,67728,3369,NA,67742,66578,3415,NA,71984,73984,68757,71984,NA,Sternberg Task,0,6662,4,yes,1024
20,20,1548.8,1548.8,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,4,0,4,4,0,0,4,4,0,0,4,4,4,4,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,4,4,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,1 5 2 9,Kafkaesque Koffka,3.2.8,2,y,0,left,1,NA,left,NA,1082,43067,NA,1082,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,5,77398,46492,NA,75158,3369,NA,75170,74000,3415,NA,79412,80495,76185,79411,NA,Sternberg Task,1,7744,5,yes,1024
33.33333333,33.33333333,1459.333333,1459.333333,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,5,0,5,5,0,0,5,5,0,0,5,5,5,5,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,5,5,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,3 1 9 4,Kafkaesque Koffka,3.2.8,0,n,0,right,1,NA,right,NA,1012,43067,NA,1012,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,6,83900,46492,80514,81658,3369,NA,81671,74000,3415,NA,85914,86927,82688,85914,NA,Sternberg Task,2,8756,6,yes,1024
42.85714286,42.85714286,1376.714286,1376.714286,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,6,0,6,6,0,0,6,6,0,0,6,6,6,6,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,6,6,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,4 8,Kafkaesque Koffka,3.2.8,1,y,0,left,1,NA,left,NA,881,43067,NA,881,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,4,90350,46492,86943,88107,3369,NA,88120,74000,3415,NA,92364,93247,89137,92364,NA,Sternberg Task,3,9637,7,yes,1024
37.5,37.5,1283.25,1283.25,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,left,7,0,7,7,0,0,7,7,0,0,7,7,7,7,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,7,7,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,1 7 9 8 5,Kafkaesque Koffka,3.2.8,4,y,0,right,1,NA,right,NA,629,43067,NA,629,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,96656,46492,93263,94415,3369,NA,94428,74000,3415,NA,98672,99303,95444,98671,NA,Sternberg Task,3,10266,8,yes,1024
33.33333333,33.33333333,1362.888889,1362.888889,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,right,8,0,8,8,0,0,8,8,0,0,8,8,8,8,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,8,8,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,None,1,NA,None,NA,2000,43067,NA,2000,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,3,102732,46492,93263,100494,3369,NA,100507,99325,3415,NA,104747,106747,101520,104746,NA,Sternberg Task,3,12266,9,yes,1024
40,40,1281.6,1281.6,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,9,0,9,9,0,0,9,9,0,0,9,9,9,9,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,9,9,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,0,n,0,right,1,NA,right,NA,550,43067,NA,550,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,2,110173,46492,93263,107933,3369,NA,107945,106764,3415,NA,112185,112737,108957,112185,NA,Sternberg Task,4,12816,10,yes,1024
45.45454545,45.45454545,1239.636364,1239.636364,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,10,0,10,10,0,0,10,10,0,0,10,10,10,10,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,10,10,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,9 6 7 4 5,Kafkaesque Koffka,3.2.8,0,n,0,right,1,NA,right,NA,820,43067,NA,820,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,116152,46492,112754,113915,3369,NA,113927,106764,3415,NA,118166,118988,114939,118166,NA,Sternberg Task,5,13636,11,yes,1024
50,50,1203.916667,1203.916667,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,11,0,11,11,0,0,11,11,0,0,11,11,11,11,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,11,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,4 3 1 7 9 8,Kafkaesque Koffka,3.2.8,1,y,0,left,1,NA,left,NA,811,43067,NA,811,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,4,122397,46492,119002,120151,3369,NA,120169,106764,3415,NA,124410,125224,121184,124410,NA,Sternberg Task,6,14447,12,yes,1024
53.84615385,53.84615385,1181.692308,1181.692308,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,12,0,12,12,0,0,12,12,0,0,12,12,12,12,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,0,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,1,left,left,NA,915,43067,2903,915,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,131646,46492,125249,129402,3369,129204,129416,106764,3415,126299,133658,134574,130433,133658,NA,Sternberg Task,7,15362,13,yes,1024
57.14285714,57.14285714,1151.571429,1151.571429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,13,0,13,13,0,0,13,13,0,0,13,13,13,13,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,1,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,2 8 7 9 5 3,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,760,43067,2903,760,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,138003,46492,134591,135766,3369,129204,135779,106764,3415,126299,140017,140779,136791,140017,NA,Sternberg Task,8,16122,14,yes,1024
60,60,1114,1114,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,14,0,14,14,0,0,14,14,0,0,14,14,14,14,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,2,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,588,43067,2903,588,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,144190,46492,140796,141949,3369,129204,141961,106764,3415,126299,146204,146794,142977,146204,NA,Sternberg Task,9,16710,15,yes,1024
62.5,62.5,1085.5,1085.5,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,15,0,15,15,0,0,15,15,0,0,15,15,15,15,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,3,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,658,43067,2903,658,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,6,150210,46492,146813,147967,3369,129204,147979,106764,3415,126299,152224,152883,148995,152223,NA,Sternberg Task,10,17368,16,yes,1024
64.70588235,64.70588235,1068.470588,1068.470588,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,16,0,16,16,0,0,16,16,0,0,16,16,16,16,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,4,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,1,left,left,NA,796,43067,2903,796,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,1,156283,46492,152899,154042,3369,129204,154055,106764,3415,126299,158298,159096,155071,158298,NA,Sternberg Task,11,18164,17,yes,1024
66.66666667,66.66666667,1047,1047,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,17,0,17,17,0,0,17,17,0,0,17,17,17,17,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,5,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,1 8 7,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,682,43067,2903,682,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,4,162509,46492,159112,160267,3369,129204,160281,106764,3415,126299,164524,165207,161295,164524,NA,Sternberg Task,12,18846,18,yes,1024
68.42105263,68.42105263,1018.842105,1018.842105,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,18,0,18,18,0,0,18,18,0,0,18,18,18,18,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,6,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.8,1,y,0,left,1,left,left,NA,512,43067,2903,512,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,9,168618,46492,165226,166377,3369,129204,166389,106764,3415,126299,170632,171146,167405,170632,NA,Sternberg Task,13,19358,19,yes,1024
65,65,1034.2,1034.2,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,19,0,19,19,0,0,19,19,0,0,19,19,19,19,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,7,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.8,4,y,0,right,1,left,right,NA,1326,43067,2903,1326,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,174552,46492,171164,172309,3369,129204,172322,106764,3415,126299,176566,177893,173338,176566,NA,Sternberg Task,13,20684,20,yes,1024
66.66666667,66.66666667,1016.047619,1016.047619,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,20,0,20,20,0,0,20,20,0,0,20,20,20,20,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,8,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,1,left,left,NA,653,43067,2903,653,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,181287,46492,171164,179045,3369,129204,179058,177910,3415,126299,183302,183957,180076,183301,NA,Sternberg Task,14,21337,21,yes,1024
68.18181818,68.18181818,1007.454545,1007.454545,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,21,0,21,21,0,0,21,21,0,0,21,21,21,21,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,9,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,827,43067,2903,827,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,187370,46492,183978,185129,3369,129204,185142,177910,3415,126299,189387,190215,186157,189387,NA,Sternberg Task,15,22164,22,yes,1024
69.56521739,69.56521739,998.5652174,998.5652174,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,22,0,22,22,0,0,22,22,0,0,22,22,22,22,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,10,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,1,left,left,NA,803,43067,2903,803,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,8,193619,46492,190231,191380,3369,129204,191392,177910,3415,126299,195633,196438,192408,195633,NA,Sternberg Task,16,22967,23,yes,1024
66.66666667,66.66666667,987.7916667,987.7916667,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,23,0,23,23,0,0,23,23,0,0,23,23,23,23,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,11,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,8 9 5 7 1 6,Kafkaesque Koffka,3.2.8,4,y,0,right,1,left,right,NA,740,43067,2903,740,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,199850,46492,196453,197609,3369,129204,197621,177910,3415,126299,201865,202607,198637,201864,NA,Sternberg Task,16,23707,24,yes,1024
68,68,983.92,983.92,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,24,0,24,24,0,0,24,24,0,0,24,24,24,24,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,12,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,891,43067,2903,891,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,9,206024,46492,196453,203783,3369,129204,203797,202624,3415,126299,208038,208931,204812,208038,NA,Sternberg Task,17,24598,25,yes,1024
69.23076923,69.23076923,976.4230769,976.4230769,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,25,0,25,25,0,0,25,25,0,0,25,25,25,25,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,13,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,1,left,left,NA,789,43067,2903,789,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,212350,46492,208948,210110,3369,129204,210123,202624,3415,126299,214365,215156,211137,214364,NA,Sternberg Task,18,25387,26,yes,1024
70.37037037,70.37037037,967.2962963,967.2962963,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,26,0,26,26,0,0,26,26,0,0,26,26,26,26,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,14,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,1,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,730,43067,2903,730,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,7,218570,46492,215175,216331,3369,129204,216343,202624,3415,126299,220584,221316,217357,220584,NA,Sternberg Task,19,26117,27,yes,1024
71.42857143,71.42857143,954.3214286,954.3214286,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,27,0,27,27,0,0,27,27,0,0,27,27,27,27,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,15,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,604,43067,2903,604,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,7,224722,46492,221333,222476,3369,129204,222488,202624,3415,126299,226736,227342,223505,226736,NA,Sternberg Task,20,26721,28,yes,1024
72.4137931,72.4137931,954.5862069,954.5862069,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,28,0,28,28,0,0,28,28,0,0,28,28,28,28,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,16,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,left,1,left,left,NA,962,43067,2903,962,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,9,230756,46492,227361,228516,3369,129204,228528,202624,3415,126299,232770,233733,229545,232770,NA,Sternberg Task,21,27683,29,yes,1024
70,70,948.6333333,948.6333333,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,29,0,29,29,0,0,29,29,0,0,29,29,29,29,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,17,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,right,1,left,right,NA,776,43067,2903,776,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,237141,46492,233750,234901,3369,129204,234914,202624,3415,126299,239155,239932,235929,239155,NA,Sternberg Task,21,28459,30,yes,1024
70.96774194,70.96774194,938.5483871,938.5483871,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,30,0,30,30,0,0,30,30,0,0,30,30,30,30,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,18,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,636,43067,2903,636,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,5,243327,46492,233750,241083,3369,129204,241098,239948,3415,126299,245340,245978,242113,245340,NA,Sternberg Task,22,29095,31,yes,1024
71.875,71.875,946.34375,946.34375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,31,0,31,31,0,0,31,31,0,0,31,31,31,31,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,19,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,1188,43067,2903,1188,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,249397,46492,245995,247155,3369,129204,247168,239948,3415,126299,251410,252600,248184,251410,NA,Sternberg Task,23,30283,32,yes,1024
72.72727273,72.72727273,942.969697,942.969697,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,32,0,32,32,0,0,32,32,0,0,32,32,32,32,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,20,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,1,left,right,NA,835,43067,2903,835,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,5,256010,46492,252618,253770,3369,129204,253783,239948,3415,126299,258024,258861,254799,258024,NA,Sternberg Task,24,31118,33,yes,1024
73.52941176,73.52941176,939.9117647,939.9117647,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,33,0,33,33,0,0,33,33,0,0,33,33,33,33,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,21,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,left,1,left,left,NA,839,43067,2903,839,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,6,262276,46492,258878,260036,3369,129204,260051,239948,3415,126299,264291,265132,261063,264291,NA,Sternberg Task,25,31957,34,yes,1024
74.28571429,74.28571429,936.6,936.6,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,34,0,34,34,0,0,34,34,0,0,34,34,34,34,0,Thu Oct 24 13:42:33 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1,no,mono,no,18,no,white,no,no,768,legacy,22,11,/Users/cristianbotello/Desktop/Advanced Quant/Lab 3.1/CB-subject-2.csv,legacy,3 5 7 1,Kafkaesque Koffka,3.2.8,3,y,0,left,1,left,left,NA,824,43067,2903,824,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,7,268551,46492,265151,266309,3369,129204,266322,239948,3415,126299,270565,271391,267337,270565,NA,Sternberg Task,26,32781,35,yes,1024
