acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExpSequence,count_ExperimentLoop,count_Fixation,count_ISI,count_Instruction1,count_Instructions2,count_MemorySet,count_PracticeLoop,count_Probe,count_ThankYou,count_experiment,count_incorrectFeedback,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instructions2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instructions2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExpSequence,time_ExperimentLoop,time_Fixation,time_ISI,time_Instruction1,time_Instructions2,time_MemorySet,time_PracticeLoop,time_Probe,time_ThankYou,time_experiment,time_incorrectFeedback,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
96.77419355,96.77419355,819.8709677,819.8709677,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,30,30,0,30,30,0,0,30,0,30,0,0,30,30,30,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,18,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,1 3 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,761,152975,81019,NA,761,2,legacy,5,1024,2,48000,-16,experiment,2,even,5,423452,424548,314335,424550,426760,2962,233315,425554,155937,428766,NA,2957,392540,428766,429527,Sternberg Task,30,25416,31,yes,1024
96.875,96.875,819.03125,819.03125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,31,31,0,31,31,0,0,31,0,31,0,0,31,31,31,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,19,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,793,152975,81019,NA,793,2,legacy,1,1024,2,48000,-16,experiment,2,even,6,429544,430645,314335,430647,432856,2962,233315,431651,155937,434861,NA,2957,392540,434862,435656,Sternberg Task,31,26209,32,yes,1024
96.96969697,96.96969697,817.2727273,817.2727273,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,32,32,0,32,32,0,0,32,0,32,0,0,32,32,32,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,20,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,761,152975,81019,NA,761,2,legacy,3,1024,2,48000,-16,experiment,2,even,7,435661,436760,314335,436763,438973,2962,233315,437768,155937,440979,NA,2957,392540,440979,441740,Sternberg Task,32,26970,33,yes,1024
97.05882353,97.05882353,817.3823529,817.3823529,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,33,33,0,33,33,0,0,33,0,33,0,0,33,33,33,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,21,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 8 6 3 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,821,152975,81019,NA,821,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,441745,442845,314335,442847,445057,2962,233315,443851,155937,447063,NA,2957,392540,447064,447885,Sternberg Task,33,27791,34,yes,1024
97.14285714,97.14285714,816.3428571,816.3428571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,34,34,0,34,34,0,0,34,0,34,0,0,34,34,34,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,22,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,781,152975,81019,NA,781,2,legacy,4,1024,2,48000,-16,experiment,2,even,7,447891,448992,314335,448994,451204,2962,233315,449998,155937,453209,NA,2957,392540,453209,453991,Sternberg Task,34,28572,35,yes,1024
94.44444444,94.44444444,826.6111111,826.6111111,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,35,35,0,35,35,0,0,35,0,35,0,0,35,35,35,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,23,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,NA,left,1186,152975,81019,NA,1186,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,453997,455095,314335,455097,457307,2962,233315,456102,155937,459312,NA,2957,392540,459312,460499,Sternberg Task,34,29758,36,yes,1024
94.59459459,94.59459459,832.3513514,832.3513514,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,36,36,0,36,36,0,0,36,0,36,0,0,36,36,36,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,24,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,NA,left,1039,152975,81019,NA,1039,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,453997,461601,314335,461603,463813,2962,233315,462608,155937,465818,NA,2957,460504,465818,466858,Sternberg Task,35,30797,37,yes,1024
94.73684211,94.73684211,833.5526316,833.5526316,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,37,37,0,37,37,0,0,37,0,37,0,0,37,37,37,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,25,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,4 6 2 5 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,NA,left,878,152975,81019,NA,878,2,legacy,5,1024,2,48000,-16,experiment,2,even,1,466863,467979,314335,467981,470191,2962,233315,468986,155937,472195,NA,2957,460504,472195,473074,Sternberg Task,36,31675,38,yes,1024
94.87179487,94.87179487,831.2564103,831.2564103,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,38,0,38,38,0,0,38,0,38,0,0,38,38,38,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,26,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 8 7 9 5 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,744,152975,81019,NA,744,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,473078,474178,314335,474180,476390,2962,233315,475184,155937,478395,NA,2957,460504,478395,479139,Sternberg Task,37,32419,39,yes,1024
95,95,832.85,832.85,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,39,39,0,39,39,0,0,39,0,39,0,0,39,39,39,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,27,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,895,152975,81019,NA,895,2,legacy,5,1024,2,48000,-16,experiment,2,even,9,479144,480254,314335,480256,482463,2962,233315,481261,155937,484468,NA,2957,460504,484469,485365,Sternberg Task,38,33314,40,yes,1024
95.12195122,95.12195122,830.9512195,830.9512195,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,40,40,0,40,40,0,0,40,0,40,0,0,40,40,40,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,28,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,755,152975,81019,NA,755,2,legacy,2,1024,2,48000,-16,experiment,2,even,9,485379,486473,314335,486475,488685,2962,233315,487481,155937,490691,NA,2957,460504,490691,491447,Sternberg Task,39,34069,41,yes,1024
95.23809524,95.23809524,827.6190476,827.6190476,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,41,41,0,41,41,0,0,41,0,41,0,0,41,41,41,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,29,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,691,152975,81019,NA,691,2,legacy,5,1024,2,48000,-16,experiment,2,even,5,491455,492543,314335,492545,494755,2962,233315,493549,155937,496761,NA,2957,460504,496761,497453,Sternberg Task,40,34760,42,yes,1024
95.34883721,95.34883721,832.0232558,832.0232558,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,42,42,0,42,42,0,0,42,0,42,0,0,42,42,42,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,30,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,3 4 9 6 7 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1017,152975,81019,NA,1017,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,497458,498552,314335,498554,500764,2962,233315,499559,155937,502769,NA,2957,460504,502769,503787,Sternberg Task,41,35777,43,yes,1024
95.45454545,95.45454545,839.8181818,839.8181818,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,43,43,0,43,43,0,0,43,0,43,0,0,43,43,43,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,31,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1175,152975,81019,NA,1175,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,503792,504892,314335,504893,507103,2962,233315,505897,155937,509108,NA,2957,460504,509108,510283,Sternberg Task,42,36952,44,yes,1024
95.55555556,95.55555556,844.4222222,844.4222222,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,44,44,0,44,44,0,0,44,0,44,0,0,44,44,44,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,32,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,1047,152975,81019,NA,1047,2,legacy,3,1024,2,48000,-16,experiment,2,even,6,510288,511390,314335,511392,513601,2962,233315,512397,155937,515603,NA,2957,460504,515603,516651,Sternberg Task,43,37999,45,yes,1024
95.65217391,95.65217391,855.173913,855.173913,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,45,45,0,45,45,0,0,45,0,45,0,0,45,45,45,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,33,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1339,152975,81019,NA,1339,2,legacy,5,1024,2,48000,-16,experiment,2,even,4,516657,517752,314335,517754,519963,2962,233315,518758,155937,521967,NA,2957,460504,521968,523307,Sternberg Task,44,39338,46,yes,1024
93.61702128,93.61702128,879.5319149,879.5319149,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,46,46,0,46,46,0,0,46,0,46,0,0,46,46,46,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,34,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,None,left,left,NA,None,2000,152975,81019,NA,2000,2,legacy,4,1024,2,48000,-16,experiment,2,even,5,523312,524407,314335,524409,526619,2962,233315,525414,155937,528624,NA,2957,460504,528624,530624,Sternberg Task,44,41338,47,yes,1024
91.66666667,91.66666667,881.5,881.5,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,47,47,0,47,47,0,0,47,0,47,0,0,47,47,47,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,35,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,right,left,left,NA,right,974,152975,81019,NA,974,2,legacy,2,1024,2,48000,-16,experiment,2,even,2,523312,531724,314335,531726,533935,2962,233315,532730,155937,535940,NA,2957,530629,535940,536915,Sternberg Task,44,42312,48,yes,1024
91.83673469,91.83673469,880.3673469,880.3673469,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,48,48,0,48,48,0,0,48,0,48,0,0,48,48,48,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,36,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,826,152975,81019,NA,826,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,523312,538025,314335,538027,540235,2962,233315,539030,155937,542239,NA,2957,536921,542239,543066,Sternberg Task,45,43138,49,yes,1024
92,92,880.34,880.34,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,49,49,0,49,49,0,0,49,0,49,0,0,49,49,49,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,37,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,left,left,NA,left,879,152975,81019,NA,879,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,543079,544183,314335,544184,546395,2962,233315,545189,155937,548400,NA,2957,536921,548401,549281,Sternberg Task,46,44017,50,yes,1024
92.15686275,92.15686275,881.5882353,881.5882353,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,50,50,0,50,50,0,0,50,0,50,0,0,50,50,50,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,38,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,944,152975,81019,NA,944,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,549289,550385,314335,550388,552598,2962,233315,551393,155937,554603,NA,2957,536921,554603,555548,Sternberg Task,47,44961,51,yes,1024
92.30769231,92.30769231,881.5961538,881.5961538,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,51,51,0,51,51,0,0,51,0,51,0,0,51,51,51,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,39,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,882,152975,81019,NA,882,2,legacy,2,1024,2,48000,-16,experiment,2,even,7,555552,556635,314335,556637,558845,2962,233315,557642,155937,560850,NA,2957,536921,560850,561732,Sternberg Task,48,45843,52,yes,1024
92.45283019,92.45283019,880.5283019,880.5283019,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,52,52,0,52,52,0,0,52,0,52,0,0,52,52,52,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,40,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,825,152975,81019,NA,825,2,legacy,4,1024,2,48000,-16,experiment,2,even,8,561737,562830,314335,562832,565042,2962,233315,563837,155937,567047,NA,2957,536921,567048,567873,Sternberg Task,49,46668,53,yes,1024
92.59259259,92.59259259,879.2037037,879.2037037,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,53,53,0,53,53,0,0,53,0,53,0,0,53,53,53,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,41,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,809,152975,81019,NA,809,2,legacy,1,1024,2,48000,-16,experiment,2,even,7,567879,568964,314335,568966,571174,2962,233315,569969,155937,573180,NA,2957,536921,573180,573990,Sternberg Task,50,47477,54,yes,1024
92.72727273,92.72727273,880.0363636,880.0363636,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,54,54,0,54,54,0,0,54,0,54,0,0,54,54,54,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,42,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,925,152975,81019,NA,925,2,legacy,4,1024,2,48000,-16,experiment,2,even,8,573995,575107,314335,575109,577319,2962,233315,576114,155937,579324,NA,2957,536921,579324,580250,Sternberg Task,51,48402,55,yes,1024
91.07142857,91.07142857,880.2857143,880.2857143,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,55,55,0,55,55,0,0,55,0,55,0,0,55,55,55,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,43,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,right,left,left,NA,right,894,152975,81019,NA,894,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,580255,581353,314335,581355,583565,2962,233315,582360,155937,585571,NA,2957,536921,585571,586466,Sternberg Task,51,49296,56,yes,1024
91.22807018,91.22807018,878.5263158,878.5263158,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,56,56,0,56,56,0,0,56,0,56,0,0,56,56,56,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,44,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,2 5 4 8 7,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,780,152975,81019,NA,780,2,legacy,5,1024,2,48000,-16,experiment,2,even,4,580255,587579,314335,587581,589791,2962,233315,588586,155937,591795,NA,2957,586482,591795,592576,Sternberg Task,52,50076,57,yes,1024
91.37931034,91.37931034,878.3965517,878.3965517,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,57,0,57,57,0,0,57,0,57,0,0,57,57,57,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,45,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,8 3,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,871,152975,81019,NA,871,2,legacy,2,1024,2,48000,-16,experiment,2,even,3,592581,593680,314335,593682,595892,2962,233315,594687,155937,597894,NA,2957,586482,597895,598767,Sternberg Task,53,50947,58,yes,1024
91.52542373,91.52542373,875.4237288,875.4237288,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,58,58,0,58,58,0,0,58,0,58,0,0,58,58,58,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,46,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,703,152975,81019,NA,703,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,598773,599869,314335,599871,602081,2962,233315,600876,155937,604086,NA,2957,586482,604086,604789,Sternberg Task,54,51650,59,yes,1024
91.66666667,91.66666667,881.1666667,881.1666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,59,59,0,59,59,0,0,59,0,59,0,0,59,59,59,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,47,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,6 2 9 3 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1220,152975,81019,NA,1220,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,604794,605894,314335,605896,608105,2962,233315,606900,155937,610109,NA,2957,586482,610110,611331,Sternberg Task,55,52870,60,yes,1024
91.80327869,91.80327869,878.9016393,878.9016393,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,60,60,0,60,60,0,0,60,0,60,0,0,60,60,60,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,48,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,743,152975,81019,NA,743,2,legacy,4,1024,2,48000,-16,experiment,2,even,4,611344,612449,314335,612451,614660,2962,233315,613455,155937,616666,NA,2957,586482,616666,617410,Sternberg Task,56,53613,61,yes,1024
90.32258065,90.32258065,882.4032258,882.4032258,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,61,61,0,61,61,0,0,61,0,61,0,0,61,61,61,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,49,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,right,left,left,NA,right,1096,152975,81019,NA,1096,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,617419,618515,314335,618516,620726,2962,233315,619520,155937,622730,NA,2957,586482,622730,623826,Sternberg Task,56,54709,62,yes,1024
88.88888889,88.88888889,882.8571429,882.8571429,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,62,62,0,62,62,0,0,62,0,62,0,0,62,62,62,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,50,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,6 5,Kafkaesque Koffka,3.2.8,2,y,0,right,left,left,NA,right,911,152975,81019,NA,911,2,legacy,2,1024,2,48000,-16,experiment,2,even,5,617419,624931,314335,624933,627141,2962,233315,625936,155937,629146,NA,2957,623832,629146,630057,Sternberg Task,56,55620,63,yes,1024
89.0625,89.0625,880.390625,880.390625,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,63,63,0,63,63,0,0,63,0,63,0,0,63,63,63,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,51,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,NA,left,725,152975,81019,NA,725,2,legacy,5,1024,2,48000,-16,experiment,2,even,1,617419,631158,314335,631159,633370,2962,233315,632165,155937,635372,NA,2957,630062,635372,636098,Sternberg Task,57,56345,64,yes,1024
89.23076923,89.23076923,879.4923077,879.4923077,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,64,64,0,64,64,0,0,64,0,64,0,0,64,64,64,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,52,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,822,152975,81019,NA,822,2,legacy,4,1024,2,48000,-16,experiment,2,even,7,636104,637217,314335,637219,639426,2962,233315,638222,155937,641431,NA,2957,630062,641432,642255,Sternberg Task,58,57167,65,yes,1024
89.39393939,89.39393939,879.6969697,879.6969697,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,65,65,0,65,65,0,0,65,0,65,0,0,65,65,65,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,53,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,893,152975,81019,NA,893,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,642260,643359,314335,643361,645570,2962,233315,644365,155937,647575,NA,2957,630062,647575,648469,Sternberg Task,59,58060,66,yes,1024
89.55223881,89.55223881,883.8059701,883.8059701,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,66,66,0,66,66,0,0,66,0,66,0,0,66,66,66,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,54,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,1 4 9 3 2 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,1155,152975,81019,NA,1155,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,648474,649578,314335,649580,651790,2962,233315,650584,155937,653795,NA,2957,630062,653795,654951,Sternberg Task,60,59215,67,yes,1024
89.70588235,89.70588235,885.0147059,885.0147059,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,67,67,0,67,67,0,0,67,0,67,0,0,67,67,67,10/27/19 18:52,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,55,11,E:/Classwork/AQMAED/Stenberg/MA-subject-2.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,966,152975,81019,NA,966,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,654958,656054,314335,656056,658264,2962,233315,657058,155937,660269,NA,2957,630062,660269,661236,Sternberg Task,61,60181,68,yes,1024
