acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,914,914,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,0,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,914,2290,NA,914,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,2,7290,NA,5079,1908,NA,5084,NA,1915,NA,9294,10208,6086,4206,9293,NA,Sternberg task,1,914,1,yes,1024
100,100,912.5,912.5,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,1,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,911,2290,NA,911,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,3,13745,10370,11535,1908,NA,11537,NA,1915,NA,15748,16659,12541,4206,15748,NA,Sternberg task,2,1825,2,yes,1024
100,100,944.3333333,944.3333333,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,2,2,2,0,0,2,2,0,0,2,2,2,0,2,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,2,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,3 1 9 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1008,2290,NA,1008,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,6,20150,16753,17940,1908,NA,17942,NA,1915,NA,22156,23164,18946,4206,22155,NA,Sternberg task,3,2833,3,yes,1024
75,75,927,927,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,left,3,3,3,0,0,3,3,0,0,3,3,3,0,3,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,3,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,4 3 1 7 9 8,Kafkaesque Koffka,3.2.8,1,y,0,right,right,NA,right,NA,875,2290,NA,875,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,4,26676,23277,24465,1908,NA,24467,NA,1915,NA,28680,29556,25471,4206,28680,NA,Sternberg task,3,3708,4,yes,1024
80,80,853.6,853.6,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,4,4,4,0,0,4,4,0,0,4,4,4,0,4,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,4,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,1 5 2 9,Kafkaesque Koffka,3.2.8,2,y,0,left,right,NA,left,NA,560,2290,NA,560,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,5,33027,23277,30816,1908,NA,30819,29646,1915,NA,35032,35592,31823,4206,35031,NA,Sternberg task,4,4268,5,yes,1024
83.33333333,83.33333333,837.5,837.5,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,5,5,5,0,0,5,5,0,0,5,5,5,0,5,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,5,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,2 9 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,NA,left,NA,757,2290,NA,757,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,4,39060,35674,36849,1908,NA,36851,29646,1915,NA,41064,41821,37854,4206,41064,NA,Sternberg task,5,5025,6,yes,1024
71.42857143,71.42857143,875.2857143,875.2857143,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,left,6,6,6,0,0,6,6,0,0,6,6,6,0,6,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,6,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,1 7 9 8 5,Kafkaesque Koffka,3.2.8,4,y,0,right,right,NA,right,NA,1102,2290,NA,1102,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,45322,41942,43110,1908,NA,43113,29646,1915,NA,47326,48428,44118,4206,47325,NA,Sternberg task,5,6127,7,yes,1024
62.5,62.5,853.75,853.75,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,right,7,7,7,0,0,7,7,0,0,7,7,7,0,7,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,7,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,5 7 8 4 1 2,Kafkaesque Koffka,3.2.8,0,n,0,left,right,NA,left,NA,703,2290,NA,703,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,51893,41942,49681,1908,NA,49683,48511,1915,NA,53897,54600,50689,4206,53897,NA,Sternberg task,5,6830,8,yes,1024
55.55555556,55.55555556,829,829,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,right,8,8,8,0,0,8,8,0,0,8,8,8,0,8,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,8,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,2 1,Kafkaesque Koffka,3.2.8,0,n,0,left,right,NA,left,NA,631,2290,NA,631,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,5,58021,41942,55811,1908,NA,55814,54635,1915,NA,60026,60657,56817,4206,60026,NA,Sternberg task,5,7461,9,yes,1024
60,60,840.8,840.8,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,9,9,9,0,0,9,9,0,0,9,9,9,0,9,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,9,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,4 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,NA,left,NA,947,2290,NA,947,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,4,64144,41942,61935,1908,NA,61938,60738,1915,NA,66148,67096,62940,4206,66148,NA,Sternberg task,6,8408,10,yes,1024
54.54545455,54.54545455,872.5454545,872.5454545,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,left,10,10,10,0,0,10,10,0,0,10,10,10,0,10,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,10,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,6,Kafkaesque Koffka,3.2.8,1,y,0,right,right,NA,right,NA,1190,2290,NA,1190,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,6,70533,67172,68323,1908,NA,68325,60738,1915,NA,72538,73729,69329,4206,72537,NA,Sternberg task,6,9598,11,yes,1024
50,50,844.25,844.25,black,practice,legacy,legacy,legacy,0,uniform,0,undefined,0,right,11,11,11,0,0,11,11,0,0,11,11,11,0,11,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,9 6 7 4 5,Kafkaesque Koffka,3.2.8,0,n,0,left,right,NA,left,NA,533,2290,NA,533,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,77163,67172,74953,1908,NA,74955,73778,1915,NA,79167,79701,75959,4206,79167,NA,Sternberg task,6,10131,12,yes,1024
53.84615385,53.84615385,858.3076923,858.3076923,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,12,12,12,0,0,12,12,0,0,12,12,12,0,12,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,11,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1027,2290,34210,1027,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,117391,67172,115181,1908,115012,115184,79778,1915,80802,119395,120423,116187,4206,119395,NA,Sternberg task,7,11158,13,yes,1024
50,50,845.6428571,845.6428571,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,13,13,13,0,0,13,13,0,0,13,13,13,0,13,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,11,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,right,right,right,right,NA,681,2290,34210,681,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,123921,120505,121712,1908,115012,121714,79778,1915,80802,125926,126607,122718,4206,125926,NA,Sternberg task,7,11839,14,yes,1024
53.33333333,53.33333333,845.2666667,845.2666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,14,14,14,0,0,14,14,0,0,14,14,14,0,14,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,11,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,6 9 7 3 8 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,840,2290,34210,840,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,5,130063,120505,127854,1908,115012,127856,126689,1915,80802,132067,132908,128858,4206,132067,NA,Sternberg task,8,12679,15,yes,1024
56.25,56.25,824.25,824.25,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,15,15,15,0,0,15,15,0,0,15,15,15,0,15,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,11,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,509,2290,34210,509,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,136364,132990,134153,1908,115012,134156,126689,1915,80802,138370,138879,135160,4206,138369,NA,Sternberg task,9,13188,16,yes,1024
58.82352941,58.82352941,813.5294118,813.5294118,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,16,16,16,0,0,16,16,0,0,16,16,16,0,16,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,11,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,6 8 9 3 4 9,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,left,NA,642,2290,34210,642,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,4,142339,138960,140128,1908,115012,140130,126689,1915,80802,144342,144985,141135,4206,144342,NA,Sternberg task,10,13830,17,yes,1024
61.11111111,61.11111111,807,807,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,17,17,17,0,0,17,17,0,0,17,17,17,0,17,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,11,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,696,2290,34210,696,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,5,148430,145062,146220,1908,115012,146222,126689,1915,80802,150434,151130,147226,4206,150434,NA,Sternberg task,11,14526,18,yes,1024
63.15789474,63.15789474,801.0526316,801.0526316,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,18,18,18,0,0,18,18,0,0,18,18,18,0,18,0,10/23/19 18:14,The main experiment item,yes,Sternbergtask SL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,11,C:/Users/Sarah Linan/Desktop/subject-S2.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,694,2290,34210,694,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,3,154588,151210,152376,1908,115012,152379,126689,1915,80802,156592,157286,153384,4206,156592,NA,Sternberg task,12,15220,19,yes,1024
