"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_ISI","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_logger","count_memorySet","count_new_keyboard_response","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_ISI","response_instruction1","response_instruction2","response_new_keyboard_response","response_thankYou","response_time","response_time_ISI","response_time_instruction1","response_time_instruction2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_logger","time_memorySet","time_new_keyboard_response","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.3225806452","90.3225806452","928.838709677","928.838709677","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","18","11","/Volumes/USB20FD/subject-3 m.csv","legacy","6 9 5","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","630","1190","317853","340810","630","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","844322","840976","842078","2377","746574","842088","783930","2397","405762","846155","843104","845524","320256","845524","NA","Sternberg Task","28","28794","31","yes","1024"
"90.625","90.625","919.4375","919.4375","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","19","11","/Volumes/USB20FD/subject-3 m.csv","legacy","9 5 3 2 8 6","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","628","479","317853","340810","628","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","849513","846168","847273","2377","746574","847284","783930","2397","405762","850632","848297","850003","320256","850002","NA","Sternberg Task","29","29422","32","yes","1024"
"87.8787878788","87.8787878788","932.757575758","932.757575758","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","32","32","32","0","0","32","32","0","0","32","32","32","0","32","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","20","11","/Volumes/USB20FD/subject-3 m.csv","legacy","7 6 4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","left","up","right","up","left","NA","1359","479","317853","340810","1359","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","853992","850645","851750","2377","746574","851760","783930","2397","405762","855842","852776","854482","320256","854482","NA","Sternberg Task","29","30781","33","yes","1024"
"85.2941176471","85.2941176471","923.264705882","923.264705882","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","left","33","33","33","0","0","33","33","0","0","33","33","33","0","33","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","21","11","/Volumes/USB20FD/subject-3 m.csv","legacy","7 4 2 6 3 5","Kafkaesque Koffka","3.2.5","6","y","0","right","up","right","up","right","NA","610","1626","317853","340810","610","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","859208","850645","856968","2377","746574","856978","855857","2397","405762","861458","857992","860846","320256","860846","NA","Sternberg Task","29","31391","34","yes","1024"
"85.7142857143","85.7142857143","917.2","917.2","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","22","11","/Volumes/USB20FD/subject-3 m.csv","legacy","5 7 3 6 2","Kafkaesque Koffka","3.2.5","5","y","0","left","up","right","up","left","NA","711","953","317853","340810","711","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","864826","850645","862585","2377","746574","862595","861470","2397","405762","866503","863609","865791","320256","865791","NA","Sternberg Task","30","32102","35","yes","1024"
"86.1111111111","86.1111111111","906","906","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","23","11","/Volumes/USB20FD/subject-3 m.csv","legacy","3 5 9 6 2 4","Kafkaesque Koffka","3.2.5","1","y","0","left","up","right","up","left","NA","514","819","317853","340810","514","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","869866","866516","867624","2377","746574","867634","861470","2397","405762","871213","868649","870697","320256","870696","NA","Sternberg Task","31","32616","36","yes","1024"
"86.4864864865","86.4864864865","897.837837838","897.837837838","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","24","11","/Volumes/USB20FD/subject-3 m.csv","legacy","6 9 4 5 2","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","604","735","317853","340810","604","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","874582","871231","872342","2377","746574","872352","861470","2397","405762","875934","873366","875329","320256","875329","NA","Sternberg Task","32","33220","37","yes","1024"
"86.8421052632","86.8421052632","893.342105263","893.342105263","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Volumes/USB20FD/subject-3 m.csv","legacy","6 7 8 5","Kafkaesque Koffka","3.2.5","3","y","0","left","up","right","up","left","NA","727","1037","317853","340810","727","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","879294","875947","877052","2377","746574","877062","861470","2397","405762","881071","878075","880342","320256","880342","NA","Sternberg Task","33","33947","38","yes","1024"
"87.1794871795","87.1794871795","886.666666667","886.666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","26","11","/Volumes/USB20FD/subject-3 m.csv","legacy","8 5 4 7 3 1","Kafkaesque Koffka","3.2.5","2","y","0","left","up","right","up","left","NA","633","434","317853","340810","633","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","884427","881083","882186","2377","746574","882196","861470","2397","405762","885511","883211","884876","320256","884875","NA","Sternberg Task","34","34580","39","yes","1024"
"87.5","87.5","880.725","880.725","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","27","11","/Volumes/USB20FD/subject-3 m.csv","legacy","3 9 6 2","Kafkaesque Koffka","3.2.5","4","y","0","left","up","right","up","left","NA","649","32","317853","340810","649","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","888871","885524","886633","2377","746574","886643","861470","2397","405762","889566","887657","888915","320256","888915","NA","Sternberg Task","35","35229","40","yes","1024"
"87.8048780488","87.8048780488","872.682926829","872.682926829","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","28","11","/Volumes/USB20FD/subject-3 m.csv","legacy","9 3 1 2 5","Kafkaesque Koffka","3.2.5","4","y","0","left","left","right","up","left","NA","551","975","317853","340810","551","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","892927","889583","890687","2377","746574","890697","861470","2397","405762","894466","891710","893913","320256","893913","NA","Sternberg Task","36","35780","41","yes","1024"
"88.0952380952","88.0952380952","862.928571429","862.928571429","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","29","11","/Volumes/USB20FD/subject-3 m.csv","legacy","7 2 3","Kafkaesque Koffka","3.2.5","3","y","0","left","up","right","up","left","NA","463","1088","317853","340810","463","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","3","897822","894481","895584","2377","746574","895594","861470","2397","405762","899385","896605","898921","320256","898921","NA","Sternberg Task","37","36243","42","yes","1024"
"88.3720930233","88.3720930233","859.046511628","859.046511628","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","30","11","/Volumes/USB20FD/subject-3 m.csv","legacy","1 4 3 6 5","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","696","1519","317853","340810","696","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","902755","899398","900512","2377","746574","900528","861470","2397","405762","904984","901542","904286","320256","904286","NA","Sternberg Task","38","36939","43","yes","1024"
"88.6363636364","88.6363636364","857.545454545","857.545454545","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","31","11","/Volumes/USB20FD/subject-3 m.csv","legacy","4 2 6 9","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","793","107","317853","340810","793","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","908338","904996","906098","2377","746574","906108","861470","2397","405762","909252","907122","908457","320256","908457","NA","Sternberg Task","39","37732","44","yes","1024"
"88.8888888889","88.8888888889","848.8","848.8","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","32","11","/Volumes/USB20FD/subject-3 m.csv","legacy","2 3 7 4","Kafkaesque Koffka","3.2.5","1","y","0","left","up","right","up","left","NA","464","677","317853","340810","464","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","912611","909264","910372","2377","746574","910382","861470","2397","405762","913766","911398","913300","320256","913300","NA","Sternberg Task","40","38196","45","yes","1024"
"89.1304347826","89.1304347826","840.47826087","840.47826087","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","33","11","/Volumes/USB20FD/subject-3 m.csv","legacy","6 1 2","Kafkaesque Koffka","3.2.5","3","y","0","left","up","right","up","left","NA","466","403","317853","340810","466","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","917135","913781","914891","2377","746574","914901","861470","2397","405762","918019","915915","917551","320256","917551","NA","Sternberg Task","41","38662","46","yes","1024"
"89.3617021277","89.3617021277","840.106382979","840.106382979","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","34","11","/Volumes/USB20FD/subject-3 m.csv","legacy","2 3 8 5 6 7","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","823","87","317853","340810","823","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","921383","918033","919141","2377","746574","919154","861470","2397","405762","922307","920167","921482","320256","921482","NA","Sternberg Task","42","39485","47","yes","1024"
"89.5833333333","89.5833333333","831.645833333","831.645833333","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","35","11","/Volumes/USB20FD/subject-3 m.csv","legacy","9 1 7 2","Kafkaesque Koffka","3.2.5","2","y","0","left","up","right","up","left","NA","434","634","317853","340810","434","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","925667","922320","923420","2377","746574","923431","861470","2397","405762","926749","924448","926313","320256","926313","NA","Sternberg Task","43","39919","48","yes","1024"
"89.7959183673","89.7959183673","826.06122449","826.06122449","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","36","11","/Volumes/USB20FD/subject-3 m.csv","legacy","6 7 9 3 1 2","Kafkaesque Koffka","3.2.5","1","y","0","left","up","right","up","left","NA","558","675","317853","340810","558","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","930107","926762","927865","2377","746574","927875","861470","2397","405762","931354","928888","930794","320256","930794","NA","Sternberg Task","44","40477","49","yes","1024"
"90","90","822.82","822.82","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","37","11","/Volumes/USB20FD/subject-3 m.csv","legacy","7 4 2 8 1 9","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","664","1156","317853","340810","664","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","934714","931366","932475","2377","746574","932484","861470","2397","405762","936548","933498","935882","320256","935882","NA","Sternberg Task","45","41141","50","yes","1024"
"88.2352941176","88.2352941176","815.549019608","815.549019608","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","38","11","/Volumes/USB20FD/subject-3 m.csv","legacy","9","Kafkaesque Koffka","3.2.5","0","n","0","left","up","right","up","left","NA","452","501","317853","340810","452","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","6","939905","936562","937664","2377","746574","937674","861470","2397","405762","940873","938688","940419","320256","940419","NA","Sternberg Task","45","41593","51","yes","1024"
"88.4615384615","88.4615384615","815.038461538","815.038461538","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","39","11","/Volumes/USB20FD/subject-3 m.csv","legacy","6 8 4","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","789","136","317853","340810","789","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","944231","936562","941992","2377","746574","942001","940890","2397","405762","945170","943015","944379","320256","944378","NA","Sternberg Task","46","42382","52","yes","1024"
"88.679245283","88.679245283","827.698113208","827.698113208","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","40","11","/Volumes/USB20FD/subject-3 m.csv","legacy","7 1 8 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","1486","661","317853","340810","1486","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","948528","945182","946286","2377","746574","946296","940890","2397","405762","950689","947311","949201","320256","949201","NA","Sternberg Task","47","43868","53","yes","1024"
"88.8888888889","88.8888888889","824.574074074","824.574074074","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","41","11","/Volumes/USB20FD/subject-3 m.csv","legacy","7 9","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","659","676","317853","340810","659","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","1","954054","950702","951809","2377","746574","951820","940890","2397","405762","955403","952836","954742","320256","954742","NA","Sternberg Task","48","44527","54","yes","1024"
"89.0909090909","89.0909090909","821.854545455","821.854545455","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","42","11","/Volumes/USB20FD/subject-3 m.csv","legacy","7 8 6 1","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","675","1011","317853","340810","675","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","958759","955416","956518","2377","746574","956528","940890","2397","405762","960459","957541","959783","320256","959783","NA","Sternberg Task","49","45202","55","yes","1024"
"89.2857142857","89.2857142857","833.785714286","833.785714286","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","43","11","/Volumes/USB20FD/subject-3 m.csv","legacy","6 9 7 4 5 1","Kafkaesque Koffka","3.2.5","2","y","0","left","up","right","up","left","NA","1490","499","317853","340810","1490","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","963830","960472","961585","2377","746574","961595","940890","2397","405762","965835","962612","964344","320256","964344","NA","Sternberg Task","50","46692","56","yes","1024"
"89.4736842105","89.4736842105","827.438596491","827.438596491","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","44","11","/Volumes/USB20FD/subject-3 m.csv","legacy","7 1 3","Kafkaesque Koffka","3.2.5","2","y","0","left","up","right","up","left","NA","472","777","317853","340810","472","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","969196","965850","966952","2377","746574","966962","940890","2397","405762","970458","967978","969985","320256","969984","NA","Sternberg Task","51","47164","57","yes","1024"
"89.6551724138","89.6551724138","822.75862069","822.75862069","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","45","11","/Volumes/USB20FD/subject-3 m.csv","legacy","6 9 4 5 3 2","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","556","247","317853","340810","556","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","973816","970471","971575","2377","746574","971585","940890","2397","405762","974633","972599","974075","320256","974075","NA","Sternberg Task","52","47720","58","yes","1024"
"89.8305084746","89.8305084746","820.152542373","820.152542373","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","46","11","/Volumes/USB20FD/subject-3 m.csv","legacy","8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","669","574","317853","340810","669","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","977987","974646","975750","2377","746574","975760","940890","2397","405762","979244","976772","978573","320256","978573","NA","Sternberg Task","53","48389","59","yes","1024"
"90","90","816.8","816.8","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","47","11","/Volumes/USB20FD/subject-3 m.csv","legacy","8","Kafkaesque Koffka","3.2.5","1","y","0","left","up","right","up","left","NA","619","515","317853","340810","619","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","982605","979256","980358","2377","746574","980369","940890","2397","405762","983753","981386","983132","320256","983132","NA","Sternberg Task","54","49008","60","yes","1024"
"90.1639344262","90.1639344262","815.754098361","815.754098361","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","48","11","/Volumes/USB20FD/subject-3 m.csv","legacy","5 2 9 6 1 7","Kafkaesque Koffka","3.2.5","3","y","0","left","up","right","up","left","NA","753","429","317853","340810","753","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","987113","983767","984871","2377","746574","984881","940890","2397","405762","988311","985895","987556","320256","987556","NA","Sternberg Task","55","49761","61","yes","1024"
"90.3225806452","90.3225806452","811.532258065","811.532258065","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","49","11","/Volumes/USB20FD/subject-3 m.csv","legacy","8 3","Kafkaesque Koffka","3.2.5","2","y","0","left","up","right","up","left","NA","554","483","317853","340810","554","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","991670","988327","989430","2377","746574","989440","940890","2397","405762","992723","990455","992167","320256","992167","NA","Sternberg Task","56","50315","62","yes","1024"
"90.4761904762","90.4761904762","806.031746032","806.031746032","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","50","11","/Volumes/USB20FD/subject-3 m.csv","legacy","9 4 2","Kafkaesque Koffka","3.2.5","1","y","0","left","up","right","up","left","NA","465","639","317853","340810","465","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","996082","992736","993840","2377","746574","993850","940890","2397","405762","997200","994866","996733","320256","996733","NA","Sternberg Task","57","50780","63","yes","1024"
"90.625","90.625","802.890625","802.890625","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","51","11","/Volumes/USB20FD/subject-3 m.csv","legacy","8 5 4 2 9 6","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","605","629","317853","340810","605","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","1000553","997213","998317","2377","746574","998327","940890","2397","405762","1001800","999341","1001193","320256","1001193","NA","Sternberg Task","58","51385","64","yes","1024"
"90.7692307692","90.7692307692","801.015384615","801.015384615","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","52","11","/Volumes/USB20FD/subject-3 m.csv","legacy","7 9 1 6","Kafkaesque Koffka","3.2.5","0","n","0","right","up","right","up","right","NA","681","789","317853","340810","681","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","1005163","1001812","1002920","2377","746574","1002931","940890","2397","405762","1006647","1003945","1005964","320256","1005964","NA","Sternberg Task","59","52066","65","yes","1024"
"90.9090909091","90.9090909091","797.590909091","797.590909091","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","53","11","/Volumes/USB20FD/subject-3 m.csv","legacy","2 5 4 8 7","Kafkaesque Koffka","3.2.5","3","y","0","left","up","right","up","left","NA","575","906","317853","340810","575","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","1010016","1006659","1007770","2377","746574","1007780","940890","2397","405762","1011511","1008797","1010934","320256","1010933","NA","Sternberg Task","60","52641","66","yes","1024"
"91.0447761194","91.0447761194","792.656716418","792.656716418","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Sun Oct  7 19:02:45 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","54","11","/Volumes/USB20FD/subject-3 m.csv","legacy","4 1 5","Kafkaesque Koffka","3.2.5","2","y","0","left","up","right","up","left","NA","467","748","317853","340810","467","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","1014873","1011530","1012632","2377","746574","1012642","940890","2397","405762","1016102","1013656","1015633","320256","1015633","NA","Sternberg Task","61","53108","67","yes","1024"
