"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_Fixation","count_ISI","count_Instruction1","count_Instructions2","count_ThankYou","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_incorrectFeedback","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_ThankYou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_ThankYou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_Instruction1","time_Instructions2","time_ThankYou","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_incorrectFeedback","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"97.2972972973","97.2972972973","2078.40540541","2078.40540541","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","36","36","0","0","0","36","36","0","0","36","36","36","36","0","36","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1 7 8 3 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","765","43734","37193","NA","765","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","357367","359571","1753","175367","NA","356285","357365","1749","212561","109519","361573","358369","362339","45488","361573","Sternberg Task","36","76901","37","yes","1024"
"97.3684210526","97.3684210526","2039.84210526","2039.84210526","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","37","37","0","0","0","37","37","0","0","37","37","37","37","0","37","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","5 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","613","43734","37193","NA","613","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","363481","365685","1753","175367","NA","362396","363479","1749","212561","109519","367687","364483","368301","45488","367687","Sternberg Task","37","77514","38","yes","1024"
"97.4358974359","97.4358974359","2008.41025641","2008.41025641","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","38","38","0","0","0","38","38","0","0","38","38","38","38","0","38","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","4 1 5","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","814","43734","37193","NA","814","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","369405","371609","1753","175367","NA","368330","369403","1749","212561","109519","373611","370407","374426","45488","373611","Sternberg Task","38","78328","39","yes","1024"
"97.5","97.5","1974.55","1974.55","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","39","39","0","0","0","39","39","0","0","39","39","39","39","0","39","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 2 1 4 5 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","654","43734","37193","NA","654","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","375570","377774","1753","175367","NA","374485","375568","1749","212561","109519","379776","376572","380431","45488","379776","Sternberg Task","39","78982","40","yes","1024"
"97.5609756098","97.5609756098","1940.90243902","1940.90243902","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","40","0","0","0","40","40","0","0","40","40","40","40","0","40","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 8 6 3 1","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","595","43734","37193","NA","595","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","381570","383775","1753","175367","NA","380486","381569","1749","212561","109519","385777","382573","386373","45488","385777","Sternberg Task","40","79577","41","yes","1024"
"97.619047619","97.619047619","1909.73809524","1909.73809524","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","41","0","0","0","41","41","0","0","41","41","41","41","0","41","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1 4 3 6 5","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","632","43734","37193","NA","632","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","387512","389717","1753","175367","NA","386430","387511","1749","212561","109519","391719","388515","392352","45488","391719","Sternberg Task","41","80209","42","yes","1024"
"95.3488372093","95.3488372093","1886.8372093","1886.8372093","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","42","42","0","0","0","42","42","0","0","42","42","42","42","0","42","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 5 4 7 3 1","Jazzy James","3.1.9","2","y","0","right","right","right","NA","right","925","43734","37193","NA","925","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","393461","395666","1753","175367","NA","392384","393460","1749","212561","109519","397668","394464","398595","45488","397668","Sternberg Task","41","81134","43","yes","1024"
"95.4545454545","95.4545454545","1866.54545455","1866.54545455","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","43","43","0","0","0","43","43","0","0","43","43","43","43","0","43","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","3 4 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","994","43734","37193","NA","994","2","legacy","3","1024","2","48000","-16","experiment","3","odd","5","399729","401933","1753","175367","NA","392384","399727","1749","212561","398652","403934","400731","404929","45488","403934","Sternberg Task","42","82128","44","yes","1024"
"95.5555555556","95.5555555556","1848.77777778","1848.77777778","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","44","44","0","0","0","44","44","0","0","44","44","44","44","0","44","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","3 4 9 6 7 8","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1067","43734","37193","NA","1067","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","406152","408356","1753","175367","NA","405076","406150","1749","212561","398652","410358","407154","411426","45488","410358","Sternberg Task","43","83195","45","yes","1024"
"95.652173913","95.652173913","1833.69565217","1833.69565217","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","45","45","0","0","0","45","45","0","0","45","45","45","45","0","45","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","4 1","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1155","43734","37193","NA","1155","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","412567","414771","1753","175367","NA","411486","412565","1749","212561","398652","416773","413569","417929","45488","416773","Sternberg Task","44","84350","46","yes","1024"
"95.7446808511","95.7446808511","1816","1816","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","46","46","0","0","0","46","46","0","0","46","46","46","46","0","46","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 8 6 3 1","Jazzy James","3.1.9","5","y","0","left","right","right","NA","left","1002","43734","37193","NA","1002","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","419071","421275","1753","175367","NA","417986","419069","1749","212561","398652","423277","420073","424280","45488","423277","Sternberg Task","45","85352","47","yes","1024"
"95.8333333333","95.8333333333","1797.39583333","1797.39583333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","47","47","0","0","0","47","47","0","0","47","47","47","47","0","47","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1 6 4 3 9 7","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","923","43734","37193","NA","923","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","425409","427613","1753","175367","NA","424330","425407","1749","212561","398652","429615","426411","430540","45488","429615","Sternberg Task","46","86275","48","yes","1024"
"95.9183673469","95.9183673469","1777.63265306","1777.63265306","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","48","0","0","0","48","48","0","0","48","48","48","48","0","48","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 7 5","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","829","43734","37193","NA","829","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","431677","433881","1753","175367","NA","430596","431675","1749","212561","398652","435883","432679","436713","45488","435883","Sternberg Task","47","87104","49","yes","1024"
"96","96","1761.38","1761.38","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","49","49","0","0","0","49","49","0","0","49","49","49","49","0","49","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 8 7 9 5 3","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","965","43734","37193","NA","965","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","437855","440059","1753","175367","NA","436774","437853","1749","212561","398652","442061","438857","443027","45488","442061","Sternberg Task","48","88069","50","yes","1024"
"96.0784313725","96.0784313725","1742.66666667","1742.66666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","50","0","0","0","50","50","0","0","50","50","50","50","0","50","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 7 5 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","807","43734","37193","NA","807","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","444163","446367","1753","175367","NA","443088","444161","1749","212561","398652","448369","445165","449177","45488","448369","Sternberg Task","49","88876","51","yes","1024"
"96.1538461538","96.1538461538","1721","1721","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","51","51","0","0","0","51","51","0","0","51","51","51","51","0","51","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","9 1 7 2","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","616","43734","37193","NA","616","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","450309","452513","1753","175367","NA","449230","450307","1749","212561","398652","454515","451311","455132","45488","454515","Sternberg Task","50","89492","52","yes","1024"
"94.3396226415","94.3396226415","1701.54716981","1701.54716981","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","52","52","0","0","0","52","52","0","0","52","52","52","52","0","52","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 4 2 6 3 5","Jazzy James","3.1.9","6","y","0","right","right","right","NA","right","690","43734","37193","NA","690","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","456270","458474","1753","175367","NA","455186","456268","1749","212561","398652","460476","457272","461168","45488","460476","Sternberg Task","50","90182","53","yes","1024"
"94.4444444444","94.4444444444","1745.85185185","1745.85185185","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","53","0","0","0","53","53","0","0","53","53","53","53","0","53","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 8 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","4094","43734","37193","NA","4094","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","462302","464506","1753","175367","NA","455186","462300","1749","212561","461219","466508","463304","470603","45488","466508","Sternberg Task","51","94276","54","yes","1024"
"94.5454545455","94.5454545455","1727.03636364","1727.03636364","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","54","54","0","0","0","54","54","0","0","54","54","54","54","0","54","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 6","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","711","43734","37193","NA","711","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","471749","473953","1753","175367","NA","470663","471747","1749","212561","461219","475955","472751","476668","45488","475955","Sternberg Task","52","94987","55","yes","1024"
"94.6428571429","94.6428571429","1710.625","1710.625","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","55","0","0","0","55","55","0","0","55","55","55","55","0","55","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","3 5 9 6 2 4","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","808","43734","37193","NA","808","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","477813","480017","1753","175367","NA","476730","477811","1749","212561","461219","482019","478815","482829","45488","482019","Sternberg Task","53","95795","56","yes","1024"
"94.7368421053","94.7368421053","1692.12280702","1692.12280702","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","56","56","0","0","0","56","56","0","0","56","56","56","56","0","56","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 3 7 4","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","656","43734","37193","NA","656","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","483940","486144","1753","175367","NA","482862","483938","1749","212561","461219","488146","484942","488803","45488","488146","Sternberg Task","54","96451","57","yes","1024"
"94.8275862069","94.8275862069","1672.48275862","1672.48275862","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","57","57","0","0","0","57","57","0","0","57","57","57","57","0","57","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 1 3","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","553","43734","37193","NA","553","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","489935","492139","1753","175367","NA","488853","489933","1749","212561","461219","494141","490937","494696","45488","494141","Sternberg Task","55","97004","58","yes","1024"
"93.2203389831","93.2203389831","1662.05084746","1662.05084746","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","58","58","0","0","0","58","58","0","0","58","58","58","58","0","58","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","5 3 8 7 2 4","Jazzy James","3.1.9","0","n","0","left","right","right","NA","left","1057","43734","37193","NA","1057","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","495839","498043","1753","175367","NA","494752","495837","1749","212561","461219","500045","496841","501102","45488","500045","Sternberg Task","55","98061","59","yes","1024"
"93.3333333333","93.3333333333","1648.83333333","1648.83333333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","59","0","0","0","59","59","0","0","59","59","59","59","0","59","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1 4 9 2 5","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","869","43734","37193","NA","869","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","502241","504445","1753","175367","NA","494752","502239","1749","212561","501164","506447","503243","507317","45488","506447","Sternberg Task","56","98930","60","yes","1024"
"93.4426229508","93.4426229508","1634.63934426","1634.63934426","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","60","60","0","0","0","60","60","0","0","60","60","60","60","0","60","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 9 4 5 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","783","43734","37193","NA","783","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","508455","510659","1753","175367","NA","507375","508453","1749","212561","501164","512661","509457","513446","45488","512661","Sternberg Task","57","99713","61","yes","1024"
"93.5483870968","93.5483870968","1628.01612903","1628.01612903","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","61","61","0","0","0","61","61","0","0","61","61","61","61","0","61","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 8 9 4 1","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1224","43734","37193","NA","1224","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","514573","516777","1753","175367","NA","513497","514571","1749","212561","501164","518779","515575","520005","45488","518779","Sternberg Task","58","100937","62","yes","1024"
"93.6507936508","93.6507936508","1612.76190476","1612.76190476","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","62","0","0","0","62","62","0","0","62","62","62","62","0","62","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","3 5 7 1","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","667","43734","37193","NA","667","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","521167","523371","1753","175367","NA","520086","521165","1749","212561","501164","525373","522169","526041","45488","525373","Sternberg Task","59","101604","63","yes","1024"
"93.75","93.75","1597.8125","1597.8125","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","63","0","0","0","63","63","0","0","63","63","63","63","0","63","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 8 4 6 9 5","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","656","43734","37193","NA","656","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","527192","529396","1753","175367","NA","526107","527190","1749","212561","501164","531398","528194","532056","45488","531398","Sternberg Task","60","102260","64","yes","1024"
"93.8461538462","93.8461538462","1584.49230769","1584.49230769","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","64","64","0","0","0","64","64","0","0","64","64","64","64","0","64","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","3 9 1","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","732","43734","37193","NA","732","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","533193","535397","1753","175367","NA","532108","533191","1749","212561","501164","537399","534195","538133","45488","537399","Sternberg Task","61","102992","65","yes","1024"
"93.9393939394","93.9393939394","1576.46969697","1576.46969697","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","0","0","0","65","65","0","0","65","65","65","65","0","65","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","5 7 3","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1055","43734","37193","NA","1055","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","539262","541466","1753","175367","NA","538185","539260","1749","212561","501164","543468","540264","544524","45488","543468","Sternberg Task","62","104047","66","yes","1024"
"94.0298507463","94.0298507463","1562.11940299","1562.11940299","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","0","0","0","66","66","0","0","66","66","66","66","0","66","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 1 2","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","615","43734","37193","NA","615","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","545671","547875","1753","175367","NA","544586","545669","1749","212561","501164","549877","546673","550493","45488","549877","Sternberg Task","63","104662","67","yes","1024"
"94.1176470588","94.1176470588","1548.82352941","1548.82352941","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","67","0","0","0","67","67","0","0","67","67","67","67","0","67","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","9 5 3 8 4","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","658","43734","37193","NA","658","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","551627","553831","1753","175367","NA","550552","551625","1749","212561","501164","555833","552629","556493","45488","555833","Sternberg Task","64","105320","68","yes","1024"
"94.2028985507","94.2028985507","1536.72463768","1536.72463768","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","68","68","0","0","0","68","68","0","0","68","68","68","68","0","68","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 7 8 5","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","714","43734","37193","NA","714","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","557639","559843","1753","175367","NA","556552","557637","1749","212561","501164","561845","558641","562561","45488","561845","Sternberg Task","65","106034","69","yes","1024"
"94.2857142857","94.2857142857","1524.65714286","1524.65714286","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","69","0","0","0","69","69","0","0","69","69","69","69","0","69","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","4","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","692","43734","37193","NA","692","2","legacy","1","1024","2","48000","-16","experiment","3","odd","4","563703","565907","1753","175367","NA","562619","563701","1749","212561","501164","567909","564705","568604","45488","567909","Sternberg Task","66","106726","70","yes","1024"
"94.3661971831","94.3661971831","1512.70422535","1512.70422535","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","70","70","0","0","0","70","70","0","0","70","70","70","70","0","70","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 8 5 1","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","676","43734","37193","NA","676","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","569741","571945","1753","175367","NA","568663","569739","1749","212561","501164","573947","570743","574625","45488","573947","Sternberg Task","67","107402","71","yes","1024"
"94.4444444444","94.4444444444","1499.77777778","1499.77777778","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","0","0","0","71","71","0","0","71","71","71","71","0","71","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 4 8 5 1 3","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","582","43734","37193","NA","582","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","575741","577945","1753","175367","NA","574663","575739","1749","212561","501164","579947","576743","580532","45488","579947","Sternberg Task","68","107984","72","yes","1024"
"94.5205479452","94.5205479452","1489.16438356","1489.16438356","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","72","72","0","0","0","72","72","0","0","72","72","72","72","0","72","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","4 8 1 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","725","43734","37193","NA","725","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","581646","583850","1753","175367","NA","580563","581645","1749","212561","501164","585852","582648","586579","45488","585852","Sternberg Task","69","108709","73","yes","1024"
"94.5945945946","94.5945945946","1477.09459459","1477.09459459","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","0","0","0","73","73","0","0","73","73","73","73","0","73","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 7 9 3 1 2","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","596","43734","37193","NA","596","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","587710","589915","1753","175367","NA","586630","587708","1749","212561","501164","591917","588713","592514","45488","591917","Sternberg Task","70","109305","74","yes","1024"
