"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"79.4117647059","79.4117647059","680.117647059","680.117647059","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","33","33","33","0","0","33","33","0","0","33","33","33","0","33","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","9 7 4 5 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","522","66083","12480","522","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","305049","301119","302771","1719","163301","302815","287474","1751","150820","307053","303845","307577","67835","307052","NA","Sternburg task","27","23124","34","yes","1024"
"77.1428571429","77.1428571429","680.428571429","680.428571429","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","6 7 8 5","Kafkaesque Koffka","3.2.5","3","y","0","right","right","left","right","NA","691","66083","12480","691","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","311589","307659","309311","1719","163301","309355","287474","1751","150820","313592","310385","314284","67835","313592","NA","Sternburg task","27","23815","35","yes","1024"
"77.7777777778","77.7777777778","678.166666667","678.166666667","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","599","66083","12480","599","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","6","318257","307659","315978","1719","163301","316023","314332","1751","150820","320274","317053","320874","67835","320274","NA","Sternburg task","28","24414","36","yes","1024"
"78.3783783784","78.3783783784","675.216216216","675.216216216","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","1 8 7","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","569","66083","12480","569","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","4","324900","320940","322597","1719","163301","322653","314332","1751","150820","326905","323684","327477","67835","326904","NA","Sternburg task","29","24983","37","yes","1024"
"78.9473684211","78.9473684211","674","674","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","2 3 8 5 6 7","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","629","66083","12480","629","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","331451","327529","329176","1719","163301","329220","314332","1751","150820","333454","330247","334085","67835","333454","NA","Sternburg task","30","25612","38","yes","1024"
"79.4871794872","79.4871794872","673.076923077","673.076923077","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","638","66083","12480","638","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","338145","334187","335854","1719","163301","335918","314332","1751","150820","340163","336941","340803","67835","340162","NA","Sternburg task","31","26250","39","yes","1024"
"80","80","678.5","678.5","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","6 9 7 4 5 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","890","66083","12480","890","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","344802","340859","342524","1719","163301","342568","314332","1751","150820","346818","343598","347709","67835","346818","NA","Sternburg task","32","27140","40","yes","1024"
"80.487804878","80.487804878","676.43902439","676.43902439","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","6 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","594","66083","12480","594","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","9","351738","347815","349461","1719","163301","349505","314332","1751","150820","353741","350534","354335","67835","353741","NA","Sternburg task","33","27734","41","yes","1024"
"80.9523809524","80.9523809524","673.523809524","673.523809524","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","7 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","554","66083","12480","554","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","358350","354407","356075","1719","163301","356118","314332","1751","150820","360354","357146","360909","67835","360354","NA","Sternburg task","34","28288","42","yes","1024"
"81.3953488372","81.3953488372","670.325581395","670.325581395","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","4 9 7 8 5 3","Kafkaesque Koffka","3.2.5","4","y","0","left","right","left","left","NA","536","66083","12480","536","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","364904","360980","362625","1719","163301","362669","314332","1751","150820","366920","363700","367458","67835","366920","NA","Sternburg task","35","28824","43","yes","1024"
"81.8181818182","81.8181818182","665.522727273","665.522727273","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","4 3 2 5 8","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","459","66083","12480","459","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","371460","367512","369185","1719","163301","369229","314332","1751","150820","373477","370256","373938","67835","373477","NA","Sternburg task","36","29283","44","yes","1024"
"82.2222222222","82.2222222222","661.933333333","661.933333333","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","6 9 7 3 8 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","504","66083","12480","504","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","377916","373985","375642","1719","163301","375685","314332","1751","150820","379932","376712","380437","67835","379932","NA","Sternburg task","37","29787","45","yes","1024"
"82.6086956522","82.6086956522","660.413043478","660.413043478","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","1 4 9 2 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","592","66083","12480","592","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","384440","380497","382161","1719","163301","382205","314332","1751","150820","386455","383235","387049","67835","386455","NA","Sternburg task","38","30379","46","yes","1024"
"82.9787234043","82.9787234043","658.446808511","658.446808511","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","6 9 4 5 3 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","568","66083","12480","568","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","391096","387122","388814","1719","163301","388859","314332","1751","150820","393111","389891","393681","67835","393111","NA","Sternburg task","39","30947","47","yes","1024"
"83.3333333333","83.3333333333","654.354166667","654.354166667","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","3 9 6 2","Kafkaesque Koffka","3.2.5","4","y","0","left","right","left","left","NA","462","66083","12480","462","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","397673","393743","395385","1719","163301","395440","314332","1751","150820","399677","396469","400140","67835","399677","NA","Sternburg task","40","31409","48","yes","1024"
"83.6734693878","83.6734693878","649.795918367","649.795918367","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","9 4 2","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","431","66083","12480","431","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","404144","400195","401846","1719","163301","401897","314332","1751","150820","406149","402926","406583","67835","406148","NA","Sternburg task","41","31840","49","yes","1024"
"82","82","648.28","648.28","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","8 1 6","Kafkaesque Koffka","3.2.5","3","y","0","right","right","left","right","NA","574","66083","12480","574","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","410617","406659","408317","1719","163301","408372","314332","1751","150820","412633","409401","413210","67835","412633","NA","Sternburg task","41","32414","50","yes","1024"
"82.3529411765","82.3529411765","650.725490196","650.725490196","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","8 4 3 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","773","66083","12480","773","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","417223","406659","414935","1719","163301","414978","413282","1751","150820","419240","416006","420014","67835","419239","NA","Sternburg task","42","33187","51","yes","1024"
"82.6923076923","82.6923076923","647.057692308","647.057692308","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","7 8 4 6 9 5","Kafkaesque Koffka","3.2.5","4","y","0","left","right","left","left","NA","460","66083","12480","460","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","423998","420071","421719","1719","163301","421764","413282","1751","150820","426001","422794","426462","67835","426001","NA","Sternburg task","43","33647","52","yes","1024"
"83.0188679245","83.0188679245","650.566037736","650.566037736","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","1 6 4 3 9 7","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","833","66083","12480","833","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","430486","426517","428195","1719","163301","428238","413282","1751","150820","432503","429270","433337","67835","432502","NA","Sternburg task","44","34480","53","yes","1024"
"83.3333333333","83.3333333333","650.555555556","650.555555556","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","9 5 8 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","650","66083","12480","650","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","437318","433394","435045","1719","163301","435090","413282","1751","150820","439321","436114","439973","67835","439321","NA","Sternburg task","45","35130","54","yes","1024"
"83.6363636364","83.6363636364","649.672727273","649.672727273","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","602","66083","12480","602","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","443999","440040","441698","1719","163301","441754","413282","1751","150820","446003","442781","446606","67835","446003","NA","Sternburg task","46","35732","55","yes","1024"
"82.1428571429","82.1428571429","647.607142857","647.607142857","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","7 2 3","Kafkaesque Koffka","3.2.5","3","y","0","right","right","left","right","NA","534","66083","12480","534","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","450588","446663","448302","1719","163301","448358","413282","1751","150820","452604","449384","453141","67835","452604","NA","Sternburg task","46","36266","56","yes","1024"
"82.4561403509","82.4561403509","647.912280702","647.912280702","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","1 4 3 6 5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","665","66083","12480","665","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","457180","446663","454874","1719","163301","454931","453214","1751","150820","459184","455964","459851","67835","459184","NA","Sternburg task","47","36931","57","yes","1024"
"82.7586206897","82.7586206897","648.879310345","648.879310345","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","5 7 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","704","66083","12480","704","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","463818","459887","461534","1719","163301","461590","453214","1751","150820","465834","462612","466541","67835","465834","NA","Sternburg task","48","37635","58","yes","1024"
"83.0508474576","83.0508474576","647.423728814","647.423728814","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","3 9 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","563","66083","12480","563","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","470527","466582","468224","1719","163301","468279","453214","1751","150820","472530","469310","473095","67835","472530","NA","Sternburg task","49","38198","59","yes","1024"
"83.3333333333","83.3333333333","644.8","644.8","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","2 3 7 4","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","490","66083","12480","490","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","477079","473156","474803","1719","163301","474847","453214","1751","150820","479095","475875","479587","67835","479095","NA","Sternburg task","50","38688","60","yes","1024"
"83.606557377","83.606557377","642.295081967","642.295081967","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","7","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","492","66083","12480","492","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","483585","479650","481308","1719","163301","481351","453214","1751","150820","485601","482381","486096","67835","485601","NA","Sternburg task","51","39180","61","yes","1024"
"82.2580645161","82.2580645161","642.161290323","642.161290323","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","2 6 1 7 4","Kafkaesque Koffka","3.2.5","2","y","0","right","right","left","right","NA","634","66083","12480","634","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","490094","486163","487812","1719","163301","487857","453214","1751","150820","492110","488878","492745","67835","492110","NA","Sternburg task","51","39814","62","yes","1024"
"82.5396825397","82.5396825397","646.53968254","646.53968254","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","1 7 5 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","918","66083","12480","918","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","496769","486163","494466","1719","163301","494522","492803","1751","150820","498772","495552","499693","67835","498772","NA","Sternburg task","52","40732","63","yes","1024"
"82.8125","82.8125","647.875","647.875","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","7 1 8 5 6 2","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","732","66083","12480","732","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","503664","499725","501375","1719","163301","501418","492803","1751","150820","505667","502460","506401","67835","505667","NA","Sternburg task","53","41464","64","yes","1024"
"81.5384615385","81.5384615385","649.061538462","649.061538462","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","5 7 8 2 3 8","Kafkaesque Koffka","3.2.5","5","y","0","right","right","left","right","NA","725","66083","12480","725","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","510396","506453","508096","1719","163301","508151","492803","1751","150820","512412","509180","513140","67835","512411","NA","Sternburg task","53","42189","65","yes","1024"
"81.8181818182","81.8181818182","651.939393939","651.939393939","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","8 9 6 1","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","839","66083","12480","839","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","9","517185","506453","514885","1719","163301","514940","513199","1751","150820","519201","515968","520042","67835","519201","NA","Sternburg task","54","43028","66","yes","1024"
"82.0895522388","82.0895522388","651.104477612","651.104477612","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","4","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","596","66083","12480","596","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","523986","520072","521711","1719","163301","521755","513199","1751","150820","525989","522782","526587","67835","525989","NA","Sternburg task","55","43624","67","yes","1024"
"82.3529411765","82.3529411765","647.676470588","647.676470588","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","8 9 5 6 7","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","418","66083","12480","418","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","530647","526651","528343","1719","163301","528403","513199","1751","150820","532664","529432","533085","67835","532664","NA","Sternburg task","56","44042","68","yes","1024"
"82.6086956522","82.6086956522","648.057971014","648.057971014","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","5","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","674","66083","12480","674","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","537104","533142","534807","1719","163301","534859","513199","1751","150820","539109","535889","539786","67835","539109","NA","Sternburg task","57","44716","69","yes","1024"
"82.8571428571","82.8571428571","652.514285714","652.514285714","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","1 3 2 6 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","960","66083","12480","960","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","543829","539848","541525","1719","163301","541566","513199","1751","150820","545832","542613","546795","67835","545832","NA","Sternburg task","58","45676","70","yes","1024"
"83.0985915493","83.0985915493","650.774647887","650.774647887","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","10/07/18 21:32:44","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/Owner/Documents/ctsubject-1.csv","xpyriment","9 1 7 2","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","529","66083","12480","529","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","550835","546889","548538","1719","163301","548580","513199","1751","150820","552839","549619","553370","67835","552838","NA","Sternburg task","59","46205","71","yes","1024"
