rt
1.743398719
1.410716112
1.096385295
2.986099443
0.820550243
1.401781223
2.901058943
1.924306718
1.675795767
0.909325526
1.168593257
1.501044299
1.805951045
1.539944459
2.729462121
2.293961955
1.14753257
2.77991601
2.287825133
0.772194794
2.082804949
1.732200594
1.443197733
1.448339723
2.178588749
2.066527805
2.762877196
2.011410558
1.840426209
2.089877247
2.082991603
1.363941063
3.072022566
2.890156646
1.311215575
1.162347826
2.167701986
1.402295425
2.258381556
1.235010981
1.493658726
1.030179252
1.173528263
3.137371148
2.513536504
1.616184044
1.847162077
1.814205548
1.112757295
2.22809371
1.751573987
2.098244211
2.379932713
1.038742056
1.903860034
2.468002782
2.119014664
1.353217735
1.851237378
1.298602485
1.496330778
1.046105699
2.299407525
2.17377527
1.660873735
1.775985251
1.477542091
1.919661634
1.120485656
2.217571055
0.869615955
1.332303226
1.575516301
1.292726491
1.093622217
1.816933054
0.727614426
1.469165695
2.155564044
1.191547945
1.161696195
0.699825624
3.553095753
2.453358912
2.408276173
1.288972748
1.387851934
1.211711983
2.215576229
1.483226558
2.066513462
1.576126595
1.510256478
1.965568385
2.262329514
1.149082032
1.627456077
1.94343028
1.808232902
1.453747809
2.132835644
1.656353507
0.822183059
1.843494454
1.24712993
0.907518543
2.062395257
2.160790193
4.258646885
1.778125132
2.696657967
1.684806052
3.251785089
1.766966395
1.632356411
1.262638759
2.318714511
2.492417397
1.172859608
1.175670815
2.521988022
1.640534429
1.924568085
1.396723848
2.116652165
1.071417438
1.877481488
1.851665789
0.995606674
1.364561649
1.349232603
1.325357018
1.577782809
1.335153449
0.867062768
0.879665906
2.021395269
1.392961674
1.691459965
2.473439557
1.601055485
0.979771961
1.741051868
1.545073287
2.019828591
2.864218594
3.043997653
2.298852664
1.483014797
1.355308219
1.84896955
2.183515915
2.899054855
1.840882868
2.825696325
1.881499324
2.1732474
1.536602764
0.980308801
1.515622338
2.329810396
1.466215808
1.28753809
2.927311485
2.34416544
1.271861615
1.649585719
2.164863812
1.095431303
2.465019145
1.504653001
1.282199221
1.580894247
1.461101379
0.996952495
1.789009076
1.270063922
1.431251407
1.159547595
1.716961231
1.992237376
1.884223242
2.086328735
1.547570702
2.056918859
1.162211385
2.414831824
1.185240992
1.544033848
1.487695369
1.78000549
1.556874173
1.085227657
2.844580736
1.02335879
2.731260362
1.674844001
1.241662475
2.242212782
0.897539077
1.301357796
1.204392392
1.497355932
1.122028556
1.78475133
1.298785862
1.203155339
1.508546238
1.755829272
1.476341806
1.832763448
3.292942128
1.472600875
1.284819657
1.598192464
1.931491549
1.243136673
0.999770466
1.259100517
0.972805271
2.12190541
1.620571277
2.225774659
0.863333515
2.134937097
1.442591697
1.665402323
2.333534402
1.975199303
0.933716526
1.215188852
2.676068979
1.863128969
2.557529933
1.546889357
1.676234469
2.103269966
0.949230773
1.558901586
1.757013837
3.407493765
3.694640029
1.215262297
0.963803807
2.015860515
1.566324484
1.419293576
1.850700355
1.966331225
1.527666722
1.734405946
1.104241734
1.431032725
1.246977678
1.78125281
1.724780321
3.151299027
3.253513251
2.01242467
2.725085314
2.258527913
1.289928471
1.349638562
2.358481013
2.226984745
1.067567415
1.585225172
1.698585821
1.25326831
3.675407136
1.568463625
2.592763924
1.654164515
2.929178837
1.342183279
1.671594691
1.478747377
1.240502644
2.388961514
1.780540085
1.176249921
1.480966213
1.05876835
1.423527809
1.173046823
2.49072146
1.602021454
2.186408334
2.79713579
1.560040627
1.835030704
1.263153106
1.246762869
0.848396946
1.5621339
1.72759441
1.303742004
1.194775902
2.483123366
1.815868634
1.924382671
2.240845697
1.495861396
0.875264405
1.758921027
2.19449508
1.332673541
1.65709685
2.055400928
1.082443538
1.428987013
1.449658702
0.92073898
1.738112243
1.155075087
0.776412161
2.60926752
1.608267189
1.476995013
2.083267151
2.177349098
2.328570442
1.58693341
1.230494584
1.699512251
1.481223727
0.92821604
0.921028267
2.183286923
1.722814782
1.402632494
2.068136141
1.679518629
2.403858011
1.439476599
2.038667876
0.961823843
1.78239571
1.577714123
1.088965959
1.754779792
1.209978543
1.870706105
0.886885114
2.143875831
1.404305849
1.365302092
0.975383948
1.367468816
2.093633573
1.187715172
2.714599227
1.361055919
1.511900479
1.49101264
2.515710335
2.767443903
1.353968135
1.672758432
1.31223374
2.249620791
0.905442236
1.407453214
1.110657134
1.04798517
1.576154025
1.943522461
1.50006253
1.6238299
2.062573739
1.058887539
1.375390727
1.050610762
1.318120336
1.682224899
1.936649328
1.828236588
1.330343851
2.283926337
2.849565749
1.796861265
1.672183108
2.484839102
1.87042103
1.012401884
2.620161487
1.913387564
2.077814483
2.01291768
2.086102513
0.785445813
1.771207933
1.865089864
1.160032851
1.396477589
0.974922854
2.232977559
2.460124603
1.6714338
0.98446243
1.099085965
2.48431687
2.134036422
2.229195022
2.316151444
2.369898618
1.267619873
1.69021724
2.170104694
1.271516866
1.732404182
2.883809901
2.552572013
1.286719721
1.065911612
2.223054334
1.84456302
1.802933561
1.979032926
2.764104681
1.365565093
0.792028554
2.167246727
2.074662604
1.668160108
2.693271573
3.661723704
2.264772888
1.450097213
2.78261006
1.697387473
1.871471026
1.395958278
1.857426724
3.477444345
1.243323014
0.781463665
1.760957382
2.024147813
2.901497542
1.786068265
1.466742491
1.902788139
1.831269847
1.695329211
1.355930737
2.954552318
1.916908357
1.063026848
1.561774545
1.531445296
2.649763043
2.2099447
1.869528147
1.83664282
1.311106655
1.912127907
1.842238417
1.291142684
1.418842072
1.888763983
1.039881395
1.853133486
1.57404269
1.126147436
2.040611881
1.83682391
0.973638102
1.444554187
1.513589856
1.654947425
1.612271427
1.471160912
1.470298052
1.640215338
1.569774172
1.98890765
1.221890621
2.07082326
1.452343836
1.966102737
1.976119831
1.636755176
1.971015515
1.136011996
2.07771531
1.770329635
1.66478153
1.07681063
1.180650293
0.950096199
1.978669816
0.867824805
2.609468524
2.818386635
1.018067917
0.924950786
1.362846395
2.054873011
1.734525639
1.686699982
1.594140647
1.722392069
0.511181431
1.413074426
1.423357445
1.554795779
1.406268323
1.432580649
1.289788268
1.741163867
1.256176713
3.025679064
0.965008404
1.755492199
1.942998737
1.033040389
1.6714006
1.297532617
1.588868852
2.20145701
1.408502915
1.843529395
1.705372414
1.332283266
0.930436152
1.175618724
1.85990199
1.630170929
1.814663321
1.735423597
1.50032607
2.416757232
1.22088695
1.599181887
1.670744177
1.504551282
2.163772677
2.021795348
2.198684271
1.575284023
2.39019532
1.050885938
0.775707001
1.355563642
2.091184396
2.734748632
1.325649462
1.256430362
1.756747343
1.1279606
1.811397645
1.641176383
1.366161497
1.510216451
2.083608904
2.229395803
1.482584935
3.11290131
2.0273698
2.471557887
1.814226418
2.042401596
1.698220733
1.876751014
0.973036773
1.900666225
1.258595204
1.659436582
1.568448187
2.379837542
0.812369865
1.028777419
1.530893203
1.056444669
1.576213846
0.629217325
1.311733076
0.840242094
2.540996904
1.380568988
1.81863141
1.770527419
2.371148103
1.694066458
1.979033045
1.651527318
1.018479795
1.245450197
1.403305473
1.473411741
2.521927129
2.015213318
1.164603935
1.386137977
2.321256922
1.881938757
2.116805257
2.47823599
0.911741241
1.092240949
2.737080114
1.904963602
1.832461735
1.515773798
2.125163407
1.64423129
1.689323177
1.406297143
1.942612674
2.697953256
1.054074536
2.14176869
1.777358046
1.253015035
1.553961941
2.67388489
2.096951355
0.796675942
1.315116309
1.363719824
1.246262477
1.372921903
1.957447824
1.267273859
1.087459598
2.392103842
1.293540086
1.875019941
1.29264064
1.379431624
1.806756469
1.841270543
1.759232768
3.313175011
2.202869388
2.450707805
2.849243264
1.500307955
1.310119854
1.183441312
1.736521414
2.198743769
2.32703718
1.904400829
1.043136806
1.815092661
1.722649678
1.020545593
1.349129648
1.705334536
2.497918036
1.271092662
1.645485506
1.62002216
0.880903202
1.655488717
0.880593955
1.835969814
1.0749519
2.190748221
2.65123674
1.75801175
1.410226462
1.328962847
1.933274666
1.228321801
1.181366832
2.056311394
1.119495049
2.11540351
2.074145345
1.422186959
1.116036851
2.436688013
1.511375456
1.967865753
0.853314769
2.358037191
1.244747899
1.650387068
1.381409983
3.271621608
2.252974171
2.579845909
2.133513764
2.573552972
2.202910108
1.836919882
1.79446692
1.229535313
0.719179693
2.148863004
1.49850872
2.239204452
1.528340725
2.835373704
1.362709426
1.067882322
1.050452943
3.221423537
2.217978543
1.73804723
1.33833331
2.351061723
1.033806305
2.493116915
1.698858551
1.055851005
2.215354458
1.498500919
1.253707729
1.503506242
1.429190122
2.782546175
1.95086515
2.061163695
2.093150137
1.348474444
1.029946383
1.238813626
1.43571123
1.029781978
0.904288086
1.171048777
1.713843705
1.890232618
1.919825837
2.828304907
1.870786259
1.861595724
1.966614464
2.852109765
1.371435541
1.204694809
1.213657732
1.163433371
1.571755283
2.041589015
1.009989519
1.261893779
2.714344351
1.423939615
1.760241236
1.861704716
1.201213865
1.353043198
1.779345367
1.117884629
1.421280953
1.391244329
2.963972145
1.786986068
0.891051285
