subj,correct,problemSize,format,truth,rt
11,1,Large,Digits,FALSE,1190
11,1,Large,Digits,FALSE,2820
11,1,Large,Digits,FALSE,1306
11,1,Large,Digits,FALSE,2664
11,1,Large,Digits,FALSE,3602
11,1,Large,Digits,FALSE,3538
11,1,Large,Digits,FALSE,1186
11,1,Large,Digits,FALSE,1892
11,1,Small,Digits,TRUE,1669
11,1,Small,Digits,TRUE,1140
11,1,Small,Digits,TRUE,1341
11,1,Small,Digits,TRUE,1317
11,1,Small,Digits,TRUE,1190
11,1,Small,Digits,TRUE,775
11,1,Small,Digits,TRUE,1337
11,1,Small,Digits,FALSE,2888
11,1,Small,Digits,FALSE,1089
11,1,Small,Digits,FALSE,1319
11,1,Small,Digits,FALSE,2034
11,1,Small,Digits,FALSE,1048
11,1,Small,Digits,FALSE,1512
11,1,Small,Digits,FALSE,1262
11,1,Small,Digits,FALSE,1544
11,1,Small,Digits,FALSE,2657
11,1,Large,Digits,TRUE,5203
11,1,Small,Digits,TRUE,1074
11,1,Large,Digits,TRUE,4211
11,1,Large,Digits,TRUE,830
11,1,Large,Digits,TRUE,1562
11,1,Large,Digits,TRUE,2780
11,1,Large,Digits,TRUE,3257
11,1,Large,Digits,TRUE,4983
11,1,Large,Digits,TRUE,995
11,1,Large,Digits,FALSE,3075
11,1,Large,Digits,FALSE,3642
11,1,Small,Digits,TRUE,1349
11,1,Large,Digits,FALSE,2405
11,1,Large,Digits,FALSE,2440
11,1,Large,Digits,FALSE,4729
11,1,Large,Digits,FALSE,2684
11,1,Large,Digits,FALSE,2615
11,1,Large,Digits,FALSE,1938
11,1,Small,Digits,TRUE,1185
11,1,Small,Digits,TRUE,840
11,1,Small,Digits,TRUE,1178
11,1,Small,Digits,TRUE,1391
11,1,Small,Digits,TRUE,1013
11,1,Small,Digits,TRUE,1244
11,1,Small,Digits,TRUE,730
11,1,Small,Digits,FALSE,2570
11,1,Small,Digits,FALSE,1538
11,1,Small,Digits,FALSE,1529
11,1,Small,Digits,FALSE,5806
11,1,Small,Digits,FALSE,1449
11,1,Small,Digits,FALSE,1445
11,1,Small,Digits,FALSE,1344
11,1,Small,Digits,FALSE,2687
11,1,Small,Digits,FALSE,1156
11,1,Large,Digits,TRUE,1017
11,1,Small,Digits,TRUE,1202
11,1,Large,Digits,TRUE,925
11,1,Large,Digits,TRUE,809
11,1,Large,Digits,TRUE,1505
11,1,Large,Digits,TRUE,2615
11,1,Large,Digits,TRUE,3519
11,1,Large,Digits,TRUE,2200
11,1,Large,Digits,TRUE,2451
11,1,Large,Digits,TRUE,2253
11,1,Large,Digits,FALSE,2125
11,1,Large,Digits,FALSE,1920
11,1,Small,Digits,TRUE,1363
11,1,Large,Digits,FALSE,3187
11,1,Large,Digits,FALSE,1061
11,1,Large,Digits,FALSE,2862
11,1,Large,Digits,FALSE,1071
11,1,Large,Digits,FALSE,1715
11,1,Large,Digits,FALSE,4195
11,1,Small,Digits,TRUE,940
11,1,Small,Digits,TRUE,1055
11,1,Small,Digits,TRUE,599
11,1,Small,Digits,TRUE,1516
11,1,Small,Digits,TRUE,848
11,1,Small,Digits,TRUE,875
11,1,Small,Words,TRUE,1829
11,1,Small,Words,FALSE,2978
11,1,Small,Words,FALSE,3389
11,1,Small,Words,FALSE,4402
11,1,Small,Words,FALSE,2441
11,1,Small,Words,FALSE,1697
11,1,Small,Words,FALSE,3050
11,1,Small,Words,FALSE,2382
11,1,Small,Words,FALSE,3111
11,1,Small,Words,FALSE,3405
11,1,Small,Words,TRUE,1907
11,1,Large,Words,TRUE,3752
11,1,Large,Words,TRUE,2668
11,1,Large,Words,TRUE,2788
11,1,Large,Words,TRUE,3411
11,1,Large,Words,TRUE,2845
11,1,Large,Words,TRUE,6744
11,1,Large,Words,FALSE,2734
11,1,Large,Words,FALSE,2200
11,1,Small,Words,TRUE,1354
11,1,Large,Words,FALSE,1668
11,1,Large,Words,FALSE,3451
11,1,Large,Words,FALSE,3465
11,1,Large,Words,FALSE,4595
11,1,Large,Words,FALSE,3012
11,1,Large,Words,FALSE,2688
11,1,Small,Words,TRUE,1929
11,1,Small,Words,TRUE,2524
11,1,Small,Words,TRUE,1969
11,1,Small,Words,TRUE,2174
11,1,Small,Words,TRUE,2435
11,1,Small,Words,TRUE,1383
11,1,Small,Words,TRUE,2634
11,1,Small,Words,FALSE,1859
11,1,Small,Words,FALSE,1995
11,1,Small,Words,FALSE,2538
11,1,Small,Words,FALSE,1729
11,1,Small,Words,FALSE,4477
11,1,Small,Words,FALSE,2000
11,1,Small,Words,FALSE,1937
11,1,Small,Words,FALSE,1234
11,1,Small,Words,TRUE,1714
11,1,Large,Words,TRUE,5339
11,1,Large,Words,TRUE,4060
11,1,Large,Words,TRUE,1203
11,1,Large,Words,TRUE,3226
11,1,Large,Words,TRUE,3650
11,1,Large,Words,TRUE,4765
11,1,Large,Words,TRUE,1133
11,1,Large,Words,TRUE,1460
11,1,Small,Words,TRUE,2843
11,1,Large,Words,FALSE,2850
11,1,Large,Words,FALSE,2222
11,1,Large,Words,FALSE,3036
11,1,Large,Words,FALSE,7284
11,1,Large,Words,FALSE,3456
11,1,Large,Words,FALSE,3496
11,1,Small,Words,TRUE,995
11,1,Small,Words,TRUE,1796
11,1,Small,Words,TRUE,2043
11,1,Small,Words,TRUE,2151
11,1,Small,Words,TRUE,2084
11,1,Small,Words,TRUE,1654
11,1,Small,Words,TRUE,1770
11,1,Small,Words,FALSE,1857
11,1,Small,Words,FALSE,2211
11,1,Small,Words,FALSE,2572
11,1,Small,Words,FALSE,2504
11,1,Small,Words,FALSE,6884
11,1,Small,Words,FALSE,3330
11,1,Small,Words,FALSE,1364
11,1,Small,Words,FALSE,1975
11,1,Small,Words,FALSE,2453
11,1,Large,Words,TRUE,3929
11,1,Small,Words,TRUE,2147
11,1,Large,Words,TRUE,2230
11,1,Large,Words,TRUE,2057
11,1,Large,Words,TRUE,2212
11,1,Large,Words,TRUE,3769
11,1,Large,Words,TRUE,1929
11,1,Large,Words,TRUE,5722
11,1,Large,Words,TRUE,3441
11,1,Large,Words,TRUE,1007
11,1,Large,Words,FALSE,4529
11,1,Large,Words,FALSE,3825
11,1,Small,Words,TRUE,1561
11,1,Large,Words,FALSE,2650
11,1,Large,Words,FALSE,1315
11,1,Large,Words,FALSE,1721
11,1,Large,Words,FALSE,2107
11,1,Large,Words,FALSE,1163
11,1,Large,Words,FALSE,3433
11,1,Large,Words,FALSE,4226
11,1,Small,Words,TRUE,1008
11,1,Small,Words,TRUE,1271
11,1,Small,Words,TRUE,1320
11,1,Small,Words,TRUE,1391
11,1,Small,Words,TRUE,2221
11,1,Small,Words,TRUE,1844
11,1,Small,Words,TRUE,1233
11,1,Small,Words,FALSE,1760
11,1,Small,Words,FALSE,1636
11,1,Small,Words,FALSE,1103
11,1,Small,Words,FALSE,2779
11,1,Small,Words,FALSE,1594
11,1,Small,Words,FALSE,1561
11,1,Small,Words,FALSE,2146
11,1,Small,Words,FALSE,1683
11,1,Large,Words,TRUE,1081
11,1,Small,Words,TRUE,1755
11,1,Large,Words,TRUE,3153
11,1,Large,Words,TRUE,5519
11,1,Large,Words,TRUE,4614
11,1,Large,Words,TRUE,3795
11,1,Large,Words,TRUE,3137
11,1,Large,Words,TRUE,900
11,1,Large,Words,TRUE,2883
11,1,Large,Words,TRUE,1356
11,1,Large,Words,FALSE,3633
11,1,Small,Words,TRUE,1745
11,1,Large,Words,FALSE,1289
11,1,Large,Words,FALSE,3617
11,1,Large,Words,FALSE,3823
11,1,Large,Words,FALSE,5994
11,1,Large,Words,FALSE,2558
11,1,Small,Words,TRUE,1821
11,1,Small,Words,TRUE,1978
11,1,Small,Words,TRUE,1855
11,1,Small,Words,TRUE,3538
11,1,Small,Words,TRUE,1791
11,1,Small,Words,TRUE,4196
12,1,Small,Digits,TRUE,1070
12,1,Small,Digits,FALSE,1053
12,1,Small,Digits,FALSE,1306
12,1,Small,Digits,FALSE,1068
12,1,Small,Digits,FALSE,912
12,1,Small,Digits,FALSE,819
12,1,Small,Digits,FALSE,1501
12,1,Small,Digits,FALSE,995
12,1,Small,Digits,FALSE,1666
12,1,Large,Digits,TRUE,1245
12,1,Small,Digits,TRUE,1112
12,1,Large,Digits,TRUE,1231
12,1,Large,Digits,TRUE,1209
12,1,Large,Digits,TRUE,1058
12,1,Large,Digits,TRUE,1042
12,1,Large,Digits,TRUE,1165
12,1,Large,Digits,TRUE,890
12,1,Large,Digits,TRUE,1334
12,1,Large,Digits,FALSE,1834
12,1,Large,Digits,FALSE,1418
12,1,Small,Digits,TRUE,1263
12,1,Large,Digits,FALSE,1121
12,1,Large,Digits,FALSE,1897
12,1,Large,Digits,FALSE,2072
12,1,Large,Digits,FALSE,1080
12,1,Large,Digits,FALSE,1358
12,1,Large,Digits,FALSE,1387
12,1,Small,Digits,TRUE,885
12,1,Small,Digits,TRUE,922
12,1,Small,Digits,TRUE,881
12,1,Small,Digits,TRUE,974
12,1,Small,Digits,TRUE,980
12,1,Small,Digits,TRUE,833
12,1,Small,Digits,TRUE,889
12,1,Small,Digits,FALSE,1429
12,1,Small,Digits,FALSE,1576
12,1,Small,Digits,FALSE,1300
12,1,Small,Digits,FALSE,1106
12,1,Small,Digits,FALSE,1758
12,1,Small,Digits,FALSE,1161
12,1,Small,Digits,FALSE,3740
12,1,Small,Digits,FALSE,1595
12,1,Large,Digits,TRUE,1392
12,1,Small,Digits,TRUE,1332
12,1,Large,Digits,TRUE,1698
12,1,Large,Digits,TRUE,1313
12,1,Large,Digits,TRUE,1396
12,1,Large,Digits,TRUE,1289
12,1,Large,Digits,TRUE,2707
12,1,Large,Digits,TRUE,1823
12,1,Large,Digits,TRUE,1122
12,1,Large,Digits,FALSE,2653
12,1,Large,Digits,FALSE,1250
12,1,Small,Digits,TRUE,1172
12,1,Large,Digits,FALSE,1562
12,1,Large,Digits,FALSE,1808
12,1,Large,Digits,FALSE,1904
12,1,Large,Digits,FALSE,1456
12,1,Large,Digits,FALSE,1322
12,1,Large,Digits,FALSE,1165
12,1,Small,Digits,TRUE,1644
12,1,Small,Digits,TRUE,1120
12,1,Small,Digits,TRUE,1208
12,1,Small,Digits,TRUE,1242
12,1,Small,Digits,TRUE,1012
12,1,Small,Digits,TRUE,984
12,1,Small,Digits,TRUE,784
12,1,Small,Digits,FALSE,1555
12,1,Small,Digits,FALSE,1289
12,1,Small,Digits,FALSE,1266
12,1,Small,Digits,FALSE,1204
12,1,Small,Digits,FALSE,1031
12,1,Small,Digits,FALSE,1432
12,1,Small,Digits,FALSE,1224
12,1,Small,Digits,FALSE,1466
12,1,Small,Digits,FALSE,2702
12,1,Large,Digits,TRUE,1360
12,1,Small,Digits,TRUE,1384
12,1,Large,Digits,TRUE,1024
12,1,Large,Digits,TRUE,2025
12,1,Large,Digits,TRUE,1737
12,1,Large,Digits,TRUE,836
12,1,Large,Digits,TRUE,1981
12,1,Large,Digits,TRUE,1984
12,1,Large,Digits,TRUE,1139
12,1,Large,Digits,TRUE,994
12,1,Large,Digits,FALSE,2578
12,1,Small,Digits,TRUE,927
12,1,Large,Digits,FALSE,2665
12,1,Large,Digits,FALSE,1077
12,1,Large,Digits,FALSE,1729
12,1,Large,Digits,FALSE,1043
12,1,Large,Digits,FALSE,2036
12,1,Large,Digits,FALSE,1186
12,1,Large,Digits,FALSE,2532
12,1,Small,Digits,TRUE,1057
12,1,Small,Digits,TRUE,924
12,1,Small,Digits,TRUE,1434
12,1,Small,Digits,TRUE,1386
12,1,Small,Digits,TRUE,927
12,1,Small,Digits,TRUE,1069
12,1,Small,Digits,TRUE,1608
12,1,Small,Digits,FALSE,1091
12,1,Small,Digits,FALSE,1321
12,1,Small,Digits,FALSE,783
12,1,Small,Digits,FALSE,1149
12,1,Small,Digits,FALSE,1760
12,1,Small,Digits,FALSE,1294
12,1,Small,Digits,FALSE,1168
12,1,Small,Digits,FALSE,1259
12,1,Small,Digits,FALSE,1054
12,1,Large,Digits,TRUE,969
12,1,Small,Digits,TRUE,1061
12,1,Large,Digits,TRUE,1269
12,1,Large,Digits,TRUE,1191
12,1,Large,Digits,TRUE,864
12,1,Large,Digits,TRUE,2522
12,1,Large,Digits,TRUE,1914
12,1,Large,Digits,TRUE,1028
12,1,Large,Digits,TRUE,1051
12,1,Large,Digits,FALSE,900
12,1,Large,Digits,FALSE,1339
12,1,Small,Digits,TRUE,1288
12,1,Large,Digits,FALSE,1356
12,1,Large,Digits,FALSE,2218
12,1,Large,Digits,FALSE,859
12,1,Large,Digits,FALSE,1905
12,1,Large,Digits,FALSE,1133
12,1,Large,Digits,FALSE,1032
12,1,Small,Digits,TRUE,1805
12,1,Small,Digits,TRUE,1212
12,1,Small,Digits,TRUE,729
12,1,Small,Digits,TRUE,947
12,1,Small,Digits,TRUE,1106
12,1,Small,Digits,TRUE,678
12,1,Small,Words,TRUE,1301
12,1,Small,Words,FALSE,1384
12,1,Small,Words,FALSE,1215
12,1,Small,Words,FALSE,1691
12,1,Small,Words,FALSE,927
12,1,Small,Words,FALSE,2291
12,1,Small,Words,FALSE,1313
12,1,Small,Words,FALSE,1730
12,1,Small,Words,FALSE,1906
12,1,Large,Words,TRUE,1945
12,1,Small,Words,TRUE,1252
12,1,Large,Words,TRUE,1885
12,1,Large,Words,TRUE,1646
12,1,Large,Words,TRUE,1823
12,1,Large,Words,TRUE,1743
12,1,Large,Words,TRUE,1117
12,1,Large,Words,TRUE,1336
12,1,Large,Words,TRUE,1203
12,1,Large,Words,FALSE,1348
12,1,Large,Words,FALSE,1493
12,1,Small,Words,TRUE,1349
12,1,Large,Words,FALSE,2046
12,1,Large,Words,FALSE,1210
12,1,Large,Words,FALSE,2721
12,1,Large,Words,FALSE,2488
12,1,Large,Words,FALSE,1548
12,1,Small,Words,TRUE,1636
12,1,Small,Words,TRUE,1278
12,1,Small,Words,TRUE,1299
12,1,Small,Words,TRUE,1220
12,1,Small,Words,TRUE,1387
12,1,Small,Words,TRUE,1436
12,1,Small,Words,FALSE,1882
12,1,Small,Words,FALSE,2362
12,1,Small,Words,FALSE,2444
12,1,Small,Words,FALSE,1801
12,1,Small,Words,FALSE,1169
12,1,Small,Words,FALSE,1860
12,1,Small,Words,FALSE,1565
12,1,Small,Words,FALSE,954
12,1,Small,Words,FALSE,1419
12,1,Large,Words,TRUE,3995
12,1,Small,Words,TRUE,1700
12,1,Large,Words,TRUE,1687
12,1,Large,Words,TRUE,1008
12,1,Large,Words,TRUE,1544
12,1,Large,Words,TRUE,1405
12,1,Large,Words,TRUE,1768
12,1,Large,Words,TRUE,1950
12,1,Large,Words,TRUE,1210
12,1,Large,Words,FALSE,2281
12,1,Small,Words,TRUE,1454
12,1,Large,Words,FALSE,1615
12,1,Large,Words,FALSE,2974
12,1,Large,Words,FALSE,1596
12,1,Large,Words,FALSE,2253
12,1,Large,Words,FALSE,1522
12,1,Small,Words,TRUE,1266
12,1,Small,Words,TRUE,1246
12,1,Small,Words,TRUE,1065
12,1,Small,Words,TRUE,1285
12,1,Small,Words,TRUE,1918
12,1,Small,Words,TRUE,2127
12,1,Small,Words,TRUE,1233
12,1,Small,Words,FALSE,2237
12,1,Small,Words,FALSE,1961
12,1,Small,Words,FALSE,1519
12,1,Small,Words,FALSE,1131
12,1,Small,Words,FALSE,1140
12,1,Small,Words,FALSE,1644
12,1,Small,Words,FALSE,972
12,1,Small,Words,FALSE,1806
12,1,Small,Words,FALSE,2355
12,1,Large,Words,TRUE,2640
12,1,Small,Words,TRUE,1387
12,1,Large,Words,TRUE,1435
12,1,Large,Words,TRUE,1973
12,1,Large,Words,TRUE,1321
12,1,Large,Words,TRUE,1941
12,1,Large,Words,TRUE,1759
12,1,Large,Words,TRUE,1291
12,1,Large,Words,TRUE,1565
12,1,Large,Words,TRUE,1425
12,1,Large,Words,FALSE,1654
12,1,Large,Words,FALSE,1977
12,1,Small,Words,TRUE,2073
12,1,Large,Words,FALSE,3022
12,1,Large,Words,FALSE,1354
12,1,Large,Words,FALSE,1431
12,1,Large,Words,FALSE,1671
12,1,Large,Words,FALSE,1191
12,1,Large,Words,FALSE,2124
12,1,Large,Words,FALSE,1723
12,1,Small,Words,TRUE,859
12,1,Small,Words,TRUE,1481
12,1,Small,Words,TRUE,1546
12,1,Small,Words,TRUE,821
12,1,Small,Words,TRUE,1219
12,1,Small,Words,TRUE,1664
12,1,Small,Words,TRUE,1167
12,1,Small,Words,FALSE,1262
12,1,Small,Words,FALSE,1483
12,1,Small,Words,FALSE,1181
12,1,Small,Words,FALSE,1367
12,1,Small,Words,FALSE,1920
12,1,Small,Words,FALSE,1404
12,1,Small,Words,FALSE,1303
12,1,Large,Words,TRUE,1164
12,1,Small,Words,TRUE,2936
12,1,Large,Words,TRUE,2262
12,1,Large,Words,TRUE,2220
12,1,Large,Words,TRUE,1325
12,1,Large,Words,TRUE,1860
12,1,Large,Words,TRUE,1094
12,1,Large,Words,TRUE,1323
12,1,Large,Words,TRUE,1767
12,1,Large,Words,FALSE,2305
12,1,Large,Words,FALSE,1236
12,1,Small,Words,TRUE,1521
12,1,Large,Words,FALSE,1612
12,1,Large,Words,FALSE,1283
12,1,Large,Words,FALSE,1714
12,1,Large,Words,FALSE,1557
12,1,Large,Words,FALSE,1708
12,1,Large,Words,FALSE,1650
12,1,Large,Words,FALSE,1647
12,1,Small,Words,TRUE,1212
12,1,Small,Words,TRUE,995
12,1,Small,Words,TRUE,1453
12,1,Small,Words,TRUE,1294
12,1,Small,Words,TRUE,1085
12,1,Small,Words,TRUE,1659
13,1,Small,Digits,TRUE,661
13,1,Small,Digits,FALSE,778
13,1,Small,Digits,FALSE,654
13,1,Small,Digits,FALSE,794
13,1,Small,Digits,FALSE,757
13,1,Small,Digits,FALSE,694
13,1,Small,Digits,FALSE,957
13,1,Small,Digits,FALSE,944
13,1,Small,Digits,FALSE,916
13,1,Small,Digits,FALSE,697
13,1,Large,Digits,TRUE,573
13,1,Small,Digits,TRUE,600
13,1,Large,Digits,TRUE,556
13,1,Large,Digits,TRUE,659
13,1,Large,Digits,TRUE,619
13,1,Large,Digits,TRUE,882
13,1,Large,Digits,TRUE,660
13,1,Large,Digits,TRUE,691
13,1,Large,Digits,TRUE,737
13,1,Large,Digits,TRUE,623
13,1,Large,Digits,FALSE,699
13,1,Large,Digits,FALSE,896
13,1,Small,Digits,TRUE,607
13,1,Large,Digits,FALSE,832
13,1,Large,Digits,FALSE,1787
13,1,Large,Digits,FALSE,908
13,1,Large,Digits,FALSE,863
13,1,Large,Digits,FALSE,970
13,1,Large,Digits,FALSE,788
13,1,Small,Digits,TRUE,573
13,1,Small,Digits,TRUE,654
13,1,Small,Digits,TRUE,748
13,1,Small,Digits,TRUE,625
13,1,Small,Digits,TRUE,705
13,1,Small,Digits,TRUE,555
13,1,Small,Digits,TRUE,579
13,1,Small,Digits,FALSE,757
13,1,Small,Digits,FALSE,686
13,1,Small,Digits,FALSE,840
13,1,Small,Digits,FALSE,723
13,1,Small,Digits,FALSE,784
13,1,Small,Digits,FALSE,862
13,1,Small,Digits,FALSE,877
13,1,Small,Digits,FALSE,769
13,1,Small,Digits,FALSE,899
13,1,Large,Digits,TRUE,600
13,1,Small,Digits,TRUE,561
13,1,Large,Digits,TRUE,762
13,1,Large,Digits,TRUE,675
13,1,Large,Digits,TRUE,828
13,1,Large,Digits,TRUE,724
13,1,Large,Digits,TRUE,644
13,1,Large,Digits,TRUE,640
13,1,Large,Digits,TRUE,597
13,1,Large,Digits,TRUE,581
13,1,Large,Digits,FALSE,819
13,1,Large,Digits,FALSE,1271
13,1,Small,Digits,TRUE,1198
13,1,Large,Digits,FALSE,860
13,1,Large,Digits,FALSE,1120
13,1,Large,Digits,FALSE,866
13,1,Large,Digits,FALSE,922
13,1,Large,Digits,FALSE,679
13,1,Small,Digits,TRUE,736
13,1,Small,Digits,TRUE,705
13,1,Small,Digits,TRUE,697
13,1,Small,Digits,TRUE,658
13,1,Small,Digits,TRUE,524
13,1,Small,Digits,TRUE,572
13,1,Small,Digits,FALSE,808
13,1,Small,Digits,FALSE,622
13,1,Small,Digits,FALSE,909
13,1,Small,Digits,FALSE,722
13,1,Small,Digits,FALSE,689
13,1,Small,Digits,FALSE,815
13,1,Small,Digits,FALSE,796
13,1,Large,Digits,TRUE,719
13,1,Small,Digits,TRUE,616
13,1,Large,Digits,TRUE,620
13,1,Large,Digits,TRUE,642
13,1,Large,Digits,TRUE,527
13,1,Large,Digits,TRUE,636
13,1,Large,Digits,TRUE,631
13,1,Large,Digits,TRUE,663
13,1,Large,Digits,TRUE,635
13,1,Large,Digits,TRUE,653
13,1,Large,Digits,FALSE,1079
13,1,Large,Digits,FALSE,1730
13,1,Small,Digits,TRUE,663
13,1,Large,Digits,FALSE,788
13,1,Large,Digits,FALSE,1095
13,1,Large,Digits,FALSE,761
13,1,Large,Digits,FALSE,740
13,1,Large,Digits,FALSE,752
13,1,Large,Digits,FALSE,608
13,1,Large,Digits,FALSE,943
13,1,Small,Digits,TRUE,584
13,1,Small,Digits,TRUE,564
13,1,Small,Digits,TRUE,733
13,1,Small,Digits,TRUE,602
13,1,Small,Digits,TRUE,755
13,1,Small,Digits,TRUE,569
13,1,Small,Digits,TRUE,595
13,1,Small,Digits,FALSE,698
13,1,Small,Digits,FALSE,1049
13,1,Small,Digits,FALSE,714
13,1,Small,Digits,FALSE,626
13,1,Small,Digits,FALSE,713
13,1,Small,Digits,FALSE,727
13,1,Small,Digits,FALSE,805
13,1,Small,Digits,FALSE,909
13,1,Small,Digits,FALSE,1149
13,1,Large,Digits,TRUE,618
13,1,Small,Digits,TRUE,562
13,1,Large,Digits,TRUE,523
13,1,Large,Digits,TRUE,671
13,1,Large,Digits,TRUE,506
13,1,Large,Digits,TRUE,947
13,1,Large,Digits,TRUE,615
13,1,Large,Digits,TRUE,588
13,1,Large,Digits,TRUE,531
13,1,Large,Digits,TRUE,715
13,1,Large,Digits,FALSE,798
13,1,Large,Digits,FALSE,672
13,1,Small,Digits,TRUE,547
13,1,Large,Digits,FALSE,676
13,1,Large,Digits,FALSE,730
13,1,Large,Digits,FALSE,881
13,1,Large,Digits,FALSE,1582
13,1,Large,Digits,FALSE,691
13,1,Large,Digits,FALSE,853
13,1,Large,Digits,FALSE,579
13,1,Small,Digits,TRUE,560
13,1,Small,Digits,TRUE,614
13,1,Small,Digits,TRUE,500
13,1,Small,Digits,TRUE,496
13,1,Small,Digits,TRUE,589
13,1,Small,Digits,TRUE,475
13,1,Small,Words,TRUE,916
13,1,Small,Words,FALSE,1138
13,1,Small,Words,FALSE,1260
13,1,Small,Words,FALSE,976
13,1,Small,Words,FALSE,1687
13,1,Small,Words,FALSE,912
13,1,Small,Words,FALSE,1192
13,1,Small,Words,FALSE,801
13,1,Small,Words,FALSE,1268
13,1,Small,Words,FALSE,1171
13,1,Large,Words,TRUE,1183
13,1,Small,Words,TRUE,873
13,1,Large,Words,TRUE,1476
13,1,Large,Words,TRUE,1145
13,1,Large,Words,TRUE,1104
13,1,Large,Words,TRUE,1080
13,1,Large,Words,TRUE,1484
13,1,Large,Words,TRUE,1218
13,1,Large,Words,TRUE,735
13,1,Large,Words,TRUE,1487
13,1,Large,Words,FALSE,1030
13,1,Large,Words,FALSE,1259
13,1,Small,Words,TRUE,859
13,1,Large,Words,FALSE,1765
13,1,Large,Words,FALSE,1027
13,1,Large,Words,FALSE,1544
13,1,Large,Words,FALSE,1777
13,1,Large,Words,FALSE,1139
13,1,Large,Words,FALSE,1277
13,1,Large,Words,FALSE,1273
13,1,Small,Words,TRUE,1148
13,1,Small,Words,TRUE,810
13,1,Small,Words,TRUE,884
13,1,Small,Words,TRUE,465
13,1,Small,Words,TRUE,1176
13,1,Small,Words,TRUE,953
13,1,Small,Words,TRUE,1236
13,1,Small,Words,FALSE,952
13,1,Small,Words,FALSE,1259
13,1,Small,Words,FALSE,1463
13,1,Small,Words,FALSE,1161
13,1,Small,Words,FALSE,1074
13,1,Small,Words,FALSE,843
13,1,Small,Words,FALSE,1646
13,1,Small,Words,FALSE,827
13,1,Small,Words,FALSE,909
13,1,Small,Words,TRUE,796
13,1,Large,Words,TRUE,1265
13,1,Large,Words,TRUE,642
13,1,Large,Words,TRUE,1033
13,1,Large,Words,TRUE,931
13,1,Large,Words,TRUE,1807
13,1,Large,Words,TRUE,782
13,1,Large,Words,TRUE,924
13,1,Large,Words,FALSE,1675
13,1,Large,Words,FALSE,1082
13,1,Small,Words,TRUE,996
13,1,Large,Words,FALSE,1475
13,1,Large,Words,FALSE,1664
13,1,Large,Words,FALSE,1748
13,1,Large,Words,FALSE,1266
13,1,Large,Words,FALSE,1131
13,1,Large,Words,FALSE,1079
13,1,Small,Words,TRUE,761
13,1,Small,Words,TRUE,1458
13,1,Small,Words,TRUE,915
13,1,Small,Words,TRUE,661
13,1,Small,Words,TRUE,692
13,1,Small,Words,TRUE,1067
13,1,Small,Words,TRUE,1178
13,1,Small,Words,FALSE,1081
13,1,Small,Words,FALSE,1519
13,1,Small,Words,FALSE,860
13,1,Small,Words,FALSE,1377
13,1,Small,Words,FALSE,964
13,1,Small,Words,FALSE,1333
13,1,Small,Words,FALSE,871
13,1,Small,Words,FALSE,1712
13,1,Small,Words,FALSE,1528
13,1,Large,Words,TRUE,1297
13,1,Small,Words,TRUE,1238
13,1,Large,Words,TRUE,1085
13,1,Large,Words,TRUE,768
13,1,Large,Words,TRUE,1075
13,1,Large,Words,TRUE,1016
13,1,Large,Words,TRUE,1796
13,1,Large,Words,TRUE,914
13,1,Large,Words,TRUE,1201
13,1,Large,Words,TRUE,861
13,1,Large,Words,FALSE,1375
13,1,Large,Words,FALSE,1243
13,1,Small,Words,TRUE,1123
13,1,Large,Words,FALSE,1273
13,1,Large,Words,FALSE,1378
13,1,Large,Words,FALSE,1068
13,1,Large,Words,FALSE,1388
13,1,Large,Words,FALSE,1138
13,1,Large,Words,FALSE,1152
13,1,Large,Words,FALSE,1602
13,1,Small,Words,TRUE,675
13,1,Small,Words,TRUE,792
13,1,Small,Words,TRUE,1170
13,1,Small,Words,TRUE,813
13,1,Small,Words,TRUE,660
13,1,Small,Words,TRUE,1085
13,1,Small,Words,TRUE,851
13,1,Small,Words,FALSE,1140
13,1,Small,Words,FALSE,1115
13,1,Small,Words,FALSE,818
13,1,Small,Words,FALSE,927
13,1,Small,Words,FALSE,968
13,1,Small,Words,FALSE,937
13,1,Small,Words,FALSE,1509
13,1,Small,Words,FALSE,967
13,1,Small,Words,FALSE,908
13,1,Large,Words,TRUE,994
13,1,Small,Words,TRUE,1213
13,1,Large,Words,TRUE,669
13,1,Large,Words,TRUE,1229
13,1,Large,Words,TRUE,851
13,1,Large,Words,TRUE,954
13,1,Large,Words,TRUE,1007
13,1,Large,Words,TRUE,922
13,1,Large,Words,TRUE,1036
13,1,Large,Words,TRUE,751
13,1,Large,Words,FALSE,1236
13,1,Small,Words,TRUE,943
13,1,Large,Words,FALSE,1186
13,1,Large,Words,FALSE,1000
13,1,Large,Words,FALSE,1714
13,1,Large,Words,FALSE,1132
13,1,Large,Words,FALSE,1164
13,1,Large,Words,FALSE,1071
13,1,Large,Words,FALSE,1033
13,1,Small,Words,TRUE,716
13,1,Small,Words,TRUE,683
13,1,Small,Words,TRUE,886
13,1,Small,Words,TRUE,804
13,1,Small,Words,TRUE,935
14,1,Small,Digits,TRUE,1111
14,1,Small,Digits,FALSE,956
14,1,Small,Digits,FALSE,2260
14,1,Small,Digits,FALSE,1611
14,1,Small,Digits,FALSE,1392
14,1,Small,Digits,FALSE,1250
14,1,Small,Digits,FALSE,1273
14,1,Small,Digits,FALSE,1935
14,1,Small,Digits,FALSE,1604
14,1,Small,Digits,FALSE,1156
14,1,Large,Digits,TRUE,1770
