"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","600","600","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","0","0","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","1 5 2 9","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","left","NA","600","6377","NA","600","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","10021","NA","7807","1307","NA","7810","NA","1373","NA","12026","12633","8815","7762","12026","NA","Sternberg task","1","600","1","yes","1024"
"100","100","675.5","675.5","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","1","1","1","0","0","1","1","0","0","1","1","1","0","1","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","1","1","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","3 1 9 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","NA","right","NA","751","6377","NA","751","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","15962","12656","13750","1307","NA","13752","NA","1373","NA","17967","18718","14757","7762","17967","NA","Sternberg task","2","1351","2","yes","1024"
"100","100","717.3333333333334","717.3333333333334","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","2","2","2","0","0","2","2","0","0","2","2","2","0","2","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","2","2","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","1 7 9 8 5","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","NA","left","NA","801","6377","NA","801","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","22051","18729","19836","1307","NA","19839","NA","1373","NA","24056","24858","20843","7762","24056","NA","Sternberg task","3","2152","3","yes","1024"
"100","100","700.5","700.5","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","3","3","3","0","0","3","3","0","0","3","3","3","0","3","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","3","3","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","2 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","NA","right","NA","650","6377","NA","650","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","28197","24870","25981","1307","NA","25988","NA","1373","NA","30202","30853","26992","7762","30201","NA","Sternberg task","4","2802","4","yes","1024"
"100","100","657.8","657.8","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","4","4","4","0","0","4","4","0","0","4","4","4","0","4","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","4","4","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","4 3 1 7 9 8","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","left","NA","487","6377","NA","487","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","34185","30858","31963","1307","NA","31970","NA","1373","NA","36189","36677","32975","7762","36189","NA","Sternberg task","5","3289","5","yes","1024"
"100","100","663.8333333333334","663.8333333333334","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","5","5","5","0","0","5","5","0","0","5","5","5","0","5","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","5","5","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","5 7 8 4 1 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","NA","right","NA","694","6377","NA","694","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","40004","36684","37789","1307","NA","37794","NA","1373","NA","42009","42704","38798","7762","42009","NA","Sternberg task","6","3983","6","yes","1024"
"100","100","631.5714285714286","631.5714285714286","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","6","6","6","0","0","6","6","0","0","6","6","6","0","6","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","6","6","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","6","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","left","NA","438","6377","NA","438","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","6","46036","42709","43823","1307","NA","43827","NA","1373","NA","48041","48479","44831","7762","48040","NA","Sternberg task","7","4421","7","yes","1024"
"100","100","623.875","623.875","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","7","7","7","0","0","7","7","0","0","7","7","7","0","7","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","7","7","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","NA","right","NA","570","6377","NA","570","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","51797","48486","49583","1307","NA","49587","NA","1373","NA","53802","54373","50592","7762","53801","NA","Sternberg task","8","4991","8","yes","1024"
"100","100","615.7777777777778","615.7777777777778","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","8","8","8","0","0","8","8","0","0","8","8","8","0","8","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","8","8","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","9 6 7 4 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","NA","right","NA","551","6377","NA","551","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","57704","54377","55490","1307","NA","55493","NA","1373","NA","59708","60259","56497","7762","59708","NA","Sternberg task","9","5542","9","yes","1024"
"100","100","607.8","607.8","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","9","9","9","0","0","9","9","0","0","9","9","9","0","9","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","9","9","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","2 9 4","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","NA","left","NA","536","6377","NA","536","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","63597","60265","61381","1307","NA","61385","NA","1373","NA","65602","66139","62389","7762","65601","NA","Sternberg task","10","6078","10","yes","1024"
"100","100","601.1818181818181","601.1818181818181","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","Sun Oct 23 14:28:00 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","no","768","legacy","10","10","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-2.csv","legacy","5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","NA","right","NA","535","6377","NA","535","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","3","69462","66146","67248","1307","NA","67251","NA","1373","NA","71467","72003","68255","7762","71467","NA","Sternberg task","11","6613","11","yes","1024"
