"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expLoop","count_expSequence","count_experiment","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expLoop","time_expSequence","time_experiment","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"75.42372881355932","75.42372881355932","680.9322033898305","680.9322033898305","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","117","117","0","117","0","117","117","0","0","117","117","117","0","117","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.12","2","y","0","right","right","right","right","NA","392","21734","332571","392","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","6","1073406","1063962","432043","1071193","4363","1071197","1070019","4370","99470","1075410","1075804","1072201","26106","1075409","NA","Sternberg Task","89","80350","118","yes","1024"
"75.63025210084034","75.63025210084034","681.436974789916","681.436974789916","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","118","0","118","0","118","118","0","0","118","118","118","0","118","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","right","left","NA","741","21734","332571","741","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","1079176","1063962","432043","1076964","4363","1076968","1075812","4370","99470","1081180","1081923","1077972","26106","1081180","NA","Sternberg Task","90","81091","119","yes","1024"
"75.83333333333333","75.83333333333333","679.7416666666667","679.7416666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","119","0","119","0","119","119","0","0","119","119","119","0","119","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.12","5","y","0","left","right","right","left","NA","478","21734","332571","478","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","1085311","1081931","432043","1083097","4363","1083101","1075812","4370","99470","1087314","1087794","1084106","26106","1087314","NA","Sternberg Task","91","81569","120","yes","1024"
"76.03305785123968","76.03305785123968","678.7933884297521","678.7933884297521","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","120","0","120","0","120","120","0","0","120","120","120","0","120","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","right","left","NA","565","21734","332571","565","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","3","1091201","1087802","432043","1088988","4363","1088993","1075812","4370","99470","1093207","1093775","1089996","26106","1093207","NA","Sternberg Task","92","82134","121","yes","1024"
"75.40983606557377","75.40983606557377","678.0327868852459","678.0327868852459","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","121","121","0","121","0","121","121","0","0","121","121","121","0","121","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.12","4","y","0","right","right","right","right","NA","586","21734","332571","586","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","1097144","1093784","432043","1094934","4363","1094938","1075812","4370","99470","1099149","1099738","1095941","26106","1099148","NA","Sternberg Task","92","82720","122","yes","1024"
"75.60975609756098","75.60975609756098","677.3658536585366","677.3658536585366","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","122","122","0","122","0","122","122","0","0","122","122","122","0","122","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","right","left","NA","596","21734","332571","596","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","1103126","1093784","432043","1100913","4363","1100917","1099750","4370","99470","1105130","1105729","1101921","26106","1105130","NA","Sternberg Task","93","83316","123","yes","1024"
"75.80645161290323","75.80645161290323","676.5806451612904","676.5806451612904","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","123","123","0","123","0","123","123","0","0","123","123","123","0","123","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","580","21734","332571","580","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","1109103","1105738","432043","1106890","4363","1106895","1099750","4370","99470","1111106","1111688","1107899","26106","1111106","NA","Sternberg Task","94","83896","124","yes","1024"
"75.2","75.2","677.832","677.832","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","124","124","0","124","0","124","124","0","0","124","124","124","0","124","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.12","0","n","0","left","right","right","left","NA","833","21734","332571","833","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","1115066","1111697","432043","1112853","4363","1112858","1099750","4370","99470","1117069","1117904","1113861","26106","1117069","NA","Sternberg Task","94","84729","125","yes","1024"
"74.60317460317461","74.60317460317461","683.3095238095239","683.3095238095239","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","125","125","0","125","0","125","125","0","0","125","125","125","0","125","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.12","4","y","0","right","right","right","right","NA","1368","21734","332571","1368","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","1121280","1111697","432043","1119067","4363","1119071","1117913","4370","99470","1123286","1124657","1120076","26106","1123285","NA","Sternberg Task","94","86097","126","yes","1024"
"74.80314960629921","74.80314960629921","683.8740157480315","683.8740157480315","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","126","126","0","126","0","126","126","0","0","126","126","126","0","126","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","right","left","NA","755","21734","332571","755","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","1128033","1111697","432043","1125821","4363","1125826","1124667","4370","99470","1130036","1130793","1126829","26106","1130036","NA","Sternberg Task","95","86852","127","yes","1024"
"75","75","684.2421875","684.2421875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","127","0","127","0","127","127","0","0","127","127","127","0","127","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","right","left","NA","731","21734","332571","731","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","2","1134168","1130801","432043","1131955","4363","1131960","1124667","4370","99470","1136173","1136906","1132964","26106","1136172","NA","Sternberg Task","96","87583","128","yes","1024"
"75.1937984496124","75.1937984496124","684.3410852713179","684.3410852713179","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","128","0","128","0","128","128","0","0","128","128","128","0","128","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","697","21734","332571","697","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","1140297","1136916","432043","1138084","4363","1138088","1124667","4370","99470","1142300","1143000","1139092","26106","1142300","NA","Sternberg Task","97","88280","129","yes","1024"
"74.61538461538461","74.61538461538461","694.4615384615385","694.4615384615385","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","129","129","0","129","0","129","129","0","0","129","129","129","0","129","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.12","3","y","0","None","right","right","None","NA","2000","21734","332571","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","1146383","1143009","432043","1144170","4363","1144175","1124667","4370","99470","1148388","1150389","1145179","26106","1148388","NA","Sternberg Task","97","90280","130","yes","1024"
"74.80916030534351","74.80916030534351","704.3587786259542","704.3587786259542","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","130","130","0","130","0","130","130","0","0","130","130","130","0","130","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","3 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","right","left","NA","1991","21734","332571","1991","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","3","1153774","1143009","432043","1151562","4363","1151566","1150399","4370","99470","1155778","1157771","1152569","26106","1155778","NA","Sternberg Task","98","92271","131","yes","1024"
"75","75","702.6136363636364","702.6136363636364","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","131","131","0","131","0","131","131","0","0","131","131","131","0","131","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","7","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","right","left","NA","474","21734","332571","474","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","7","1161144","1157782","432043","1158933","4363","1158937","1150399","4370","99470","1163150","1163627","1159940","26106","1163149","NA","Sternberg Task","99","92745","132","yes","1024"
"74.43609022556392","74.43609022556392","712.3684210526316","712.3684210526316","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","132","132","0","132","0","132","132","0","0","132","132","132","0","132","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.12","0","n","0","None","right","right","None","NA","2000","21734","332571","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","1167002","1163636","432043","1164789","4363","1164793","1150399","4370","99470","1169006","1171007","1165797","26106","1169006","NA","Sternberg Task","99","94745","133","yes","1024"
"74.6268656716418","74.6268656716418","712.7835820895523","712.7835820895523","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","133","133","0","133","0","133","133","0","0","133","133","133","0","133","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","768","21734","332571","768","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","8","1174417","1163636","432043","1172202","4363","1172207","1171016","4370","99470","1176420","1177191","1173211","26106","1176420","NA","Sternberg Task","100","95513","134","yes","1024"
"74.07407407407408","74.07407407407408","712.0148148148148","712.0148148148148","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","134","134","0","134","0","134","134","0","0","134","134","134","0","134","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.12","0","n","0","left","right","right","left","NA","609","21734","332571","609","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","1180561","1177200","432043","1178348","4363","1178352","1171016","4370","99470","1182565","1183177","1179356","26106","1182565","NA","Sternberg Task","100","96122","135","yes","1024"
"74.26470588235294","74.26470588235294","710.9926470588235","710.9926470588235","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","135","135","0","135","0","135","135","0","0","135","135","135","0","135","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.12","4","y","0","left","right","right","left","NA","573","21734","332571","573","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","1186549","1177200","432043","1184337","4363","1184341","1183186","4370","99470","1188553","1189129","1185344","26106","1188553","NA","Sternberg Task","101","96695","136","yes","1024"
"74.45255474452554","74.45255474452554","709.1021897810219","709.1021897810219","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","136","0","136","0","136","136","0","0","136","136","136","0","136","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","right","left","NA","452","21734","332571","452","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","1192500","1189137","432043","1190289","4363","1190293","1183186","4370","99470","1194504","1194958","1191296","26106","1194504","NA","Sternberg Task","102","97147","137","yes","1024"
"73.91304347826087","73.91304347826087","708.4420289855072","708.4420289855072","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","137","137","0","137","0","137","137","0","0","137","137","137","0","137","0","Tue Oct 18 11:13:09 2022","The main experiment item","yes","SternbergTask.osexp","C:\Users\Austin\Documents\PSYC 5316\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/Austin/Documents/PSYC 5316/Lab 3/AH-subject-4.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.12","0","n","0","left","right","right","left","NA","618","21734","332571","618","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","4","1198343","1194966","432043","1196131","4363","1196136","1183186","4370","99470","1200348","1200969","1197139","26106","1200347","NA","Sternberg Task","102","97765","138","yes","1024"
