"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response_1","correct_response","count_ISI_1","count_PracticeLoop","count_correctFeedback_1","count_expSequence_1","count_experiment","count_experimentLoop","count_fixation_1","count_incorrectFeedback_1","count_instruction1","count_instruction2","count_keyboard_response_1","count_logger_1","count_memorySet_1","count_probe_1","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","psychopy_waitblanking","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response_1","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response_1","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI_1","time_PracticeLoop","time_correctFeedback_1","time_expSequence_1","time_experiment","time_experimentLoop","time_fixation_1","time_incorrectFeedback_1","time_instruction1","time_instruction2","time_keyboard_response_1","time_logger_1","time_memorySet_1","time_probe_1","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"81.81818181818181","81.81818181818181","1118.909090909091","1118.909090909091","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","10","0","10","10","0","0","10","10","0","0","10","10","10","10","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","rightleftdown","NA","right","NA","934","25352","NA","934","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","101497","33441","98181","99292","3361","NA","99294","54992","3371","NA","103498","104433","100296","103498","NA","Sternberg Task","9","12308","11","yes","1024"
"83.33333333333333","83.33333333333333","1099.5833333333333","1099.5833333333333","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","11","0","11","11","0","0","11","11","0","0","11","11","11","11","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","5 7 8 4 1 2","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","rightleftdown","NA","right","NA","887","25352","NA","887","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","107773","33441","104438","105569","3361","NA","105571","54992","3371","NA","109774","110662","106572","109774","NA","Sternberg Task","10","13195","12","yes","1024"
"84.61538461538461","84.61538461538461","1090.6153846153845","1090.6153846153845","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","12","0","12","12","0","0","12","12","0","0","12","12","12","12","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","0","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.12","4","y","yes","0","left","rightleftdown","right","left","NA","983","25352","5564","983","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","119599","33441","110668","117395","3361","117270","117397","54992","3371","111705","121601","122585","118398","121600","NA","Sternberg Task","11","14178","13","yes","1024"
"85.71428571428571","85.71428571428571","1058.357142857143","1058.357142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","13","0","13","13","0","0","13","13","0","0","13","13","13","13","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","1","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","rightleftdown","right","right","NA","639","25352","5564","639","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","125907","33441","122591","123702","3361","117270","123705","54992","3371","111705","127908","128548","124706","127908","NA","Sternberg Task","12","14817","14","yes","1024"
"80","80","1028.7333333333333","1028.7333333333333","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","14","0","14","14","0","0","14","14","0","0","14","14","14","14","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","2","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.12","0","n","yes","0","left","rightleftdown","right","left","NA","614","25352","5564","614","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","131885","33441","128554","129681","3361","117270","129683","54992","3371","111705","133886","134501","130684","133886","NA","Sternberg Task","12","15431","15","yes","1024"
"81.25","81.25","1053.8125","1053.8125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","15","0","15","15","0","0","15","15","0","0","15","15","15","15","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","3","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","rightleftdown","right","right","NA","1430","25352","5564","1430","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","137837","33441","128554","135633","3361","117270","135635","134507","3371","111705","139838","141269","136636","139838","NA","Sternberg Task","13","16861","16","yes","1024"
"76.47058823529412","76.47058823529412","1077","1077","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","16","0","16","16","0","0","16","16","0","0","16","16","16","16","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","4","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.12","5","y","yes","0","right","rightleftdown","right","right","NA","1448","25352","5564","1448","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","144617","33441","141274","142412","3361","117270","142415","134507","3371","111705","146618","148067","143416","146618","NA","Sternberg Task","13","18309","17","yes","1024"
"77.77777777777777","77.77777777777777","1073.8333333333333","1073.8333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","17","0","17","17","0","0","17","17","0","0","17","17","17","17","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","5","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","9","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","rightleftdown","right","right","NA","1020","25352","5564","1020","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","6","151422","33441","141274","149217","3361","117270","149220","148071","3371","111705","153423","154444","150221","153423","NA","Sternberg Task","14","19329","18","yes","1024"
"78.94736842105263","78.94736842105263","1076.5263157894738","1076.5263157894738","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","18","0","18","18","0","0","18","18","0","0","18","18","18","18","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","6","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.12","1","y","yes","0","left","rightleftdown","right","left","NA","1125","25352","5564","1125","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","157781","33441","154450","155577","3361","117270","155579","148071","3371","111705","159783","160909","156580","159783","NA","Sternberg Task","15","20454","19","yes","1024"
"80","80","1066.85","1066.85","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","19","0","19","19","0","0","19","19","0","0","19","19","19","19","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","7","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","rightleftdown","right","right","NA","883","25352","5564","883","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","164246","33441","160914","162041","3361","117270","162043","148071","3371","111705","166247","167131","163044","166247","NA","Sternberg Task","16","21337","20","yes","1024"
"80.95238095238095","80.95238095238095","1042","1042","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","20","0","20","20","0","0","20","20","0","0","20","20","20","20","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","8","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","7 9","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","rightleftdown","right","right","NA","545","25352","5564","545","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","170469","33441","167136","168262","3361","117270","168265","148071","3371","111705","172470","173016","169266","172470","NA","Sternberg Task","17","21882","21","yes","1024"
"77.27272727272727","77.27272727272727","1067.409090909091","1067.409090909091","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","21","0","21","21","0","0","21","21","0","0","21","21","21","21","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","9","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.12","0","n","yes","0","left","rightleftdown","right","left","NA","1601","25352","5564","1601","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","176340","33441","173022","174134","3361","117270","174136","148071","3371","111705","178342","179944","175138","178341","NA","Sternberg Task","17","23483","22","yes","1024"
"78.26086956521739","78.26086956521739","1092.1739130434783","1092.1739130434783","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","22","0","22","22","0","0","22","22","0","0","22","22","22","22","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","10","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","rightleftdown","right","right","NA","1637","25352","5564","1637","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","183272","33441","173022","181065","3361","117270","181068","179948","3371","111705","185273","186911","182070","185273","NA","Sternberg Task","18","25120","23","yes","1024"
"79.16666666666667","79.16666666666667","1128.5","1128.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","23","0","23","23","0","0","23","23","0","0","23","23","23","23","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","rightleftdown","right","right","NA","1964","25352","5564","1964","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","190249","33441","186917","188043","3361","117270","188046","179948","3371","111705","192250","194215","189048","192250","NA","Sternberg Task","19","27084","24","yes","1024"
"80","80","1129.16","1129.16","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","0","24","24","0","0","24","24","0","0","24","24","24","24","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","12","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.12","4","y","yes","0","left","rightleftdown","right","left","NA","1145","25352","5564","1145","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","197550","33441","194222","195344","3361","117270","195347","179948","3371","111705","199551","200697","196348","199551","NA","Sternberg Task","20","28229","25","yes","1024"
"76.92307692307692","76.92307692307692","1162.6538461538462","1162.6538461538462","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","25","0","25","25","0","0","25","25","0","0","25","25","25","25","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","13","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.12","0","n","yes","0","None","rightleftdown","right","None","NA","2000","25352","5564","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","204582","33441","200702","201829","3361","117270","202380","179948","3371","111705","206584","208584","203381","206583","NA","Sternberg Task","20","30229","26","yes","1024"
"74.07407407407408","74.07407407407408","1193.6666666666667","1193.6666666666667","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","26","0","26","26","0","0","26","26","0","0","26","26","26","26","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","14","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.12","3","y","yes","0","None","rightleftdown","right","None","NA","2000","25352","5564","2000","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","211926","33441","200702","209723","3361","117270","209724","208595","3371","111705","213928","215928","210725","213928","NA","Sternberg Task","20","32229","27","yes","1024"
"71.42857142857143","71.42857142857143","1222.4642857142858","1222.4642857142858","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","27","0","27","27","0","0","27","27","0","0","27","27","27","27","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","15","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.12","0","n","yes","0","None","rightleftdown","right","None","NA","2000","25352","5564","2000","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","219262","33441","200702","217059","3361","117270","217060","215933","3371","111705","221263","223263","218061","221263","NA","Sternberg Task","20","34229","28","yes","1024"
"68.96551724137932","68.96551724137932","1249.2758620689656","1249.2758620689656","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","28","0","28","28","0","0","28","28","0","0","28","28","28","28","0","Sun Oct 16 13:33:09 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","16","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/wp-subject-2.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.12","0","n","yes","0","None","rightleftdown","right","None","NA","2000","25352","5564","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","226594","33441","200702","224391","3361","117270","224392","223269","3371","111705","228595","230595","225393","228595","NA","Sternberg Task","20","36229","29","yes","1024"
