"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response_1","correct_response","count_ISI_1","count_PracticeLoop","count_correctFeedback_1","count_expSequence_1","count_experiment","count_experimentLoop","count_fixation_1","count_incorrectFeedback_1","count_instruction1","count_instruction2","count_keyboard_response_1","count_logger_1","count_memorySet_1","count_probe_1","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","psychopy_waitblanking","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response_1","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response_1","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI_1","time_PracticeLoop","time_correctFeedback_1","time_expSequence_1","time_experiment","time_experimentLoop","time_fixation_1","time_incorrectFeedback_1","time_instruction1","time_instruction2","time_keyboard_response_1","time_logger_1","time_memorySet_1","time_probe_1","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.2","95.2","702.592","702.592","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","124","0","124","124","0","0","124","124","0","0","124","124","124","124","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.12","1","y","yes","0","left","right","right","left","NA","531","50640","4665","531","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","809717","54028","806396","807512","3377","134080","807515","693046","3385","129414","811718","812251","808516","811718","NA","Sternberg Task","119","87824","125","yes","1024"
"95.23809523809524","95.23809523809524","701.3492063492064","701.3492063492064","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","0","125","125","0","0","125","125","0","0","125","125","125","125","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.12","4","y","yes","0","left","right","right","left","NA","546","50640","4665","546","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","1","815573","54028","812256","813368","3377","134080","813371","693046","3385","129414","817574","818121","814372","817574","NA","Sternberg Task","120","88370","126","yes","1024"
"95.2755905511811","95.2755905511811","700.4409448818898","700.4409448818898","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","0","126","126","0","0","126","126","0","0","126","126","126","126","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","right","right","right","NA","586","50640","4665","586","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","821454","54028","818127","819249","3377","134080","819251","693046","3385","129414","823455","824044","820252","823455","NA","Sternberg Task","121","88956","127","yes","1024"
"95.3125","95.3125","701.015625","701.015625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","127","0","127","127","0","0","127","127","0","0","127","127","127","127","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","right","right","right","NA","774","50640","4665","774","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","827375","54028","824057","825170","3377","134080","825172","693046","3385","129414","829376","830152","826174","829376","NA","Sternberg Task","122","89730","128","yes","1024"
"95.34883720930233","95.34883720930233","701.2558139534884","701.2558139534884","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","128","0","128","128","0","0","128","128","0","0","128","128","128","128","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.12","3","y","yes","0","left","right","right","left","NA","732","50640","4665","732","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","833483","54028","830155","831278","3377","134080","831281","693046","3385","129414","835484","836218","832282","835484","NA","Sternberg Task","123","90462","129","yes","1024"
"95.38461538461539","95.38461538461539","703.9615384615385","703.9615384615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","129","0","129","129","0","0","129","129","0","0","129","129","129","129","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.12","2","y","yes","0","left","right","right","left","NA","1053","50640","4665","1053","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","839540","54028","836224","837335","3377","134080","837338","693046","3385","129414","841541","842597","838339","841541","NA","Sternberg Task","124","91515","130","yes","1024"
"95.41984732824427","95.41984732824427","702.6106870229007","702.6106870229007","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","0","130","130","0","0","130","130","0","0","130","130","130","130","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","right","right","right","NA","527","50640","4665","527","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","845920","54028","842604","843715","3377","134080","843717","693046","3385","129414","847921","848451","844719","847921","NA","Sternberg Task","125","92042","131","yes","1024"
"95.45454545454545","95.45454545454545","701.9015151515151","701.9015151515151","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","131","0","131","131","0","0","131","131","0","0","131","131","131","131","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","right","right","right","NA","609","50640","4665","609","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","851779","54028","848457","849574","3377","134080","849577","693046","3385","129414","853780","854392","850578","853780","NA","Sternberg Task","126","92651","132","yes","1024"
"95.48872180451127","95.48872180451127","702.1428571428571","702.1428571428571","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","132","0","132","132","0","0","132","132","0","0","132","132","132","132","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","right","right","right","NA","734","50640","4665","734","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","857716","54028","854398","855511","3377","134080","855514","693046","3385","129414","859717","860453","856515","859717","NA","Sternberg Task","127","93385","133","yes","1024"
"95.5223880597015","95.5223880597015","701.0149253731344","701.0149253731344","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","133","0","133","133","0","0","133","133","0","0","133","133","133","133","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","right","right","right","NA","551","50640","4665","551","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","863775","54028","860459","861570","3377","134080","861573","693046","3385","129414","865776","866330","862574","865776","NA","Sternberg Task","128","93936","134","yes","1024"
"95.55555555555556","95.55555555555556","699.9333333333333","699.9333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","0","134","134","0","0","134","134","0","0","134","134","134","134","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.12","1","y","yes","0","left","right","right","left","NA","555","50640","4665","555","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","869653","54028","866334","867447","3377","134080","867449","693046","3385","129414","871654","872211","868451","871654","NA","Sternberg Task","129","94491","135","yes","1024"
"95.58823529411765","95.58823529411765","699.6838235294117","699.6838235294117","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","135","0","135","135","0","0","135","135","0","0","135","135","135","135","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","7 6","Lentiform Loewenfeld","3.3.12","2","y","yes","0","left","right","right","left","NA","666","50640","4665","666","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","875536","54028","872215","873331","3377","134080","873334","693046","3385","129414","877537","878205","874335","877537","NA","Sternberg Task","130","95157","136","yes","1024"
"95.62043795620438","95.62043795620438","698.4087591240876","698.4087591240876","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","136","0","136","136","0","0","136","136","0","0","136","136","136","136","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","right","right","right","NA","525","50640","4665","525","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","5","881529","54028","878212","879324","3377","134080","879327","693046","3385","129414","883531","884059","880328","883530","NA","Sternberg Task","131","95682","137","yes","1024"
"95.65217391304348","95.65217391304348","697.0652173913044","697.0652173913044","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","137","0","137","137","0","0","137","137","0","0","137","137","137","137","0","Wed Oct 19 20:42:56 2022","The main experiment item","yes","SternbergTask.osexp","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/lil_p/OneDrive/Documents/School/Advanced Quantitative Analysis/Lab 3.1/dm-subject-4.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.12","0","n","yes","0","right","right","right","right","NA","513","50640","4665","513","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","887380","54028","884065","885176","3377","134080","885178","693046","3385","129414","889381","889897","886179","889381","NA","Sternberg Task","132","96195","138","yes","1024"
