"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","3 + 6 = 7","l","858","small","4","F"
"0","digit","6 + 7 = 13","l","906","large","4","T"
"1","word","nine + five = eleven","l","1413","large","4","F"
"1","word","six + eight = fourteen","a","908","large","4","T"
"1","word","four + nine = thirteen","a","1369","large","4","T"
"1","word","three + two = seven","l","1318","small","4","F"
"1","digit","2 + 2 = 6","l","875","small","4","F"
"1","word","seven + nine = sixteen","a","1424","large","4","T"
"1","digit","7 + 3 = 12","l","832","small","4","F"
"1","digit","6 + 4 = 10","a","631","small","4","T"
"1","word","two + six = five","l","1408","small","4","F"
"1","digit","2 + 9 = 11","a","639","small","4","T"
"1","word","five + two = four","l","862","small","4","F"
"1","digit","6 + 5 = 14","l","770","large","4","F"
"1","word","seven + four = twelve","l","1368","large","4","F"
"1","digit","3 + 3 = 6","a","648","small","4","T"
"1","digit","5 + 5 = 8","l","703","small","4","F"
"1","word","four + eight = twelve","a","1382","large","4","T"
"1","digit","2 + 8 = 10","a","876","small","4","T"
"1","word","seven + six = thirteen","a","1254","large","4","T"
"1","digit","5 + 8 = 13","a","839","large","4","T"
"1","word","five + five = eight","l","769","small","4","F"
"0","word","eight + nine = sixteen","a","900","large","4","F"
"1","digit","3 + 9 = 12","a","924","large","4","T"
"1","word","seven + three = fourteen","l","1387","small","4","F"
"1","word","two + four = six","a","1241","small","4","T"
"1","word","five + three = eight","a","1615","small","4","T"
"1","word","nine + nine = fifteen","l","714","large","4","F"
"1","word","seven + five = fourteen","l","1924","large","4","F"
"1","digit","8 + 8 = 13","l","683","large","4","F"
"1","word","eight + eight = eighteen","l","1127","large","4","F"
"1","word","three + four = six","l","1182","small","4","F"
"1","digit","7 + 8 = 15","a","1357","large","4","T"
"1","word","three + eight = twelve","l","2170","small","4","F"
"1","word","four + five = thirteen","l","1471","small","4","F"
"1","digit","7 + 7 = 14","a","737","large","4","T"
"1","word","six + three = nine","a","1114","small","4","T"
"1","digit","5 + 3 = 4","l","1242","small","4","F"
"1","word","nine + six = fifteen","a","1819","large","4","T"
"1","digit","5 + 4 = 9","a","1731","small","4","T"
"1","digit","6 + 6 = 12","a","870","large","4","T"
"1","word","three + nine = twelve","a","1152","large","4","T"
"1","digit","9 + 8 = 15","l","1640","large","4","F"
"1","digit","9 + 6 = 11","l","993","large","4","F"
"1","digit","5 + 7 = 12","a","755","large","4","T"
"1","word","six + five = ten","l","1273","large","4","F"
"1","word","six + six = nine","l","1006","large","4","F"
"1","digit","4 + 9 = 13","a","975","large","4","T"
"0","digit","3 + 4 = 7","l","926","small","4","T"
"1","word","six + four = nine","l","1901","small","4","F"
"1","word","seven + two = nine","a","1020","small","4","T"
"1","digit","9 + 9 = 17","l","1022","large","4","F"
"1","word","eight + five = seventeen","l","1993","large","4","F"
"1","digit","8 + 6 = 18","l","2418","large","4","F"
"1","word","two + nine = eleven","a","1976","small","4","T"
"1","digit","7 + 4 = 13","l","2052","large","4","F"
"1","digit","6 + 2 = 5","l","1231","small","4","F"
"1","digit","2 + 3 = 5","a","1056","small","4","T"
"1","digit","7 + 9 = 16","a","1702","large","4","T"
"1","word","four + four = eight","a","980","small","4","T"
"1","digit","3 + 8 = 10","l","888","small","4","F"
"1","digit","4 + 4 = 9","l","745","small","4","F"
"1","word","three + three = six","a","942","small","4","T"
"1","word","eight + two = ten","a","1118","small","4","T"
"1","digit","2 + 7 = 9","a","747","small","4","T"
"1","word","two + two = four","a","901","small","4","T"
"1","word","eight + seven = fifteen","a","1156","large","4","T"
"1","digit","4 + 2 = 6","a","852","small","4","T"
"0","digit","9 + 5 = 16","a","1127","large","4","F"
"0","digit","4 + 8 = 11","a","1469","large","4","F"
"1","word","seven + seven = fourteen","a","892","large","4","T"
"1","digit","2 + 5 = 11","l","887","small","4","F"
"1","digit","4 + 4 = 8","a","727","small","4","T"
"1","word","six + five = eleven","a","1240","large","4","T"
"1","word","three + three = four","l","1169","small","4","F"
"1","digit","4 + 3 = 9","l","1041","small","4","F"
"1","digit","9 + 8 = 17","a","1899","large","4","T"
"1","word","eight + six = seventeen","l","1580","large","4","F"
"1","digit","8 + 3 = 11","a","874","small","4","T"
"1","word","four + three = seven","a","1065","small","4","T"
"1","word","seven + four = eleven","a","1415","large","4","T"
"1","digit","7 + 7 = 18","l","832","large","4","F"
"1","digit","8 + 4 = 12","a","728","large","4","T"
"1","digit","3 + 5 = 8","a","812","small","4","T"
"1","word","six + nine = fourteen","l","2577","large","4","F"
"1","word","two + five = seven","a","1714","small","4","T"
"1","digit","9 + 9 = 18","a","908","large","4","T"
"1","word","seven + six = twelve","l","2135","large","4","F"
"1","digit","7 + 2 = 6","l","1518","small","4","F"
"1","word","five + seven = twelve","a","4941","large","4","T"
"1","word","six + two = eight","a","4653","small","4","T"
"1","digit","3 + 6 = 9","a","1030","small","4","T"
"1","digit","7 + 9 = 13","l","1992","large","4","F"
"1","digit","4 + 2 = 5","l","1263","small","4","F"
"1","word","four + eight = nine","l","1505","large","4","F"
"1","digit","2 + 9 = 8","l","1007","small","4","F"
"1","digit","5 + 5 = 10","a","695","small","4","T"
"1","digit","3 + 9 = 10","l","1285","large","4","F"
"1","word","four + four = six","l","957","small","4","F"
"1","digit","5 + 8 = 17","l","2371","large","4","F"
"1","digit","9 + 5 = 14","a","1058","large","4","T"
"1","word","two + nine = ten","l","1744","small","4","F"
"1","digit","4 + 9 = 16","l","1782","large","4","F"
"1","word","five + eight = thirteen","a","1368","large","4","T"
"1","digit","8 + 6 = 14","a","1186","large","4","T"
"1","word","three + nine = eleven","l","1446","large","4","F"
"1","digit","5 + 4 = 11","l","1378","small","4","F"
"1","digit","3 + 7 = 10","a","737","small","4","T"
"1","word","six + six = twelve","a","932","large","4","T"
"1","word","seven + nine = eighteen","l","2845","large","4","F"
"0","digit","6 + 7 = 14","a","1008","large","4","F"
"1","digit","4 + 6 = 13","l","1132","small","4","F"
"1","word","eight + three = eleven","a","1514","small","4","T"
