"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","9 + 6 = 11","l","1565","large","1","F"
"1","word","seven + six = thirteen","a","1783","large","1","T"
"1","word","seven + four = twelve","l","1273","large","1","F"
"1","word","four + five = thirteen","l","1338","small","1","F"
"1","digit","9 + 5 = 16","l","1511","large","1","F"
"1","digit","2 + 2 = 6","l","1244","small","1","F"
"1","digit","7 + 3 = 12","l","993","small","1","F"
"1","word","nine + nine = fifteen","l","1369","large","1","F"
"1","digit","5 + 7 = 12","a","830","large","1","T"
"1","word","two + two = four","a","894","small","1","T"
"1","word","eight + seven = fifteen","a","1915","large","1","T"
"1","digit","5 + 8 = 13","a","1395","large","1","T"
"1","word","six + four = nine","l","1546","small","1","F"
"1","digit","5 + 4 = 9","a","923","small","1","T"
"1","word","five + three = eight","a","1783","small","1","T"
"1","digit","5 + 5 = 8","l","767","small","1","F"
"1","digit","7 + 7 = 14","a","844","large","1","T"
"1","digit","4 + 2 = 6","a","922","small","1","T"
"1","word","seven + two = nine","a","1391","small","1","T"
"1","word","nine + five = eleven","l","3423","large","1","F"
"1","word","seven + three = fourteen","l","2963","small","1","F"
"1","digit","8 + 8 = 13","l","954","large","1","F"
"1","word","seven + five = fourteen","l","3233","large","1","F"
"1","digit","4 + 8 = 11","l","1075","large","1","F"
"1","word","five + five = eight","l","1099","small","1","F"
"1","digit","7 + 9 = 16","a","1276","large","1","T"
"1","digit","3 + 6 = 7","l","900","small","1","F"
"1","digit","6 + 4 = 10","a","776","small","1","T"
"1","word","six + five = ten","l","1247","large","1","F"
"1","word","three + nine = twelve","a","1406","large","1","T"
"1","digit","2 + 3 = 5","a","824","small","1","T"
"1","digit","4 + 4 = 9","l","711","small","1","F"
"1","digit","9 + 8 = 15","l","1489","large","1","F"
"1","word","three + three = six","a","1605","small","1","T"
"1","digit","9 + 9 = 17","l","760","large","1","F"
"1","digit","4 + 9 = 13","a","1090","large","1","T"
"1","word","eight + five = seventeen","l","1459","large","1","F"
"1","digit","3 + 9 = 12","a","785","large","1","T"
"1","word","eight + eight = eighteen","l","1074","large","1","F"
"1","word","nine + six = fifteen","a","1240","large","1","T"
"1","word","four + eight = twelve","a","1354","large","1","T"
"1","word","six + three = nine","a","1701","small","1","T"
"1","word","three + two = seven","l","1410","small","1","F"
"1","word","six + six = nine","l","1405","large","1","F"
"1","word","three + eight = twelve","l","2583","small","1","F"
"1","word","seven + seven = fourteen","a","1535","large","1","T"
"1","word","two + nine = eleven","a","2491","small","1","T"
"1","digit","2 + 7 = 9","a","918","small","1","T"
"1","word","two + four = six","a","1085","small","1","T"
"1","word","four + nine = thirteen","a","1368","large","1","T"
"1","word","three + four = six","l","1377","small","1","F"
"1","word","seven + nine = sixteen","a","2453","large","1","T"
"1","digit","8 + 6 = 18","l","1614","large","1","F"
"1","word","four + four = eight","a","1257","small","1","T"
"1","digit","6 + 2 = 5","l","1286","small","1","F"
"1","digit","3 + 3 = 6","a","944","small","1","T"
"1","word","eight + nine = sixteen","l","4030","large","1","F"
"1","digit","2 + 5 = 11","l","1051","small","1","F"
"1","digit","2 + 9 = 11","a","894","small","1","T"
"1","digit","3 + 4 = 7","a","931","small","1","T"
"1","digit","7 + 8 = 15","a","986","large","1","T"
"1","digit","6 + 5 = 14","l","1043","large","1","F"
"1","digit","2 + 8 = 10","a","761","small","1","T"
"1","digit","7 + 4 = 13","l","1063","large","1","F"
"1","word","five + two = four","l","2030","small","1","F"
"1","digit","6 + 7 = 13","a","1525","large","1","T"
"1","digit","3 + 8 = 10","l","1324","small","1","F"
"1","digit","6 + 6 = 12","a","988","large","1","T"
"1","word","eight + two = ten","a","1067","small","1","T"
"1","word","two + six = five","l","1291","small","1","F"
"1","digit","5 + 3 = 4","l","916","small","1","F"
"1","word","six + eight = fourteen","a","1406","large","1","T"
"1","word","six + four = ten","a","1216","small","1","T"
"1","word","eight + eight = sixteen","a","1306","large","1","T"
"1","digit","5 + 5 = 10","a","788","small","1","T"
"1","word","four + three = seven","a","1032","small","1","T"
"1","word","four + four = six","l","1074","small","1","F"
"1","word","eight + six = seventeen","l","1373","large","1","F"
"1","word","seven + six = twelve","l","1579","large","1","F"
"1","word","six + five = eleven","a","1270","large","1","T"
"1","digit","4 + 3 = 9","l","955","small","1","F"
"1","word","four + nine = sixteen","l","1481","large","1","F"
"1","word","five + four = nine","a","1262","small","1","T"
"1","digit","2 + 8 = 7","l","1058","small","1","F"
"1","digit","8 + 7 = 12","l","943","large","1","F"
"1","word","six + nine = fourteen","l","1369","large","1","F"
