"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","4 + 2 = 6","a","1201","small","0","T"
"1","word","two + four = six","a","1551","small","0","T"
"1","digit","7 + 7 = 14","a","941","large","0","T"
"1","digit","9 + 8 = 15","l","1883","large","0","F"
"1","word","six + four = nine","l","1900","small","0","F"
"1","digit","4 + 4 = 9","l","997","small","0","F"
"1","word","two + two = four","a","1057","small","0","T"
"1","word","four + five = thirteen","l","1727","small","0","F"
"1","digit","2 + 8 = 10","a","1223","small","0","T"
"1","word","eight + nine = sixteen","l","4429","large","0","F"
"1","word","two + nine = eleven","a","1643","small","0","T"
"1","word","eight + five = seventeen","l","2189","large","0","F"
"1","word","three + two = seven","l","2236","small","0","F"
"1","digit","5 + 3 = 4","l","1195","small","0","F"
"1","word","six + eight = fourteen","a","2995","large","0","T"
"1","digit","9 + 6 = 11","l","2399","large","0","F"
"1","word","seven + three = fourteen","l","1683","small","0","F"
"1","word","eight + eight = eighteen","l","1811","large","0","F"
"1","word","seven + nine = sixteen","a","3792","large","0","T"
"1","digit","5 + 5 = 8","l","1017","small","0","F"
"1","word","four + four = eight","a","1133","small","0","T"
"1","digit","6 + 2 = 5","l","1108","small","0","F"
"1","digit","3 + 3 = 6","a","1120","small","0","T"
"1","digit","6 + 4 = 10","a","1189","small","0","T"
"1","digit","4 + 8 = 11","l","1510","large","0","F"
"1","word","five + five = eight","l","1629","small","0","F"
"1","digit","9 + 9 = 17","l","1171","large","0","F"
"1","digit","8 + 8 = 13","l","1114","large","0","F"
"1","digit","3 + 8 = 10","l","1336","small","0","F"
"1","word","three + nine = twelve","a","2180","large","0","T"
"1","word","seven + six = thirteen","a","3245","large","0","T"
"1","digit","4 + 9 = 13","a","1929","large","0","T"
"1","word","nine + nine = fifteen","l","1497","large","0","F"
"1","digit","6 + 7 = 13","a","2360","large","0","T"
"1","digit","3 + 6 = 7","l","1279","small","0","F"
"1","word","three + eight = twelve","l","1587","small","0","F"
"1","digit","5 + 4 = 9","a","1139","small","0","T"
"1","digit","2 + 7 = 9","a","1418","small","0","T"
"1","word","seven + two = nine","a","1398","small","0","T"
"1","digit","3 + 9 = 12","a","1153","large","0","T"
"1","digit","7 + 9 = 16","a","2811","large","0","T"
"1","digit","5 + 7 = 12","a","2057","large","0","T"
"1","word","six + five = ten","l","2735","large","0","F"
"1","word","three + three = six","a","1425","small","0","T"
"1","digit","2 + 9 = 11","a","1299","small","0","T"
"0","word","seven + four = twelve","a","2055","large","0","F"
"1","word","two + six = five","l","2514","small","0","F"
"1","word","six + three = nine","a","2750","small","0","T"
