"correct","format","problem","response","response_time","size","subject_nr","truth"
"0","word","seven + nine = sixteen","l","1543","large","1","T"
"1","digit","5 + 3 = 4","l","1207","small","1","F"
"1","word","three + three = six","a","1114","small","1","T"
"0","digit","9 + 5 = 16","a","1037","large","1","F"
"1","digit","7 + 7 = 14","a","782","large","1","T"
"1","word","two + six = five","l","1513","small","1","F"
"1","word","three + four = six","l","1010","small","1","F"
"1","word","six + four = nine","l","875","small","1","F"
"1","digit","5 + 5 = 8","l","986","small","1","F"
"1","word","six + five = ten","l","760","large","1","F"
"0","word","two + two = four","l","803","small","1","T"
"1","word","five + three = eight","a","792","small","1","T"
"1","word","nine + nine = fifteen","l","757","large","1","F"
"1","digit","6 + 7 = 13","a","883","large","1","T"
"1","digit","5 + 7 = 12","a","775","large","1","T"
"0","word","three + eight = twelve","a","718","small","1","F"
"0","digit","4 + 9 = 13","l","573","large","1","T"
"1","word","six + three = nine","a","1198","small","1","T"
"1","digit","3 + 8 = 10","l","785","small","1","F"
"1","digit","3 + 4 = 7","a","622","small","1","T"
"1","digit","4 + 2 = 6","a","759","small","1","T"
"1","word","nine + six = fifteen","a","666","large","1","T"
"0","digit","5 + 8 = 13","l","1003","large","1","T"
"1","digit","6 + 4 = 10","a","572","small","1","T"
"0","digit","2 + 5 = 11","a","582","small","1","F"
"1","word","six + eight = fourteen","a","1555","large","1","T"
"1","word","four + eight = twelve","a","1072","large","1","T"
"1","word","two + four = six","a","1415","small","1","T"
"0","digit","7 + 3 = 12","a","851","small","1","F"
"1","word","three + nine = twelve","a","1768","large","1","T"
"1","digit","3 + 9 = 12","a","865","large","1","T"
"1","digit","8 + 8 = 13","l","991","large","1","F"
"1","digit","5 + 4 = 9","a","737","small","1","T"
"0","word","seven + three = fourteen","a","1457","small","1","F"
"1","word","four + nine = thirteen","a","1471","large","1","T"
"1","digit","7 + 9 = 16","a","1335","large","1","T"
"1","digit","2 + 9 = 11","a","764","small","1","T"
"1","word","seven + two = nine","a","874","small","1","T"
"1","digit","2 + 3 = 5","a","1496","small","1","T"
"1","digit","6 + 6 = 12","a","551","large","1","T"
"1","word","eight + eight = eighteen","l","1374","large","1","F"
"0","word","eight + nine = sixteen","a","1567","large","1","F"
"0","digit","7 + 4 = 13","a","1222","large","1","F"
"1","word","nine + five = eleven","l","1603","large","1","F"
"1","digit","2 + 8 = 10","a","726","small","1","T"
"1","word","eight + two = ten","a","1344","small","1","T"
"1","digit","2 + 2 = 6","l","725","small","1","F"
"1","digit","3 + 3 = 6","a","768","small","1","T"
"1","digit","7 + 8 = 15","a","1000","large","1","T"
"1","digit","9 + 9 = 17","l","919","large","1","F"
"1","word","four + four = eight","a","1157","small","1","T"
"1","digit","6 + 2 = 5","l","874","small","1","F"
"1","digit","3 + 6 = 7","l","1080","small","1","F"
"1","word","eight + five = seventeen","l","1706","large","1","F"
"1","digit","4 + 8 = 11","l","850","large","1","F"
"1","word","seven + six = thirteen","a","1420","large","1","T"
"1","digit","6 + 5 = 14","l","723","large","1","F"
"1","digit","4 + 4 = 9","l","718","small","1","F"
"1","digit","9 + 6 = 11","l","766","large","1","F"
"0","word","six + six = nine","a","826","large","1","F"
"1","word","eight + seven = fifteen","a","2046","large","1","T"
"1","word","five + two = four","l","1551","small","1","F"
"0","word","two + nine = eleven","l","867","small","1","T"
"1","digit","8 + 6 = 18","l","845","large","1","F"
"0","word","four + five = thirteen","a","1337","small","1","F"
"0","word","seven + four = twelve","a","1461","large","1","F"
"1","digit","2 + 7 = 9","a","1028","small","1","T"
"1","word","five + five = eight","l","1013","small","1","F"
"0","digit","9 + 8 = 15","a","795","large","1","F"
"1","word","seven + five = fourteen","l","1519","large","1","F"
"1","word","seven + seven = fourteen","a","883","large","1","T"
"1","word","three + two = seven","l","967","small","1","F"
"1","digit","4 + 6 = 13","l","1055","small","1","F"
"1","digit","2 + 9 = 8","l","606","small","1","F"
"0","word","nine + five = fourteen","l","1472","large","1","T"
"1","word","two + five = seven","a","1436","small","1","T"
"0","word","three + six = seven","a","838","small","1","F"
"1","word","six + two = eight","a","1328","small","1","T"
"1","digit","5 + 8 = 17","l","1103","large","1","F"
"1","word","eight + three = eleven","a","1778","small","1","T"
"1","word","five + seven = twelve","a","1952","large","1","T"
"1","digit","5 + 4 = 11","l","1298","small","1","F"
"1","word","seven + seven = fifteen","l","1173","large","1","F"
"1","word","eight + eight = sixteen","a","1164","large","1","T"
"1","digit","5 + 2 = 7","a","826","small","1","T"
"1","digit","3 + 6 = 9","a","818","small","1","T"
"1","digit","3 + 7 = 10","a","687","small","1","T"
"1","word","six + five = eleven","a","862","large","1","T"
"1","digit","9 + 9 = 18","a","652","large","1","T"
"1","word","seven + four = eleven","a","870","large","1","T"
"1","word","seven + eight = thirteen","l","1373","large","1","F"
"1","digit","3 + 9 = 10","l","813","large","1","F"
"1","digit","9 + 8 = 17","a","869","large","1","T"
"1","digit","2 + 2 = 4","a","555","small","1","T"
"1","word","three + seven = ten","a","1622","small","1","T"
"0","word","six + six = twelve","l","746","large","1","T"
"0","word","two + eight = eleven","a","1382","small","1","F"
"1","digit","8 + 4 = 12","a","1037","large","1","T"
"1","word","seven + six = twelve","l","2251","large","1","F"
"1","digit","8 + 6 = 14","a","843","large","1","T"
"1","word","six + four = ten","a","1493","small","1","T"
"0","word","three + five = twelve","a","1568","small","1","F"
"1","digit","4 + 4 = 8","a","556","small","1","T"
"1","word","eight + six = seventeen","l","1935","large","1","F"
"1","digit","6 + 7 = 14","l","751","large","1","F"
"0","word","three + two = five","l","1291","small","1","T"
"0","word","three + nine = eleven","a","1502","large","1","F"
"1","digit","7 + 2 = 6","l","2407","small","1","F"
"1","word","five + five = ten","a","1126","small","1","T"
"1","digit","4 + 9 = 16","l","991","large","1","F"
"0","word","five + eight = thirteen","l","2031","large","1","T"
"0","word","seven + nine = eighteen","a","1407","large","1","F"
"1","digit","6 + 6 = 15","l","900","large","1","F"
"1","digit","4 + 3 = 9","l","968","small","1","F"
"1","digit","7 + 4 = 11","a","949","large","1","T"
"1","digit","9 + 5 = 14","a","994","large","1","T"
"1","digit","2 + 8 = 7","l","1991","small","1","F"
"1","digit","7 + 9 = 13","l","821","large","1","F"
"1","digit","7 + 7 = 18","l","669","large","1","F"
"1","digit","6 + 9 = 15","a","1090","large","1","T"
"0","word","five + four = nine","l","1135","small","1","T"
"1","digit","4 + 2 = 5","l","909","small","1","F"
"1","digit","8 + 3 = 11","a","1331","small","1","T"
"1","digit","5 + 5 = 10","a","571","small","1","T"
"0","word","two + nine = ten","a","822","small","1","F"
"0","word","two + seven = eight","a","1777","small","1","F"
"1","digit","3 + 3 = 7","l","828","small","1","F"
"1","digit","8 + 7 = 12","l","1247","large","1","F"
"1","word","four + four = six","l","1300","small","1","F"
"1","word","four + eight = nine","l","1572","large","1","F"
"1","word","four + three = seven","a","1370","small","1","T"
"1","word","four + nine = sixteen","l","1780","large","1","F"
"1","word","six + nine = fourteen","l","2351","large","1","F"
"1","word","two + two = five","l","1161","small","1","F"
"1","word","nine + nine = eighteen","a","1110","large","1","T"
"1","digit","3 + 2 = 4","l","880","small","1","F"
"1","digit","8 + 8 = 16","a","546","large","1","T"
"1","digit","6 + 2 = 8","a","728","small","1","T"
"1","digit","6 + 5 = 11","a","771","large","1","T"
"1","word","three + three = four","l","1394","small","1","F"
"1","word","two + four = nine","l","1590","small","1","F"
"0","digit","5 + 7 = 11","a","1043","large","1","F"
"1","word","eight + nine = seventeen","a","1851","large","1","T"
"1","digit","3 + 5 = 8","a","747","small","1","T"
"1","digit","8 + 7 = 15","a","799","large","1","T"
"1","digit","3 + 4 = 7","a","522","small","1","T"
"0","digit","7 + 4 = 12","a","665","large","1","F"
"1","word","five + five = nine","l","1002","small","1","F"
"0","word","six + six = eleven","a","784","large","1","F"
"1","digit","5 + 4 = 9","a","672","small","1","T"
"1","digit","8 + 8 = 15","l","778","large","1","F"
"1","digit","4 + 6 = 10","a","642","small","1","T"
"1","word","two + five = six","l","1203","small","1","F"
"0","digit","5 + 6 = 13","a","1059","large","1","F"
"1","digit","9 + 5 = 18","l","1305","large","1","F"
"1","word","two + two = four","a","715","small","1","T"
"1","word","seven + nine = sixteen","a","1765","large","1","T"
"1","digit","3 + 2 = 5","a","750","small","1","T"
"1","digit","2 + 7 = 9","a","718","small","1","T"
"1","word","six + three = nine","a","2158","small","1","T"
"1","word","four + two = six","a","944","small","1","T"
"1","word","five + three = eight","a","1469","small","1","T"
"1","word","two + seven = nine","a","1273","small","1","T"
"0","word","five + seven = sixteen","a","1158","large","1","F"
"1","digit","7 + 3 = 6","l","1551","small","1","F"
"1","word","eight + four = twelve","a","1321","large","1","T"
"1","word","seven + eight = fifteen","a","1768","large","1","T"
"1","digit","8 + 4 = 13","l","973","large","1","F"
"1","digit","5 + 8 = 13","a","877","large","1","T"
"0","digit","5 + 5 = 12","a","946","small","1","F"
"1","digit","9 + 2 = 11","a","1079","small","1","T"
"1","digit","6 + 8 = 17","l","793","large","1","F"
"1","word","nine + five = twelve","l","1573","large","1","F"
"1","digit","6 + 9 = 12","l","1056","large","1","F"
"1","digit","7 + 5 = 12","a","1161","large","1","T"
"0","digit","4 + 9 = 13","l","844","large","1","T"
"1","word","six + five = fourteen","l","1516","large","1","F"
"1","word","eight + eight = thirteen","l","1125","large","1","F"
"1","word","six + eight = fourteen","a","1684","large","1","T"
"1","word","four + seven = fifteen","l","2088","large","1","F"
"1","digit","4 + 2 = 6","a","895","small","1","T"
"1","word","nine + nine = seventeen","l","1117","large","1","F"
"1","digit","2 + 8 = 10","a","784","small","1","T"
"1","word","seven + seven = fourteen","a","1146","large","1","T"
"1","digit","4 + 4 = 10","l","816","small","1","F"
"1","word","nine + eight = eighteen","l","1502","large","1","F"
"1","word","four + four = eight","a","970","small","1","T"
"1","digit","3 + 8 = 9","l","897","small","1","F"
"1","digit","3 + 9 = 12","a","1079","large","1","T"
"1","word","eight + three = seven","l","1894","small","1","F"
"1","word","three + seven = twelve","l","2343","small","1","F"
"1","digit","5 + 3 = 7","l","1011","small","1","F"
"1","digit","3 + 6 = 8","l","883","small","1","F"
"1","digit","9 + 9 = 16","l","701","large","1","F"
"1","word","three + three = six","a","731","small","1","T"
"1","word","two + nine = eleven","a","1288","small","1","T"
"1","word","six + two = seven","l","1373","small","1","F"
"1","word","two + three = four","l","1281","small","1","F"
"0","word","two + eight = ten","l","1122","small","1","T"
"1","digit","9 + 8 = 14","l","1013","large","1","F"
"1","word","three + four = five","l","1380","small","1","F"
"1","word","nine + four = thirteen","a","1335","large","1","T"
"1","digit","6 + 6 = 12","a","1143","large","1","T"
"1","digit","7 + 7 = 14","a","519","large","1","T"
"0","word","six + nine = fifteen","l","1433","large","1","T"
"1","digit","6 + 2 = 11","l","1688","small","1","F"
"1","word","five + eight = fifteen","l","1226","large","1","F"
"1","word","six + seven = thirteen","a","1623","large","1","T"
"1","word","three + nine = twelve","a","1425","large","1","T"
"1","word","four + five = ten","l","1465","small","1","F"
"1","digit","2 + 5 = 4","l","784","small","1","F"
"1","word","six + four = eight","l","1236","small","1","F"
"0","digit","6 + 7 = 13","l","747","large","1","T"
"1","digit","3 + 3 = 6","a","593","small","1","T"
"1","digit","2 + 2 = 5","l","734","small","1","F"
"1","digit","7 + 9 = 16","a","965","large","1","T"
"1","word","six + six = twelve","a","701","large","1","T"
"0","word","seven + seven = seventeen","a","767","large","1","F"
"1","digit","3 + 8 = 11","a","713","small","1","T"
"0","digit","2 + 4 = 10","a","769","small","1","F"
"0","word","four + five = nine","l","1093","small","1","T"
"1","word","nine + three = thirteen","l","1622","large","1","F"
"1","digit","5 + 5 = 10","a","577","small","1","T"
"1","digit","5 + 2 = 7","a","806","small","1","T"
"1","digit","2 + 6 = 8","a","678","small","1","T"
"1","digit","3 + 7 = 10","a","664","small","1","T"
"1","digit","9 + 6 = 15","a","870","large","1","T"
"1","word","two + two = eight","l","857","small","1","F"
"1","digit","2 + 2 = 4","a","551","small","1","T"
"1","word","five + five = ten","a","893","small","1","T"
"1","word","seven + nine = fifteen","l","1496","large","1","F"
"1","digit","2 + 7 = 8","l","767","small","1","F"
"1","word","eight + six = eighteen","l","1111","large","1","F"
"1","digit","8 + 4 = 12","a","803","large","1","T"
"1","digit","8 + 8 = 16","a","571","large","1","T"
"1","word","six + two = eight","a","1169","small","1","T"
"1","word","three + four = seven","a","1135","small","1","T"
"1","digit","4 + 9 = 17","l","695","large","1","F"
"1","word","four + two = seven","l","1002","small","1","F"
"1","digit","5 + 7 = 10","l","754","large","1","F"
"1","word","eight + eight = sixteen","a","971","large","1","T"
"1","word","six + four = ten","a","1197","small","1","T"
"1","digit","9 + 9 = 18","a","832","large","1","T"
"1","word","six + three = eleven","l","1395","small","1","F"
"1","word","three + three = ten","l","1172","small","1","F"
"1","digit","2 + 9 = 12","l","1012","small","1","F"
"1","word","nine + eight = seventeen","a","1532","large","1","T"
"1","word","six + nine = sixteen","l","1240","large","1","F"
"1","word","eight + two = nine","l","1124","small","1","F"
"1","digit","9 + 3 = 11","l","716","large","1","F"
"0","word","seven + five = twelve","l","1192","large","1","T"
"1","digit","5 + 3 = 8","a","899","small","1","T"
"1","digit","6 + 6 = 14","l","696","large","1","F"
"1","digit","7 + 7 = 13","l","618","large","1","F"
"0","word","seven + four = eleven","l","1089","large","1","T"
"1","digit","8 + 6 = 14","a","803","large","1","T"
"1","digit","7 + 4 = 11","a","677","large","1","T"
"1","digit","7 + 8 = 18","l","715","large","1","F"
"1","digit","4 + 4 = 8","a","587","small","1","T"
"0","digit","8 + 2 = 11","a","902","small","1","F"
"1","word","five + three = four","l","1587","small","1","F"
"1","word","two + three = five","a","1326","small","1","T"
"1","digit","9 + 5 = 14","a","1043","large","1","T"
"0","word","two + five = seven","l","1277","small","1","T"
"1","digit","9 + 7 = 12","l","1191","large","1","F"
"1","word","eight + three = eleven","a","1638","small","1","T"
"1","word","five + nine = fourteen","a","1374","large","1","T"
"1","word","eight + seven = twelve","l","1552","large","1","F"
"1","word","six + five = eleven","a","1626","large","1","T"
"1","word","eight + four = fifteen","l","1844","large","1","F"
"1","digit","3 + 4 = 5","l","955","small","1","F"
"0","digit","8 + 9 = 17","l","1343","large","1","T"
"1","word","five + eight = thirteen","a","1964","large","1","T"
"1","digit","6 + 3 = 9","a","677","small","1","T"
"1","digit","3 + 2 = 7","l","928","small","1","F"
"1","digit","5 + 8 = 16","l","848","large","1","F"
"1","digit","3 + 3 = 4","l","1042","small","1","F"
"1","word","six + seven = eleven","l","1829","large","1","F"
"1","word","four + four = seven","l","1026","small","1","F"
"1","word","nine + nine = eighteen","a","1277","large","1","T"
"1","digit","4 + 6 = 9","l","1117","small","1","F"
"1","word","nine + two = six","l","1222","small","1","F"
"1","word","three + seven = ten","a","1276","small","1","T"
"1","word","two + seven = five","l","1353","small","1","F"
"1","word","four + nine = fourteen","l","1648","large","1","F"
"1","digit","6 + 7 = 15","l","1565","large","1","F"
"1","digit","5 + 4 = 6","l","764","small","1","F"
"1","digit","6 + 5 = 11","a","813","large","1","T"
