"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","word","nine + five = eleven","l","8437","large","4","F"
"1","digit","6 + 6 = 12","a","3369","large","4","T"
"1","word","eight + two = ten","a","1721","small","4","T"
"1","word","four + nine = thirteen","a","2583","large","4","T"
"1","digit","5 + 5 = 8","l","1076","small","4","F"
"1","word","six + six = nine","l","1351","large","4","F"
"0","word","seven + six = thirteen","l","4423","large","4","T"
"1","digit","3 + 4 = 7","a","1427","small","4","T"
"1","word","seven + three = fourteen","l","3321","small","4","F"
"1","word","five + three = eight","a","1538","small","4","T"
"0","digit","9 + 5 = 16","a","3218","large","4","F"
"1","digit","2 + 5 = 11","l","1625","small","4","F"
"1","word","five + two = four","l","1846","small","4","F"
"1","word","six + three = nine","a","2026","small","4","T"
"0","digit","6 + 5 = 14","a","2708","large","4","F"
"1","word","three + eight = twelve","l","3557","small","4","F"
"1","digit","9 + 8 = 15","l","4616","large","4","F"
"1","digit","2 + 3 = 5","a","1422","small","4","T"
"1","digit","9 + 9 = 17","l","2816","large","4","F"
"1","word","seven + nine = sixteen","a","3852","large","4","T"
"1","digit","3 + 3 = 6","a","1346","small","4","T"
"1","word","four + five = thirteen","l","3373","small","4","F"
"1","digit","3 + 9 = 12","a","1737","large","4","T"
"1","word","seven + seven = fourteen","a","1294","large","4","T"
"1","digit","6 + 7 = 13","a","4319","large","4","T"
"1","word","two + four = six","a","1502","small","4","T"
"1","digit","7 + 8 = 15","a","2585","large","4","T"
"1","digit","2 + 9 = 11","a","1201","small","4","T"
"1","word","three + nine = twelve","a","1676","large","4","T"
"1","word","four + four = eight","a","1763","small","4","T"
"1","digit","5 + 3 = 4","l","1519","small","4","F"
"1","word","six + five = ten","l","5410","large","4","F"
"1","digit","9 + 6 = 11","l","3587","large","4","F"
"1","word","three + two = seven","l","2526","small","4","F"
"1","digit","8 + 6 = 18","l","4371","large","4","F"
"1","digit","2 + 8 = 10","a","1523","small","4","T"
"1","digit","5 + 8 = 13","a","3397","large","4","T"
"1","word","two + two = four","a","1285","small","4","T"
