"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","word","two + four = six","a","1811.0","small","3","T"
"1","word","six + eight = fourteen","a","1523.0","large","3","T"
"1","word","three + four = six","l","1582.0","small","3","F"
"1","digit","2 + 7 = 9","a","1001.0","small","3","T"
"1","word","three + nine = twelve","a","1721.0","large","3","T"
"1","word","seven + nine = sixteen","a","1658.0","large","3","T"
"1","digit","3 + 4 = 7","a","1133.0","small","3","T"
"1","digit","9 + 9 = 17","l","925.0","large","3","F"
"1","word","two + two = four","a","1188.0","small","3","T"
"1","word","five + two = four","l","1385.0","small","3","F"
"1","digit","7 + 3 = 12","l","1420.0","small","3","F"
"1","digit","5 + 5 = 8","l","866.0","small","3","F"
"1","digit","6 + 5 = 14","l","869.0","large","3","F"
"1","digit","3 + 9 = 12","a","923.0","large","3","T"
"0","word","four + five = thirteen","a","1720.0","small","3","F"
"1","digit","2 + 3 = 5","a","2027.0","small","3","T"
"1","word","eight + nine = sixteen","l","4364.0","large","3","F"
"1","digit","9 + 6 = 11","l","933.0","large","3","F"
"1","word","eight + eight = eighteen","l","2019.0","large","3","F"
"1","word","eight + two = ten","a","1335.0","small","3","T"
"1","word","two + nine = eleven","a","3483.0","small","3","T"
"1","digit","6 + 6 = 12","a","1005.0","large","3","T"
"1","word","four + nine = thirteen","a","2850.0","large","3","T"
"1","word","nine + six = fifteen","a","1442.0","large","3","T"
"1","word","six + three = nine","a","3135.0","small","3","T"
"1","word","six + six = nine","l","1329.0","large","3","F"
"1","digit","9 + 5 = 16","l","1075.0","large","3","F"
"1","digit","7 + 9 = 16","a","1116.0","large","3","T"
"1","digit","2 + 8 = 10","a","992.0","small","3","T"
"1","digit","3 + 8 = 10","l","770.0","small","3","F"
"1","digit","4 + 2 = 6","a","773.0","small","3","T"
"1","word","five + five = eight","l","1852.0","small","3","F"
"1","digit","3 + 6 = 7","l","931.0","small","3","F"
"1","word","two + six = five","l","4382.0","small","3","F"
"1","digit","9 + 8 = 15","l","1291.0","large","3","F"
"1","word","six + four = nine","l","1405.0","small","3","F"
"1","digit","2 + 9 = 11","a","892.0","small","3","T"
"1","digit","3 + 3 = 6","a","1440.0","small","3","T"
"1","word","seven + two = nine","a","1668.0","small","3","T"
"1","digit","6 + 4 = 10","a","779.0","small","3","T"
"1","word","seven + three = fourteen","l","1777.0","small","3","F"
"1","digit","5 + 7 = 12","a","832.0","large","3","T"
"1","digit","2 + 5 = 11","l","882.0","small","3","F"
"1","digit","5 + 3 = 4","l","1544.0","small","3","F"
"1","word","nine + nine = fifteen","l","1277.0","large","3","F"
"0","digit","7 + 8 = 15","l","793.0","large","3","T"
"1","digit","2 + 2 = 6","l","1183.0","small","3","F"
"1","digit","8 + 6 = 18","l","2014.0","large","3","F"
"1","word","five + three = eight","a","1558.0","small","3","T"
"1","word","eight + seven = fifteen","a","1493.0","large","3","T"
"1","digit","6 + 2 = 5","l","1090.0","small","3","F"
"1","word","four + four = eight","a","1639.0","small","3","T"
"1","word","three + two = seven","l","1451.0","small","3","F"
"1","digit","4 + 4 = 9","l","1044.0","small","3","F"
"1","digit","4 + 8 = 11","l","1438.0","large","3","F"
"1","digit","4 + 9 = 13","a","1187.0","large","3","T"
"1","digit","6 + 7 = 13","a","1527.0","large","3","T"
"1","digit","5 + 4 = 9","a","902.0","small","3","T"
"1","digit","7 + 7 = 14","a","678.0","large","3","T"
"1","word","seven + four = twelve","l","1846.0","large","3","F"
"1","digit","8 + 8 = 13","l","915.0","large","3","F"
"1","word","seven + five = fourteen","l","2025.0","large","3","F"
"0","word","three + eight = twelve","a","2074.0","small","3","F"
"1","digit","7 + 4 = 13","l","1296.0","large","3","F"
"1","word","three + three = six","a","1863.0","small","3","T"
"1","word","four + eight = twelve","a","1729.0","large","3","T"
"1","word","eight + five = seventeen","l","2902.0","large","3","F"
"1","word","seven + seven = fourteen","a","1730.0","large","3","T"
"1","word","six + five = ten","l","1983.0","large","3","F"
"1","word","seven + six = thirteen","a","1879.0","large","3","T"
"1","word","nine + five = eleven","l","1726.0","large","3","F"
"1","digit","5 + 8 = 13","a","1278.0","large","3","T"
"1","digit","6 + 5 = 11","a","899.0","large","3","T"
"1","digit","4 + 2 = 5","l","859.0","small","3","F"
"1","word","four + three = seven","a","1520.0","small","3","T"
"1","digit","6 + 2 = 8","a","1405.0","small","3","T"
"1","digit","3 + 3 = 7","l","945.0","small","3","F"
"1","word","six + six = twelve","a","1374.0","large","3","T"
"1","word","seven + six = twelve","l","2302.0","large","3","F"
"1","digit","8 + 3 = 11","a","1147.0","small","3","T"
"1","digit","5 + 8 = 17","l","2539.0","large","3","F"
"1","word","four + nine = sixteen","l","3635.0","large","3","F"
"1","word","three + two = five","a","1620.0","small","3","T"
"1","word","five + four = nine","a","2214.0","small","3","T"
"1","digit","5 + 7 = 11","l","882.0","large","3","F"
"1","digit","5 + 5 = 10","a","823.0","small","3","T"
"0","word","six + two = eight","l","1752.0","small","3","T"
"1","digit","9 + 9 = 18","a","862.0","large","3","T"
"1","digit","4 + 9 = 16","l","1010.0","large","3","F"
"1","digit","8 + 6 = 14","a","762.0","large","3","T"
"1","word","two + nine = ten","l","1269.0","small","3","F"
"1","word","seven + seven = fifteen","l","1326.0","large","3","F"
"1","word","two + four = nine","l","1333.0","small","3","F"
"1","digit","7 + 9 = 13","l","1229.0","large","3","F"
"1","digit","3 + 9 = 10","l","1495.0","large","3","F"
"1","digit","8 + 8 = 16","a","792.0","large","3","T"
