"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","word","five + five = eight","l","1396","small","1","F"
"1","digit","3 + 4 = 7","a","1082","small","1","T"
"0","word","three + two = seven","a","3173","small","1","F"
"1","digit","7 + 4 = 13","l","1458","large","1","F"
"1","word","eight + five = seventeen","l","2370","large","1","F"
"1","word","seven + five = fourteen","l","2001","large","1","F"
"1","digit","8 + 8 = 13","l","1272","large","1","F"
"1","digit","6 + 6 = 12","a","941","large","1","T"
"1","digit","2 + 2 = 6","l","1114","small","1","F"
"1","digit","5 + 3 = 4","l","1694","small","1","F"
"0","digit","2 + 7 = 9","l","874","small","1","T"
"1","digit","6 + 5 = 14","l","1528","large","1","F"
"1","digit","2 + 3 = 5","a","1155","small","1","T"
"1","word","seven + three = fourteen","l","1749","small","1","F"
"0","digit","4 + 8 = 11","a","1720","large","1","F"
"0","word","four + eight = twelve","l","2845","large","1","T"
"1","digit","6 + 4 = 10","a","1472","small","1","T"
"1","word","four + five = thirteen","l","2090","small","1","F"
"1","word","nine + nine = fifteen","l","2481","large","1","F"
"0","digit","9 + 5 = 16","a","2826","large","1","F"
"1","digit","3 + 6 = 7","l","1785","small","1","F"
"1","digit","6 + 7 = 13","a","1342","large","1","T"
"1","word","three + four = six","l","1645","small","1","F"
"1","word","seven + two = nine","a","1574","small","1","T"
"1","word","six + eight = fourteen","a","2002","large","1","T"
"1","digit","7 + 3 = 12","l","1915","small","1","F"
"1","word","six + three = nine","a","2333","small","1","T"
"1","word","six + four = nine","l","2079","small","1","F"
"1","digit","2 + 9 = 11","a","1524","small","1","T"
"1","digit","4 + 4 = 9","l","1297","small","1","F"
"1","word","nine + five = eleven","l","2925","large","1","F"
"1","word","five + three = eight","a","2371","small","1","T"
"1","word","two + nine = eleven","a","1971","small","1","T"
"1","digit","2 + 8 = 10","a","1131","small","1","T"
"1","digit","7 + 7 = 14","a","810","large","1","T"
"1","digit","5 + 8 = 13","a","975","large","1","T"
"1","word","seven + six = thirteen","a","1649","large","1","T"
"1","digit","5 + 4 = 9","a","1075","small","1","T"
"1","word","six + six = nine","l","1660","large","1","F"
"1","digit","4 + 9 = 13","a","1518","large","1","T"
"1","word","seven + four = twelve","l","2353","large","1","F"
"1","word","five + two = four","l","1842","small","1","F"
"1","digit","5 + 5 = 8","l","1696","small","1","F"
"1","digit","7 + 8 = 15","a","1861","large","1","T"
"1","digit","9 + 6 = 11","l","1496","large","1","F"
"0","word","eight + seven = fifteen","l","1765","large","1","T"
"1","word","two + six = five","l","2327","small","1","F"
"1","word","two + two = four","a","1071","small","1","T"
"1","digit","6 + 2 = 5","l","1553","small","1","F"
"1","word","two + four = six","a","1671","small","1","T"
"1","word","seven + seven = fourteen","a","1641","large","1","T"
"1","word","nine + six = fifteen","a","3121","large","1","T"
"1","digit","3 + 8 = 10","l","1408","small","1","F"
"1","word","four + nine = thirteen","a","2329","large","1","T"
"0","word","three + nine = twelve","l","2550","large","1","T"
"1","word","eight + nine = sixteen","l","2088","large","1","F"
"1","word","four + four = eight","a","1198","small","1","T"
"1","digit","9 + 9 = 17","l","1272","large","1","F"
"1","word","three + three = six","a","1040","small","1","T"
"1","digit","2 + 5 = 11","l","1552","small","1","F"
"1","digit","5 + 7 = 12","a","1637","large","1","T"
"1","word","seven + nine = sixteen","a","4118","large","1","T"
"1","digit","3 + 3 = 6","a","1945","small","1","T"
"1","digit","9 + 8 = 15","l","1879","large","1","F"
"1","word","eight + eight = eighteen","l","2845","large","1","F"
"1","word","eight + two = ten","a","2089","small","1","T"
"1","word","three + eight = twelve","l","4483","small","1","F"
"1","digit","3 + 9 = 12","a","2200","large","1","T"
"1","word","six + five = ten","l","1876","large","1","F"
"1","digit","4 + 2 = 6","a","1318","small","1","T"
"1","digit","7 + 9 = 16","a","1306","large","1","T"
"1","digit","8 + 6 = 18","l","1044","large","1","F"
"0","word","five + seven = twelve","l","1478","large","1","T"
"1","word","four + three = seven","a","1474","small","1","T"
"1","word","seven + four = eleven","a","2982","large","1","T"
"1","word","two + nine = ten","l","2354","small","1","F"
"1","digit","3 + 7 = 10","a","849","small","1","T"
"1","digit","8 + 7 = 12","l","1748","large","1","F"
"1","word","nine + nine = eighteen","a","1468","large","1","T"
"1","digit","7 + 7 = 18","l","1327","large","1","F"
"1","digit","4 + 6 = 13","l","1239","small","1","F"
"0","digit","4 + 3 = 9","a","1461","small","1","F"
"1","digit","8 + 6 = 14","a","864","large","1","T"
"1","digit","4 + 9 = 16","l","2762","large","1","F"
"1","digit","8 + 3 = 11","a","1177","small","1","T"
"1","digit","8 + 4 = 12","a","1587","large","1","T"
"1","word","six + nine = fourteen","l","2796","large","1","F"
"1","word","eight + eight = sixteen","a","1805","large","1","T"
"1","word","two + five = seven","a","1784","small","1","T"
"1","word","seven + nine = eighteen","l","3951","large","1","F"
"1","digit","3 + 2 = 4","l","1275","small","1","F"
"1","word","five + four = nine","a","1561","small","1","T"
"1","word","four + four = six","l","1889","small","1","F"
"1","word","two + four = nine","l","2285","small","1","F"
"1","digit","5 + 4 = 11","l","1204","small","1","F"
"1","digit","3 + 5 = 8","a","1070","small","1","T"
"1","digit","7 + 9 = 13","l","2269","large","1","F"
"1","word","three + nine = eleven","l","1192","large","1","F"
"1","word","six + four = ten","a","1942","small","1","T"
"1","word","nine + five = fourteen","a","5266","large","1","T"
"1","word","five + five = ten","a","1859","small","1","T"
"1","digit","7 + 4 = 11","a","1693","large","1","T"
"1","word","three + three = four","l","2190","small","1","F"
"1","word","seven + six = twelve","l","2675","large","1","F"
"1","word","seven + seven = fifteen","l","1536","large","1","F"
"1","word","three + five = twelve","l","3247","small","1","F"
"1","digit","9 + 5 = 14","a","1668","large","1","T"
"1","word","eight + six = seventeen","l","1951","large","1","F"
"1","word","eight + three = eleven","a","2430","small","1","T"
"1","digit","6 + 5 = 11","a","1690","large","1","T"
"1","digit","3 + 6 = 9","a","885","small","1","T"
"1","word","seven + eight = thirteen","l","1910","large","1","F"
"1","digit","5 + 5 = 10","a","893","small","1","T"
"1","digit","6 + 6 = 15","l","1482","large","1","F"
"1","word","two + seven = eight","l","1710","small","1","F"
"1","digit","4 + 4 = 8","a","763","small","1","T"
"1","digit","4 + 2 = 5","l","1728","small","1","F"
"1","digit","5 + 7 = 11","l","2015","large","1","F"
"1","digit","9 + 9 = 18","a","901","large","1","T"
"1","digit","6 + 9 = 15","a","1882","large","1","T"
"1","digit","2 + 8 = 7","l","1645","small","1","F"
"1","word","three + two = five","a","2029","small","1","T"
"1","word","four + nine = sixteen","l","3137","large","1","F"
"1","digit","6 + 7 = 14","l","2097","large","1","F"
"1","word","six + five = eleven","a","3256","large","1","T"
"1","word","four + eight = nine","l","2495","large","1","F"
"1","digit","7 + 2 = 6","l","975","small","1","F"
"1","digit","6 + 2 = 8","a","994","small","1","T"
"1","digit","9 + 8 = 17","a","1003","large","1","T"
"0","word","two + eight = eleven","a","1907","small","1","F"
"1","digit","2 + 9 = 8","l","1436","small","1","F"
"1","digit","3 + 9 = 10","l","1304","large","1","F"
"1","digit","3 + 3 = 7","l","1430","small","1","F"
"1","word","three + seven = ten","a","1745","small","1","T"
"1","digit","8 + 8 = 16","a","855","large","1","T"
"1","digit","2 + 2 = 4","a","828","small","1","T"
"1","word","six + six = twelve","a","1941","large","1","T"
"1","word","three + six = seven","l","2629","small","1","F"
"1","word","six + two = eight","a","2436","small","1","T"
"1","word","eight + nine = seventeen","a","2727","large","1","T"
"1","word","two + two = five","l","1679","small","1","F"
"1","word","five + eight = thirteen","a","3716","large","1","T"
"1","digit","5 + 8 = 17","l","1677","large","1","F"
"1","digit","5 + 2 = 7","a","822","small","1","T"
"1","word","five + five = nine","l","1321","small","1","F"
"1","word","four + five = ten","l","1443","small","1","F"
"1","digit","5 + 3 = 7","l","990","small","1","F"
"1","digit","7 + 9 = 16","a","2885","large","1","T"
"1","word","three + seven = twelve","l","1715","small","1","F"
"1","digit","2 + 8 = 10","a","730","small","1","T"
"0","digit","5 + 6 = 13","a","1811","large","1","F"
"1","word","six + six = eleven","l","1525","large","1","F"
"1","word","two + two = four","a","1498","small","1","T"
"1","digit","5 + 5 = 12","l","1198","small","1","F"
"1","digit","3 + 3 = 6","a","805","small","1","T"
"1","word","five + seven = sixteen","l","2239","large","1","F"
"1","word","eight + eight = thirteen","l","1371","large","1","F"
"1","word","six + seven = thirteen","a","1381","large","1","T"
"1","word","two + eight = ten","a","1119","small","1","T"
"1","word","nine + five = twelve","l","3472","large","1","F"
"1","word","four + four = eight","a","1476","small","1","T"
"1","word","nine + nine = seventeen","l","1923","large","1","F"
"1","word","four + seven = fifteen","l","3169","large","1","F"
"1","word","three + nine = twelve","a","2457","large","1","T"
"1","digit","3 + 8 = 9","l","1215","small","1","F"
"1","digit","8 + 8 = 15","l","1024","large","1","F"
"1","digit","4 + 2 = 6","a","807","small","1","T"
"1","digit","6 + 2 = 11","l","918","small","1","F"
"1","word","six + three = nine","a","1586","small","1","T"
"1","digit","6 + 7 = 13","a","1390","large","1","T"
"1","word","three + four = five","l","1513","small","1","F"
"1","digit","5 + 8 = 13","a","1184","large","1","T"
"1","word","five + eight = fifteen","l","2510","large","1","F"
"1","digit","2 + 5 = 4","l","1178","small","1","F"
"1","word","nine + eight = eighteen","l","3670","large","1","F"
"1","word","four + two = six","a","945","small","1","T"
"1","word","two + nine = eleven","a","1906","small","1","T"
"1","word","six + two = seven","l","2011","small","1","F"
"1","digit","4 + 9 = 13","a","1054","large","1","T"
"1","word","two + three = four","l","1826","small","1","F"
"1","digit","5 + 4 = 9","a","747","small","1","T"
"1","word","eight + four = twelve","a","3342","large","1","T"
"1","word","three + three = six","a","929","small","1","T"
"1","digit","6 + 8 = 17","l","1275","large","1","F"
"1","digit","7 + 5 = 12","a","987","large","1","T"
"1","digit","9 + 8 = 14","l","1295","large","1","F"
"1","digit","3 + 6 = 8","l","868","small","1","F"
"1","word","seven + seven = fourteen","a","1892","large","1","T"
"1","digit","2 + 2 = 5","l","876","small","1","F"
"1","word","two + seven = nine","a","1167","small","1","T"
"1","digit","4 + 4 = 10","l","838","small","1","F"
"1","digit","9 + 9 = 16","l","804","large","1","F"
"1","word","six + five = fourteen","l","2930","large","1","F"
"0","word","seven + eight = fifteen","l","1318","large","1","T"
"1","digit","3 + 2 = 5","a","833","small","1","T"
"1","word","eight + three = seven","l","2533","small","1","F"
"1","word","six + eight = fourteen","a","1186","large","1","T"
"1","word","five + three = eight","a","2017","small","1","T"
"1","digit","2 + 7 = 9","a","1613","small","1","T"
"0","word","seven + nine = sixteen","l","3372","large","1","T"
"1","digit","8 + 7 = 15","a","1641","large","1","T"
"1","digit","3 + 9 = 12","a","1977","large","1","T"
"1","digit","7 + 7 = 14","a","679","large","1","T"
"1","digit","4 + 6 = 10","a","621","small","1","T"
"1","digit","7 + 3 = 6","l","913","small","1","F"
"1","word","six + nine = fifteen","a","2677","large","1","T"
"1","digit","9 + 5 = 18","l","1441","large","1","F"
"1","digit","9 + 2 = 11","a","900","small","1","T"
"1","word","two + five = six","l","1402","small","1","F"
"1","word","six + four = eight","l","2482","small","1","F"
"1","digit","6 + 9 = 12","l","1107","large","1","F"
"0","digit","7 + 4 = 12","a","795","large","1","F"
"1","digit","6 + 6 = 12","a","1003","large","1","T"
"1","word","nine + four = thirteen","a","4044","large","1","T"
"1","digit","8 + 4 = 13","l","2690","large","1","F"
"1","digit","3 + 4 = 7","a","1041","small","1","T"
"0","word","five + eight = thirteen","l","2778","large","1","T"
"1","digit","2 + 9 = 12","l","2299","small","1","F"
"1","word","two + five = seven","a","923","small","1","T"
"1","digit","6 + 7 = 15","l","1270","large","1","F"
"1","digit","8 + 6 = 14","a","761","large","1","T"
"1","digit","5 + 7 = 10","l","1145","large","1","F"
"1","word","seven + seven = seventeen","l","1323","large","1","F"
"1","digit","6 + 5 = 11","a","1490","large","1","T"
"1","word","three + three = ten","l","1147","small","1","F"
"1","word","five + three = four","l","3740","small","1","F"
"1","word","four + two = seven","l","2445","small","1","F"
"1","word","nine + eight = seventeen","a","1865","large","1","T"
"1","word","nine + three = thirteen","l","3055","large","1","F"
"1","word","four + five = nine","a","2137","small","1","T"
"1","digit","3 + 4 = 5","l","926","small","1","F"
"1","word","eight + eight = sixteen","a","541","large","1","T"
"1","digit","3 + 7 = 10","a","1238","small","1","T"
"1","word","three + four = seven","a","1817","small","1","T"
"0","digit","9 + 3 = 11","a","1126","large","1","F"
"1","digit","9 + 7 = 12","l","1730","large","1","F"
"1","digit","7 + 8 = 18","l","967","large","1","F"
"1","word","six + two = eight","a","1424","small","1","T"
"1","digit","5 + 2 = 7","a","910","small","1","T"
"1","word","six + nine = sixteen","l","8268","large","1","F"
"1","word","eight + seven = twelve","l","2180","large","1","F"
"1","digit","8 + 8 = 16","a","757","large","1","T"
"1","digit","2 + 2 = 4","a","613","small","1","T"
"1","word","six + six = twelve","a","1953","large","1","T"
"1","digit","9 + 6 = 15","a","1548","large","1","T"
"1","word","nine + nine = eighteen","a","968","large","1","T"
"1","word","six + seven = eleven","l","2391","large","1","F"
