"correct","format","problem","response","response_time","size","subject_nr","truth"
"0","word","seven + three = fourteen","a","376","small","4","F"
"1","word","six + three = nine","a","1799","small","4","T"
"0","digit","9 + 9 = 17","a","2185","large","4","F"
"1","digit","3 + 3 = 6","a","2577","small","4","T"
"0","word","three + nine = twelve","l","129","large","4","T"
"1","digit","5 + 8 = 13","a","261","large","4","T"
"0","word","six + eight = fourteen","l","50","large","4","T"
"0","digit","6 + 6 = 12","l","2228","large","4","T"
"0","digit","4 + 9 = 13","l","1879","large","4","T"
"1","digit","8 + 6 = 18","l","2455","large","4","F"
"1","word","three + four = six","l","2409","small","4","F"
"1","digit","8 + 8 = 13","l","311","large","4","F"
"1","word","seven + four = twelve","l","433","large","4","F"
"0","digit","3 + 8 = 10","a","344","small","4","F"
"1","word","two + four = six","a","168","small","4","T"
"0","digit","4 + 4 = 9","a","445","small","4","F"
"1","word","nine + six = fifteen","a","509","large","4","T"
"0","word","eight + five = seventeen","a","344","large","4","F"
"1","word","two + two = four","a","486","small","4","T"
"0","word","four + five = thirteen","a","193","small","4","F"
"1","digit","5 + 4 = 9","a","2778","small","4","T"
"1","digit","2 + 9 = 11","a","770","small","4","T"
"0","digit","2 + 7 = 9","l","323","small","4","T"
"0","digit","6 + 5 = 14","a","387","large","4","F"
"0","digit","2 + 2 = 6","a","407","small","4","F"
"1","word","four + eight = twelve","a","459","large","4","T"
"0","word","eight + seven = fifteen","l","370","large","4","T"
"0","digit","7 + 3 = 12","a","88","small","4","F"
"0","digit","7 + 7 = 14","l","2027","large","4","T"
"1","word","two + six = five","l","1945","small","4","F"
"0","digit","9 + 6 = 11","a","303","large","4","F"
"0","digit","5 + 3 = 4","a","173","small","4","F"
"1","digit","2 + 3 = 5","a","107","small","4","T"
"0","word","five + five = eight","a","210","small","4","F"
"0","word","six + four = nine","a","131","small","4","F"
"1","word","two + nine = eleven","a","128","small","4","T"
"1","digit","3 + 6 = 7","l","136","small","4","F"
"1","word","three + eight = twelve","l","85","small","4","F"
"1","digit","5 + 5 = 8","l","141","small","4","F"
"0","digit","2 + 8 = 10","l","159","small","4","T"
"0","word","eight + nine = sixteen","a","244","large","4","F"
"1","word","six + five = ten","l","174","large","4","F"
"1","digit","6 + 7 = 13","a","138","large","4","T"
"1","word","seven + six = thirteen","a","52","large","4","T"
"0","word","nine + five = eleven","a","39","large","4","F"
"1","digit","3 + 9 = 12","a","1039","large","4","T"
"1","word","nine + nine = fifteen","l","333","large","4","F"
"1","digit","5 + 7 = 12","a","277","large","4","T"
"0","digit","4 + 2 = 6","l","347","small","4","T"
