correct,format,problem,response,response_time,size,subject_nr,truth
1,word,six + three = nine,a,2345,small,1,T
1,word,four + nine = thirteen,a,2331,large,1,T
1,digit,9 + 5 = 16,l,1644,large,1,F
1,word,two + four = six,a,1978,small,1,T
1,word,seven + seven = fourteen,a,2300,large,1,T
1,word,seven + five = fourteen,l,2291,large,1,F
1,digit,5 + 5 = 8,l,1610,small,1,F
1,digit,9 + 9 = 17,l,1608,large,1,F
0,digit,7 + 9 = 16,l,1214,large,1,T
1,word,three + eight = twelve,l,2383,small,1,F
1,word,eight + seven = fifteen,a,3231,large,1,T
1,digit,2 + 7 = 9,a,1116,small,1,T
1,word,three + two = seven,l,2249,small,1,F
1,word,seven + two = nine,a,2363,small,1,T
1,digit,7 + 4 = 13,l,1948,large,1,F
1,word,seven + nine = sixteen,a,3860,large,1,T
1,digit,3 + 6 = 7,l,2273,small,1,F
1,digit,4 + 2 = 6,a,1686,small,1,T
1,word,three + three = six,a,1838,small,1,T
1,digit,2 + 2 = 6,l,1324,small,1,F
1,digit,6 + 6 = 12,a,1092,large,1,T
1,word,six + six = nine,l,1598,large,1,F
1,word,five + three = eight,a,1936,small,1,T
1,word,nine + five = eleven,l,1927,large,1,F
1,digit,2 + 3 = 5,a,1291,small,1,T
1,digit,6 + 2 = 5,l,1354,small,1,F
1,word,six + eight = fourteen,a,3470,large,1,T
1,word,eight + nine = sixteen,l,2021,large,1,F
1,digit,9 + 6 = 11,l,1855,large,1,F
1,digit,2 + 8 = 10,a,2106,small,1,T
1,digit,2 + 9 = 11,a,2817,small,1,T
1,digit,3 + 4 = 7,a,1306,small,1,T
0,word,eight + two = ten,l,1788,small,1,T
1,digit,7 + 8 = 15,a,1524,large,1,T
0,word,two + six = five,a,3195,small,1,F
1,word,five + two = four,l,2361,small,1,F
1,digit,4 + 9 = 13,a,1840,large,1,T
1,digit,2 + 5 = 11,l,1639,small,1,F
1,digit,3 + 9 = 12,a,1956,large,1,T
1,digit,5 + 4 = 9,a,1618,small,1,T
1,digit,6 + 4 = 10,a,1203,small,1,T
1,digit,3 + 3 = 6,a,1489,small,1,T
1,digit,5 + 3 = 4,l,1028,small,1,F
1,digit,6 + 5 = 14,l,1242,large,1,F
1,digit,3 + 8 = 10,l,1508,small,1,F
1,word,four + eight = twelve,a,2550,large,1,T
1,word,nine + nine = fifteen,l,3164,large,1,F
1,word,eight + eight = eighteen,l,3300,large,1,F
