correct,format,problem,response,response_time,size,subject_nr,truth
1,digit,3 + 4 = 7,a,2241,small,2,T
1,digit,5 + 3 = 4,l,1701,small,2,F
1,digit,7 + 4 = 13,l,3469,large,2,F
1,digit,2 + 3 = 5,a,1426,small,2,T
1,digit,9 + 5 = 16,l,2279,large,2,F
1,digit,9 + 8 = 15,l,1442,large,2,F
1,digit,8 + 8 = 13,l,1208,large,2,F
1,word,four + five = thirteen,l,3860,small,2,F
1,word,six + six = nine,l,1274,large,2,F
1,word,three + three = six,a,1626,small,2,T
1,digit,2 + 9 = 11,a,1749,small,2,T
1,word,five + three = eight,a,1909,small,2,T
0,word,seven + four = twelve,a,2078,large,2,F
1,word,two + six = five,l,3273,small,2,F
0,word,seven + nine = sixteen,l,3878,large,2,T
1,word,four + nine = thirteen,a,4814,large,2,T
1,digit,6 + 6 = 12,a,1100,large,2,T
1,digit,6 + 5 = 14,l,1521,large,2,F
1,digit,3 + 3 = 6,a,1423,small,2,T
1,word,eight + five = seventeen,l,5119,large,2,F
1,word,three + four = six,l,2387,small,2,F
1,word,two + two = four,a,1547,small,2,T
1,digit,3 + 6 = 7,l,1752,small,2,F
1,word,eight + eight = eighteen,l,1775,large,2,F
1,digit,3 + 9 = 12,a,1778,large,2,T
1,digit,2 + 2 = 6,l,1204,small,2,F
1,digit,5 + 4 = 9,a,967,small,2,T
1,word,eight + nine = sixteen,l,3643,large,2,F
1,word,seven + five = fourteen,l,3522,large,2,F
1,word,eight + seven = fifteen,a,2500,large,2,T
1,word,seven + six = thirteen,a,2759,large,2,T
1,digit,5 + 8 = 13,a,2666,large,2,T
1,digit,3 + 8 = 10,l,1972,small,2,F
1,word,two + nine = eleven,a,2370,small,2,T
1,digit,4 + 8 = 11,l,1724,large,2,F
1,word,four + four = eight,a,1150,small,2,T
1,digit,7 + 3 = 12,l,2042,small,2,F
1,word,six + three = nine,a,2292,small,2,T
1,word,seven + three = fourteen,l,2941,small,2,F
1,word,two + four = six,a,1604,small,2,T
1,digit,2 + 8 = 10,a,1760,small,2,T
1,digit,4 + 4 = 9,l,1194,small,2,F
1,word,three + nine = twelve,a,3672,large,2,T
1,digit,7 + 9 = 16,a,1913,large,2,T
1,word,six + five = ten,l,2202,large,2,F
1,word,six + eight = fourteen,a,2547,large,2,T
1,digit,6 + 4 = 10,a,1075,small,2,T
1,word,three + eight = twelve,l,3274,small,2,F
1,digit,2 + 5 = 11,l,1340,small,2,F
1,digit,6 + 2 = 5,l,1098,small,2,F
1,word,nine + five = eleven,l,3128,large,2,F
1,word,four + eight = twelve,a,2202,large,2,T
1,digit,6 + 7 = 13,a,1896,large,2,T
1,word,seven + seven = fourteen,a,1182,large,2,T
1,word,three + two = seven,l,1913,small,2,F
1,digit,2 + 7 = 9,a,1097,small,2,T
1,word,five + five = eight,l,1729,small,2,F
1,word,eight + two = ten,a,1498,small,2,T
1,digit,4 + 9 = 13,a,2629,large,2,T
1,digit,4 + 2 = 6,a,1261,small,2,T
1,digit,7 + 8 = 15,a,1109,large,2,T
1,word,seven + two = nine,a,1787,small,2,T
1,digit,5 + 5 = 8,l,1009,small,2,F
1,word,five + two = four,l,2136,small,2,F
1,digit,9 + 9 = 17,l,964,large,2,F
1,word,six + four = nine,l,1301,small,2,F
1,digit,5 + 7 = 12,a,972,large,2,T
1,word,nine + nine = fifteen,l,975,large,2,F
1,digit,9 + 6 = 11,l,956,large,2,F
1,digit,7 + 7 = 14,a,813,large,2,T
0,digit,8 + 6 = 18,a,4184,large,2,F
1,word,nine + six = fifteen,a,3230,large,2,T
1,word,seven + six = twelve,l,2854,large,2,F
1,word,six + nine = fourteen,l,4062,large,2,F
1,digit,3 + 7 = 10,a,937,small,2,T
1,word,seven + eight = thirteen,l,3492,large,2,F
1,digit,6 + 6 = 15,l,1118,large,2,F
1,word,three + five = twelve,l,4169,small,2,F
1,word,eight + six = seventeen,l,1543,large,2,F
1,digit,6 + 2 = 8,a,993,small,2,T
1,word,four + eight = nine,l,3197,large,2,F
1,word,six + four = ten,a,1230,small,2,T
1,word,seven + seven = fifteen,l,1185,large,2,F
1,digit,3 + 5 = 8,a,957,small,2,T
1,word,four + three = seven,a,2071,small,2,T
1,word,nine + nine = eighteen,a,1407,large,2,T
1,word,eight + eight = sixteen,a,1244,large,2,T
1,digit,8 + 7 = 12,l,1018,large,2,F
1,word,two + nine = ten,l,2174,small,2,F
1,digit,8 + 4 = 12,a,1285,large,2,T
1,digit,4 + 6 = 13,l,985,small,2,F
1,digit,2 + 2 = 4,a,868,small,2,T
0,digit,9 + 8 = 17,l,1070,large,2,T
1,digit,2 + 8 = 7,l,1231,small,2,F
1,digit,3 + 2 = 4,l,1712,small,2,F
1,digit,5 + 7 = 11,l,1005,large,2,F
1,digit,7 + 9 = 13,l,2813,large,2,F
1,word,five + eight = thirteen,a,3701,large,2,T
1,word,two + four = nine,l,1834,small,2,F
1,digit,5 + 8 = 17,l,3316,large,2,F
1,digit,5 + 2 = 7,a,842,small,2,T
1,digit,9 + 9 = 18,a,820,large,2,T
1,word,three + three = four,l,1916,small,2,F
1,word,four + four = six,l,1082,small,2,F
1,word,two + five = seven,a,1693,small,2,T
1,word,five + five = ten,a,1200,small,2,T
1,digit,7 + 2 = 6,l,1287,small,2,F
1,digit,7 + 7 = 18,l,834,large,2,F
1,digit,3 + 3 = 7,l,925,small,2,F
