"correct","format","problem","response","response_time","size","subject_nr","truth"
"0","word","seven + seven = fourteen","l","239","large","2","T"
"1","digit","8 + 8 = 13","l","516","large","2","F"
"1","digit","4 + 8 = 11","l","566","large","2","F"
"1","word","six + six = nine","l","253","large","2","F"
"0","digit","2 + 9 = 11","l","319","small","2","T"
"0","digit","6 + 4 = 10","l","256","small","2","T"
"1","word","six + three = nine","a","181","small","2","T"
"0","digit","5 + 5 = 8","a","186","small","2","F"
"1","word","seven + nine = sixteen","a","198","large","2","T"
"0","word","nine + nine = fifteen","a","263","large","2","F"
"1","digit","3 + 9 = 12","a","265","large","2","T"
"1","word","six + eight = fourteen","a","217","large","2","T"
"0","word","three + three = six","l","148","small","2","T"
"0","word","three + four = six","a","137","small","2","F"
"0","digit","3 + 6 = 7","a","312","small","2","F"
"0","word","nine + six = fifteen","l","469","large","2","T"
"1","digit","5 + 3 = 4","l","218","small","2","F"
"1","word","seven + three = fourteen","l","312","small","2","F"
"1","digit","6 + 5 = 14","l","274","large","2","F"
"1","word","seven + six = thirteen","a","328","large","2","T"
"0","word","eight + five = seventeen","a","269","large","2","F"
"1","word","six + four = nine","l","262","small","2","F"
"1","digit","3 + 8 = 10","l","217","small","2","F"
"1","digit","7 + 8 = 15","a","272","large","2","T"
"0","digit","8 + 6 = 18","a","333","large","2","F"
"0","digit","2 + 3 = 5","l","221","small","2","T"
"1","word","seven + four = twelve","l","69","large","2","F"
"0","digit","3 + 4 = 7","l","552","small","2","T"
"0","word","eight + two = ten","l","351","small","2","T"
"1","digit","9 + 5 = 16","l","1165","large","2","F"
"1","word","four + five = thirteen","l","1231","small","2","F"
"0","digit","4 + 9 = 13","l","3286","large","2","T"
"0","word","two + four = six","l","349","small","2","T"
"1","digit","9 + 8 = 15","l","1854","large","2","F"
"1","word","nine + five = eleven","l","1461","large","2","F"
"0","word","seven + two = nine","l","277","small","2","T"
"1","word","eight + nine = sixteen","l","836","large","2","F"
"0","word","five + three = eight","l","316","small","2","T"
"0","word","eight + seven = fifteen","l","542","large","2","T"
"1","digit","4 + 4 = 9","l","431","small","2","F"
"1","digit","7 + 4 = 13","l","167","large","2","F"
"1","digit","2 + 2 = 6","l","436","small","2","F"
"0","digit","2 + 5 = 11","a","237","small","2","F"
"0","word","three + two = seven","a","574","small","2","F"
"1","word","three + nine = twelve","a","413","large","2","T"
"1","word","two + two = four","a","442","small","2","T"
"1","digit","3 + 3 = 6","a","1412","small","2","T"
"1","word","four + four = eight","a","239","small","2","T"
"1","word","two + nine = eleven","a","1097","small","2","T"
"1","word","four + eight = twelve","a","699","large","2","T"
"1","digit","6 + 7 = 13","a","610","large","2","T"
"1","digit","4 + 2 = 6","a","4556","small","2","T"
"0","word","three + eight = twelve","a","1777","small","2","F"
"0","word","seven + five = fourteen","a","7","large","2","F"
"1","digit","6 + 6 = 12","a","5853","large","2","T"
"0","word","six + five = ten","a","2787","large","2","F"
"0","digit","9 + 9 = 17","a","269","large","2","F"
"0","digit","2 + 7 = 9","l","708","small","2","T"
"0","digit","5 + 4 = 9","l","3579","small","2","T"
"1","word","five + five = eight","l","3868","small","2","F"
"1","word","eight + eight = eighteen","l","1499","large","2","F"
"1","word","five + two = four","l","217","small","2","F"
"0","digit","7 + 9 = 16","l","422","large","2","T"
"0","word","four + nine = thirteen","l","698","large","2","T"
"1","digit","9 + 6 = 11","l","698","large","2","F"
"0","digit","5 + 8 = 13","l","182","large","2","T"
"1","digit","7 + 3 = 12","l","800","small","2","F"
"1","word","two + six = five","l","2363","small","2","F"
"0","digit","5 + 7 = 12","l","490","large","2","T"
"1","digit","6 + 2 = 5","l","340","small","2","F"
"0","digit","2 + 8 = 10","l","298","small","2","T"
"0","digit","7 + 7 = 14","l","541","large","2","T"
"0","word","six + four = ten","l","832","small","2","T"
"1","word","three + three = four","l","774","small","2","F"
"1","word","eight + six = seventeen","l","2232","large","2","F"
"0","digit","3 + 7 = 10","l","2327","small","2","T"
"1","word","two + nine = ten","l","2093","small","2","F"
"0","word","five + eight = thirteen","l","1935","large","2","T"
"0","digit","7 + 7 = 18","a","2855","large","2","F"
"1","word","six + six = twelve","a","1020","large","2","T"
"0","digit","4 + 9 = 16","a","1063","large","2","F"
"1","word","two + five = seven","a","676","small","2","T"
"0","digit","5 + 4 = 11","a","2354","small","2","F"
"0","word","three + six = seven","a","750","small","2","F"
"0","digit","4 + 6 = 13","a","1230","small","2","F"
"1","word","nine + nine = eighteen","a","1791","large","2","T"
"1","word","five + seven = twelve","a","593","large","2","T"
"1","digit","6 + 2 = 8","a","490","small","2","T"
"1","word","nine + five = fourteen","a","194","large","2","T"
"1","digit","3 + 5 = 8","a","2198","small","2","T"
"0","word","seven + seven = fifteen","a","503","large","2","F"
"0","word","four + nine = sixteen","a","111","large","2","F"
"1","word","five + four = nine","a","1955","small","2","T"
"1","word","four + three = seven","a","2647","small","2","T"
"0","word","two + eight = eleven","a","411","small","2","F"
"0","digit","3 + 3 = 7","a","658","small","2","F"
"0","digit","4 + 3 = 9","a","20","small","2","F"
"1","digit","4 + 4 = 8","a","3334","small","2","T"
"1","word","eight + nine = seventeen","a","449","large","2","T"
"0","word","six + nine = fourteen","a","6557","large","2","F"
"1","word","three + two = five","a","3079","small","2","T"
"0","digit","7 + 2 = 6","a","535","small","2","F"
"1","digit","9 + 8 = 17","a","1225","large","2","T"
"1","word","four + eight = nine","l","5712","large","2","F"
"1","digit","5 + 8 = 17","l","2208","large","2","F"
"0","word","eight + three = eleven","l","504","small","2","T"
"0","digit","6 + 5 = 11","l","960","large","2","T"
"0","digit","8 + 3 = 11","l","1120","small","2","T"
