"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","2 + 5 = 11","l","1188","small","1","F"
"1","word","nine + six = fifteen","a","1516","large","1","T"
"1","word","nine + nine = fifteen","l","1461","large","1","F"
"1","word","seven + five = fourteen","l","1488","large","1","F"
"1","digit","3 + 8 = 10","l","952","small","1","F"
"1","word","two + six = five","l","1152","small","1","F"
"1","word","eight + five = seventeen","l","1294","large","1","F"
"1","digit","2 + 9 = 11","a","851","small","1","T"
"1","word","seven + nine = sixteen","a","1679","large","1","T"
"1","digit","6 + 7 = 13","a","1415","large","1","T"
"1","word","six + three = nine","a","1653","small","1","T"
"1","word","six + six = nine","l","1015","large","1","F"
"1","word","eight + seven = fifteen","a","2212","large","1","T"
"1","word","five + three = eight","a","1105","small","1","T"
"1","digit","7 + 3 = 12","l","828","small","1","F"
"1","digit","6 + 4 = 10","a","789","small","1","T"
"1","word","seven + three = fourteen","l","796","small","1","F"
"1","digit","7 + 7 = 14","a","1155","large","1","T"
"1","digit","9 + 5 = 16","l","1082","large","1","F"
"1","digit","2 + 3 = 5","a","639","small","1","T"
"1","word","seven + four = twelve","l","2221","large","1","F"
"1","digit","3 + 3 = 6","a","660","small","1","T"
"0","word","seven + two = nine","l","1337","small","1","T"
"1","digit","4 + 9 = 13","a","1072","large","1","T"
"1","digit","4 + 4 = 9","l","986","small","1","F"
"1","digit","7 + 4 = 13","l","1328","large","1","F"
"1","word","two + four = six","a","1369","small","1","T"
"1","word","five + two = four","l","1750","small","1","F"
"1","digit","6 + 2 = 5","l","980","small","1","F"
"0","digit","5 + 7 = 12","l","850","large","1","T"
"1","digit","8 + 6 = 18","l","901","large","1","F"
"1","word","seven + six = thirteen","a","1784","large","1","T"
"1","word","six + five = ten","l","1245","large","1","F"
"1","word","three + four = six","l","1015","small","1","F"
"0","word","nine + five = eleven","a","1096","large","1","F"
"1","digit","5 + 3 = 4","l","810","small","1","F"
"1","digit","4 + 2 = 6","a","708","small","1","T"
"1","digit","7 + 9 = 16","a","939","large","1","T"
"1","word","eight + two = ten","a","1039","small","1","T"
"1","word","three + two = seven","l","951","small","1","F"
"1","word","two + two = four","a","840","small","1","T"
"1","word","four + four = eight","a","743","small","1","T"
"1","digit","3 + 6 = 7","l","900","small","1","F"
"0","word","three + nine = twelve","l","1073","large","1","T"
"1","digit","3 + 4 = 7","a","896","small","1","T"
"1","digit","5 + 8 = 13","a","921","large","1","T"
"1","word","eight + nine = sixteen","l","1884","large","1","F"
"1","digit","6 + 5 = 14","l","773","large","1","F"
"1","digit","4 + 8 = 11","l","799","large","1","F"
"1","digit","9 + 6 = 11","l","1046","large","1","F"
"1","digit","6 + 6 = 12","a","644","large","1","T"
