"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","word","six + four = nine","l","1925","small","4","F"
"0","digit","9 + 6 = 11","a","1004","large","4","F"
"1","digit","6 + 5 = 14","l","310","large","4","F"
"0","word","six + eight = fourteen","l","254","large","4","T"
"0","word","four + five = thirteen","a","292","small","4","F"
"0","word","six + five = ten","a","272","large","4","F"
"1","word","seven + five = fourteen","l","2075","large","4","F"
"1","digit","4 + 8 = 11","l","1835","large","4","F"
"1","digit","6 + 2 = 5","l","1044","small","4","F"
"1","word","three + eight = twelve","l","2623","small","4","F"
"0","digit","3 + 4 = 7","l","1793","small","4","T"
"1","digit","6 + 7 = 13","a","1356","large","4","T"
"1","digit","9 + 5 = 16","l","1808","large","4","F"
"1","digit","9 + 9 = 17","l","877","large","4","F"
"1","word","five + two = four","l","1392","small","4","F"
"1","digit","3 + 8 = 10","l","1501","small","4","F"
"1","digit","3 + 6 = 7","l","1742","small","4","F"
"1","word","six + six = nine","l","1368","large","4","F"
"1","word","seven + nine = sixteen","a","1713","large","4","T"
"1","word","five + five = eight","l","2820","small","4","F"
"1","digit","8 + 6 = 18","l","1780","large","4","F"
"1","word","nine + six = fifteen","a","1400","large","4","T"
"1","word","nine + nine = fifteen","l","1626","large","4","F"
"1","word","three + three = six","a","6830","small","4","T"
"1","digit","8 + 8 = 13","l","1748","large","4","F"
"1","word","two + six = five","l","1649","small","4","F"
"1","word","eight + seven = fifteen","a","2419","large","4","T"
"1","word","three + two = seven","l","2202","small","4","F"
"1","word","seven + four = twelve","l","2850","large","4","F"
"1","digit","5 + 8 = 13","a","1513","large","4","T"
"1","word","four + four = eight","a","1217","small","4","T"
"1","digit","7 + 8 = 15","a","993","large","4","T"
"1","digit","4 + 9 = 13","a","1198","large","4","T"
"1","digit","2 + 3 = 5","a","1422","small","4","T"
"1","word","eight + two = ten","a","1510","small","4","T"
"1","digit","6 + 6 = 12","a","766","large","4","T"
"1","word","two + two = four","a","1003","small","4","T"
"1","digit","6 + 4 = 10","a","852","small","4","T"
"1","digit","3 + 9 = 12","a","974","large","4","T"
"1","word","nine + five = eleven","l","1520","large","4","F"
"1","digit","2 + 5 = 11","l","1194","small","4","F"
"0","word","two + four = six","l","1163","small","4","T"
"1","word","five + three = eight","a","1706","small","4","T"
"1","digit","2 + 9 = 11","a","750","small","4","T"
"1","digit","5 + 4 = 9","a","906","small","4","T"
"1","digit","2 + 7 = 9","a","1142","small","4","T"
"1","word","two + nine = eleven","a","1538","small","4","T"
"1","word","seven + seven = fourteen","a","924","large","4","T"
"0","digit","9 + 8 = 15","a","1165","large","4","F"
"0","word","seven + three = fourteen","a","1063","small","4","F"
"1","digit","7 + 7 = 14","a","735","large","4","T"
"1","word","eight + five = seventeen","l","1814","large","4","F"
"1","word","six + three = nine","a","2805","small","4","T"
"1","digit","7 + 9 = 16","a","1337","large","4","T"
"1","word","three + four = six","l","3572","small","4","F"
"1","digit","5 + 7 = 12","a","973","large","4","T"
"0","word","seven + six = thirteen","l","5116","large","4","T"
"1","word","eight + nine = sixteen","l","2618","large","4","F"
"1","digit","2 + 8 = 10","a","767","small","4","T"
"1","word","seven + two = nine","a","3474","small","4","T"
"0","digit","7 + 3 = 12","a","609","small","4","F"
"1","digit","5 + 3 = 4","l","2160","small","4","F"
"1","word","four + nine = thirteen","a","1473","large","4","T"
"1","word","eight + eight = eighteen","l","1955","large","4","F"
"1","digit","5 + 5 = 8","l","1673","small","4","F"
"1","digit","2 + 2 = 6","l","2376","small","4","F"
"1","digit","4 + 4 = 9","l","911","small","4","F"
"1","digit","7 + 4 = 13","l","1466","large","4","F"
"1","digit","3 + 3 = 6","a","960","small","4","T"
"1","word","three + nine = twelve","a","1316","large","4","T"
"1","digit","4 + 2 = 6","a","921","small","4","T"
"1","word","four + eight = twelve","a","1945","large","4","T"
"1","word","nine + nine = eighteen","a","1010","large","4","T"
"0","digit","3 + 2 = 4","a","203","small","4","F"
"0","digit","4 + 3 = 9","a","281","small","4","F"
"0","word","seven + eight = thirteen","a","208","large","4","F"
"0","digit","3 + 3 = 7","a","253","small","4","F"
"1","word","nine + five = fourteen","a","39","large","4","T"
"1","digit","8 + 8 = 16","a","89","large","4","T"
"1","digit","9 + 5 = 14","a","222","large","4","T"
"1","word","eight + three = eleven","a","380","small","4","T"
"1","word","five + four = nine","a","239","small","4","T"
"0","word","two + two = five","a","361","small","4","F"
"0","word","five + eight = thirteen","l","252","large","4","T"
"0","word","six + two = eight","l","471","small","4","T"
"0","digit","5 + 4 = 11","a","233","small","4","F"
"1","word","six + four = ten","a","1324","small","4","T"
"0","word","eight + six = seventeen","a","645","large","4","F"
"0","digit","8 + 7 = 12","a","1840","large","4","F"
"0","digit","5 + 7 = 11","a","2091","large","4","F"
"1","word","five + seven = twelve","a","2169","large","4","T"
"1","digit","4 + 4 = 8","a","807","small","4","T"
"1","word","four + three = seven","a","1744","small","4","T"
"1","word","five + five = ten","a","1602","small","4","T"
"1","word","seven + seven = fifteen","l","1716","large","4","F"
"1","digit","5 + 8 = 17","l","2128","large","4","F"
"1","digit","3 + 5 = 8","a","1986","small","4","T"
"1","digit","5 + 5 = 10","a","767","small","4","T"
"1","digit","9 + 9 = 18","a","941","large","4","T"
"1","word","two + four = nine","l","2105","small","4","F"
"0","word","eight + nine = seventeen","l","3829","large","4","T"
"1","digit","2 + 8 = 7","l","4087","small","4","F"
"1","digit","3 + 7 = 10","a","874","small","4","T"
"0","digit","6 + 9 = 15","l","2168","large","4","T"
"1","digit","8 + 6 = 14","a","1438","large","4","T"
"1","word","three + seven = ten","a","2133","small","4","T"
"1","word","six + five = eleven","a","3845","large","4","T"
"1","digit","4 + 2 = 5","l","3543","small","4","F"
"1","digit","5 + 2 = 7","a","2689","small","4","T"
"1","word","six + six = twelve","a","872","large","4","T"
"1","digit","7 + 4 = 11","a","808","large","4","T"
"1","word","three + three = four","l","1146","small","4","F"
"1","digit","7 + 9 = 13","l","264","large","4","F"
"1","digit","4 + 9 = 16","l","616","large","4","F"
"1","digit","2 + 2 = 4","a","460","small","4","T"
"1","word","four + eight = nine","l","1488","large","4","F"
"1","word","eight + eight = sixteen","a","1647","large","4","T"
"1","word","two + nine = ten","l","6829","small","4","F"
"1","digit","7 + 2 = 6","l","1408","small","4","F"
"1","word","three + five = twelve","l","1396","small","4","F"
"1","digit","7 + 7 = 18","l","314","large","4","F"
"1","digit","6 + 6 = 15","l","264","large","4","F"
"1","word","four + four = six","l","272","small","4","F"
"1","digit","2 + 9 = 8","l","651","small","4","F"
"0","digit","8 + 4 = 12","l","514","large","4","T"
"1","word","three + two = five","a","1789","small","4","T"
"0","word","seven + nine = eighteen","a","1239","large","4","F"
"1","word","six + nine = fourteen","l","3165","large","4","F"
"1","digit","3 + 6 = 9","a","1406","small","4","T"
"1","word","three + six = seven","l","1887","small","4","F"
"0","word","seven + four = eleven","l","1303","large","4","T"
"1","word","four + nine = sixteen","l","1573","large","4","F"
"1","word","two + five = seven","a","1761","small","4","T"
"1","word","two + eight = eleven","l","1228","small","4","F"
"1","digit","6 + 5 = 11","a","1583","large","4","T"
"1","word","two + seven = eight","l","1446","small","4","F"
"1","digit","9 + 8 = 17","a","1497","large","4","T"
"1","word","seven + six = twelve","l","1737","large","4","F"
"1","digit","3 + 9 = 10","l","1150","large","4","F"
"1","digit","6 + 2 = 8","a","1183","small","4","T"
"1","digit","4 + 6 = 13","l","908","small","4","F"
"1","digit","6 + 7 = 14","l","1321","large","4","F"
"1","digit","8 + 3 = 11","a","1582","small","4","T"
"1","word","three + nine = eleven","l","1455","large","4","F"
"1","word","three + four = five","l","2667","small","4","F"
"0","word","two + eight = ten","l","987231","small","4","T"
"1","digit","4 + 2 = 6","a","1343","small","4","T"
"1","digit","4 + 4 = 10","l","2350","small","4","F"
"1","digit","2 + 5 = 4","l","4054","small","4","F"
"1","digit","9 + 5 = 18","l","1522","large","4","F"
"1","word","three + seven = twelve","l","1374","small","4","F"
"1","digit","4 + 9 = 13","a","1628","large","4","T"
"1","digit","3 + 8 = 9","l","793","small","4","F"
"1","digit","9 + 2 = 11","a","1215","small","4","T"
"1","word","six + six = eleven","l","1126","large","4","F"
"1","word","six + seven = thirteen","a","1945","large","4","T"
"1","word","nine + eight = eighteen","l","1202","large","4","F"
"1","digit","6 + 8 = 17","l","1423","large","4","F"
"1","word","eight + eight = thirteen","l","1108","large","4","F"
"1","word","nine + nine = seventeen","l","466","large","4","F"
"1","digit","5 + 3 = 7","l","1039","small","4","F"
"1","digit","7 + 5 = 12","a","1191","large","4","T"
"1","word","six + four = eight","l","291","small","4","F"
"0","word","four + two = six","l","580","small","4","T"
"1","digit","6 + 6 = 12","a","1098","large","4","T"
"0","digit","5 + 8 = 13","l","1331","large","4","T"
"1","word","five + seven = sixteen","l","1417","large","4","F"
"1","digit","5 + 4 = 9","a","1467","small","4","T"
"1","word","three + nine = twelve","a","2713","large","4","T"
"1","word","two + seven = nine","a","6608","small","4","T"
"1","digit","3 + 3 = 6","a","11344","small","4","T"
"1","digit","3 + 6 = 8","l","1665","small","4","F"
"1","word","seven + nine = sixteen","a","1376","large","4","T"
"0","digit","6 + 9 = 12","a","1337","large","4","F"
"1","word","six + eight = fourteen","a","22131","large","4","T"
"1","digit","7 + 9 = 16","a","1636","large","4","T"
"1","digit","6 + 2 = 11","l","868","small","4","F"
"1","word","six + three = nine","a","1705","small","4","T"
"1","digit","3 + 4 = 7","a","663","small","4","T"
"1","digit","2 + 2 = 5","l","757","small","4","F"
"1","digit","8 + 8 = 15","l","730","large","4","F"
"1","digit","5 + 6 = 13","l","787","large","4","F"
"1","word","two + nine = eleven","a","1327","small","4","T"
"1","word","four + four = eight","a","1063","small","4","T"
"1","digit","3 + 9 = 12","a","1187","large","4","T"
"1","digit","7 + 4 = 12","l","978","large","4","F"
"1","digit","7 + 3 = 6","l","1140","small","4","F"
"1","word","two + two = four","a","873","small","4","T"
"1","digit","8 + 7 = 15","a","805","large","4","T"
"1","word","three + three = six","a","1070","small","4","T"
"1","word","two + five = six","l","1267","small","4","F"
"0","word","six + nine = fifteen","l","1787","large","4","T"
"1","word","eight + three = seven","l","1828","small","4","F"
"1","digit","2 + 8 = 10","a","1282","small","4","T"
"0","digit","6 + 7 = 13","l","992","large","4","T"
"1","word","six + two = seven","l","2111","small","4","F"
"1","digit","8 + 4 = 13","l","1451","large","4","F"
"1","word","seven + seven = fourteen","a","951","large","4","T"
"1","word","five + five = nine","l","941","small","4","F"
"1","digit","9 + 9 = 16","l","851","large","4","F"
"1","word","seven + eight = fifteen","a","1567","large","4","T"
"1","word","five + eight = fifteen","l","1303","large","4","F"
"1","word","nine + five = twelve","l","1484","large","4","F"
"0","word","eight + four = twelve","l","1868","large","4","T"
"1","word","nine + four = thirteen","a","1374","large","4","T"
"1","word","five + three = eight","a","1199","small","4","T"
"1","word","two + three = four","l","1154","small","4","F"
"1","digit","5 + 5 = 12","l","852","small","4","F"
"1","digit","9 + 8 = 14","l","1588","large","4","F"
"1","digit","4 + 6 = 10","a","868","small","4","T"
"1","digit","2 + 7 = 9","a","1007","small","4","T"
"1","word","four + five = ten","l","1280","small","4","F"
"1","word","six + five = fourteen","l","1157","large","4","F"
"1","word","four + seven = fifteen","l","1670","large","4","F"
"1","digit","7 + 7 = 14","a","730","large","4","T"
"1","digit","3 + 2 = 5","a","856","small","4","T"
"1","word","five + three = four","l","3491","small","4","F"
"1","digit","2 + 6 = 8","a","1387","small","4","T"
"1","word","six + two = eight","a","1552","small","4","T"
"1","digit","3 + 8 = 11","a","1550","small","4","T"
"0","digit","5 + 3 = 8","l","538","small","4","T"
"0","word","three + four = seven","l","383","small","4","T"
"1","word","nine + two = six","l","1041","small","4","F"
"0","word","five + nine = fourteen","l","272","large","4","T"
"0","digit","8 + 6 = 14","l","264","large","4","T"
"1","word","four + nine = fourteen","l","107","large","4","F"
"0","word","two + five = seven","l","73","small","4","T"
"0","word","seven + four = eleven","l","44","large","4","T"
"1","digit","7 + 7 = 13","l","128","large","4","F"
"0","digit","5 + 5 = 10","l","13","small","4","T"
"0","word","eight + three = eleven","l","53","small","4","T"
"1","word","four + four = seven","l","67","small","4","F"
"1","digit","3 + 2 = 7","l","173","small","4","F"
"0","digit","4 + 4 = 8","l","1","small","4","T"
"1","word","six + nine = sixteen","l","216","large","4","F"
"1","word","six + seven = eleven","l","230","large","4","F"
"0","word","seven + five = twelve","l","231","large","4","T"
"1","word","six + three = eleven","l","250","small","4","F"
"0","digit","6 + 3 = 9","l","215","small","4","T"
"0","digit","9 + 9 = 18","l","322","large","4","T"
"0","word","two + three = five","l","290","small","4","T"
"0","digit","9 + 6 = 15","l","972","large","4","T"
"1","word","eight + seven = twelve","l","335","large","4","F"
"1","word","seven + seven = seventeen","l","384","large","4","F"
"1","word","three + three = ten","l","178","small","4","F"
"0","digit","3 + 7 = 10","l","238","small","4","T"
"0","word","six + four = ten","l","193","small","4","T"
"0","digit","5 + 2 = 7","l","111","small","4","T"
"0","word","nine + nine = eighteen","l","57","large","4","T"
"0","word","four + five = nine","l","313","small","4","T"
"0","digit","6 + 5 = 11","l","269","large","4","T"
"1","digit","9 + 7 = 12","l","656","large","4","F"
"1","digit","3 + 4 = 5","l","159","small","4","F"
"1","digit","3 + 3 = 4","l","160","small","4","F"
"1","word","two + seven = five","l","258","small","4","F"
"0","word","eight + eight = sixteen","l","239","large","4","T"
"0","word","six + six = twelve","l","176","large","4","T"
"1","word","four + two = seven","l","154","small","4","F"
"1","digit","6 + 7 = 15","l","74","large","4","F"
"1","digit","2 + 4 = 10","l","267","small","4","F"
"1","word","eight + six = eighteen","l","156","large","4","F"
"0","word","six + five = eleven","l","62","large","4","T"
"1","digit","5 + 8 = 16","l","45","large","4","F"
"0","digit","7 + 4 = 11","l","81","large","4","T"
"1","digit","8 + 2 = 11","l","78","small","4","F"
"0","word","five + five = ten","l","189","small","4","T"
"0","digit","2 + 2 = 4","l","453","small","4","T"
"1","digit","7 + 8 = 18","l","47","large","4","F"
"0","word","five + eight = thirteen","l","63","large","4","T"
"0","digit","8 + 4 = 12","l","3","large","4","T"
"1","digit","2 + 7 = 8","l","89","small","4","F"
"1","digit","5 + 4 = 6","l","75","small","4","F"
"1","digit","5 + 7 = 10","l","427","large","4","F"
"0","word","three + seven = ten","l","124","small","4","T"
"1","word","nine + three = thirteen","l","7","large","4","F"
"1","word","two + two = eight","l","245","small","4","F"
"1","digit","4 + 6 = 9","l","355","small","4","F"
"0","word","nine + eight = seventeen","l","247","large","4","T"
"1","digit","9 + 3 = 11","l","218","large","4","F"
"1","word","eight + four = fifteen","l","96","large","4","F"
"1","digit","4 + 9 = 17","l","334","large","4","F"
"1","word","eight + two = nine","l","392","small","4","F"
"0","digit","8 + 9 = 17","l","348","large","4","T"
"1","digit","6 + 6 = 14","l","268","large","4","F"
"0","digit","8 + 8 = 16","l","270","large","4","T"
"1","word","seven + nine = fifteen","l","268","large","4","F"
"0","digit","9 + 5 = 14","l","189","large","4","T"
"1","digit","2 + 9 = 12","l","121","small","4","F"
