"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","650","650","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sun Oct 25 14:43:30 2020","The main experiment item","yes","Sternberg task.osexp","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","0","0","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3/AB-subject-3.csv","legacy","4 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","left","NA","650","1535","NA","650","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","4","6350","NA","4108","2324","NA","4119","NA","2334","NA","8360","9010","5136","3878","8360","NA","Sternberg task","1","650","1","yes","1024"
"100","100","723.5","723.5","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","1","1","1","0","0","1","1","0","0","1","1","1","0","1","0","Sun Oct 25 14:43:30 2020","The main experiment item","yes","Sternberg task.osexp","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","1","1","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3/AB-subject-3.csv","legacy","2 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","797","1535","NA","797","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","12346","9046","10112","2324","NA","10122","NA","2334","NA","14355","15152","11132","3878","14355","NA","Sternberg task","2","1447","2","yes","1024"
"100","100","738","738","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","2","2","2","0","0","2","2","0","0","2","2","2","0","2","0","Sun Oct 25 14:43:30 2020","The main experiment item","yes","Sternberg task.osexp","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","2","2","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3/AB-subject-3.csv","legacy","1 5 2 9","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","NA","left","NA","767","1535","NA","767","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","18450","15164","16218","2324","NA","16227","NA","2334","NA","20460","21228","17237","3878","20460","NA","Sternberg task","3","2214","3","yes","1024"
"100","100","745.5","745.5","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","3","3","3","0","0","3","3","0","0","3","3","3","0","3","0","Sun Oct 25 14:43:30 2020","The main experiment item","yes","Sternberg task.osexp","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","3","3","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3/AB-subject-3.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","768","1535","NA","768","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","24524","21238","22291","2324","NA","22300","NA","2334","NA","26534","27303","23311","3878","26533","NA","Sternberg task","4","2982","4","yes","1024"
"100","100","887.4","887.4","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","4","4","4","0","0","4","4","0","0","4","4","4","0","4","0","Sun Oct 25 14:43:30 2020","The main experiment item","yes","Sternberg task.osexp","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","4","4","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3/AB-subject-3.csv","legacy","1 7 9 8 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","NA","left","NA","1455","1535","NA","1455","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","30600","27313","28368","2324","NA","28377","NA","2334","NA","32609","34064","29387","3878","32609","NA","Sternberg task","5","4437","5","yes","1024"
"100","100","873.1666666666666","873.1666666666666","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","5","5","5","0","0","5","5","0","0","5","5","5","0","5","0","Sun Oct 25 14:43:30 2020","The main experiment item","yes","Sternberg task.osexp","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","5","5","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3/AB-subject-3.csv","legacy","3 1 9 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","802","1535","NA","802","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","37362","34075","35129","2324","NA","35138","NA","2334","NA","39371","40173","36148","3878","39371","NA","Sternberg task","6","5239","6","yes","1024"
"85.71428571428571","85.71428571428571","856.2857142857143","856.2857142857143","black","practice","legacy","legacy","legacy","0","uniform","0","undefined","0","left","6","6","6","0","0","6","6","0","0","6","6","6","0","6","0","Sun Oct 25 14:43:30 2020","The main experiment item","yes","Sternberg task.osexp","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","6","6","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3/AB-subject-3.csv","legacy","2 9 4","Lentiform Loewenfeld","3.3.3","3","y","0","right","right","NA","right","NA","755","1535","NA","755","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","4","43471","40185","41238","2324","NA","41247","NA","2334","NA","45481","46237","42258","3878","45480","NA","Sternberg task","6","5994","7","yes","1024"
"87.5","87.5","870.5","870.5","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","7","7","7","0","0","7","7","0","0","7","7","7","0","7","0","Sun Oct 25 14:43:30 2020","The main experiment item","yes","Sternberg task.osexp","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","7","7","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3/AB-subject-3.csv","legacy","4 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","left","NA","970","1535","NA","970","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","49535","40185","47301","2324","NA","47311","46248","2334","NA","51545","52516","48321","3878","51545","NA","Sternberg task","7","6964","8","yes","1024"
"88.88888888888889","88.88888888888889","854.2222222222222","854.2222222222222","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","8","8","8","0","0","8","8","0","0","8","8","8","0","8","0","Sun Oct 25 14:43:30 2020","The main experiment item","yes","Sternberg task.osexp","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","8","8","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3/AB-subject-3.csv","legacy","6","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","left","NA","724","1535","NA","724","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","6","55813","52527","53580","2324","NA","53589","46248","2334","NA","57822","58546","54600","3878","57822","NA","Sternberg task","8","7688","9","yes","1024"
"90","90","842.1","842.1","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","9","9","9","0","0","9","9","0","0","9","9","9","0","9","0","Sun Oct 25 14:43:30 2020","The main experiment item","yes","Sternberg task.osexp","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","9","9","/Users/alisonbeason/Desktop/PSYC 5316/Lab 3/AB-subject-3.csv","legacy","9 6 7 4 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","733","1535","NA","733","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","61842","58557","59610","2324","NA","59620","46248","2334","NA","63853","64587","60630","3878","63853","NA","Sternberg task","9","8421","10","yes","1024"
