"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_Fixation","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_incorrectFeedback","count_instruction1","count_instructions2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_incorrectFeedback","time_instruction1","time_instructions2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"57.57575757575758","57.57575757575758","718.6666666666666","718.6666666666666","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","32","32","32","32","0","0","32","0","0","32","32","32","0","32","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","20","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","0","right","right","return","right","NA","836","28930","8146","836","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","234374","236610","233289","234358","2607","113504","227364","2623","105357","235391","238628","239465","31563","238628","NA","Sternberg Task","19","23716","33","yes","1024"
"58.8235294117647","58.8235294117647","713.8235294117648","713.8235294117648","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","33","33","33","33","0","0","33","0","0","33","33","33","0","33","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","21","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","return","left","NA","554","28930","8146","554","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","240566","242802","233289","240550","2607","113504","239481","2623","105357","241583","244819","245374","31563","244819","NA","Sternberg Task","20","24270","34","yes","1024"
"60","60","713.0571428571428","713.0571428571428","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","34","34","34","34","0","0","34","0","0","34","34","34","0","34","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","22","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","687","28930","8146","687","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","6","246478","248714","245391","246461","2607","113504","239481","2623","105357","247495","250732","251420","31563","250732","NA","Sternberg Task","21","24957","35","yes","1024"
"58.333333333333336","58.333333333333336","711.8888888888889","711.8888888888889","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","35","35","35","35","0","0","35","0","0","35","35","35","0","35","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","23","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","return","left","NA","671","28930","8146","671","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","252522","254759","251436","252506","2607","113504","239481","2623","105357","253539","256776","257448","31563","256776","NA","Sternberg Task","21","25628","36","yes","1024"
"56.75675675675676","56.75675675675676","717","717","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","36","36","36","36","0","0","36","0","0","36","36","36","0","36","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","24","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","return","left","NA","901","28930","8146","901","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","258542","260779","251436","258527","2607","113504","257464","2623","105357","259559","262796","263698","31563","262796","NA","Sternberg Task","21","26529","37","yes","1024"
"57.89473684210526","57.89473684210526","716.1315789473684","716.1315789473684","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","37","37","37","37","0","0","37","0","0","37","37","37","0","37","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","684","28930","8146","684","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","264799","267035","251436","264783","2607","113504","263715","2623","105357","265816","269053","269737","31563","269053","NA","Sternberg Task","22","27213","38","yes","1024"
"58.97435897435897","58.97435897435897","717.4102564102565","717.4102564102565","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","38","38","38","38","0","0","38","0","0","38","38","38","0","38","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","26","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","return","left","NA","766","28930","8146","766","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","270838","273074","269754","270822","2607","113504","263715","2623","105357","271855","275092","275859","31563","275092","NA","Sternberg Task","23","27979","39","yes","1024"
"60","60","719.3","719.3","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","39","39","39","39","0","0","39","0","0","39","39","39","0","39","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","27","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","793","28930","8146","793","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","276964","279200","275877","276948","2607","113504","263715","2623","105357","277981","281217","282011","31563","281217","NA","Sternberg Task","24","28772","40","yes","1024"
"60.97560975609756","60.97560975609756","722.6829268292682","722.6829268292682","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","40","40","40","0","0","40","0","0","40","40","40","0","40","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","28","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","858","28930","8146","858","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","283111","285348","282028","283095","2607","113504","263715","2623","105357","284129","287365","288224","31563","287365","NA","Sternberg Task","25","29630","41","yes","1024"
"61.904761904761905","61.904761904761905","719.5238095238095","719.5238095238095","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","41","41","41","0","0","41","0","0","41","41","41","0","41","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","29","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","590","28930","8146","590","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","289325","291561","288241","289309","2607","113504","263715","2623","105357","290342","293578","294169","31563","293578","NA","Sternberg Task","26","30220","42","yes","1024"
"60.46511627906977","60.46511627906977","723.7674418604652","723.7674418604652","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","42","42","42","42","0","0","42","0","0","42","42","42","0","42","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","30","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","return","left","NA","902","28930","8146","902","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","295271","297507","294186","295255","2607","113504","263715","2623","105357","296288","299524","300426","31563","299524","NA","Sternberg Task","26","31122","43","yes","1024"
"61.36363636363637","61.36363636363637","722.75","722.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","43","43","43","43","0","0","43","0","0","43","43","43","0","43","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","31","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","return","left","NA","679","28930","8146","679","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","301527","303764","294186","301511","2607","113504","300443","2623","105357","302544","305781","306461","31563","305781","NA","Sternberg Task","27","31801","44","yes","1024"
"62.22222222222222","62.22222222222222","721.6222222222223","721.6222222222223","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","44","44","44","44","0","0","44","0","0","44","44","44","0","44","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","32","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","672","28930","8146","672","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","307561","309795","306478","307546","2607","113504","300443","2623","105357","308576","311812","312485","31563","311812","NA","Sternberg Task","28","32473","45","yes","1024"
"60.869565217391305","60.869565217391305","725.9782608695652","725.9782608695652","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","45","45","45","45","0","0","45","0","0","45","45","45","0","45","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","33","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","return","left","NA","922","28930","8146","922","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","313588","315825","312502","313572","2607","113504","300443","2623","105357","314605","317842","318765","31563","317842","NA","Sternberg Task","28","33395","46","yes","1024"
"61.702127659574465","61.702127659574465","725","725","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","46","46","46","46","0","0","46","0","0","46","46","46","0","46","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","34","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","return","left","NA","680","28930","8146","680","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","319867","322104","312502","319850","2607","113504","318782","2623","105357","320885","324121","324802","31563","324121","NA","Sternberg Task","29","34075","47","yes","1024"
"62.5","62.5","722.9791666666666","722.9791666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","47","47","47","47","0","0","47","0","0","47","47","47","0","47","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","35","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","628","28930","8146","628","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","325904","328141","324819","325888","2607","113504","318782","2623","105357","326922","330158","330787","31563","330158","NA","Sternberg Task","30","34703","48","yes","1024"
"61.224489795918366","61.224489795918366","718.3877551020408","718.3877551020408","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","48","48","48","48","0","0","48","0","0","48","48","48","0","48","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","36","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","return","left","NA","498","28930","8146","498","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","6","331891","334128","330804","331875","2607","113504","318782","2623","105357","332909","336145","336644","31563","336145","NA","Sternberg Task","30","35201","49","yes","1024"
"62","62","723","723","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","49","49","49","49","0","0","49","0","0","49","49","49","0","49","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","37","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","949","28930","8146","949","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","337743","339978","330804","337727","2607","113504","336661","2623","105357","338760","341995","342945","31563","341995","NA","Sternberg Task","31","36150","50","yes","1024"
"60.78431372549019","60.78431372549019","726.7843137254902","726.7843137254902","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","50","50","50","50","0","0","50","0","0","50","50","50","0","50","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","38","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","return","left","NA","916","28930","8146","916","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","344045","346281","342962","344028","2607","113504","336661","2623","105357","345062","348299","349216","31563","348299","NA","Sternberg Task","31","37066","51","yes","1024"
"61.53846153846154","61.53846153846154","722.0769230769231","722.0769230769231","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","51","51","51","51","0","0","51","0","0","51","51","51","0","51","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","39","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","return","left","NA","482","28930","8146","482","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","1","350318","352554","342962","350302","2607","113504","349233","2623","105357","351335","354571","355054","31563","354571","NA","Sternberg Task","32","37548","52","yes","1024"
"62.264150943396224","62.264150943396224","719.3584905660377","719.3584905660377","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","52","52","52","52","0","0","52","0","0","52","52","52","0","52","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","40","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","return","left","NA","578","28930","8146","578","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","356154","358390","355070","356138","2607","113504","349233","2623","105357","357171","360407","360986","31563","360407","NA","Sternberg Task","33","38126","53","yes","1024"
"62.96296296296296","62.96296296296296","720.1851851851852","720.1851851851852","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","53","53","53","0","0","53","0","0","53","53","53","0","53","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","41","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","764","28930","8146","764","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","362087","364324","361001","362071","2607","113504","349233","2623","105357","363105","366342","367106","31563","366342","NA","Sternberg Task","34","38890","54","yes","1024"
"63.63636363636363","63.63636363636363","720.3636363636364","720.3636363636364","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","54","54","54","0","0","54","0","0","54","54","54","0","54","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","42","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","730","28930","8146","730","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","368208","370444","367123","368192","2607","113504","349233","2623","105357","369225","372462","373193","31563","372461","NA","Sternberg Task","35","39620","55","yes","1024"
"64.28571428571429","64.28571428571429","717.4107142857143","717.4107142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","55","55","55","0","0","55","0","0","55","55","55","0","55","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","43","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","return","left","NA","555","28930","8146","555","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","374294","376530","373209","374278","2607","113504","349233","2623","105357","375311","378547","379103","31563","378547","NA","Sternberg Task","36","40175","56","yes","1024"
"64.91228070175438","64.91228070175438","714.3157894736842","714.3157894736842","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","56","56","56","56","0","0","56","0","0","56","56","56","0","56","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","44","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","return","left","NA","541","28930","8146","541","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","6","380204","382441","379120","380188","2607","113504","349233","2623","105357","381221","384458","384999","31563","384458","NA","Sternberg Task","37","40716","57","yes","1024"
"65.51724137931035","65.51724137931035","711.6551724137931","711.6551724137931","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","57","57","57","57","0","0","57","0","0","57","57","57","0","57","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","45","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","return","left","NA","560","28930","8146","560","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","386099","388336","385015","386083","2607","113504","349233","2623","105357","387116","390353","390914","31563","390353","NA","Sternberg Task","38","41276","58","yes","1024"
"66.10169491525424","66.10169491525424","715.1016949152543","715.1016949152543","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","58","58","58","58","0","0","58","0","0","58","58","58","0","58","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","46","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","915","28930","8146","915","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","6","392014","394252","390931","391999","2607","113504","349233","2623","105357","393032","396269","397185","31563","396269","NA","Sternberg Task","39","42191","59","yes","1024"
"66.66666666666667","66.66666666666667","721.1166666666667","721.1166666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","59","59","59","0","0","59","0","0","59","59","59","0","59","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","47","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","1076","28930","8146","1076","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","7","398289","400525","397203","398272","2607","113504","349233","2623","105357","399306","402542","403619","31563","402542","NA","Sternberg Task","40","43267","60","yes","1024"
"67.21311475409836","67.21311475409836","717.360655737705","717.360655737705","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","60","60","60","60","0","0","60","0","0","60","60","60","0","60","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","48","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","return","left","NA","492","28930","8146","492","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","404721","406958","403636","404705","2607","113504","349233","2623","105357","405738","408976","409469","31563","408976","NA","Sternberg Task","41","43759","61","yes","1024"
"67.74193548387096","67.74193548387096","718.0645161290323","718.0645161290323","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","61","61","61","61","0","0","61","0","0","61","61","61","0","61","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","49","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","761","28930","8146","761","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","410570","412806","409486","410554","2607","113504","349233","2623","105357","411587","414823","415585","31563","414823","NA","Sternberg Task","42","44520","62","yes","1024"
"68.25396825396825","68.25396825396825","717.5873015873016","717.5873015873016","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","62","62","62","0","0","62","0","0","62","62","62","0","62","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","50","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","return","left","NA","688","28930","8146","688","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","416686","418920","415602","416670","2607","113504","349233","2623","105357","417703","420937","421626","31563","420937","NA","Sternberg Task","43","45208","63","yes","1024"
"68.75","68.75","716.375","716.375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","63","63","63","63","0","0","63","0","0","63","63","63","0","63","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","51","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","return","right","NA","640","28930","8146","640","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","422727","424964","421643","422711","2607","113504","349233","2623","105357","423744","426981","427622","31563","426981","NA","Sternberg Task","44","45848","64","yes","1024"
"69.23076923076923","69.23076923076923","711.9538461538461","711.9538461538461","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","64","64","64","64","0","0","64","0","0","64","64","64","0","64","0","Sun Oct 25 18:38:57 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","52","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/MM-subject-4.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","return","left","NA","429","28930","8146","429","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","8","428725","430963","427640","428709","2607","113504","349233","2623","105357","429742","432980","433410","31563","432980","NA","Sternberg Task","45","46277","65","yes","1024"
