"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","3 + 3 = 6","a","2259","small","2","T"
"1","word","six + four = nine","l","3381","small","2","F"
"1","word","three + eight = twelve","l","2519","small","2","F"
"1","word","seven + seven = fourteen","a","2223","large","2","T"
"1","word","six + three = nine","a","2174","small","2","T"
"1","digit","6 + 7 = 13","a","1851","large","2","T"
"1","word","nine + five = eleven","l","3133","large","2","F"
"1","digit","7 + 3 = 12","l","1830","small","2","F"
"1","digit","9 + 5 = 16","l","4610","large","2","F"
"1","word","six + eight = fourteen","a","3941","large","2","T"
"1","digit","8 + 6 = 18","l","3402","large","2","F"
"1","digit","5 + 7 = 12","a","2278","large","2","T"
"1","word","eight + five = seventeen","l","3199","large","2","F"
"1","word","seven + four = twelve","l","2508","large","2","F"
"1","digit","2 + 5 = 11","l","1921","small","2","F"
"1","digit","6 + 6 = 12","a","1484","large","2","T"
"1","digit","3 + 4 = 7","a","1516","small","2","T"
"1","word","four + eight = twelve","a","2462","large","2","T"
"1","word","four + five = thirteen","l","1777","small","2","F"
"1","digit","2 + 2 = 6","l","1795","small","2","F"
"1","word","three + two = seven","l","1707","small","2","F"
"1","word","four + four = eight","a","1630","small","2","T"
"1","digit","3 + 8 = 10","l","2082","small","2","F"
"1","word","seven + nine = sixteen","a","5158","large","2","T"
"1","word","five + two = four","l","1682","small","2","F"
"1","word","seven + two = nine","a","1587","small","2","T"
"1","word","three + nine = twelve","a","2708","large","2","T"
"1","digit","7 + 9 = 16","a","4743","large","2","T"
"1","word","three + three = six","a","2218","small","2","T"
"1","digit","8 + 8 = 13","l","1744","large","2","F"
"1","word","two + nine = eleven","a","1579","small","2","T"
"1","digit","2 + 3 = 5","a","1195","small","2","T"
"1","word","nine + nine = fifteen","l","2097","large","2","F"
"1","word","two + four = six","a","3524","small","2","T"
"1","word","two + two = four","a","1647","small","2","T"
"1","word","eight + eight = eighteen","l","1851","large","2","F"
"1","word","eight + two = ten","a","1220","small","2","T"
"1","digit","2 + 8 = 10","a","1268","small","2","T"
"1","digit","2 + 7 = 9","a","1392","small","2","T"
"1","word","seven + five = fourteen","l","3300","large","2","F"
"1","word","five + five = eight","l","1971","small","2","F"
"1","digit","5 + 4 = 9","a","1568","small","2","T"
"1","digit","5 + 3 = 4","l","1891","small","2","F"
"1","digit","6 + 4 = 10","a","1912","small","2","T"
"1","digit","6 + 2 = 5","l","1356","small","2","F"
"1","digit","3 + 6 = 7","l","1994","small","2","F"
"1","digit","4 + 9 = 13","a","2352","large","2","T"
"1","word","six + six = nine","l","1713","large","2","F"
"1","digit","5 + 8 = 13","a","2359","large","2","T"
"1","digit","4 + 8 = 11","l","2562","large","2","F"
"1","word","four + nine = thirteen","a","2706","large","2","T"
"1","digit","7 + 7 = 14","a","1251","large","2","T"
"1","word","eight + nine = sixteen","l","2588","large","2","F"
"1","word","seven + six = thirteen","a","3782","large","2","T"
"1","digit","2 + 9 = 11","a","1277","small","2","T"
