"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","9 + 5 = 16","l","2641","large","1","F"
"1","digit","4 + 8 = 11","l","6963","large","1","F"
"1","digit","9 + 9 = 17","l","1382","large","1","F"
"1","digit","7 + 7 = 14","a","1158","large","1","T"
"0","digit","6 + 5 = 14","a","3772","large","1","F"
"0","word","seven + nine = sixteen","l","4896","large","1","T"
"1","digit","5 + 4 = 9","a","1740","small","1","T"
"1","word","two + four = six","a","1869","small","1","T"
"1","word","four + five = thirteen","l","2075","small","1","F"
"1","digit","3 + 9 = 12","a","4395","large","1","T"
"1","word","three + eight = twelve","l","4582","small","1","F"
"1","digit","5 + 5 = 8","l","1599","small","1","F"
"1","digit","4 + 4 = 9","l","1388","small","1","F"
"1","digit","9 + 6 = 11","l","2137","large","1","F"
"1","digit","7 + 4 = 13","l","2938","large","1","F"
"1","digit","6 + 4 = 10","a","1367","small","1","T"
"1","word","nine + nine = fifteen","l","1474","large","1","F"
"1","digit","6 + 6 = 12","a","1231","large","1","T"
"1","digit","5 + 7 = 12","a","4754","large","1","T"
"1","digit","7 + 3 = 12","l","2699","small","1","F"
"0","word","seven + six = thirteen","l","1438","large","1","T"
"1","word","seven + four = twelve","l","5373","large","1","F"
"1","word","four + four = eight","a","1542","small","1","T"
"1","digit","5 + 3 = 4","l","1472","small","1","F"
"1","word","four + nine = thirteen","a","1868","large","1","T"
"0","digit","5 + 8 = 13","l","3974","large","1","T"
"1","word","six + six = nine","l","1538","large","1","F"
"1","word","seven + five = fourteen","l","8814","large","1","F"
"1","word","six + eight = fourteen","a","9393","large","1","T"
"1","word","seven + three = fourteen","l","3044","small","1","F"
"1","word","eight + five = seventeen","l","2837","large","1","F"
"1","digit","4 + 9 = 13","a","2876","large","1","T"
"1","word","three + nine = twelve","a","2903","large","1","T"
"0","word","eight + two = ten","l","1715","small","1","T"
"1","digit","3 + 4 = 7","a","1637","small","1","T"
"1","word","three + four = six","l","2182","small","1","F"
"1","digit","2 + 7 = 9","a","2601","small","1","T"
"1","word","six + four = nine","l","4539","small","1","F"
"1","word","two + nine = eleven","a","2488","small","1","T"
"1","word","nine + six = fifteen","a","1928","large","1","T"
"1","word","five + two = four","l","1785","small","1","F"
