"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","word","six + six = nine","l","1164","large","2","F"
"0","word","nine + five = eleven","a","1997","large","2","F"
"0","word","five + three = eight","l","2023","small","2","T"
"1","word","five + two = four","l","2357","small","2","F"
"1","digit","7 + 9 = 16","a","2249","large","2","T"
"0","digit","3 + 4 = 7","l","1843","small","2","T"
"1","word","five + five = eight","l","1278","small","2","F"
"1","word","four + five = thirteen","l","4148","small","2","F"
"1","digit","2 + 3 = 5","a","1236","small","2","T"
"1","word","three + three = six","a","1117","small","2","T"
"1","digit","6 + 5 = 14","l","1353","large","2","F"
"1","digit","3 + 3 = 6","a","927","small","2","T"
"1","word","nine + nine = fifteen","l","2101","large","2","F"
"0","digit","2 + 9 = 11","l","1615","small","2","T"
"1","digit","6 + 2 = 5","l","1546","small","2","F"
"1","digit","3 + 6 = 7","l","1552","small","2","F"
"0","digit","9 + 5 = 16","a","1268","large","2","F"
"0","digit","2 + 2 = 6","a","1247","small","2","F"
"0","digit","5 + 7 = 12","l","2481","large","2","T"
"0","word","seven + five = fourteen","a","2068","large","2","F"
"0","digit","9 + 9 = 17","a","1786","large","2","F"
"1","word","three + nine = twelve","a","2290","large","2","T"
"1","word","three + eight = twelve","l","3525","small","2","F"
"1","digit","7 + 8 = 15","a","2040","large","2","T"
"1","digit","7 + 3 = 12","l","2984","small","2","F"
"1","digit","5 + 4 = 9","a","1547","small","2","T"
"1","digit","7 + 4 = 13","l","4498","large","2","F"
"1","digit","5 + 5 = 8","l","1364","small","2","F"
"0","digit","5 + 3 = 4","a","2408","small","2","F"
"1","word","seven + six = thirteen","a","2851","large","2","T"
"1","word","six + eight = fourteen","a","3823","large","2","T"
"1","digit","4 + 2 = 6","a","1799","small","2","T"
"1","digit","5 + 8 = 13","a","4754","large","2","T"
"1","digit","3 + 9 = 12","a","1998","large","2","T"
"1","digit","8 + 6 = 18","l","1860","large","2","F"
"1","word","seven + three = fourteen","l","2642","small","2","F"
"1","word","two + two = four","a","962","small","2","T"
"1","word","four + nine = thirteen","a","1934","large","2","T"
"1","digit","3 + 8 = 10","l","2190","small","2","F"
"1","digit","2 + 7 = 9","a","2599","small","2","T"
"1","word","six + four = nine","l","2166","small","2","F"
"1","word","seven + seven = fourteen","a","1104","large","2","T"
"1","digit","7 + 7 = 14","a","856","large","2","T"
"1","word","eight + eight = eighteen","l","1283","large","2","F"
"1","word","four + eight = twelve","a","2418","large","2","T"
"1","word","eight + nine = sixteen","l","1693","large","2","F"
"0","digit","9 + 6 = 11","a","1401","large","2","F"
"1","word","seven + nine = sixteen","a","1955","large","2","T"
"1","word","eight + two = ten","a","2408","small","2","T"
"1","word","six + five = ten","l","1724","large","2","F"
"1","word","seven + four = twelve","l","2591","large","2","F"
"1","word","four + four = eight","a","963","small","2","T"
"1","digit","6 + 6 = 12","a","1038","large","2","T"
"1","word","three + four = six","l","3065","small","2","F"
"1","word","three + two = seven","l","2929","small","2","F"
"0","digit","6 + 7 = 13","l","2323","large","2","T"
"1","word","two + nine = eleven","a","1489","small","2","T"
"1","digit","9 + 8 = 15","l","2986","large","2","F"
"1","digit","4 + 8 = 11","l","1809","large","2","F"
"0","word","two + six = five","a","1714","small","2","F"
"0","digit","8 + 8 = 13","a","1402","large","2","F"
"1","word","seven + two = nine","a","2900","small","2","T"
"1","digit","2 + 8 = 10","a","1216","small","2","T"
"1","digit","2 + 5 = 11","l","1890","small","2","F"
"1","word","two + four = six","a","1946","small","2","T"
"1","word","six + three = nine","a","2600","small","2","T"
"1","word","nine + six = fifteen","a","2123","large","2","T"
"1","digit","4 + 9 = 13","a","2028","large","2","T"
"1","digit","4 + 4 = 9","l","950","small","2","F"
"1","digit","6 + 4 = 10","a","874","small","2","T"
"1","word","eight + seven = fifteen","a","2864","large","2","T"
"1","word","eight + five = seventeen","l","1649","large","2","F"
"1","word","two + eight = eleven","l","2424","small","2","F"
"1","word","four + three = seven","a","2476","small","2","T"
"1","word","six + nine = fourteen","l","2347","large","2","F"
"1","word","eight + six = seventeen","l","2219","large","2","F"
"1","digit","8 + 4 = 12","a","1549","large","2","T"
"1","word","two + five = seven","a","2139","small","2","T"
"1","word","two + four = nine","l","2478","small","2","F"
"1","digit","7 + 7 = 18","l","1372","large","2","F"
"1","word","two + nine = ten","l","2235","small","2","F"
"1","word","seven + four = eleven","a","3581","large","2","T"
"1","word","six + four = ten","a","1624","small","2","T"
