"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","5 + 8 = 13","a","1424","large","4","T"
"1","digit","2 + 3 = 5","a","1055","small","4","T"
"1","word","seven + seven = fourteen","a","1123","large","4","T"
"1","word","two + nine = eleven","a","1669","small","4","T"
"1","word","four + eight = twelve","a","2147","large","4","T"
"1","word","three + nine = twelve","a","1597","large","4","T"
"1","word","eight + five = seventeen","l","1590","large","4","F"
"1","digit","6 + 5 = 14","l","1708","large","4","F"
"1","digit","4 + 9 = 13","a","859","large","4","T"
"1","digit","5 + 5 = 8","l","1407","small","4","F"
"1","word","six + four = nine","l","1268","small","4","F"
"1","digit","2 + 9 = 11","a","963","small","4","T"
"1","digit","7 + 7 = 14","a","842","large","4","T"
"1","digit","6 + 6 = 12","a","1977","large","4","T"
"1","digit","9 + 5 = 16","l","840","large","4","F"
"1","word","three + eight = twelve","l","1839","small","4","F"
"1","digit","9 + 9 = 17","l","1685","large","4","F"
"1","digit","2 + 8 = 10","a","1446","small","4","T"
"1","digit","6 + 2 = 5","l","1633","small","4","F"
"1","word","seven + nine = sixteen","a","3388","large","4","T"
"1","digit","7 + 4 = 13","l","1644","large","4","F"
"1","digit","3 + 4 = 7","a","1258","small","4","T"
"1","digit","7 + 3 = 12","l","1297","small","4","F"
"1","digit","6 + 4 = 10","a","852","small","4","T"
"1","word","six + eight = fourteen","a","2306","large","4","T"
"1","word","seven + two = nine","a","2139","small","4","T"
"1","word","six + three = nine","a","1358","small","4","T"
"1","word","five + two = four","l","2297","small","4","F"
"1","digit","7 + 8 = 15","a","2005","large","4","T"
"1","word","two + four = six","a","1052","small","4","T"
"1","digit","3 + 3 = 6","a","941","small","4","T"
"1","digit","4 + 8 = 11","l","1792","large","4","F"
"1","word","nine + five = eleven","l","2300","large","4","F"
"1","digit","3 + 8 = 10","l","957","small","4","F"
"1","word","five + five = eight","l","1498","small","4","F"
"1","word","three + four = six","l","1854","small","4","F"
"1","word","eight + seven = fifteen","a","2522","large","4","T"
"1","digit","2 + 7 = 9","a","825","small","4","T"
"1","digit","4 + 2 = 6","a","863","small","4","T"
"1","word","four + nine = thirteen","a","1463","large","4","T"
"1","digit","6 + 7 = 13","a","1427","large","4","T"
"1","digit","8 + 8 = 13","l","1537","large","4","F"
"1","word","seven + four = twelve","l","2143","large","4","F"
"1","word","two + six = five","l","2490","small","4","F"
"1","digit","3 + 9 = 12","a","1125","large","4","T"
"1","digit","3 + 6 = 7","l","1122","small","4","F"
"1","digit","7 + 9 = 16","a","1344","large","4","T"
"1","digit","8 + 6 = 18","l","1392","large","4","F"
"1","digit","9 + 8 = 15","l","1506","large","4","F"
"1","word","two + two = four","a","904","small","4","T"
"1","word","three + two = seven","l","1656","small","4","F"
"1","word","five + three = eight","a","1392","small","4","T"
"1","word","eight + eight = eighteen","l","1443","large","4","F"
"1","word","seven + six = thirteen","a","1669","large","4","T"
"1","digit","5 + 7 = 12","a","935","large","4","T"
"1","word","six + six = nine","l","1249","large","4","F"
"1","digit","4 + 4 = 9","l","891","small","4","F"
"1","word","three + three = six","a","1200","small","4","T"
"1","word","seven + five = fourteen","l","1905","large","4","F"
"1","digit","5 + 4 = 9","a","1047","small","4","T"
"1","word","four + four = eight","a","862","small","4","T"
"1","digit","2 + 2 = 6","l","2566","small","4","F"
"1","digit","9 + 6 = 11","l","930","large","4","F"
"1","word","nine + six = fifteen","a","2291","large","4","T"
"1","digit","2 + 5 = 11","l","1294","small","4","F"
"1","word","six + five = ten","l","2195","large","4","F"
"1","word","seven + three = fourteen","l","1957","small","4","F"
"1","digit","5 + 3 = 4","l","886","small","4","F"
"1","word","eight + two = ten","a","1155","small","4","T"
"1","word","eight + nine = sixteen","l","1952","large","4","F"
"1","word","four + five = thirteen","l","3320","small","4","F"
"1","word","nine + nine = fifteen","l","1513","large","4","F"
"1","word","three + three = four","l","1832","small","4","F"
"1","digit","3 + 3 = 7","l","870","small","4","F"
"1","word","two + eight = eleven","l","1286","small","4","F"
"1","word","five + seven = twelve","a","2398","large","4","T"
"1","word","five + five = ten","a","858","small","4","T"
"1","digit","8 + 6 = 14","a","911","large","4","T"
"1","digit","8 + 4 = 12","a","735","large","4","T"
"1","word","three + six = seven","l","3763","small","4","F"
"1","digit","8 + 7 = 12","l","1490","large","4","F"
"1","word","six + nine = fourteen","l","1987","large","4","F"
"1","digit","2 + 2 = 4","a","861","small","4","T"
"1","word","eight + three = eleven","a","1171","small","4","T"
"1","word","seven + eight = thirteen","l","2018","large","4","F"
"1","digit","6 + 6 = 15","l","4484","large","4","F"
"1","digit","9 + 8 = 17","a","1851","large","4","T"
"1","digit","4 + 2 = 5","l","1062","small","4","F"
"1","word","eight + six = seventeen","l","1559","large","4","F"
"1","word","three + seven = ten","a","1236","small","4","T"
"1","digit","4 + 3 = 9","l","1027","small","4","F"
"1","digit","5 + 7 = 11","l","1898","large","4","F"
"1","digit","9 + 9 = 18","a","1341","large","4","T"
"1","word","seven + four = eleven","a","3130","large","4","T"
"1","word","three + five = twelve","l","3557","small","4","F"
"1","digit","8 + 8 = 16","a","1994","large","4","T"
"1","digit","4 + 6 = 13","l","6244","small","4","F"
"1","digit","7 + 2 = 6","l","1853","small","4","F"
"1","digit","9 + 5 = 14","a","1785","large","4","T"
"1","word","four + nine = sixteen","l","2334","large","4","F"
"1","word","five + four = nine","a","1494","small","4","T"
"1","word","six + six = twelve","a","1164","large","4","T"
"1","digit","5 + 4 = 11","l","1709","small","4","F"
"1","word","two + two = five","l","957","small","4","F"
"0","digit","6 + 5 = 11","l","2386","large","4","T"
"1","digit","7 + 4 = 11","a","4642","large","4","T"
"1","digit","2 + 8 = 7","l","1178","small","4","F"
"1","digit","3 + 6 = 9","a","796","small","4","T"
"1","word","seven + seven = fifteen","l","1047","large","4","F"
