"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","2 + 9 = 11","a","1870","small","2","T"
"0","word","four + nine = thirteen","l","1989","large","2","T"
"1","word","six + six = nine","l","1853","large","2","F"
"1","digit","3 + 4 = 7","a","907","small","2","T"
"1","word","seven + five = fourteen","l","5437","large","2","F"
"1","digit","5 + 3 = 4","l","1931","small","2","F"
"1","word","seven + six = thirteen","a","2686","large","2","T"
"1","word","two + nine = eleven","a","1912","small","2","T"
"1","digit","9 + 6 = 11","l","1867","large","2","F"
"1","word","six + four = nine","l","1554","small","2","F"
"1","word","five + two = four","l","1668","small","2","F"
"1","word","five + three = eight","a","1081","small","2","T"
"1","word","three + four = six","l","1295","small","2","F"
"1","digit","6 + 4 = 10","a","951","small","2","T"
"1","digit","2 + 3 = 5","a","1069","small","2","T"
"1","digit","8 + 6 = 18","l","1551","large","2","F"
"0","digit","7 + 3 = 12","a","2350","small","2","F"
"1","word","six + five = ten","l","2308","large","2","F"
"1","digit","7 + 8 = 15","a","1121","large","2","T"
"1","digit","7 + 9 = 16","a","2025","large","2","T"
"1","word","eight + two = ten","a","2559","small","2","T"
"1","digit","9 + 9 = 17","l","1188","large","2","F"
"1","word","nine + nine = fifteen","l","1464","large","2","F"
"0","word","eight + five = seventeen","a","4300","large","2","F"
"1","word","five + five = eight","l","2073","small","2","F"
"1","digit","2 + 8 = 10","a","1241","small","2","T"
"1","digit","6 + 6 = 12","a","1133","large","2","T"
"1","digit","5 + 4 = 9","a","1286","small","2","T"
"1","digit","8 + 8 = 13","l","1675","large","2","F"
"1","digit","5 + 7 = 12","a","1563","large","2","T"
"1","digit","9 + 8 = 15","l","1551","large","2","F"
"1","digit","6 + 2 = 5","l","1128","small","2","F"
"1","word","three + nine = twelve","a","4062","large","2","T"
"1","word","two + six = five","l","2373","small","2","F"
"1","digit","5 + 5 = 8","l","1152","small","2","F"
"1","word","six + three = nine","a","1868","small","2","T"
"1","digit","4 + 4 = 9","l","938","small","2","F"
"1","word","seven + nine = sixteen","a","5418","large","2","T"
"1","word","eight + seven = fifteen","a","1937","large","2","T"
"1","digit","7 + 7 = 14","a","850","large","2","T"
"1","word","nine + six = fifteen","a","1644","large","2","T"
"1","word","three + three = six","a","1293","small","2","T"
"1","digit","2 + 5 = 11","l","1207","small","2","F"
"1","word","seven + two = nine","a","1773","small","2","T"
"1","word","two + two = four","a","1802","small","2","T"
"1","digit","4 + 9 = 13","a","1969","large","2","T"
"1","word","nine + five = eleven","l","1791","large","2","F"
"1","digit","6 + 7 = 13","a","1259","large","2","T"
"1","word","eight + nine = sixteen","l","2423","large","2","F"
"1","digit","6 + 5 = 14","l","1465","large","2","F"
"1","digit","3 + 6 = 7","l","1308","small","2","F"
"1","digit","3 + 9 = 12","a","1276","large","2","T"
"1","digit","3 + 8 = 10","l","2173","small","2","F"
"1","digit","2 + 2 = 6","l","1020","small","2","F"
"0","digit","7 + 4 = 13","a","2122","large","2","F"
"1","digit","4 + 2 = 6","a","1473","small","2","T"
"1","word","seven + three = fourteen","l","3344","small","2","F"
"1","word","two + four = six","a","2259","small","2","T"
"1","digit","3 + 3 = 6","a","895","small","2","T"
"1","word","four + five = thirteen","l","2284","small","2","F"
"1","digit","4 + 8 = 11","l","1379","large","2","F"
"1","word","three + eight = twelve","l","3615","small","2","F"
"1","word","four + four = eight","a","1132","small","2","T"
"1","word","four + eight = twelve","a","1449","large","2","T"
"1","word","seven + four = twelve","l","3452","large","2","F"
"1","digit","5 + 8 = 13","a","1744","large","2","T"
"1","word","six + eight = fourteen","a","4969","large","2","T"
"1","word","eight + eight = eighteen","l","1766","large","2","F"
"1","word","seven + seven = fourteen","a","981","large","2","T"
"1","digit","2 + 7 = 9","a","1707","small","2","T"
"1","word","three + two = seven","l","1594","small","2","F"
"1","digit","9 + 5 = 16","l","3673","large","2","F"
"1","word","six + nine = fourteen","l","2718","large","2","F"
"1","word","three + nine = eleven","l","2910","large","2","F"
"1","word","four + eight = nine","l","1902","large","2","F"
"1","word","six + four = ten","a","2286","small","2","T"
"1","word","five + eight = thirteen","a","2841","large","2","T"
"1","digit","4 + 3 = 9","l","1216","small","2","F"
"1","word","three + seven = ten","a","1696","small","2","T"
"1","digit","3 + 7 = 10","a","846","small","2","T"
"1","digit","2 + 2 = 4","a","852","small","2","T"
"1","word","three + five = twelve","l","2207","small","2","F"
"1","word","three + three = four","l","1933","small","2","F"
"1","digit","9 + 8 = 17","a","1739","large","2","T"
"1","word","six + five = eleven","a","1379","large","2","T"
"1","digit","5 + 7 = 11","l","1296","large","2","F"
"1","word","two + nine = ten","l","1539","small","2","F"
"1","word","nine + five = fourteen","a","1762","large","2","T"
"1","word","two + five = seven","a","3098","small","2","T"
"1","digit","7 + 9 = 13","l","1493","large","2","F"
"1","word","five + four = nine","a","1870","small","2","T"
"1","digit","8 + 4 = 12","a","985","large","2","T"
"1","word","two + two = five","l","1130","small","2","F"
"1","digit","8 + 3 = 11","a","1191","small","2","T"
"1","digit","3 + 5 = 8","a","1548","small","2","T"
"1","digit","6 + 2 = 8","a","1002","small","2","T"
"1","digit","3 + 6 = 9","a","949","small","2","T"
"1","digit","3 + 3 = 7","l","821","small","2","F"
"1","digit","4 + 2 = 5","l","1420","small","2","F"
"1","word","three + six = seven","l","2677","small","2","F"
"1","digit","5 + 4 = 11","l","938","small","2","F"
"1","word","seven + six = twelve","l","3761","large","2","F"
"1","digit","6 + 9 = 15","a","1132","large","2","T"
"1","digit","5 + 8 = 17","l","1398","large","2","F"
"1","word","nine + nine = eighteen","a","1154","large","2","T"
"1","word","three + two = five","a","1270","small","2","T"
"1","digit","6 + 7 = 14","l","1042","large","2","F"
"1","digit","4 + 4 = 8","a","678","small","2","T"
"1","digit","4 + 9 = 16","l","2148","large","2","F"
"1","word","two + eight = eleven","l","2790","small","2","F"
"1","digit","7 + 7 = 18","l","1305","large","2","F"
"1","word","eight + six = seventeen","l","1672","large","2","F"
"1","word","four + three = seven","a","1536","small","2","T"
"1","digit","5 + 5 = 10","a","882","small","2","T"
"1","word","eight + nine = seventeen","a","1728","large","2","T"
"1","digit","5 + 2 = 7","a","1946","small","2","T"
"1","digit","3 + 2 = 4","l","1096","small","2","F"
"1","word","five + seven = twelve","a","2983","large","2","T"
"1","word","seven + seven = fifteen","l","1278","large","2","F"
"1","word","eight + eight = sixteen","a","1182","large","2","T"
"1","word","seven + four = eleven","a","2058","large","2","T"
"1","digit","6 + 5 = 11","a","817","large","2","T"
"1","digit","6 + 6 = 15","l","874","large","2","F"
"1","digit","4 + 6 = 13","l","1011","small","2","F"
"1","word","seven + nine = eighteen","l","3568","large","2","F"
"1","word","six + two = eight","a","1538","small","2","T"
"1","word","four + four = six","l","1336","small","2","F"
"1","digit","7 + 4 = 11","a","1278","large","2","T"
"1","digit","3 + 9 = 10","l","1612","large","2","F"
"1","word","two + four = nine","l","1293","small","2","F"
"1","word","five + five = ten","a","1183","small","2","T"
"1","digit","9 + 9 = 18","a","751","large","2","T"
"1","digit","7 + 2 = 6","l","1223","small","2","F"
"1","word","seven + eight = thirteen","l","2702","large","2","F"
"1","digit","8 + 6 = 14","a","1079","large","2","T"
"1","word","six + six = twelve","a","896","large","2","T"
"1","digit","8 + 8 = 16","a","1084","large","2","T"
"1","word","two + seven = eight","l","1499","small","2","F"
"1","word","four + nine = sixteen","l","1806","large","2","F"
"0","digit","8 + 7 = 12","a","1007","large","2","F"
"1","digit","2 + 9 = 8","l","1262","small","2","F"
"1","word","eight + three = eleven","a","2508","small","2","T"
"1","digit","2 + 8 = 7","l","1191","small","2","F"
"1","digit","9 + 5 = 14","a","1361","large","2","T"
"1","word","nine + five = twelve","l","2103","large","2","F"
"1","digit","4 + 2 = 6","a","1056","small","2","T"
"1","word","two + two = four","a","865","small","2","T"
"1","word","six + nine = fifteen","a","1990","large","2","T"
"1","word","three + three = six","a","915","small","2","T"
"1","digit","3 + 2 = 5","a","880","small","2","T"
"1","word","eight + four = twelve","a","1096","large","2","T"
"1","word","three + four = five","l","1404","small","2","F"
"1","digit","3 + 9 = 12","a","1203","large","2","T"
"1","word","two + three = four","l","1690","small","2","F"
"1","word","three + nine = twelve","a","2000","large","2","T"
"1","digit","8 + 7 = 15","a","818","large","2","T"
"1","digit","6 + 8 = 17","l","1111","large","2","F"
"1","digit","7 + 5 = 12","a","1103","large","2","T"
"1","digit","5 + 4 = 9","a","1064","small","2","T"
"1","word","seven + eight = fifteen","a","1143","large","2","T"
