"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","6 + 2 = 5","l","789","small","6","F"
"0","word","nine + six = fifteen","l","1200","large","6","T"
"1","digit","3 + 4 = 7","a","779","small","6","T"
"1","word","seven + six = thirteen","a","1343","large","6","T"
"1","digit","7 + 9 = 16","a","1006","large","6","T"
"1","digit","2 + 2 = 6","l","1051","small","6","F"
"1","digit","5 + 7 = 12","a","908","large","6","T"
"1","digit","6 + 5 = 14","l","910","large","6","F"
"1","word","eight + seven = fifteen","a","1618","large","6","T"
"1","digit","6 + 4 = 10","a","872","small","6","T"
"1","word","seven + nine = sixteen","a","1256","large","6","T"
"1","digit","9 + 6 = 11","l","1046","large","6","F"
"1","digit","4 + 2 = 6","a","757","small","6","T"
"1","digit","2 + 7 = 9","a","687","small","6","T"
"1","word","four + nine = thirteen","a","1372","large","6","T"
"1","word","seven + three = fourteen","l","1221","small","6","F"
"1","word","six + five = ten","l","1611","large","6","F"
"1","digit","7 + 8 = 15","a","713","large","6","T"
"1","word","eight + eight = eighteen","l","1180","large","6","F"
"1","word","six + eight = fourteen","a","1661","large","6","T"
"1","word","four + five = thirteen","l","978","small","6","F"
"1","digit","4 + 4 = 9","l","949","small","6","F"
"1","word","two + four = six","a","1270","small","6","T"
"1","word","four + four = eight","a","862","small","6","T"
"1","digit","4 + 9 = 13","a","1312","large","6","T"
"1","word","eight + nine = sixteen","l","1870","large","6","F"
"1","word","three + two = seven","l","991","small","6","F"
"1","digit","7 + 4 = 13","l","807","large","6","F"
"1","word","eight + two = ten","a","921","small","6","T"
"1","word","nine + five = eleven","l","1103","large","6","F"
"1","digit","2 + 8 = 10","a","755","small","6","T"
"1","word","six + four = nine","l","1064","small","6","F"
"0","digit","9 + 5 = 16","a","985","large","6","F"
"1","digit","3 + 3 = 6","a","3982","small","6","T"
"1","word","seven + two = nine","a","957","small","6","T"
"1","word","eight + five = seventeen","l","1254","large","6","F"
"1","digit","2 + 9 = 11","a","821","small","6","T"
"1","digit","2 + 5 = 11","l","893","small","6","F"
"1","word","three + three = six","a","971","small","6","T"
"1","word","two + six = five","l","1360","small","6","F"
"1","word","five + three = eight","a","1448","small","6","T"
"1","word","seven + five = fourteen","l","1249","large","6","F"
"1","digit","9 + 9 = 17","l","833","large","6","F"
"1","word","three + eight = twelve","l","1507","small","6","F"
"1","digit","5 + 4 = 9","a","634","small","6","T"
"1","digit","6 + 7 = 13","a","773","large","6","T"
"1","digit","7 + 3 = 12","l","954","small","6","F"
"1","word","two + nine = eleven","a","2117","small","6","T"
"1","digit","5 + 3 = 4","l","806","small","6","F"
"1","digit","8 + 8 = 13","l","779","large","6","F"
"1","digit","8 + 6 = 18","l","2142","large","6","F"
"1","digit","7 + 7 = 14","a","666","large","6","T"
"1","word","five + two = four","l","1224","small","6","F"
"1","word","four + eight = twelve","a","1165","large","6","T"
"1","word","five + five = eight","l","976","small","6","F"
"1","digit","5 + 8 = 13","a","736","large","6","T"
"1","digit","2 + 3 = 5","a","1152","small","6","T"
"1","digit","3 + 6 = 7","l","999","small","6","F"
"1","digit","3 + 8 = 10","l","755","small","6","F"
"1","word","two + two = four","a","937","small","6","T"
"0","digit","4 + 8 = 11","a","863","large","6","F"
"1","word","seven + seven = fourteen","a","938","large","6","T"
"1","word","six + three = nine","a","1023","small","6","T"
"1","digit","5 + 5 = 8","l","952","small","6","F"
"1","word","nine + nine = fifteen","l","974","large","6","F"
"1","word","three + four = six","l","1023","small","6","F"
"1","word","seven + four = twelve","l","1000","large","6","F"
"1","word","six + six = nine","l","976","large","6","F"
"1","digit","9 + 8 = 15","l","998","large","6","F"
"1","word","three + nine = twelve","a","1314","large","6","T"
"1","digit","3 + 9 = 12","a","1123","large","6","T"
"1","digit","6 + 6 = 12","a","714","large","6","T"
"1","word","three + seven = ten","a","1387","small","6","T"
"1","digit","4 + 4 = 8","a","1451","small","6","T"
"1","digit","3 + 6 = 9","a","590","small","6","T"
"1","word","two + eight = eleven","l","799","small","6","F"
"1","word","three + six = seven","l","1074","small","6","F"
"1","word","three + three = four","l","870","small","6","F"
"1","word","four + nine = sixteen","l","1181","large","6","F"
"1","digit","6 + 2 = 8","a","906","small","6","T"
"1","digit","6 + 7 = 14","l","883","large","6","F"
"1","digit","7 + 4 = 11","a","713","large","6","T"
"1","digit","2 + 2 = 4","a","620","small","6","T"
"1","word","five + four = nine","a","998","small","6","T"
"1","digit","7 + 7 = 18","l","1176","large","6","F"
"1","digit","6 + 5 = 11","a","709","large","6","T"
"1","digit","8 + 4 = 12","a","861","large","6","T"
"1","word","nine + nine = eighteen","a","1114","large","6","T"
"1","digit","2 + 8 = 7","l","864","small","6","F"
"1","word","seven + eight = thirteen","l","1280","large","6","F"
"1","word","four + four = six","l","924","small","6","F"
"1","digit","5 + 2 = 7","a","1130","small","6","T"
"1","word","eight + nine = seventeen","a","1851","large","6","T"
"1","word","six + five = eleven","a","2242","large","6","T"
"1","word","eight + three = eleven","a","1167","small","6","T"
"1","digit","4 + 9 = 16","l","1102","large","6","F"
"1","digit","9 + 9 = 18","a","2097","large","6","T"
"1","digit","3 + 3 = 7","l","634","small","6","F"
"1","word","four + three = seven","a","1328","small","6","T"
"1","digit","3 + 7 = 10","a","2318","small","6","T"
"1","digit","3 + 2 = 4","l","758","small","6","F"
"1","digit","2 + 9 = 8","l","803","small","6","F"
"1","word","seven + nine = eighteen","l","1183","large","6","F"
"1","word","six + six = twelve","a","1600","large","6","T"
"1","word","two + four = nine","l","938","small","6","F"
"1","word","five + eight = thirteen","a","1205","large","6","T"
"1","digit","8 + 6 = 14","a","910","large","6","T"
"1","word","two + nine = ten","l","1843","small","6","F"
"1","digit","4 + 3 = 9","l","1332","small","6","F"
"1","word","three + five = twelve","l","1040","small","6","F"
"1","digit","3 + 9 = 10","l","744","large","6","F"
"0","digit","9 + 5 = 14","l","728","large","6","T"
"1","word","three + two = five","a","1116","small","6","T"
"0","digit","5 + 7 = 11","a","1271","large","6","F"
"1","digit","8 + 7 = 12","l","1210","large","6","F"
"1","word","two + seven = eight","l","1091","small","6","F"
"1","word","three + nine = eleven","l","2705","large","6","F"
"1","digit","3 + 5 = 8","a","822","small","6","T"
"1","word","four + eight = nine","l","1071","large","6","F"
"1","word","seven + six = twelve","l","1498","large","6","F"
"1","digit","6 + 9 = 15","a","790","large","6","T"
"1","word","two + five = seven","a","787","small","6","T"
"1","word","nine + five = fourteen","a","1046","large","6","T"
"1","digit","4 + 6 = 13","l","987","small","6","F"
"1","digit","4 + 2 = 5","l","876","small","6","F"
"1","digit","5 + 8 = 17","l","771","large","6","F"
"1","digit","5 + 4 = 11","l","734","small","6","F"
"1","digit","8 + 8 = 16","a","1353","large","6","T"
"1","word","six + four = ten","a","1676","small","6","T"
"1","digit","7 + 9 = 13","l","1240","large","6","F"
"1","word","seven + four = eleven","a","900","large","6","T"
"1","word","eight + eight = sixteen","a","934","large","6","T"
"1","digit","9 + 8 = 17","a","1498","large","6","T"
"1","word","eight + six = seventeen","l","2682","large","6","F"
"1","word","two + two = five","l","2780","small","6","F"
"1","digit","7 + 2 = 6","l","1104","small","6","F"
"1","digit","5 + 5 = 10","a","625","small","6","T"
"1","word","seven + seven = fifteen","l","959","large","6","F"
"1","word","five + seven = twelve","a","1090","large","6","T"
"1","digit","6 + 6 = 15","l","669","large","6","F"
"1","word","five + five = ten","a","792","small","6","T"
"1","word","six + nine = fourteen","l","1393","large","6","F"
"1","word","six + two = eight","a","1131","small","6","T"
"1","digit","8 + 3 = 11","a","612","small","6","T"
"1","digit","9 + 5 = 18","l","1008","large","6","F"
"1","digit","2 + 5 = 4","l","821","small","6","F"
