"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","word","seven + six = thirteen","a","1987","large","1","T"
"1","word","nine + five = eleven","l","1665","large","1","F"
"0","digit","7 + 4 = 13","a","1723","large","1","F"
"0","digit","5 + 8 = 13","l","2038","large","1","T"
"1","word","four + eight = twelve","a","2827","large","1","T"
"1","digit","3 + 8 = 10","l","1600","small","1","F"
"1","word","seven + four = twelve","l","2975","large","1","F"
"1","digit","9 + 5 = 16","l","2167","large","1","F"
"1","word","eight + nine = sixteen","l","2626","large","1","F"
"1","word","three + nine = twelve","a","2528","large","1","T"
"1","digit","3 + 3 = 6","a","1490","small","1","T"
"1","word","nine + six = fifteen","a","1666","large","1","T"
"0","digit","5 + 4 = 9","l","1243","small","1","T"
"1","word","six + six = nine","l","1996","large","1","F"
"1","word","seven + seven = fourteen","a","2043","large","1","T"
"1","word","seven + two = nine","a","1927","small","1","T"
"1","digit","4 + 8 = 11","l","2447","large","1","F"
"1","digit","5 + 7 = 12","a","1393","large","1","T"
"1","word","five + three = eight","a","1790","small","1","T"
"1","digit","6 + 5 = 14","l","1898","large","1","F"
"1","digit","5 + 3 = 4","l","1412","small","1","F"
"1","digit","6 + 6 = 12","a","1235","large","1","T"
"1","digit","9 + 9 = 17","l","1371","large","1","F"
"1","digit","2 + 5 = 11","l","1450","small","1","F"
"1","digit","9 + 8 = 15","l","1415","large","1","F"
"1","word","two + six = five","l","2104","small","1","F"
"1","word","four + five = thirteen","l","1683","small","1","F"
"1","word","six + four = nine","l","1851","small","1","F"
"0","digit","6 + 4 = 10","l","1410","small","1","T"
"1","digit","8 + 6 = 18","l","1628","large","1","F"
"1","word","two + two = four","a","1380","small","1","T"
"1","digit","3 + 6 = 7","l","1375","small","1","F"
"1","digit","7 + 8 = 15","a","1755","large","1","T"
"1","word","three + four = six","l","1676","small","1","F"
"1","digit","7 + 7 = 14","a","1039","large","1","T"
"1","digit","6 + 7 = 13","a","1627","large","1","T"
"1","word","seven + five = fourteen","l","2160","large","1","F"
"1","digit","2 + 2 = 6","l","1212","small","1","F"
"1","word","four + four = eight","a","1284","small","1","T"
"0","digit","2 + 8 = 10","l","1387","small","1","T"
"1","digit","4 + 2 = 6","a","1396","small","1","T"
"1","word","eight + two = ten","a","1560","small","1","T"
"0","word","seven + nine = sixteen","l","2221","large","1","T"
"1","word","five + five = eight","l","1593","small","1","F"
"1","word","three + two = seven","l","1682","small","1","F"
"1","word","six + five = ten","l","1948","large","1","F"
"1","digit","3 + 4 = 7","a","1445","small","1","T"
"1","word","two + four = six","a","1506","small","1","T"
"1","word","eight + seven = fifteen","a","1913","large","1","T"
"1","digit","8 + 8 = 13","l","1240","large","1","F"
"1","word","nine + nine = fifteen","l","1552","large","1","F"
"1","word","seven + three = fourteen","l","2314","small","1","F"
"1","word","five + two = four","l","2128","small","1","F"
"1","word","six + three = nine","a","2026","small","1","T"
"1","word","three + three = six","a","1412","small","1","T"
"1","word","eight + five = seventeen","l","1791","large","1","F"
"1","word","four + nine = thirteen","a","2016","large","1","T"
"1","digit","3 + 9 = 12","a","1683","large","1","T"
"0","word","three + eight = twelve","a","2126","small","1","F"
"1","digit","2 + 7 = 9","a","1265","small","1","T"
"1","digit","4 + 9 = 13","a","1373","large","1","T"
"1","word","eight + eight = eighteen","l","1669","large","1","F"
"1","word","six + eight = fourteen","a","2836","large","1","T"
"1","digit","2 + 9 = 11","a","1205","small","1","T"
"1","word","two + nine = eleven","a","1646","small","1","T"
"1","digit","7 + 9 = 16","a","2147","large","1","T"
"1","digit","9 + 6 = 11","l","1861","large","1","F"
"1","digit","2 + 3 = 5","a","1426","small","1","T"
"1","digit","6 + 2 = 5","l","1296","small","1","F"
"1","digit","7 + 3 = 12","l","1708","small","1","F"
"1","digit","5 + 5 = 8","l","1253","small","1","F"
"1","digit","4 + 4 = 9","l","1160","small","1","F"
"1","digit","4 + 2 = 5","l","1095","small","1","F"
"0","word","four + three = seven","l","1507","small","1","T"
"0","digit","6 + 9 = 15","l","1248","large","1","T"
"1","word","five + seven = twelve","a","1669","large","1","T"
"1","digit","7 + 2 = 6","l","1175","small","1","F"
"1","word","two + five = seven","a","1431","small","1","T"
"1","digit","6 + 2 = 8","a","1503","small","1","T"
"1","digit","8 + 4 = 12","a","1381","large","1","T"
"1","digit","8 + 7 = 12","l","1508","large","1","F"
"1","word","six + two = eight","a","1437","small","1","T"
"1","word","three + seven = ten","a","2495","small","1","T"
"1","digit","3 + 5 = 8","a","1269","small","1","T"
"0","word","seven + four = eleven","l","2096","large","1","T"
"1","digit","7 + 4 = 11","a","1402","large","1","T"
"1","word","three + two = five","a","1525","small","1","T"
"0","word","three + nine = eleven","a","1752","large","1","F"
"1","word","two + two = five","l","1766","small","1","F"
"1","word","two + seven = eight","l","1910","small","1","F"
"1","digit","2 + 8 = 7","l","1222","small","1","F"
"1","word","five + eight = thirteen","a","2418","large","1","T"
"1","word","seven + seven = fifteen","l","1732","large","1","F"
"1","digit","3 + 3 = 7","l","1147","small","1","F"
"1","word","seven + six = twelve","l","1822","large","1","F"
"1","word","six + five = eleven","a","1688","large","1","T"
"1","digit","3 + 2 = 4","l","1284","small","1","F"
"1","digit","7 + 9 = 13","l","2016","large","1","F"
"1","digit","5 + 4 = 11","l","2373","small","1","F"
"1","word","eight + eight = sixteen","a","1666","large","1","T"
"1","digit","2 + 2 = 4","a","1200","small","1","T"
"1","digit","5 + 8 = 17","l","1490","large","1","F"
"1","digit","8 + 6 = 14","a","1666","large","1","T"
"1","word","four + eight = nine","l","2595","large","1","F"
"1","digit","5 + 5 = 10","a","1255","small","1","T"
"1","word","two + four = nine","l","2475","small","1","F"
"1","digit","4 + 4 = 8","a","1051","small","1","T"
"1","word","two + eight = eleven","l","1578","small","1","F"
"1","word","three + five = twelve","l","1992","small","1","F"
"1","word","eight + three = eleven","a","2381","small","1","T"
"1","digit","7 + 7 = 18","l","966","large","1","F"
"1","digit","8 + 8 = 16","a","1059","large","1","T"
"0","word","eight + nine = seventeen","l","1863","large","1","T"
"1","word","nine + nine = eighteen","a","2989","large","1","T"
"1","digit","2 + 9 = 8","l","2162","small","1","F"
"1","digit","6 + 7 = 14","l","1564","large","1","F"
"0","digit","5 + 7 = 11","a","2025","large","1","F"
"1","digit","3 + 7 = 10","a","1813","small","1","T"
"1","word","five + four = nine","a","1917","small","1","T"
"1","word","eight + six = seventeen","l","2308","large","1","F"
"1","digit","9 + 8 = 17","a","2326","large","1","T"
"1","digit","5 + 2 = 7","a","1309","small","1","T"
"1","word","three + six = seven","l","2840","small","1","F"
"1","digit","4 + 9 = 16","l","1806","large","1","F"
"1","digit","6 + 6 = 15","l","1885","large","1","F"
"1","digit","3 + 9 = 10","l","1852","large","1","F"
"1","word","seven + nine = eighteen","l","2096","large","1","F"
"1","word","six + six = twelve","a","1403","large","1","T"
"1","word","four + nine = sixteen","l","2736","large","1","F"
"1","word","three + three = four","l","3406","small","1","F"
