"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","word","two + four = six","a","2560","small","1","T"
"1","digit","3 + 4 = 7","a","709","small","1","T"
"0","digit","4 + 9 = 13","l","1412","large","1","T"
"1","digit","2 + 9 = 11","a","1774","small","1","T"
"1","digit","6 + 6 = 12","a","774","large","1","T"
"1","digit","7 + 9 = 16","a","935","large","1","T"
"1","word","two + six = five","l","2334","small","1","F"
"1","word","nine + five = eleven","l","2232","large","1","F"
"1","digit","4 + 2 = 6","a","767","small","1","T"
"1","digit","2 + 8 = 10","a","1129","small","1","T"
"1","digit","9 + 8 = 15","l","886","large","1","F"
"1","digit","2 + 3 = 5","a","840","small","1","T"
"1","word","three + four = six","l","1406","small","1","F"
"1","word","five + two = four","l","3222","small","1","F"
"1","word","seven + seven = fourteen","a","1296","large","1","T"
"1","word","nine + six = fifteen","a","1374","large","1","T"
"1","digit","7 + 7 = 14","a","789","large","1","T"
"1","digit","5 + 7 = 12","a","1806","large","1","T"
"1","word","seven + three = fourteen","l","2744","small","1","F"
"1","word","eight + eight = eighteen","l","1396","large","1","F"
"1","digit","8 + 8 = 13","l","1471","large","1","F"
"1","word","two + nine = eleven","a","1327","small","1","T"
"1","word","seven + four = twelve","l","3224","large","1","F"
"1","digit","7 + 3 = 12","l","1326","small","1","F"
"1","word","four + five = thirteen","l","1760","small","1","F"
"1","digit","3 + 3 = 6","a","1024","small","1","T"
"1","digit","7 + 4 = 13","l","2197","large","1","F"
"1","word","four + four = eight","a","1108","small","1","T"
"0","word","two + two = four","l","1447","small","1","T"
"0","digit","3 + 6 = 7","a","1752","small","1","F"
"1","digit","2 + 2 = 6","l","1135","small","1","F"
"1","word","six + four = nine","l","2361","small","1","F"
"1","word","seven + five = fourteen","l","3508","large","1","F"
"1","word","nine + nine = fifteen","l","1548","large","1","F"
"1","word","four + eight = twelve","a","2867","large","1","T"
"1","word","five + three = eight","a","1877","small","1","T"
"1","digit","6 + 7 = 13","a","2420","large","1","T"
"1","digit","3 + 9 = 12","a","956","large","1","T"
"0","word","seven + six = thirteen","l","2151","large","1","T"
"1","digit","7 + 8 = 15","a","2463","large","1","T"
"1","word","seven + nine = sixteen","a","1986","large","1","T"
"1","digit","2 + 5 = 11","l","1351","small","1","F"
"1","word","six + three = nine","a","3230","small","1","T"
"1","word","six + six = nine","l","1151","large","1","F"
"1","word","eight + seven = fifteen","a","2589","large","1","T"
"0","word","eight + nine = sixteen","a","2244","large","1","F"
"1","digit","4 + 8 = 11","l","3538","large","1","F"
"1","digit","4 + 4 = 9","l","2741","small","1","F"
"1","word","three + two = seven","l","4533","small","1","F"
"1","digit","3 + 8 = 10","l","2366","small","1","F"
"1","digit","9 + 6 = 11","l","57526","large","1","F"
"1","word","eight + five = seventeen","l","3859","large","1","F"
"1","word","four + nine = thirteen","a","1163","large","1","T"
"1","word","three + nine = twelve","a","1950","large","1","T"
"1","digit","5 + 5 = 8","l","1037","small","1","F"
"1","word","three + three = six","a","2010","small","1","T"
"1","digit","9 + 5 = 16","l","1760","large","1","F"
"1","digit","5 + 4 = 9","a","1567","small","1","T"
"1","digit","5 + 3 = 4","l","905","small","1","F"
"1","word","six + eight = fourteen","a","3607","large","1","T"
"1","digit","6 + 5 = 14","l","1142","large","1","F"
"1","word","five + five = eight","l","1527","small","1","F"
"1","digit","6 + 2 = 5","l","1007","small","1","F"
"1","digit","9 + 9 = 17","l","935","large","1","F"
"1","word","six + five = ten","l","2244","large","1","F"
"1","word","eight + two = ten","a","1782","small","1","T"
"1","digit","2 + 7 = 9","a","1207","small","1","T"
"1","digit","8 + 6 = 18","l","1760","large","1","F"
"1","word","seven + two = nine","a","1856","small","1","T"
"1","digit","5 + 8 = 13","a","1512","large","1","T"
"1","digit","6 + 4 = 10","a","949","small","1","T"
"0","word","three + eight = twelve","a","2758","small","1","F"
"1","word","two + seven = eight","l","2796","small","1","F"
"1","word","four + four = six","l","1023","small","1","F"
"1","digit","3 + 3 = 7","l","802","small","1","F"
"1","digit","3 + 7 = 10","a","1005","small","1","T"
"1","word","three + six = seven","l","2609","small","1","F"
"1","word","five + five = ten","a","1011","small","1","T"
"1","word","six + two = eight","a","1735","small","1","T"
"1","word","eight + three = eleven","a","2947","small","1","T"
"1","word","five + seven = twelve","a","1598","large","1","T"
"1","word","two + eight = eleven","l","1967","small","1","F"
"1","word","two + five = seven","a","1933","small","1","T"
"1","word","eight + nine = seventeen","a","1749","large","1","T"
"1","digit","6 + 6 = 15","l","910","large","1","F"
"1","digit","5 + 2 = 7","a","877","small","1","T"
"0","digit","9 + 5 = 14","l","1182","large","1","T"
"1","digit","7 + 7 = 18","l","1718","large","1","F"
"1","digit","4 + 9 = 16","l","1526","large","1","F"
"1","word","two + nine = ten","l","2460","small","1","F"
"1","word","three + five = twelve","l","2565","small","1","F"
"1","digit","5 + 4 = 11","l","1403","small","1","F"
"1","word","seven + nine = eighteen","l","2381","large","1","F"
