"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Instructions1","count_Instructions2","count_Instructions3","count_error_feedback","count_experiment","count_faster","count_fixation","count_isi","count_keyboard_response","count_logger","count_new_sketchpad_2","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","psychopy_waitblanking","repeat_cycle","response","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_new_sketchpad_2","response_time","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","response_time_new_sketchpad_2","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Instructions1","time_Instructions2","time_Instructions3","time_error_feedback","time_experiment","time_faster","time_fixation","time_isi","time_keyboard_response","time_logger","time_new_sketchpad_2","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.22033898305085","93.22033898305085","522.4067796610169","522.4067796610169","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","58","0","58","58","58","58","58","0","58","58","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","58","58","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","493","7863","NA","NA","493","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","111304","110242","111405","111899","NA","111301","111405","As Boring or as Not Boring as You Want","55","30822","59","yes","1024"
"93.33333333333333","93.33333333333333","520.5","520.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","59","0","59","59","59","59","59","0","59","59","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","59","59","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","408","7863","NA","NA","408","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","112960","111905","113062","113471","NA","112959","113062","As Boring or as Not Boring as You Want","56","31230","60","yes","1024"
"93.44262295081967","93.44262295081967","520.2786885245902","520.2786885245902","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","60","0","60","60","60","60","60","0","60","60","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","507","7863","NA","NA","507","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","114536","113478","114640","115149","NA","114532","114639","As Boring or as Not Boring as You Want","57","31737","61","yes","1024"
"93.54838709677419","93.54838709677419","520.2741935483871","520.2741935483871","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","61","0","61","61","61","61","61","0","61","61","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","520","7863","NA","NA","520","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","116206","115153","116308","116829","NA","116204","116308","As Boring or as Not Boring as You Want","58","32257","62","yes","1024"
"93.65079365079364","93.65079365079364","519.8095238095239","519.8095238095239","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","62","0","62","62","62","62","62","0","62","62","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","491","7863","NA","NA","491","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","117888","116833","117989","118482","NA","117886","117989","As Boring or as Not Boring as You Want","59","32748","63","yes","1024"
"93.75","93.75","518.40625","518.40625","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","63","0","63","63","63","63","63","0","63","63","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","430","7863","NA","NA","430","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","119557","118488","119658","120089","NA","119555","119658","As Boring or as Not Boring as You Want","60","33178","64","yes","1024"
"93.84615384615384","93.84615384615384","517.3384615384615","517.3384615384615","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","64","0","64","64","64","64","64","0","64","64","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","449","7863","NA","NA","449","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","121149","120094","121250","121700","NA","121147","121250","As Boring or as Not Boring as You Want","61","33627","65","yes","1024"
"93.93939393939394","93.93939393939394","517.8636363636364","517.8636363636364","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","65","0","65","65","65","65","65","0","65","65","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","552","7863","NA","NA","552","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","122773","121705","122874","123427","NA","122771","122874","As Boring or as Not Boring as You Want","62","34179","66","yes","1024"
"94.02985074626865","94.02985074626865","517.3880597014926","517.3880597014926","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","66","0","66","66","66","66","66","0","66","66","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","486","7863","NA","NA","486","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","124501","123432","124602","125090","NA","124499","124602","As Boring or as Not Boring as You Want","63","34665","67","yes","1024"
"94.11764705882354","94.11764705882354","516.7205882352941","516.7205882352941","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","67","0","67","67","67","67","67","0","67","67","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","472","7863","NA","NA","472","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","126153","125094","126255","126728","NA","126151","126255","As Boring or as Not Boring as You Want","64","35137","68","yes","1024"
"94.20289855072464","94.20289855072464","514.9420289855072","514.9420289855072","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","68","0","68","68","68","68","68","0","68","68","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","394","7863","NA","NA","394","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","127798","126733","127899","128294","NA","127794","127899","As Boring or as Not Boring as You Want","65","35531","69","yes","1024"
"94.28571428571429","94.28571428571429","513.1428571428571","513.1428571428571","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","69","0","69","69","69","69","69","0","69","69","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","389","7863","NA","NA","389","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","129367","128299","129469","129860","NA","129363","129467","As Boring or as Not Boring as You Want","66","35920","70","yes","1024"
"94.36619718309859","94.36619718309859","512.2957746478874","512.2957746478874","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","70","0","70","70","70","70","70","0","70","70","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","453","7863","NA","NA","453","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","130923","129864","131027","131481","NA","130921","131026","As Boring or as Not Boring as You Want","67","36373","71","yes","1024"
"94.44444444444444","94.44444444444444","510.84722222222223","510.84722222222223","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","71","0","71","71","71","71","71","0","71","71","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","408","7863","NA","NA","408","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","132556","131490","132661","133071","NA","132554","132661","As Boring or as Not Boring as You Want","68","36781","72","yes","1024"
"94.52054794520548","94.52054794520548","510.94520547945206","510.94520547945206","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","72","0","72","72","72","72","72","0","72","72","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","518","7863","NA","NA","518","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","134148","133078","134249","134769","NA","134146","134249","As Boring or as Not Boring as You Want","69","37299","73","yes","1024"
"94.5945945945946","94.5945945945946","510.6216216216216","510.6216216216216","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","73","0","73","73","73","73","73","0","73","73","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","487","7863","NA","NA","487","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","135831","134775","135933","136421","NA","135828","135933","As Boring or as Not Boring as You Want","70","37786","74","yes","1024"
"94.66666666666667","94.66666666666667","510.8666666666667","510.8666666666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","74","0","74","74","74","74","74","0","74","74","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","529","7863","NA","NA","529","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","137483","136426","137586","138116","NA","137480","137586","As Boring or as Not Boring as You Want","71","38315","75","yes","1024"
"94.73684210526316","94.73684210526316","510.0394736842105","510.0394736842105","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","75","0","75","75","75","75","75","0","75","75","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","448","7863","NA","NA","448","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","139190","138121","139291","139741","NA","139188","139291","As Boring or as Not Boring as You Want","72","38763","76","yes","1024"
"94.8051948051948","94.8051948051948","508.09090909090907","508.09090909090907","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","76","0","76","76","76","76","76","0","76","76","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","360","7863","NA","NA","360","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","140808","139750","140910","141272","NA","140805","140909","As Boring or as Not Boring as You Want","73","39123","77","yes","1024"
"94.87179487179488","94.87179487179488","508.1923076923077","508.1923076923077","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","77","0","77","77","77","77","77","0","77","77","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","516","7863","NA","NA","516","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","142334","141276","142435","142953","NA","142330","142435","As Boring or as Not Boring as You Want","74","39639","78","yes","1024"
"94.9367088607595","94.9367088607595","507.1012658227848","507.1012658227848","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","78","0","78","78","78","78","78","0","78","78","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","422","7863","NA","NA","422","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","144021","142962","144122","144545","NA","144019","144122","As Boring or as Not Boring as You Want","75","40061","79","yes","1024"
"95","95","505.6125","505.6125","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","79","0","79","79","79","79","79","0","79","79","Tue Sep 13 18:12:07 2022","1500","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","388","7863","NA","NA","388","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","NA","NA","3250","NA","NA","106428","3248","NA","145611","144550","145712","146101","NA","145607","145712","As Boring or as Not Boring as You Want","76","40449","80","yes","1024"
"93.82716049382717","93.82716049382717","506.037037037037","506.037037037037","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","0","0","80","0","80","80","80","80","80","0","80","80","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","540","7863","4963","NA","540","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","106428","3248","NA","152140","146115","152244","152785","NA","152139","152244","As Boring or as Not Boring as You Want","76","40989","81","yes","1024"
"93.90243902439025","93.90243902439025","505.6707317073171","505.6707317073171","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","81","0","81","81","81","81","81","0","81","81","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","476","7863","4963","NA","476","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","152796","3248","NA","154366","153297","154467","154945","NA","154364","154467","As Boring or as Not Boring as You Want","77","41465","82","yes","1024"
"93.97590361445783","93.97590361445783","503.8192771084337","503.8192771084337","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","82","0","82","82","82","82","82","0","82","82","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","352","7863","4963","NA","352","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","152796","3248","NA","156010","154955","156112","156466","NA","156009","156112","As Boring or as Not Boring as You Want","78","41817","83","yes","1024"
"92.85714285714286","92.85714285714286","502.0357142857143","502.0357142857143","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","0","0","83","0","83","83","83","83","83","0","83","83","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","354","7863","4963","NA","354","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","152796","3248","NA","157535","156475","157636","157992","NA","157532","157636","As Boring or as Not Boring as You Want","78","42171","84","yes","1024"
"92.94117647058823","92.94117647058823","503.45882352941175","503.45882352941175","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","84","0","84","84","84","84","84","0","84","84","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","623","7863","4963","NA","623","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","158001","3248","NA","159574","158502","159675","160299","NA","159573","159675","As Boring or as Not Boring as You Want","79","42794","85","yes","1024"
"93.02325581395348","93.02325581395348","501.8953488372093","501.8953488372093","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","85","0","85","85","85","85","85","0","85","85","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","369","7863","4963","NA","369","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","158001","3248","160314","161875","160817","161977","162347","NA","161874","161977","As Boring or as Not Boring as You Want","80","43163","86","yes","1024"
"93.10344827586206","93.10344827586206","499.4942528735632","499.4942528735632","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","86","0","86","86","86","86","86","0","86","86","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","293","7863","4963","NA","293","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","158001","3248","160314","163410","162352","163515","163810","NA","163406","163514","As Boring or as Not Boring as You Want","81","43456","87","yes","1024"
"92.04545454545455","92.04545454545455","497.15909090909093","497.15909090909093","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","0","0","87","0","87","87","87","87","87","0","87","87","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","294","7863","4963","NA","294","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","158001","3248","160314","164873","163816","164978","165274","NA","164872","164978","As Boring or as Not Boring as You Want","81","43750","88","yes","1024"
"91.01123595505618","91.01123595505618","495.4269662921348","495.4269662921348","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","0","0","0","88","0","88","88","88","88","88","0","88","88","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","343","7863","4963","NA","343","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","11115","152099","NA","3250","147134","NA","165293","3248","160314","166848","165794","166949","167294","NA","166847","166949","As Boring or as Not Boring as You Want","81","44093","89","yes","1024"
"91.11111111111111","91.11111111111111","495.25555555555553","495.25555555555553","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","89","0","89","89","89","89","89","0","89","89","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","480","7863","4963","NA","480","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","167303","3248","160314","168859","167804","168960","169442","NA","168857","168960","As Boring or as Not Boring as You Want","82","44573","90","yes","1024"
"91.20879120879121","91.20879120879121","494.24175824175825","494.24175824175825","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","90","0","90","90","90","90","90","0","90","90","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","403","7863","4963","NA","403","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","11115","152099","NA","3250","147134","NA","167303","3248","160314","170506","169451","170611","171015","NA","170505","170610","As Boring or as Not Boring as You Want","83","44976","91","yes","1024"
"91.30434782608695","91.30434782608695","493.42391304347825","493.42391304347825","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","91","0","91","91","91","91","91","0","91","91","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","s","NA","s","NA","419","7863","4963","NA","419","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","11115","152099","NA","3250","147134","NA","167303","3248","160314","172078","171019","172181","172601","NA","172075","172181","As Boring or as Not Boring as You Want","84","45395","92","yes","1024"
"91.39784946236558","91.39784946236558","493.38709677419354","493.38709677419354","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","92","0","92","92","92","92","92","0","92","92","Tue Sep 13 18:12:07 2022","600","The main experiment item","yes","lab 2.1.osexp","C:\Users\Owner\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:\Users\Owner\Downloads\defaultlog.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","s","NA","h","NA","490","7863","4963","NA","490","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","11115","152099","NA","3250","147134","NA","167303","3248","160314","173679","172610","173780","174272","NA","173678","173780","As Boring or as Not Boring as You Want","85","45885","93","yes","1024"
