"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_isi","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_isi","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","0","1500","1500","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","0","0","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","None","NA","h","NA","NA","None","1500","NA","136090","NA","NA","1500","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","137032","NA","NA","NA","927","NA","NA","137064","939","NA","NA","NA","137172","138672","137060","137171","Flanker Task","0","1500","1","yes","1024"
"50","50","1299","1299","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","1","0","1","0","1","0","0","0","1","1","1","1","1","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","1","1","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","1098","NA","136090","NA","NA","1098","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","137032","NA","NA","138678","927","NA","NA","140263","939","NA","NA","139191","140370","141475","140256","140370","Flanker Task","1","2598","2","yes","1024"
"66.66666666666667","66.66666666666667","1112","1112","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","2","0","2","0","2","0","0","0","2","2","2","2","2","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","2","2","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","738","NA","136090","NA","NA","738","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","137032","NA","NA","138678","927","NA","NA","142548","939","NA","NA","141481","142656","143395","142541","142656","Flanker Task","2","3336","3","yes","1024"
"75","75","982.75","982.75","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","3","0","3","0","3","0","0","0","3","3","3","3","3","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","3","3","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","595","NA","136090","NA","NA","595","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","137032","NA","NA","138678","927","NA","NA","144471","939","NA","NA","143400","144579","145175","144465","144579","Flanker Task","3","3931","4","yes","1024"
"80","80","949.4","949.4","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","4","0","4","0","4","0","0","0","4","4","4","4","4","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","4","4","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","816","NA","136090","NA","NA","816","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","137032","NA","NA","138678","927","NA","NA","146244","939","NA","NA","145180","146353","147169","146238","146353","Flanker Task","4","4747","5","yes","1024"
"83.33333333333333","83.33333333333333","888.1666666666666","888.1666666666666","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","5","0","5","0","5","0","0","0","5","5","5","5","5","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","5","5","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","582","NA","136090","NA","NA","582","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","137032","NA","NA","138678","927","NA","NA","148237","939","NA","NA","147174","148345","148928","148231","148345","Flanker Task","5","5329","6","yes","1024"
"85.71428571428571","85.71428571428571","882.8571428571429","882.8571428571429","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","6","0","6","0","6","0","0","0","6","6","6","6","6","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","6","6","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","851","NA","136090","NA","NA","851","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","137032","NA","NA","138678","927","NA","NA","149994","939","NA","NA","148933","150103","150955","149988","150103","Flanker Task","6","6180","7","yes","1024"
"87.5","87.5","855.5","855.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","7","0","7","0","7","0","0","0","7","7","7","7","7","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","7","7","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","664","NA","136090","NA","NA","664","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","137032","NA","NA","138678","927","NA","NA","152022","939","NA","NA","150960","152131","152795","152016","152131","Flanker Task","7","6844","8","yes","1024"
"88.88888888888889","88.88888888888889","851.8888888888889","851.8888888888889","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","8","0","8","0","8","0","0","0","8","8","8","8","8","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","8","8","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","823","NA","136090","NA","NA","823","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","137032","NA","NA","138678","927","NA","NA","153865","939","NA","NA","152801","153973","154797","153858","153973","Flanker Task","8","7667","9","yes","1024"
"90","90","822.2","822.2","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","9","0","9","0","9","0","0","0","9","9","9","9","9","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","9","9","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","555","NA","136090","NA","NA","555","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","137032","NA","NA","138678","927","NA","NA","155863","939","NA","NA","154802","155972","156527","155856","155972","Flanker Task","9","8222","10","yes","1024"
"90.9090909090909","90.9090909090909","803","803","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","10","0","10","0","10","0","0","0","10","10","10","10","10","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","611","NA","136090","NA","NA","611","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","137032","NA","NA","138678","927","NA","NA","157595","939","NA","NA","156532","157704","158316","157589","157704","Flanker Task","10","8833","11","yes","1024"
"91.66666666666667","91.66666666666667","785.6666666666666","785.6666666666666","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","11","0","11","0","11","0","0","0","11","11","11","11","11","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","595","NA","136090","NA","NA","595","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","137032","NA","NA","138678","927","NA","NA","159383","939","NA","NA","158321","159492","160088","159376","159492","Flanker Task","11","9428","12","yes","1024"
"92.3076923076923","92.3076923076923","775.5384615384615","775.5384615384615","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","12","0","12","0","12","0","0","0","12","12","12","12","12","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","12","12","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","654","NA","136090","NA","NA","654","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","137032","NA","NA","138678","927","NA","NA","161155","939","NA","NA","160093","161264","161918","161149","161263","Flanker Task","12","10082","13","yes","1024"
"92.85714285714286","92.85714285714286","767.5714285714286","767.5714285714286","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","13","0","13","0","13","0","0","0","13","13","13","13","13","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","13","13","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","664","NA","136090","NA","NA","664","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","137032","NA","NA","138678","927","NA","NA","162989","939","NA","NA","161923","163098","163763","162983","163098","Flanker Task","13","10746","14","yes","1024"
"93.33333333333333","93.33333333333333","752.8666666666667","752.8666666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","14","0","14","0","14","0","0","0","14","14","14","14","14","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","14","14","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","547","NA","136090","NA","NA","547","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","137032","NA","NA","138678","927","NA","NA","164828","939","NA","NA","163768","164937","165485","164822","164937","Flanker Task","14","11293","15","yes","1024"
"93.75","93.75","749.625","749.625","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","15","0","15","0","15","0","0","0","15","15","15","15","15","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","15","15","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","701","NA","136090","NA","NA","701","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","137032","NA","NA","138678","927","NA","NA","166548","939","NA","NA","165490","166657","167359","166542","166657","Flanker Task","15","11994","16","yes","1024"
"94.11764705882354","94.11764705882354","740.5294117647059","740.5294117647059","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","16","0","16","0","16","0","0","0","16","16","16","16","16","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","16","16","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","595","NA","136090","NA","NA","595","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","137032","NA","NA","138678","927","NA","NA","168426","939","NA","NA","167364","168535","169131","168420","168535","Flanker Task","16","12589","17","yes","1024"
"94.44444444444444","94.44444444444444","739.8333333333334","739.8333333333334","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","17","0","17","0","17","0","0","0","17","17","17","17","17","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","17","17","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","728","NA","136090","NA","NA","728","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","137032","NA","NA","138678","927","NA","NA","170198","939","NA","NA","169136","170306","171035","170192","170306","Flanker Task","17","13317","18","yes","1024"
"94.73684210526316","94.73684210526316","732.6315789473684","732.6315789473684","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","18","0","18","0","18","0","0","0","18","18","18","18","18","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","18","18","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","603","NA","136090","NA","NA","603","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","137032","NA","NA","138678","927","NA","NA","172101","939","NA","NA","171040","172210","172814","172095","172210","Flanker Task","18","13920","19","yes","1024"
"95","95","731.9","731.9","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","19","0","19","0","19","0","0","0","19","19","19","19","19","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","19","19","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","718","NA","136090","NA","NA","718","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","137032","NA","NA","138678","927","NA","NA","173881","939","NA","NA","172819","173989","174708","173874","173989","Flanker Task","19","14638","20","yes","1024"
"95.23809523809524","95.23809523809524","723.1428571428571","723.1428571428571","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","20","0","20","0","20","0","0","0","20","20","20","20","20","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","20","20","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","548","NA","136090","NA","NA","548","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","137032","NA","NA","138678","927","NA","NA","175779","939","NA","NA","174713","175887","176436","175774","175887","Flanker Task","20","15186","21","yes","1024"
"95.45454545454545","95.45454545454545","716.4090909090909","716.4090909090909","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","21","0","21","0","21","0","0","0","21","21","21","21","21","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","21","21","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","575","NA","136090","NA","NA","575","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","137032","NA","NA","138678","927","NA","NA","177502","939","NA","NA","176441","177611","178187","177496","177611","Flanker Task","21","15761","22","yes","1024"
"95.65217391304348","95.65217391304348","716.4782608695652","716.4782608695652","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","22","0","22","0","22","0","0","0","22","22","22","22","22","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","22","22","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","718","NA","136090","NA","NA","718","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","137032","NA","NA","138678","927","NA","NA","179255","939","NA","NA","178192","179364","180083","179249","179364","Flanker Task","22","16479","23","yes","1024"
"95.83333333333333","95.83333333333333","717.3333333333334","717.3333333333334","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","23","0","23","0","23","0","0","0","23","23","23","23","23","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","23","23","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","737","NA","136090","NA","NA","737","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","137032","NA","NA","138678","927","NA","NA","181150","939","NA","NA","180088","181259","181997","181144","181258","Flanker Task","23","17216","24","yes","1024"
"96","96","715.08","715.08","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","24","0","24","0","24","0","0","0","24","24","24","24","24","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","24","24","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","661","NA","136090","NA","NA","661","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","137032","NA","NA","138678","927","NA","NA","183065","939","NA","NA","182002","183174","183836","183059","183174","Flanker Task","24","17877","25","yes","1024"
"96.15384615384616","96.15384615384616","713.3461538461538","713.3461538461538","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","25","0","25","0","25","0","0","0","25","25","25","25","25","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","25","25","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","670","NA","136090","NA","NA","670","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","137032","NA","NA","138678","927","NA","NA","184902","939","NA","NA","183841","185011","185682","184896","185011","Flanker Task","25","18547","26","yes","1024"
"96.29629629629629","96.29629629629629","711.0370370370371","711.0370370370371","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","26","0","26","0","26","0","0","0","26","26","26","26","26","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","26","26","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","651","NA","136090","NA","NA","651","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","137032","NA","NA","138678","927","NA","NA","186748","939","NA","NA","185687","186857","187509","186742","186856","Flanker Task","26","19198","27","yes","1024"
"96.42857142857143","96.42857142857143","706.1428571428571","706.1428571428571","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","27","0","27","0","27","0","0","0","27","27","27","27","27","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","27","27","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","574","NA","136090","NA","NA","574","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","137032","NA","NA","138678","927","NA","NA","188569","939","NA","NA","187514","188677","189252","188563","188677","Flanker Task","27","19772","28","yes","1024"
"96.55172413793103","96.55172413793103","708.551724137931","708.551724137931","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","28","0","28","0","28","0","0","0","28","28","28","28","28","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","28","28","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","776","NA","136090","NA","NA","776","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","137032","NA","NA","138678","927","NA","NA","190318","939","NA","NA","189257","190426","191202","190312","190426","Flanker Task","28","20548","29","yes","1024"
"96.66666666666667","96.66666666666667","704.2666666666667","704.2666666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","29","0","29","0","29","0","0","0","29","29","29","29","29","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","29","29","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","580","NA","136090","NA","NA","580","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","137032","NA","NA","138678","927","NA","NA","192271","939","NA","NA","191207","192380","192961","192265","192380","Flanker Task","29","21128","30","yes","1024"
"96.7741935483871","96.7741935483871","697.4516129032259","697.4516129032259","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","30","0","30","0","30","0","0","0","30","30","30","30","30","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","493","NA","136090","NA","NA","493","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","137032","NA","NA","138678","927","NA","NA","194029","939","NA","NA","192966","194138","194632","194023","194137","Flanker Task","30","21621","31","yes","1024"
"96.875","96.875","692.5625","692.5625","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","31","0","31","0","31","0","0","0","31","31","31","31","31","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","541","NA","136090","NA","NA","541","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","137032","NA","NA","138678","927","NA","NA","195697","939","NA","NA","194637","195806","196348","195691","195806","Flanker Task","31","22162","32","yes","1024"
"96.96969696969697","96.96969696969697","690.4242424242424","690.4242424242424","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","32","0","32","0","32","0","0","0","32","32","32","32","32","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","32","32","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","622","NA","136090","NA","NA","622","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","137032","NA","NA","138678","927","NA","NA","197415","939","NA","NA","196353","197524","198147","197409","197524","Flanker Task","32","22784","33","yes","1024"
"97.05882352941177","97.05882352941177","691.9117647058823","691.9117647058823","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","33","0","33","0","33","0","0","0","33","33","33","33","33","Sun Sep 25 17:27:14 2022","1500","The main experiment item","yes","FlankerTask.osexp","/Users/keelyn/Library/CloudStorage/OneDrive-Personal","no","mono","no","18","no","white","no","yes","768","legacy","33","33","/Users/keelyn/Library/CloudStorage/OneDrive-Personal/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","741","NA","136090","NA","NA","741","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","137032","NA","NA","138678","927","NA","NA","199214","939","NA","NA","198152","199323","200065","199208","199323","Flanker Task","33","23525","34","yes","1024"
