"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Intructions1","correct_KeyboardResponse","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_Instruction3","count_Instructions2","count_Intructions1","count_KeyboardResponse","count_Logger","count_Sequence","count_Stimulus","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction3","response_Instructions2","response_Intructions1","response_KeyboardResponse","response_time","response_time_Finish","response_time_Instruction3","response_time_Instructions2","response_time_Intructions1","response_time_KeyboardResponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_Instruction3","time_Instructions2","time_Intructions1","time_KeyboardResponse","time_Logger","time_Sequence","time_Stimulus","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.16129032258064","95.16129032258064","485.258064516129","485.258064516129","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","61","61","0","61","61","0","0","0","61","61","61","61","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","61","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","416","NA","NA","NA","1769","416","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5713","NA","NA","101817","NA","NA","108456","107400","NA","NA","3938","108560","108977","108452","108560","3927","Lab 2.1: Flanker Task","59","30086","62","yes","1024"
"95.23809523809524","95.23809523809524","485.44444444444446","485.44444444444446","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","62","62","0","62","62","0","0","0","62","62","62","62","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","62","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","497","NA","NA","NA","1769","497","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5713","NA","NA","101817","NA","NA","110043","108988","NA","NA","3938","110147","110645","110039","110147","3927","Lab 2.1: Flanker Task","60","30583","63","yes","1024"
"95.3125","95.3125","484.578125","484.578125","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","63","63","0","63","63","0","0","0","63","63","63","63","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","63","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","430","NA","NA","NA","1769","430","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","5713","NA","NA","101817","NA","NA","111713","110656","NA","NA","3938","111817","112248","111708","111817","3927","Lab 2.1: Flanker Task","61","31013","64","yes","1024"
"95.38461538461539","95.38461538461539","485.66153846153844","485.66153846153844","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","64","64","0","64","64","0","0","0","64","64","64","64","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","64","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","555","NA","NA","NA","1769","555","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5713","NA","NA","101817","NA","NA","113316","112260","NA","NA","3938","113420","113976","113311","113420","3927","Lab 2.1: Flanker Task","62","31568","65","yes","1024"
"95.45454545454545","95.45454545454545","486.92424242424244","486.92424242424244","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","65","65","0","65","65","0","0","0","65","65","65","65","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","65","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","569","NA","NA","NA","1769","569","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5713","NA","NA","101817","NA","NA","115045","113987","NA","NA","3938","115149","115719","115041","115149","3927","Lab 2.1: Flanker Task","63","32137","66","yes","1024"
"95.5223880597015","95.5223880597015","486.53731343283584","486.53731343283584","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","66","66","0","66","66","0","0","0","66","66","66","66","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","66","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","461","NA","NA","NA","1769","461","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5713","NA","NA","101817","NA","NA","116786","115729","NA","NA","3938","116890","117352","116781","116890","3927","Lab 2.1: Flanker Task","64","32598","67","yes","1024"
"95.58823529411765","95.58823529411765","485.8970588235294","485.8970588235294","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","67","67","0","67","67","0","0","0","67","67","67","67","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","67","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","443","NA","NA","NA","1769","443","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","5713","NA","NA","101817","NA","NA","118419","117363","NA","NA","3938","118523","118967","118414","118523","3927","Lab 2.1: Flanker Task","65","33041","68","yes","1024"
"95.65217391304348","95.65217391304348","485.39130434782606","485.39130434782606","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","68","68","0","68","68","0","0","0","68","68","68","68","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","68","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","451","NA","NA","NA","1769","451","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","5713","NA","NA","101817","NA","NA","120035","118978","NA","NA","3938","120139","120591","120030","120139","3927","Lab 2.1: Flanker Task","66","33492","69","yes","1024"
"95.71428571428571","95.71428571428571","484.6","484.6","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","69","69","0","69","69","0","0","0","69","69","69","69","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","69","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","430","NA","NA","NA","1769","430","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","5713","NA","NA","101817","NA","NA","121659","120603","NA","NA","3938","121763","122194","121655","121763","3927","Lab 2.1: Flanker Task","67","33922","70","yes","1024"
"95.77464788732394","95.77464788732394","484.46478873239437","484.46478873239437","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","70","70","0","70","70","0","0","0","70","70","70","70","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","70","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","475","NA","NA","NA","1769","475","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5713","NA","NA","101817","NA","NA","123262","122205","NA","NA","3938","123366","123842","123257","123366","3927","Lab 2.1: Flanker Task","68","34397","71","yes","1024"
"95.83333333333333","95.83333333333333","484.4166666666667","484.4166666666667","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","71","71","0","71","71","0","0","0","71","71","71","71","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","71","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","481","NA","NA","NA","1769","481","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5713","NA","NA","101817","NA","NA","124907","123851","NA","NA","3938","125012","125494","124903","125012","3927","Lab 2.1: Flanker Task","69","34878","72","yes","1024"
"95.89041095890411","95.89041095890411","484.5753424657534","484.5753424657534","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","72","72","0","72","72","0","0","0","72","72","72","72","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","72","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","496","NA","NA","NA","1769","496","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5713","NA","NA","101817","NA","NA","126562","125506","NA","NA","3938","126666","127163","126558","126666","3927","Lab 2.1: Flanker Task","70","35374","73","yes","1024"
"95.94594594594595","95.94594594594595","484.8918918918919","484.8918918918919","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","73","73","0","73","73","0","0","0","73","73","73","73","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","73","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","508","NA","NA","NA","1769","508","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5713","NA","NA","101817","NA","NA","128228","127173","NA","NA","3938","128333","128842","128224","128333","3927","Lab 2.1: Flanker Task","71","35882","74","yes","1024"
"96","96","483.7866666666667","483.7866666666667","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","74","74","0","74","74","0","0","0","74","74","74","74","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","74","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","402","NA","NA","NA","1769","402","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5713","NA","NA","101817","NA","NA","129908","128853","NA","NA","3938","130012","130415","129904","130012","3927","Lab 2.1: Flanker Task","72","36284","75","yes","1024"
"96.05263157894737","96.05263157894737","483.86842105263156","483.86842105263156","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","75","75","0","75","75","0","0","0","75","75","75","75","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","75","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","490","NA","NA","NA","1769","490","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5713","NA","NA","101817","NA","NA","131481","130425","NA","NA","3938","131585","132076","131476","131585","3927","Lab 2.1: Flanker Task","73","36774","76","yes","1024"
"96.1038961038961","96.1038961038961","486.7792207792208","486.7792207792208","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","76","76","0","76","76","0","0","0","76","76","76","76","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","76","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","708","NA","NA","NA","1769","708","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5713","NA","NA","101817","NA","NA","133142","132086","NA","NA","3938","133246","133955","133138","133246","3927","Lab 2.1: Flanker Task","74","37482","77","yes","1024"
"96.15384615384616","96.15384615384616","486.70512820512823","486.70512820512823","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","77","77","0","77","77","0","0","0","77","77","77","77","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","77","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","481","NA","NA","NA","1769","481","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","5713","NA","NA","101817","NA","NA","135022","133966","NA","NA","3938","135126","135608","135018","135126","3927","Lab 2.1: Flanker Task","75","37963","78","yes","1024"
"96.20253164556962","96.20253164556962","485.27848101265823","485.27848101265823","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","78","78","0","78","78","0","0","0","78","78","78","78","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","78","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","374","NA","NA","NA","1769","374","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","5713","NA","NA","101817","NA","NA","136675","135619","NA","NA","3938","136779","137155","136671","136779","3927","Lab 2.1: Flanker Task","76","38337","79","yes","1024"
"96.25","96.25","485.75","485.75","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","79","79","0","79","79","0","0","0","79","79","79","79","0","Fri Sep 16 15:59:59 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","523","NA","NA","NA","1769","523","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5713","NA","NA","101817","NA","NA","138222","137165","NA","NA","3938","138326","138850","138217","138326","3927","Lab 2.1: Flanker Task","77","38860","80","yes","1024"
"96.29629629629629","96.29629629629629","485.679012345679","485.679012345679","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","80","80","0","80","80","0","0","0","80","80","80","80","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","s","s","h","480","NA","NA","18067","1769","480","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5713","157956","NA","101817","NA","NA","157996","138862","NA","139888","3938","158100","158581","157991","158100","3927","Lab 2.1: Flanker Task","78","39340","81","yes","1024"
"96.34146341463415","96.34146341463415","485.0243902439024","485.0243902439024","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","81","81","0","81","81","0","0","0","81","81","81","81","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","s","s","s","432","NA","NA","18067","1769","432","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5713","157956","NA","101817","NA","NA","159648","158592","NA","139888","3938","159752","160185","159644","159752","3927","Lab 2.1: Flanker Task","79","39772","82","yes","1024"
"96.3855421686747","96.3855421686747","483.8313253012048","483.8313253012048","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","82","82","0","82","82","0","0","0","82","82","82","82","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","s","s","h","386","NA","NA","18067","1769","386","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5713","157956","NA","101817","NA","NA","161253","160196","NA","139888","3938","161357","161744","161248","161357","3927","Lab 2.1: Flanker Task","80","40158","83","yes","1024"
"96.42857142857143","96.42857142857143","483.85714285714283","483.85714285714283","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","83","83","0","83","83","0","0","0","83","83","83","83","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","s","s","s","486","NA","NA","18067","1769","486","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5713","157956","NA","101817","NA","NA","162812","161754","NA","139888","3938","162916","163403","162807","162916","3927","Lab 2.1: Flanker Task","81","40644","84","yes","1024"
"96.47058823529412","96.47058823529412","482.91764705882355","482.91764705882355","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","84","84","0","84","84","0","0","0","84","84","84","84","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","s","s","s","404","NA","NA","18067","1769","404","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5713","157956","NA","101817","NA","NA","164469","163413","NA","139888","3938","164573","164978","164464","164573","3927","Lab 2.1: Flanker Task","82","41048","85","yes","1024"
"96.51162790697674","96.51162790697674","482.1860465116279","482.1860465116279","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","85","85","0","85","85","0","0","0","85","85","85","85","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","s","s","h","420","NA","NA","18067","1769","420","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5713","157956","NA","101817","NA","NA","166046","164989","NA","139888","3938","166150","166571","166041","166150","3927","Lab 2.1: Flanker Task","83","41468","86","yes","1024"
"96.55172413793103","96.55172413793103","481.7471264367816","481.7471264367816","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","86","86","0","86","86","0","0","0","86","86","86","86","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","s","s","s","444","NA","NA","18067","1769","444","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5713","157956","NA","101817","NA","NA","167638","166581","NA","139888","3938","167742","168187","167634","167742","3927","Lab 2.1: Flanker Task","84","41912","87","yes","1024"
"96.5909090909091","96.5909090909091","480.3068181818182","480.3068181818182","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","87","87","0","87","87","0","0","0","87","87","87","87","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","s","s","s","355","NA","NA","18067","1769","355","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5713","157956","NA","101817","NA","NA","169254","168197","NA","139888","3938","169358","169714","169249","169358","3927","Lab 2.1: Flanker Task","85","42267","88","yes","1024"
"96.62921348314607","96.62921348314607","479.34831460674155","479.34831460674155","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","88","88","0","88","88","0","0","0","88","88","88","88","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","s","s","h","395","NA","NA","18067","1769","395","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5713","157956","NA","101817","NA","NA","170783","169726","NA","139888","3938","170887","171284","170778","170887","3927","Lab 2.1: Flanker Task","86","42662","89","yes","1024"
"96.66666666666667","96.66666666666667","478.73333333333335","478.73333333333335","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","89","89","0","89","89","0","0","0","89","89","89","89","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","s","s","s","424","NA","NA","18067","1769","424","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5713","157956","NA","101817","NA","NA","172345","171290","NA","139888","3938","172450","172876","172341","172450","3927","Lab 2.1: Flanker Task","87","43086","90","yes","1024"
"96.7032967032967","96.7032967032967","478.4065934065934","478.4065934065934","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","90","90","0","90","90","0","0","0","90","90","90","90","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","s","s","s","449","NA","NA","18067","1769","449","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","5713","157956","NA","101817","NA","NA","173942","172886","NA","139888","3938","174046","174497","173938","174046","3927","Lab 2.1: Flanker Task","88","43535","91","yes","1024"
"96.73913043478261","96.73913043478261","478.67391304347825","478.67391304347825","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","91","91","0","91","91","0","0","0","91","91","91","91","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","s","s","h","503","NA","NA","18067","1769","503","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5713","157956","NA","101817","NA","NA","175562","174507","NA","139888","3938","175666","176170","175558","175666","3927","Lab 2.1: Flanker Task","89","44038","92","yes","1024"
"96.7741935483871","96.7741935483871","478.5698924731183","478.5698924731183","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","92","92","0","92","92","0","0","0","92","92","92","92","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","s","s","h","469","NA","NA","18067","1769","469","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","5713","157956","NA","101817","NA","NA","177238","176182","NA","139888","3938","177342","177813","177233","177342","3927","Lab 2.1: Flanker Task","90","44507","93","yes","1024"
"96.80851063829788","96.80851063829788","478.28723404255317","478.28723404255317","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","93","93","0","93","93","0","0","0","93","93","93","93","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","s","s","h","452","NA","NA","18067","1769","452","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","5713","157956","NA","101817","NA","NA","178887","177823","NA","139888","3938","178991","179445","178882","178991","3927","Lab 2.1: Flanker Task","91","44959","94","yes","1024"
"96.84210526315789","96.84210526315789","478.13684210526316","478.13684210526316","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","94","94","0","94","94","0","0","0","94","94","94","94","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","s","s","s","464","NA","NA","18067","1769","464","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5713","157956","NA","101817","NA","NA","180508","179452","NA","139888","3938","180612","181077","180503","180612","3927","Lab 2.1: Flanker Task","92","45423","95","yes","1024"
"96.875","96.875","477.5208333333333","477.5208333333333","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","95","95","0","95","95","0","0","0","95","95","95","95","0","Fri Sep 16 15:59:59 2022","600","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","79","/Users/alexisparrish/Desktop/ap-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","s","s","s","419","NA","NA","18067","1769","419","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","5713","157956","NA","101817","NA","NA","182144","181088","NA","139888","3938","182248","182668","182140","182248","3927","Lab 2.1: Flanker Task","93","45842","96","yes","1024"
