"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Instructions1","count_Instructions2","count_Instructions3","count_error_feedback","count_experiment","count_faster","count_fixation","count_isi","count_keyboard_response","count_logger","count_new_sketchpad_2","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","psychopy_waitblanking","repeat_cycle","response","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_new_sketchpad_2","response_time","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","response_time_new_sketchpad_2","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Instructions1","time_Instructions2","time_Instructions3","time_error_feedback","time_experiment","time_faster","time_fixation","time_isi","time_keyboard_response","time_logger","time_new_sketchpad_2","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","459.3636363636364","459.3636363636364","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","10","0","10","10","10","10","10","0","10","10","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","535","1855","NA","NA","535","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","20279","19225","20381","20916","NA","20277","20381","Lab 2.1","11","5053","11","yes","1024"
"100","100","456.9166666666667","456.9166666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","11","0","11","11","11","11","11","0","11","11","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","430","1855","NA","NA","430","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","21977","20920","22078","22509","NA","21975","22078","Lab 2.1","12","5483","12","yes","1024"
"100","100","464.61538461538464","464.61538461538464","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","12","0","12","12","12","12","12","0","12","12","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","h","NA","NA","h","NA","557","1855","NA","NA","557","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","23568","22512","23670","24227","NA","23564","23670","Lab 2.1","13","6040","13","yes","1024"
"100","100","464.35714285714283","464.35714285714283","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","13","0","13","13","13","13","13","0","13","13","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","461","1855","NA","NA","461","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","25286","24231","25388","25850","NA","25283","25388","Lab 2.1","14","6501","14","yes","1024"
"100","100","461.06666666666666","461.06666666666666","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","14","0","14","14","14","14","14","0","14","14","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","h","NA","NA","h","NA","415","1855","NA","NA","415","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","26910","25854","27013","27428","NA","26907","27013","Lab 2.1","15","6916","15","yes","1024"
"100","100","461.6875","461.6875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","15","0","15","15","15","15","15","0","15","15","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","471","1855","NA","NA","471","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","28493","27433","28595","29067","NA","28490","28595","Lab 2.1","16","7387","16","yes","1024"
"100","100","460.7647058823529","460.7647058823529","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","16","0","16","16","16","16","16","0","16","16","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","h","NA","NA","h","NA","446","1855","NA","NA","446","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","30126","29071","30229","30676","NA","30123","30227","Lab 2.1","17","7833","17","yes","1024"
"100","100","454.44444444444446","454.44444444444446","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","17","0","17","17","17","17","17","0","17","17","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","347","1855","NA","NA","347","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","31737","30681","31840","32188","NA","31732","31840","Lab 2.1","18","8180","18","yes","1024"
"100","100","454.7368421052632","454.7368421052632","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","18","0","18","18","18","18","18","0","18","18","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","460","1855","NA","NA","460","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","33246","32192","33347","33808","NA","33243","33347","Lab 2.1","19","8640","19","yes","1024"
"100","100","451.75","451.75","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","19","0","19","19","19","19","19","0","19","19","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","395","1855","NA","NA","395","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","34867","33813","34968","35364","NA","34863","34968","Lab 2.1","20","9035","20","yes","1024"
"100","100","452.8095238095238","452.8095238095238","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","20","0","20","20","20","20","20","0","20","20","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","474","1855","NA","NA","474","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","36422","35369","36525","37000","NA","36419","36524","Lab 2.1","21","9509","21","yes","1024"
"100","100","448.95454545454544","448.95454545454544","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","21","0","21","21","21","21","21","0","21","21","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","h","NA","NA","h","NA","368","1855","NA","NA","368","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","38058","37004","38160","38529","NA","38055","38160","Lab 2.1","22","9877","22","yes","1024"
"100","100","446.3478260869565","446.3478260869565","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","22","0","22","22","22","22","22","0","22","22","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","389","1855","NA","NA","389","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","39587","38533","39689","40079","NA","39583","39689","Lab 2.1","23","10266","23","yes","1024"
"95.83333333333333","95.83333333333333","444.4583333333333","444.4583333333333","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","0","0","23","0","23","23","23","23","23","0","23","23","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","401","1855","NA","NA","401","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","4081","NA","NA","2225","NA","NA","NA","2217","NA","41138","40083","41240","41641","NA","41135","41240","Lab 2.1","23","10667","24","yes","1024"
"96","96","454.72","454.72","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","24","0","24","24","24","24","24","0","24","24","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","701","1855","NA","NA","701","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","4081","NA","NA","2225","NA","NA","41645","2217","NA","43199","42146","43300","44001","NA","43197","43300","Lab 2.1","24","11368","25","yes","1024"
"96.15384615384616","96.15384615384616","463.8076923076923","463.8076923076923","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","25","0","25","25","25","25","25","0","25","25","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","691","1855","NA","NA","691","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","4081","NA","NA","2225","NA","NA","41645","2217","NA","45059","44006","45161","45852","NA","45055","45161","Lab 2.1","25","12059","26","yes","1024"
"96.29629629629629","96.29629629629629","473.48148148148147","473.48148148148147","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","26","0","26","26","26","26","26","0","26","26","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","26","26","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","h","NA","NA","h","NA","725","1855","NA","NA","725","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","4081","NA","NA","2225","NA","NA","41645","2217","NA","46911","45856","47012","47737","NA","46908","47012","Lab 2.1","26","12784","27","yes","1024"
"96.42857142857143","96.42857142857143","476.57142857142856","476.57142857142856","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","27","0","27","27","27","27","27","0","27","27","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","h","NA","NA","h","NA","560","1855","NA","NA","560","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","4081","NA","NA","2225","NA","NA","41645","2217","NA","48807","47741","48910","49470","NA","48804","48910","Lab 2.1","27","13344","28","yes","1024"
"96.55172413793103","96.55172413793103","481.41379310344826","481.41379310344826","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","28","0","28","28","28","28","28","0","28","28","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","28","28","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","h","NA","NA","h","NA","617","1855","NA","NA","617","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","4081","NA","NA","2225","NA","NA","41645","2217","NA","50529","49475","50631","51249","NA","50526","50631","Lab 2.1","28","13961","29","yes","1024"
"96.66666666666667","96.66666666666667","480.4","480.4","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","29","0","29","29","29","29","29","0","29","29","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","29","29","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","451","1855","NA","NA","451","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","4081","NA","NA","2225","NA","NA","41645","2217","NA","52306","51253","52408","52860","NA","52303","52408","Lab 2.1","29","14412","30","yes","1024"
"96.7741935483871","96.7741935483871","482.19354838709677","482.19354838709677","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","30","0","30","30","30","30","30","0","30","30","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","30","30","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","h","NA","NA","h","NA","536","1855","NA","NA","536","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","4081","NA","NA","2225","NA","NA","41645","2217","NA","53921","52864","54025","54561","NA","53918","54024","Lab 2.1","30","14948","31","yes","1024"
"96.875","96.875","483.09375","483.09375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","31","0","31","31","31","31","31","0","31","31","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","31","31","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","h","NA","NA","h","NA","511","1855","NA","NA","511","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","4081","NA","NA","2225","NA","NA","41645","2217","NA","55619","54565","55721","56233","NA","55616","55721","Lab 2.1","31","15459","32","yes","1024"
"96.96969696969697","96.96969696969697","486.3333333333333","486.3333333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","32","0","32","32","32","32","32","0","32","32","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","32","32","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","h","NA","NA","h","NA","590","1855","NA","NA","590","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","4081","NA","NA","2225","NA","NA","41645","2217","NA","57290","56238","57391","57982","NA","57287","57391","Lab 2.1","32","16049","33","yes","1024"
"97.05882352941177","97.05882352941177","490.8529411764706","490.8529411764706","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","33","0","33","33","33","33","33","0","33","33","Fri Sep 23 19:24:31 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","33","33","C:/Users/joey.knofczynski/Downloads/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","h","NA","NA","s","NA","640","1855","NA","NA","640","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","4081","NA","NA","2225","NA","NA","41645","2217","NA","59040","57987","59141","59781","NA","59037","59141","Lab 2.1","33","16689","34","yes","1024"
