acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_KeyboardResponse,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_KeyboardResponse,count_Logger,count_Sequence,count_experiment,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_KeyboardResponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_KeyboardResponse,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_KeyboardResponse,time_Logger,time_Sequence,time_experiment,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
96.72131148,96.72131148,437.9508197,437.9508197,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,60,60,0,60,60,0,0,0,60,60,60,0,60,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,60,60,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,452,NA,22535,NA,NA,452,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,24497,NA,NA,110385,NA,NA,123480,122400,1960,NA,NA,123581,124033,123478,1958,123581,Flanker Task,59,26715,61,yes,1024
96.77419355,96.77419355,440.8387097,440.8387097,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,61,61,0,61,61,0,0,0,61,61,61,0,61,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,61,61,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,617,NA,22535,NA,NA,617,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,24497,NA,NA,110385,NA,NA,125104,124040,1960,NA,NA,125205,125822,125102,1958,125205,Flanker Task,60,27332,62,yes,1024
96.82539683,96.82539683,441.1904762,441.1904762,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,62,62,0,62,62,0,0,0,62,62,62,0,62,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,62,62,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,463,NA,22535,NA,NA,463,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,24497,NA,NA,110385,NA,NA,126894,125829,1960,NA,NA,126995,127458,126892,1958,126995,Flanker Task,61,27795,63,yes,1024
96.875,96.875,442.109375,442.109375,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,63,63,0,63,63,0,0,0,63,63,63,0,63,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,63,63,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,500,NA,22535,NA,NA,500,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,24497,NA,NA,110385,NA,NA,128543,127462,1960,NA,NA,128644,129145,128541,1958,128644,Flanker Task,62,28295,64,yes,1024
96.92307692,96.92307692,443.5230769,443.5230769,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,64,64,0,64,64,0,0,0,64,64,64,0,64,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,64,64,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,534,NA,22535,NA,NA,534,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,24497,NA,NA,110385,NA,NA,130216,129151,1960,NA,NA,130317,130852,130214,1958,130317,Flanker Task,63,28829,65,yes,1024
96.96969697,96.96969697,443.8636364,443.8636364,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,65,65,0,65,65,0,0,0,65,65,65,0,65,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,65,65,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,466,NA,22535,NA,NA,466,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,24497,NA,NA,110385,NA,NA,131926,130860,1960,NA,NA,132027,132494,131924,1958,132027,Flanker Task,64,29295,66,yes,1024
97.01492537,97.01492537,446.6716418,446.6716418,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,66,66,0,66,66,0,0,0,66,66,66,0,66,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,66,66,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,632,NA,22535,NA,NA,632,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,24497,NA,NA,110385,NA,NA,133575,132500,1960,NA,NA,133676,134308,133573,1958,133676,Flanker Task,65,29927,67,yes,1024
97.05882353,97.05882353,449.6323529,449.6323529,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,67,67,0,67,67,0,0,0,67,67,67,0,67,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,67,67,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,648,NA,22535,NA,NA,648,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,24497,NA,NA,110385,NA,NA,135380,134314,1960,NA,NA,135481,136130,135378,1958,135481,Flanker Task,66,30575,68,yes,1024
97.10144928,97.10144928,449.8695652,449.8695652,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,68,68,0,68,68,0,0,0,68,68,68,0,68,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,68,68,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,466,NA,22535,NA,NA,466,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,24497,NA,NA,110385,NA,NA,137206,136136,1960,NA,NA,137307,137774,137203,1958,137307,Flanker Task,67,31041,69,yes,1024
97.14285714,97.14285714,449.8428571,449.8428571,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,69,69,0,69,69,0,0,0,69,69,69,0,69,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,69,69,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,448,NA,22535,NA,NA,448,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,24497,NA,NA,110385,NA,NA,138856,137781,1960,NA,NA,138958,139407,138854,1958,138958,Flanker Task,68,31489,70,yes,1024
97.18309859,97.18309859,449.971831,449.971831,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,70,70,0,70,70,0,0,0,70,70,70,0,70,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,70,70,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,459,NA,22535,NA,NA,459,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,24497,NA,NA,110385,NA,NA,140481,139412,1960,NA,NA,140582,141042,140478,1958,140582,Flanker Task,69,31948,71,yes,1024
97.22222222,97.22222222,449.0555556,449.0555556,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,71,71,0,71,71,0,0,0,71,71,71,0,71,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,71,71,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,384,NA,22535,NA,NA,384,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,24497,NA,NA,110385,NA,NA,142113,141045,1960,NA,NA,142214,142599,142111,1958,142214,Flanker Task,70,32332,72,yes,1024
97.26027397,97.26027397,450.109589,450.109589,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,72,72,0,72,72,0,0,0,72,72,72,0,72,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,72,72,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,526,NA,22535,NA,NA,526,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,24497,NA,NA,110385,NA,NA,143670,142602,1960,NA,NA,143771,144298,143668,1958,143771,Flanker Task,71,32858,73,yes,1024
97.2972973,97.2972973,450,450,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,73,73,0,73,73,0,0,0,73,73,73,0,73,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,73,73,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,442,NA,22535,NA,NA,442,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,24497,NA,NA,110385,NA,NA,145370,144302,1960,NA,NA,145471,145914,145368,1958,145471,Flanker Task,72,33300,74,yes,1024
97.33333333,97.33333333,450.36,450.36,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,74,74,0,74,74,0,0,0,74,74,74,0,74,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,74,74,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,477,NA,22535,NA,NA,477,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,24497,NA,NA,110385,NA,NA,146988,145922,1960,NA,NA,147089,147567,146986,1958,147089,Flanker Task,73,33777,75,yes,1024
97.36842105,97.36842105,449.9078947,449.9078947,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,75,75,0,75,75,0,0,0,75,75,75,0,75,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,75,75,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,416,NA,22535,NA,NA,416,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,24497,NA,NA,110385,NA,NA,148639,147572,1960,NA,NA,148740,149157,148636,1958,148740,Flanker Task,74,34193,76,yes,1024
97.4025974,97.4025974,449.7532468,449.7532468,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,76,76,0,76,76,0,0,0,76,76,76,0,76,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,76,76,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,438,NA,22535,NA,NA,438,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,24497,NA,NA,110385,NA,NA,150230,149160,1960,NA,NA,150331,150770,150228,1958,150331,Flanker Task,75,34631,77,yes,1024
97.43589744,97.43589744,450.2820513,450.2820513,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,77,77,0,77,77,0,0,0,77,77,77,0,77,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,77,77,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,491,NA,22535,NA,NA,491,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,24497,NA,NA,110385,NA,NA,151853,150774,1960,NA,NA,151954,152446,151851,1958,151954,Flanker Task,76,35122,78,yes,1024
97.46835443,97.46835443,449.6455696,449.6455696,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,78,78,0,78,78,0,0,0,78,78,78,0,78,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,78,78,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,400,NA,22535,NA,NA,400,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,24497,NA,NA,110385,NA,NA,153514,152450,1960,NA,NA,153615,154016,153511,1958,153615,Flanker Task,77,35522,79,yes,1024
97.5,97.5,448.4375,448.4375,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,79,79,0,79,79,0,0,0,79,79,79,0,79,Tue Sep 13 19:02:30 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,79,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,353,NA,22535,NA,NA,353,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,24497,NA,NA,110385,NA,NA,155085,154020,1960,NA,NA,155186,155540,155083,1958,155186,Flanker Task,78,35875,80,yes,1024
97.5308642,97.5308642,447.8395062,447.8395062,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,80,80,0,80,80,0,0,0,80,80,80,0,80,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,0,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,h,NA,h,400,NA,22535,1794,NA,400,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,24497,158364,NA,110385,NA,NA,158413,155546,1960,156569,NA,158515,158916,158412,1958,158514,Flanker Task,79,36275,81,yes,1024
97.56097561,97.56097561,446.3292683,446.3292683,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,81,81,0,81,81,0,0,0,81,81,81,0,81,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,1,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,h,NA,s,324,NA,22535,1794,NA,324,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,24497,158364,NA,110385,NA,NA,160009,158923,1960,156569,NA,160110,160435,160006,1958,160110,Flanker Task,80,36599,82,yes,1024
97.59036145,97.59036145,446.373494,446.373494,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,82,82,0,82,82,0,0,0,82,82,82,0,82,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,2,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,h,NA,s,450,NA,22535,1794,NA,450,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,24497,158364,NA,110385,NA,NA,161507,160440,1960,156569,NA,161608,162059,161505,1958,161608,Flanker Task,81,37049,83,yes,1024
96.42857143,96.42857143,445.5952381,445.5952381,black,legacy,legacy,legacy,0,Congruent,uniform,0,undefined,0,h,0,0,0,83,83,0,83,83,0,0,0,83,83,83,0,83,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,3,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,h,NA,s,381,NA,22535,1794,NA,381,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,24497,158364,NA,110385,NA,NA,163130,162064,1960,156569,NA,163231,163612,163128,1958,163231,Flanker Task,81,37430,84,yes,1024
96.47058824,96.47058824,445.4117647,445.4117647,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,84,84,0,84,84,0,0,0,84,84,84,0,84,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,4,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,h,NA,h,430,NA,22535,1794,NA,430,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,24497,158364,NA,163617,NA,NA,165187,164118,1960,156569,NA,165288,165719,165184,1958,165288,Flanker Task,82,37860,85,yes,1024
96.51162791,96.51162791,444.5116279,444.5116279,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,85,85,0,85,85,0,0,0,85,85,85,0,85,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,5,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,h,NA,s,368,NA,22535,1794,NA,368,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,24497,158364,NA,163617,NA,NA,166792,165727,1960,156569,NA,166893,167262,166789,1958,166893,Flanker Task,83,38228,86,yes,1024
96.55172414,96.55172414,443.908046,443.908046,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,86,86,0,86,86,0,0,0,86,86,86,0,86,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,6,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,h,NA,s,392,NA,22535,1794,NA,392,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,24497,158364,NA,163617,NA,NA,168351,167271,1960,156569,NA,168452,168845,168349,1958,168452,Flanker Task,84,38620,87,yes,1024
96.59090909,96.59090909,443.3295455,443.3295455,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,87,87,0,87,87,0,0,0,87,87,87,0,87,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,7,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,h,NA,s,393,NA,22535,1794,NA,393,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,24497,158364,NA,163617,NA,NA,169994,168886,1960,156569,NA,170095,170489,169990,1958,170095,Flanker Task,85,39013,88,yes,1024
96.62921348,96.62921348,444.8988764,444.8988764,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,88,88,0,88,88,0,0,0,88,88,88,0,88,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,8,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,h,NA,h,583,NA,22535,1794,NA,583,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,24497,158364,NA,163617,NA,NA,171572,170500,1960,156569,NA,171673,172257,171570,1958,171673,Flanker Task,86,39596,89,yes,1024
96.66666667,96.66666667,445.8222222,445.8222222,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,89,89,0,89,89,0,0,0,89,89,89,0,89,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,9,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,h,NA,s,528,NA,22535,1794,NA,528,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,24497,158364,NA,163617,NA,NA,173362,172264,1960,156569,NA,173463,173992,173358,1958,173463,Flanker Task,87,40124,90,yes,1024
96.7032967,96.7032967,447.3076923,447.3076923,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,90,90,0,90,90,0,0,0,90,90,90,0,90,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,10,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,h,NA,h,581,NA,22535,1794,NA,581,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,24497,158364,NA,163617,NA,NA,175089,173997,1960,156569,NA,175191,175773,175086,1958,175191,Flanker Task,88,40705,91,yes,1024
96.73913043,96.73913043,447.4891304,447.4891304,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,91,91,0,91,91,0,0,0,91,91,91,0,91,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,11,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,h,NA,s,464,NA,22535,1794,NA,464,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,24497,158364,NA,163617,NA,NA,176855,175780,1960,156569,NA,176956,177421,176852,1958,176956,Flanker Task,89,41169,92,yes,1024
96.77419355,96.77419355,447.6451613,447.6451613,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,92,92,0,92,92,0,0,0,92,92,92,0,92,Tue Sep 13 19:02:30 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,12,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,h,NA,h,462,NA,22535,1794,NA,462,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,24497,158364,NA,163617,NA,NA,178500,177428,1960,156569,NA,178601,179064,178498,1958,178601,Flanker Task,90,41631,93,yes,1024
