acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_KeyboardResponse,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_KeyboardResponse,count_Logger,count_Sequence,count_experiment,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_KeyboardResponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_KeyboardResponse,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_KeyboardResponse,time_Logger,time_Sequence,time_experiment,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.625,90.625,486.96875,486.96875,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,31,31,0,31,31,0,0,0,31,31,31,0,31,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,31,31,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,433,NA,10058,NA,NA,433,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,NA,NA,48158,NA,NA,65035,63974,1835,NA,NA,65136,65569,65033,1831,65136,Flanker Task,29,15583,32,yes,1024
90.90909091,90.90909091,491.4545455,491.4545455,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,32,32,0,32,32,0,0,0,32,32,32,0,32,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,32,32,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,635,NA,10058,NA,NA,635,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,48158,NA,NA,66634,65573,1835,NA,NA,66739,67375,66632,1831,66739,Flanker Task,30,16218,33,yes,1024
91.17647059,91.17647059,490.1176471,490.1176471,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,33,33,0,33,33,0,0,0,33,33,33,0,33,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,33,33,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,446,NA,10058,NA,NA,446,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,48158,NA,NA,68441,67379,1835,NA,NA,68550,68996,68439,1831,68550,Flanker Task,31,16664,34,yes,1024
91.42857143,91.42857143,488.3428571,488.3428571,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,34,34,0,34,34,0,0,0,34,34,34,0,34,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,34,34,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,428,NA,10058,NA,NA,428,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,48158,NA,NA,70062,68999,1835,NA,NA,70163,70592,70060,1831,70163,Flanker Task,32,17092,35,yes,1024
91.66666667,91.66666667,489.0555556,489.0555556,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,35,35,0,35,35,0,0,0,35,35,35,0,35,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,35,35,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,514,NA,10058,NA,NA,514,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,NA,NA,48158,NA,NA,71672,70598,1835,NA,NA,71777,72292,71670,1831,71777,Flanker Task,33,17606,36,yes,1024
89.18918919,89.18918919,489.3513514,489.3513514,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,36,36,0,36,36,0,0,0,36,36,36,0,36,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,36,36,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,500,NA,10058,NA,NA,500,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,NA,NA,48158,NA,NA,73360,72296,1835,NA,NA,73463,73964,73357,1831,73463,Flanker Task,33,18106,37,yes,1024
89.47368421,89.47368421,488.6842105,488.6842105,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,37,37,0,37,37,0,0,0,37,37,37,0,37,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,37,37,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,464,NA,10058,NA,NA,464,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,73967,NA,NA,75539,74468,1835,NA,NA,75644,76109,75537,1831,75644,Flanker Task,34,18570,38,yes,1024
89.74358974,89.74358974,492.3589744,492.3589744,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,38,38,0,38,38,0,0,0,38,38,38,0,38,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,38,38,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,632,NA,10058,NA,NA,632,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,73967,NA,NA,77175,76113,1835,NA,NA,77280,77913,77173,1831,77280,Flanker Task,35,19202,39,yes,1024
90,90,493.625,493.625,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,39,39,0,39,39,0,0,0,39,39,39,0,39,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,39,39,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,543,NA,10058,NA,NA,543,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,73967,NA,NA,78977,77916,1835,NA,NA,79078,79622,78974,1831,79078,Flanker Task,36,19745,40,yes,1024
90.24390244,90.24390244,496.804878,496.804878,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,40,40,0,40,40,0,0,0,40,40,40,0,40,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,40,40,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,624,NA,10058,NA,NA,624,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,73967,NA,NA,80691,79628,1835,NA,NA,80793,81418,80689,1831,80793,Flanker Task,37,20369,41,yes,1024
90.47619048,90.47619048,496.6190476,496.6190476,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,41,41,0,41,41,0,0,0,41,41,41,0,41,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,41,41,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,489,NA,10058,NA,NA,489,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,73967,NA,NA,82487,81421,1835,NA,NA,82589,83079,82486,1831,82589,Flanker Task,38,20858,42,yes,1024
90.69767442,90.69767442,497.2325581,497.2325581,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,42,42,0,42,42,0,0,0,42,42,42,0,42,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,42,42,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,523,NA,10058,NA,NA,523,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,73967,NA,NA,84146,83082,1835,NA,NA,84248,84772,84144,1831,84248,Flanker Task,39,21381,43,yes,1024
90.90909091,90.90909091,493.8863636,493.8863636,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,43,43,0,43,43,0,0,0,43,43,43,0,43,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,43,43,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,350,NA,10058,NA,NA,350,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,73967,NA,NA,85838,84776,1835,NA,NA,85953,86304,85836,1831,85953,Flanker Task,40,21731,44,yes,1024
91.11111111,91.11111111,496.7777778,496.7777778,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,44,44,0,44,44,0,0,0,44,44,44,0,44,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,44,44,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,624,NA,10058,NA,NA,624,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,73967,NA,NA,87369,86308,1835,NA,NA,87474,88099,87367,1831,87474,Flanker Task,41,22355,45,yes,1024
91.30434783,91.30434783,493.4565217,493.4565217,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,45,45,0,45,45,0,0,0,45,45,45,0,45,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,45,45,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,344,NA,10058,NA,NA,344,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,73967,NA,NA,89164,88103,1835,NA,NA,89270,89615,89162,1831,89270,Flanker Task,42,22699,46,yes,1024
91.4893617,91.4893617,490.4468085,490.4468085,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,46,46,0,46,46,0,0,0,46,46,46,0,46,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,46,46,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,352,NA,10058,NA,NA,352,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,73967,NA,NA,90680,89618,1835,NA,NA,90782,91135,90678,1831,90782,Flanker Task,43,23051,47,yes,1024
91.66666667,91.66666667,488.9166667,488.9166667,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,47,47,0,47,47,0,0,0,47,47,47,0,47,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,47,47,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,417,NA,10058,NA,NA,417,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,73967,NA,NA,92199,91139,1835,NA,NA,92305,92723,92198,1831,92305,Flanker Task,44,23468,48,yes,1024
91.83673469,91.83673469,487.2857143,487.2857143,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,48,48,0,48,48,0,0,0,48,48,48,0,48,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,48,48,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,409,NA,10058,NA,NA,409,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,73967,NA,NA,93808,92729,1835,NA,NA,93915,94325,93807,1831,93914,Flanker Task,45,23877,49,yes,1024
90,90,485.76,485.76,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,49,49,0,49,49,0,0,0,49,49,49,0,49,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,49,49,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,411,NA,10058,NA,NA,411,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,73967,NA,NA,95385,94328,1835,NA,NA,95488,95900,95383,1831,95488,Flanker Task,45,24288,50,yes,1024
90.19607843,90.19607843,487.1764706,487.1764706,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,50,50,0,50,50,0,0,0,50,50,50,0,50,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,50,50,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,558,NA,10058,NA,NA,558,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,NA,NA,95902,NA,NA,97475,96408,1835,NA,NA,97580,98139,97472,1831,97580,Flanker Task,46,24846,51,yes,1024
90.38461538,90.38461538,485.9615385,485.9615385,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,51,51,0,51,51,0,0,0,51,51,51,0,51,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,51,51,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,424,NA,10058,NA,NA,424,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,95902,NA,NA,99205,98143,1835,NA,NA,99306,99731,99203,1831,99306,Flanker Task,47,25270,52,yes,1024
90.56603774,90.56603774,485.6792453,485.6792453,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,52,52,0,52,52,0,0,0,52,52,52,0,52,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,52,52,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,471,NA,10058,NA,NA,471,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,NA,NA,95902,NA,NA,100801,99735,1835,NA,NA,100906,101378,100799,1831,100906,Flanker Task,48,25741,53,yes,1024
90.74074074,90.74074074,485.0740741,485.0740741,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,53,53,0,53,53,0,0,0,53,53,53,0,53,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,53,53,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,453,NA,10058,NA,NA,453,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,95902,NA,NA,102440,101382,1835,NA,NA,102544,102998,102438,1831,102543,Flanker Task,49,26194,54,yes,1024
90.90909091,90.90909091,484.0727273,484.0727273,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,54,54,0,54,54,0,0,0,54,54,54,0,54,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,54,54,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,430,NA,10058,NA,NA,430,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,NA,NA,95902,NA,NA,104082,103002,1835,NA,NA,104186,104617,104080,1831,104186,Flanker Task,50,26624,55,yes,1024
91.07142857,91.07142857,482.1071429,482.1071429,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,55,55,0,55,55,0,0,0,55,55,55,0,55,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,55,55,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,374,NA,10058,NA,NA,374,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,95902,NA,NA,105680,104620,1835,NA,NA,105781,106156,105678,1831,105781,Flanker Task,51,26998,56,yes,1024
91.22807018,91.22807018,480.1403509,480.1403509,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,56,56,0,56,56,0,0,0,56,56,56,0,56,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,56,56,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,370,NA,10058,NA,NA,370,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,NA,NA,95902,NA,NA,107237,106160,1835,NA,NA,107338,107710,107236,1831,107338,Flanker Task,52,27368,57,yes,1024
91.37931034,91.37931034,479.9655172,479.9655172,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,57,57,0,57,57,0,0,0,57,57,57,0,57,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,57,57,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,470,NA,10058,NA,NA,470,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,NA,NA,95902,NA,NA,108784,107715,1835,NA,NA,108885,109356,108781,1831,108885,Flanker Task,53,27838,58,yes,1024
91.52542373,91.52542373,478.8983051,478.8983051,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,58,58,0,58,58,0,0,0,58,58,58,0,58,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,58,58,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,417,NA,10058,NA,NA,417,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,95902,NA,NA,110423,109359,1835,NA,NA,110524,110942,110421,1831,110524,Flanker Task,54,28255,59,yes,1024
91.66666667,91.66666667,476.65,476.65,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,59,59,0,59,59,0,0,0,59,59,59,0,59,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,59,59,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,344,NA,10058,NA,NA,344,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,95902,NA,NA,112009,110945,1835,NA,NA,112111,112455,112008,1831,112111,Flanker Task,55,28599,60,yes,1024
90.16393443,90.16393443,474.3278689,474.3278689,black,legacy,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,0,0,0,60,60,0,60,60,0,0,0,60,60,60,0,60,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,60,60,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,335,NA,10058,NA,NA,335,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,NA,NA,95902,NA,NA,113522,112459,1835,NA,NA,113627,113963,113520,1831,113627,Flanker Task,55,28934,61,yes,1024
90.32258065,90.32258065,473.4677419,473.4677419,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,61,61,0,61,61,0,0,0,61,61,61,0,61,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,61,61,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,421,NA,10058,NA,NA,421,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,113967,NA,NA,115527,114468,1835,NA,NA,115629,116050,115526,1831,115629,Flanker Task,56,29355,62,yes,1024
90.47619048,90.47619048,473.6825397,473.6825397,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,62,62,0,62,62,0,0,0,62,62,62,0,62,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,62,62,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,NA,NA,s,487,NA,10058,NA,NA,487,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,NA,NA,113967,NA,NA,117119,116056,1835,NA,NA,117224,117712,117117,1831,117224,Flanker Task,57,29842,63,yes,1024
90.625,90.625,472.234375,472.234375,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,63,63,0,63,63,0,0,0,63,63,63,0,63,Tue Sep 13 19:11:31 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,63,63,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,NA,NA,h,381,NA,10058,NA,NA,381,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,NA,NA,113967,NA,NA,118792,117716,1835,NA,NA,118895,119277,118790,1831,118895,Flanker Task,58,30223,64,yes,1024
