"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_fixation","count_instructions2","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_instructions2","response_keyboard_response","response_time","response_time_Instructions1","response_time_instructions2","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_fixation","time_instructions2","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.3125","95.3125","428.765625","428.765625","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","63","0","63","63","0","63","63","0","63","63","63","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","63","63","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","477","3298","NA","477","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","NA","NA","107421","3707","108469","98825","3699","NA","108471","NA","108575","109053","108575","Flanker Test","61","27441","64","yes","1024"
"95.38461538461539","95.38461538461539","427.67692307692306","427.67692307692306","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","64","0","64","64","0","64","64","0","64","64","64","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","64","64","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","NA","S","358","3298","NA","358","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","NA","NA","109056","3707","110104","98825","3699","NA","110106","NA","110210","110569","110210","Flanker Test","62","27799","65","yes","1024"
"95.45454545454545","95.45454545454545","428.42424242424244","428.42424242424244","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","65","0","65","65","0","65","65","0","65","65","65","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","65","65","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","477","3298","NA","477","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","NA","NA","110571","3707","111619","98825","3699","NA","111621","NA","111725","112203","111725","Flanker Test","63","28276","66","yes","1024"
"95.5223880597015","95.5223880597015","428.4925373134328","428.4925373134328","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","66","0","66","66","0","66","66","0","66","66","66","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","66","66","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","433","3298","NA","433","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","NA","NA","112225","3707","113268","98825","3699","NA","113270","NA","113374","113808","113374","Flanker Test","64","28709","67","yes","1024"
"95.58823529411765","95.58823529411765","429.3382352941176","429.3382352941176","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","67","0","67","67","0","67","67","0","67","67","67","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","67","67","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","486","3298","NA","486","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","NA","NA","113811","3707","114850","98825","3699","NA","114852","NA","114957","115443","114956","Flanker Test","65","29195","68","yes","1024"
"95.65217391304348","95.65217391304348","430.4782608695652","430.4782608695652","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","68","0","68","68","0","68","68","0","68","68","68","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","68","68","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","508","3298","NA","508","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","NA","NA","115446","3707","116493","98825","3699","NA","116496","NA","116600","117109","116600","Flanker Test","66","29703","69","yes","1024"
"95.71428571428571","95.71428571428571","430.07142857142856","430.07142857142856","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","69","0","69","69","0","69","69","0","69","69","69","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","69","69","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","402","3298","NA","402","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","NA","NA","117112","3707","118159","98825","3699","NA","118162","NA","118266","118668","118265","Flanker Test","67","30105","70","yes","1024"
"95.77464788732394","95.77464788732394","430.32394366197184","430.32394366197184","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","70","0","70","70","0","70","70","0","70","70","70","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","70","70","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","NA","S","448","3298","NA","448","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","NA","NA","118671","3707","119719","98825","3699","NA","119721","NA","119825","120274","119825","Flanker Test","68","30553","71","yes","1024"
"95.83333333333333","95.83333333333333","429.7361111111111","429.7361111111111","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","71","0","71","71","0","71","71","0","71","71","71","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","71","71","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","NA","S","388","3298","NA","388","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","NA","NA","120276","3707","121324","98825","3699","NA","121326","NA","121430","121819","121430","Flanker Test","69","30941","72","yes","1024"
"95.89041095890411","95.89041095890411","432.24657534246575","432.24657534246575","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","72","0","72","72","0","72","72","0","72","72","72","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","72","72","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","613","3298","NA","613","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","NA","NA","121822","3707","122869","98825","3699","NA","122871","NA","122975","123589","122975","Flanker Test","70","31554","73","yes","1024"
"95.94594594594595","95.94594594594595","432.05405405405406","432.05405405405406","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","73","0","73","73","0","73","73","0","73","73","73","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","73","73","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","NA","S","418","3298","NA","418","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","NA","NA","123592","3707","124639","98825","3699","NA","124641","NA","124745","125164","124745","Flanker Test","71","31972","74","yes","1024"
"96","96","431.88","431.88","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","74","0","74","74","0","74","74","0","74","74","74","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","74","74","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","NA","S","419","3298","NA","419","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","NA","NA","125167","3707","126213","98825","3699","NA","126215","NA","126319","126739","126319","Flanker Test","72","32391","75","yes","1024"
"94.73684210526316","94.73684210526316","431.2894736842105","431.2894736842105","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","75","0","75","75","0","75","75","0","75","75","75","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","75","75","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","387","3298","NA","387","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","NA","NA","126742","3707","127790","98825","3699","NA","127792","NA","127896","128284","127896","Flanker Test","72","32778","76","yes","1024"
"94.8051948051948","94.8051948051948","431.57142857142856","431.57142857142856","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","76","0","76","76","0","76","76","0","76","76","76","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","76","76","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","NA","S","453","3298","NA","453","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","NA","NA","128791","3707","129838","128287","3699","NA","129840","NA","129945","130399","129944","Flanker Test","73","33231","77","yes","1024"
"94.87179487179488","94.87179487179488","432.1794871794872","432.1794871794872","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","77","0","77","77","0","77","77","0","77","77","77","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","77","77","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","479","3298","NA","479","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","NA","NA","130402","3707","131449","128287","3699","NA","131451","NA","131555","132035","131555","Flanker Test","74","33710","78","yes","1024"
"94.9367088607595","94.9367088607595","433.1392405063291","433.1392405063291","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","78","0","78","78","0","78","78","0","78","78","78","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","78","78","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","508","3298","NA","508","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","NA","NA","132037","3707","133085","128287","3699","NA","133087","NA","133191","133700","133191","Flanker Test","75","34218","79","yes","1024"
"95","95","433.4875","433.4875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","79","0","79","79","0","79","79","0","79","79","79","Sat Sep 24 14:03:45 2022","1500","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","79","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","NA","H","461","3298","NA","461","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","NA","NA","133703","3707","134750","128287","3699","NA","134753","NA","134857","135319","134857","Flanker Test","76","34679","80","yes","1024"
"95.06172839506173","95.06172839506173","434.87654320987656","434.87654320987656","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","80","0","80","80","0","80","80","0","80","80","80","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","0","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","546","3298","2373","546","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","135322","3707","138747","128287","3699","NA","138749","136350","138853","139400","138853","Flanker Test","77","35225","81","yes","1024"
"95.1219512195122","95.1219512195122","434.8414634146341","434.8414634146341","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","81","0","81","81","0","81","81","0","81","81","81","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","1","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","432","3298","2373","432","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","139402","3707","140451","128287","3699","NA","140453","136350","140557","140990","140557","Flanker Test","78","35657","82","yes","1024"
"95.18072289156626","95.18072289156626","434.26506024096386","434.26506024096386","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","82","0","82","82","0","82","82","0","82","82","82","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","2","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","387","3298","2373","387","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","140992","3707","142040","128287","3699","NA","142042","136350","142146","142534","142146","Flanker Test","79","36044","83","yes","1024"
"95.23809523809524","95.23809523809524","434.6190476190476","434.6190476190476","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","83","0","83","83","0","83","83","0","83","83","83","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","3","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","464","3298","2373","464","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","142537","3707","143584","128287","3699","NA","143586","136350","143690","144155","143690","Flanker Test","80","36508","84","yes","1024"
"95.29411764705883","95.29411764705883","434.9294117647059","434.9294117647059","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","84","0","84","84","0","84","84","0","84","84","84","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","4","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","461","3298","2373","461","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","144158","3707","145206","128287","3699","NA","145208","136350","145313","145775","145312","Flanker Test","81","36969","85","yes","1024"
"95.34883720930233","95.34883720930233","434.54651162790697","434.54651162790697","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","85","0","85","85","0","85","85","0","85","85","85","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","5","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","402","3298","2373","402","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","145778","3707","146826","128287","3699","NA","146828","136350","146932","147335","146932","Flanker Test","82","37371","86","yes","1024"
"95.40229885057471","95.40229885057471","434.48275862068965","434.48275862068965","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","86","0","86","86","0","86","86","0","86","86","86","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","6","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","429","3298","2373","429","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","147338","3707","148377","128287","3699","NA","148379","136350","148480","148909","148480","Flanker Test","83","37800","87","yes","1024"
"95.45454545454545","95.45454545454545","434.20454545454544","434.20454545454544","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","87","0","87","87","0","87","87","0","87","87","87","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","7","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","410","3298","2373","410","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","148912","3707","149954","128287","3699","NA","149956","136350","150060","150471","150060","Flanker Test","84","38210","88","yes","1024"
"95.50561797752809","95.50561797752809","434.5056179775281","434.5056179775281","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","88","0","88","88","0","88","88","0","88","88","88","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","8","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","461","3298","2373","461","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","150474","3707","151521","128287","3699","NA","151523","136350","151628","152090","151627","Flanker Test","85","38671","89","yes","1024"
"95.55555555555556","95.55555555555556","435.3","435.3","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","89","0","89","89","0","89","89","0","89","89","89","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","9","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","506","3298","2373","506","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","152093","3707","153141","128287","3699","NA","153143","136350","153248","153755","153247","Flanker Test","86","39177","90","yes","1024"
"95.6043956043956","95.6043956043956","435.0879120879121","435.0879120879121","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","90","0","90","90","0","90","90","0","90","90","90","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","10","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","416","3298","2373","416","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","153758","3707","154806","128287","3699","NA","154809","136350","154913","155330","154913","Flanker Test","87","39593","91","yes","1024"
"95.65217391304348","95.65217391304348","435.3804347826087","435.3804347826087","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","91","0","91","91","0","91","91","0","91","91","91","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","11","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","462","3298","2373","462","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","155333","3707","156381","128287","3699","NA","156383","136350","156487","156950","156487","Flanker Test","88","40055","92","yes","1024"
"95.6989247311828","95.6989247311828","434.38709677419354","434.38709677419354","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","92","0","92","92","0","92","92","0","92","92","92","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","12","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","343","3298","2373","343","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","7011","138724","NA","156953","3707","158000","128287","3699","NA","158002","136350","158106","158450","158106","Flanker Test","89","40398","93","yes","1024"
"94.68085106382979","94.68085106382979","433.7340425531915","433.7340425531915","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","93","0","93","93","0","93","93","0","93","93","93","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","13","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","373","3298","2373","373","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","158453","3707","159500","128287","3699","NA","159502","136350","159607","159981","159606","Flanker Test","89","40771","94","yes","1024"
"94.73684210526316","94.73684210526316","434.10526315789474","434.10526315789474","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","94","0","94","94","0","94","94","0","94","94","94","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","14","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","H","S","S","H","469","3298","2373","469","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","7011","138724","NA","160487","3707","161534","159983","3699","NA","161536","136350","161640","162110","161640","Flanker Test","90","41240","95","yes","1024"
"94.79166666666667","94.79166666666667","433.1458333333333","433.1458333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","95","0","95","95","0","95","95","0","95","95","95","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","15","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","342","3298","2373","342","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","162113","3707","163161","159983","3699","NA","163163","136350","163267","163610","163267","Flanker Test","91","41582","96","yes","1024"
"94.84536082474227","94.84536082474227","432.54639175257734","432.54639175257734","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","96","0","96","96","0","96","96","0","96","96","96","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","16","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","375","3298","2373","375","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","163613","3707","164658","159983","3699","NA","164661","136350","164765","165140","164765","Flanker Test","92","41957","97","yes","1024"
"94.89795918367346","94.89795918367346","431.7857142857143","431.7857142857143","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","97","0","97","97","0","97","97","0","97","97","97","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","17","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","358","3298","2373","358","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","7011","138724","NA","165143","3707","166191","159983","3699","NA","166193","136350","166297","166656","166297","Flanker Test","93","42315","98","yes","1024"
"94.94949494949495","94.94949494949495","432.26262626262627","432.26262626262627","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","98","0","98","98","0","98","98","0","98","98","98","Sat Sep 24 14:03:45 2022","600","The main experiment item","yes","/Users/andrea/Desktop/Adv. Quant Methods/FlankerTest_Savkovic.osexp","no","mono","no","18","no","white","no","yes","768","legacy","18","79","/Users/andrea/Desktop/Adv. Quant Methods/Lab 2.2/AS-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","S","S","S","S","479","3298","2373","479","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","7011","138724","NA","166659","3707","167705","159983","3699","NA","167707","136350","167811","168291","167811","Flanker Test","94","42794","99","yes","1024"
