"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Intructions1","correct_KeyboardResponse","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_Instruction3","count_Instructions2","count_Intructions1","count_KeyboardResponse","count_Logger","count_Sequence","count_Stimulus","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction3","response_Instructions2","response_Intructions1","response_KeyboardResponse","response_time","response_time_Finish","response_time_Instruction3","response_time_Instructions2","response_time_Intructions1","response_time_KeyboardResponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_Instruction3","time_Instructions2","time_Intructions1","time_KeyboardResponse","time_Logger","time_Sequence","time_Stimulus","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","440.3636363636364","440.3636363636364","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","10","10","0","10","10","0","0","0","10","10","10","10","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","322","NA","NA","NA","49596","322","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","53620","NA","NA","NA","NA","NA","69894","68835","NA","NA","4017","69998","70321","69889","69998","4005","Lab 2.1: Flanker Task","11","4844","11","yes","1024"
"100","100","442","442","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","11","11","0","11","11","0","0","0","11","11","11","11","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","460","NA","NA","NA","49596","460","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","53620","NA","NA","NA","NA","NA","71384","70326","NA","NA","4017","71488","71949","71379","71488","4005","Lab 2.1: Flanker Task","12","5304","12","yes","1024"
"100","100","445","445","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","12","12","0","12","12","0","0","0","12","12","12","12","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","12","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","481","NA","NA","NA","49596","481","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","53620","NA","NA","NA","NA","NA","73015","71954","NA","NA","4017","73119","73601","73010","73119","4005","Lab 2.1: Flanker Task","13","5785","13","yes","1024"
"92.85714285714286","92.85714285714286","436.2857142857143","436.2857142857143","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","s","0","0","0","13","13","0","13","13","0","0","0","13","13","13","13","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","13","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","323","NA","NA","NA","49596","323","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","53620","NA","NA","NA","NA","NA","74670","73609","NA","NA","4017","74775","75099","74665","74775","4005","Lab 2.1: Flanker Task","13","6108","14","yes","1024"
"93.33333333333333","93.33333333333333","432.4","432.4","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","14","14","0","14","14","0","0","0","14","14","14","14","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","14","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","378","NA","NA","NA","49596","378","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","53620","NA","NA","75104","NA","NA","76672","75610","NA","NA","4017","76776","77155","76666","76776","4005","Lab 2.1: Flanker Task","14","6486","15","yes","1024"
"87.5","87.5","426","426","black","legacy","legacy","legacy","0","Congruent","uniform","0","undefined","0","h","0","0","0","15","15","0","15","15","0","0","0","15","15","15","15","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","15","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","330","NA","NA","NA","49596","330","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","53620","NA","NA","75104","NA","NA","78220","77161","NA","NA","4017","78325","78656","78216","78325","4005","Lab 2.1: Flanker Task","14","6816","16","yes","1024"
"88.23529411764706","88.23529411764706","421.47058823529414","421.47058823529414","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","16","16","0","16","16","0","0","0","16","16","16","16","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","16","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","349","NA","NA","NA","49596","349","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","53620","NA","NA","78661","NA","NA","80226","79165","NA","NA","4017","80330","80681","80219","80330","4005","Lab 2.1: Flanker Task","15","7165","17","yes","1024"
"88.88888888888889","88.88888888888889","414.05555555555554","414.05555555555554","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","17","17","0","17","17","0","0","0","17","17","17","17","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","17","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","288","NA","NA","NA","49596","288","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","53620","NA","NA","78661","NA","NA","81746","80686","NA","NA","4017","81850","82138","81741","81850","4005","Lab 2.1: Flanker Task","16","7453","18","yes","1024"
"84.21052631578948","84.21052631578948","409.94736842105266","409.94736842105266","black","legacy","legacy","legacy","0","Congruent","uniform","0","undefined","0","h","0","0","0","18","18","0","18","18","0","0","0","18","18","18","18","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","18","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","336","NA","NA","NA","49596","336","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","53620","NA","NA","78661","NA","NA","83204","82144","NA","NA","4017","83309","83646","83199","83309","4005","Lab 2.1: Flanker Task","16","7789","19","yes","1024"
"80","80","407.4","407.4","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","19","19","0","19","19","0","0","0","19","19","19","19","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","19","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","359","NA","NA","NA","49596","359","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","53620","NA","NA","83652","NA","NA","85214","84156","NA","NA","4017","85319","85679","85210","85319","4005","Lab 2.1: Flanker Task","16","8148","20","yes","1024"
"80.95238095238095","80.95238095238095","408.6666666666667","408.6666666666667","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","20","20","0","20","20","0","0","0","20","20","20","20","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","20","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","434","NA","NA","NA","49596","434","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","53620","NA","NA","85684","NA","NA","87251","86189","NA","NA","4017","87357","87791","87246","87357","4005","Lab 2.1: Flanker Task","17","8582","21","yes","1024"
"81.81818181818181","81.81818181818181","410.27272727272725","410.27272727272725","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","21","21","0","21","21","0","0","0","21","21","21","21","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","21","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","444","NA","NA","NA","49596","444","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","53620","NA","NA","85684","NA","NA","88857","87797","NA","NA","4017","88961","89405","88852","88961","4005","Lab 2.1: Flanker Task","18","9026","22","yes","1024"
"82.6086956521739","82.6086956521739","409.60869565217394","409.60869565217394","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","22","22","0","22","22","0","0","0","22","22","22","22","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","22","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","395","NA","NA","NA","49596","395","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","53620","NA","NA","85684","NA","NA","90475","89412","NA","NA","4017","90580","90976","90468","90580","4005","Lab 2.1: Flanker Task","19","9421","23","yes","1024"
"83.33333333333333","83.33333333333333","414.8333333333333","414.8333333333333","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","23","23","0","23","23","0","0","0","23","23","23","23","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","23","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","535","NA","NA","NA","49596","535","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","53620","NA","NA","85684","NA","NA","92042","90982","NA","NA","4017","92146","92681","92037","92146","4005","Lab 2.1: Flanker Task","20","9956","24","yes","1024"
"84","84","418","418","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","24","24","0","24","24","0","0","0","24","24","24","24","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","24","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","494","NA","NA","NA","49596","494","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","53620","NA","NA","85684","NA","NA","93748","92688","NA","NA","4017","93853","94348","93743","93853","4005","Lab 2.1: Flanker Task","21","10450","25","yes","1024"
"84.61538461538461","84.61538461538461","421.11538461538464","421.11538461538464","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","25","25","0","25","25","0","0","0","25","25","25","25","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","25","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","499","NA","NA","NA","49596","499","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","53620","NA","NA","85684","NA","NA","95410","94353","NA","NA","4017","95514","96014","95405","95514","4005","Lab 2.1: Flanker Task","22","10949","26","yes","1024"
"85.18518518518519","85.18518518518519","420.77777777777777","420.77777777777777","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","26","26","0","26","26","0","0","0","26","26","26","26","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","26","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","412","NA","NA","NA","49596","412","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","53620","NA","NA","85684","NA","NA","97081","96021","NA","NA","4017","97185","97598","97076","97185","4005","Lab 2.1: Flanker Task","23","11361","27","yes","1024"
"82.14285714285714","82.14285714285714","417.10714285714283","417.10714285714283","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","27","27","0","27","27","0","0","0","27","27","27","27","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","27","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","318","NA","NA","NA","49596","318","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","53620","NA","NA","85684","NA","NA","98661","97603","NA","NA","4017","98765","99084","98656","98765","4005","Lab 2.1: Flanker Task","23","11679","28","yes","1024"
"82.75862068965517","82.75862068965517","415.2758620689655","415.2758620689655","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","28","28","0","28","28","0","0","0","28","28","28","28","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","28","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","364","NA","NA","NA","49596","364","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","53620","NA","NA","99090","NA","NA","100653","99594","NA","NA","4017","100758","101123","100648","100758","4005","Lab 2.1: Flanker Task","24","12043","29","yes","1024"
"83.33333333333333","83.33333333333333","411.2","411.2","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","29","29","0","29","29","0","0","0","29","29","29","29","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","29","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","293","NA","NA","NA","49596","293","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","53620","NA","NA","99090","NA","NA","102191","101128","NA","NA","4017","102295","102589","102184","102295","4005","Lab 2.1: Flanker Task","25","12336","30","yes","1024"
"83.87096774193549","83.87096774193549","410.51612903225805","410.51612903225805","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","30","30","0","30","30","0","0","0","30","30","30","30","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","390","NA","NA","NA","49596","390","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","53620","NA","NA","99090","NA","NA","103653","102594","NA","NA","4017","103757","104148","103649","103757","4005","Lab 2.1: Flanker Task","26","12726","31","yes","1024"
"84.375","84.375","413.125","413.125","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","31","31","0","31","31","0","0","0","31","31","31","31","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","494","NA","NA","NA","49596","494","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","53620","NA","NA","99090","NA","NA","105214","104154","NA","NA","4017","105318","105813","105209","105318","4005","Lab 2.1: Flanker Task","27","13220","32","yes","1024"
"81.81818181818181","81.81818181818181","409.3939393939394","409.3939393939394","black","legacy","legacy","legacy","0","Congruent","uniform","0","undefined","0","h","0","0","0","32","32","0","32","32","0","0","0","32","32","32","32","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","32","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","290","NA","NA","NA","49596","290","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","53620","NA","NA","99090","NA","NA","106878","105818","NA","NA","4017","106982","107273","106873","106982","4005","Lab 2.1: Flanker Task","27","13510","33","yes","1024"
"82.3529411764706","82.3529411764706","412.8529411764706","412.8529411764706","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","33","33","0","33","33","0","0","0","33","33","33","33","0","Sun Sep 25 15:37:14 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","33","/Users/alexisparrish/Desktop/DU-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","527","NA","NA","NA","49596","527","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","53620","NA","NA","107278","NA","NA","108843","107782","NA","NA","4017","108949","109477","108838","108949","4005","Lab 2.1: Flanker Task","28","14037","34","yes","1024"
