acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_KeyboardResponse,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_KeyboardResponse,count_Logger,count_Sequence,count_experiment,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_KeyboardResponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_KeyboardResponse,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_KeyboardResponse,time_Logger,time_Sequence,time_experiment,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.93939394,93.93939394,419.8181818,419.8181818,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,32,32,0,32,32,0,0,0,32,32,32,0,32,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,32,32,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,358,NA,1045,NA,NA,358,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,56536,55434,1949,NA,NA,56639,56999,56534,1946,56639,Flanker Task,31,13854,33,yes,1024
94.11764706,94.11764706,421,421,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,33,33,0,33,33,0,0,0,33,33,33,0,33,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,33,33,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,460,NA,1045,NA,NA,460,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,NA,NA,53305,NA,NA,58096,57015,1949,NA,NA,58201,58662,58095,1946,58201,Flanker Task,32,14314,34,yes,1024
94.28571429,94.28571429,421.5142857,421.5142857,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,34,34,0,34,34,0,0,0,34,34,34,0,34,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,34,34,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,439,NA,1045,NA,NA,439,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,59771,58675,1949,NA,NA,59876,60316,59768,1946,59875,Flanker Task,33,14753,35,yes,1024
94.44444444,94.44444444,422.4166667,422.4166667,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,35,35,0,35,35,0,0,0,35,35,35,0,35,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,35,35,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,454,NA,1045,NA,NA,454,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,61433,60334,1949,NA,NA,61538,61994,61430,1946,61538,Flanker Task,34,15207,36,yes,1024
94.59459459,94.59459459,420.7027027,420.7027027,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,36,36,0,36,36,0,0,0,36,36,36,0,36,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,36,36,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,359,NA,1045,NA,NA,359,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,63103,61999,1949,NA,NA,63209,63568,63096,1946,63209,Flanker Task,35,15566,37,yes,1024
94.73684211,94.73684211,420.7894737,420.7894737,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,37,37,0,37,37,0,0,0,37,37,37,0,37,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,37,37,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,424,NA,1045,NA,NA,424,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,64660,63582,1949,NA,NA,64766,65191,64658,1946,64766,Flanker Task,36,15990,38,yes,1024
94.87179487,94.87179487,422.8461538,422.8461538,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,38,38,0,38,38,0,0,0,38,38,38,0,38,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,38,38,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,501,NA,1045,NA,NA,501,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,66297,65207,1949,NA,NA,66403,66905,66295,1946,66403,Flanker Task,37,16491,39,yes,1024
95,95,428.175,428.175,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,39,39,0,39,39,0,0,0,39,39,39,0,39,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,39,39,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,636,NA,1045,NA,NA,636,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,68009,66919,1949,NA,NA,68114,68751,68007,1946,68114,Flanker Task,38,17127,40,yes,1024
95.12195122,95.12195122,430.8780488,430.8780488,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,40,40,0,40,40,0,0,0,40,40,40,0,40,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,40,40,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,539,NA,1045,NA,NA,539,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,NA,NA,53305,NA,NA,69848,68755,1949,NA,NA,69953,70494,69845,1946,69953,Flanker Task,39,17666,41,yes,1024
95.23809524,95.23809524,430.8809524,430.8809524,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,41,41,0,41,41,0,0,0,41,41,41,0,41,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,41,41,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,431,NA,1045,NA,NA,431,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,71603,70509,1949,NA,NA,71708,72139,71601,1946,71708,Flanker Task,40,18097,42,yes,1024
95.34883721,95.34883721,431.3488372,431.3488372,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,42,42,0,42,42,0,0,0,42,42,42,0,42,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,42,42,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,451,NA,1045,NA,NA,451,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,73252,72154,1949,NA,NA,73358,73810,73250,1946,73358,Flanker Task,41,18548,43,yes,1024
95.45454545,95.45454545,430.25,430.25,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,43,43,0,43,43,0,0,0,43,43,43,0,43,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,43,43,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,383,NA,1045,NA,NA,383,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,74915,73824,1949,NA,NA,75021,75405,74913,1946,75020,Flanker Task,42,18931,44,yes,1024
95.55555556,95.55555556,429.6666667,429.6666667,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,44,44,0,44,44,0,0,0,44,44,44,0,44,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,44,44,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,404,NA,1045,NA,NA,404,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,76515,75423,1949,NA,NA,76616,77021,76512,1946,76616,Flanker Task,43,19335,45,yes,1024
95.65217391,95.65217391,428.1956522,428.1956522,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,45,45,0,45,45,0,0,0,45,45,45,0,45,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,45,45,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,362,NA,1045,NA,NA,362,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,78113,77025,1949,NA,NA,78218,78581,78110,1946,78218,Flanker Task,44,19697,46,yes,1024
95.74468085,95.74468085,428.1914894,428.1914894,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,46,46,0,46,46,0,0,0,46,46,46,0,46,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,46,46,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,428,NA,1045,NA,NA,428,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,79699,78596,1949,NA,NA,79804,80232,79697,1946,79804,Flanker Task,45,20125,47,yes,1024
95.83333333,95.83333333,429.6458333,429.6458333,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,47,47,0,47,47,0,0,0,47,47,47,0,47,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,47,47,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,498,NA,1045,NA,NA,498,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,81329,80248,1949,NA,NA,81432,81932,81326,1946,81431,Flanker Task,46,20623,48,yes,1024
95.91836735,95.91836735,430.6938776,430.6938776,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,48,48,0,48,48,0,0,0,48,48,48,0,48,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,48,48,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,481,NA,1045,NA,NA,481,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,NA,NA,53305,NA,NA,83029,81947,1949,NA,NA,83135,83617,83027,1946,83135,Flanker Task,47,21104,49,yes,1024
96,96,429.74,429.74,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,49,49,0,49,49,0,0,0,49,49,49,0,49,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,49,49,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,383,NA,1045,NA,NA,383,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,84733,83633,1949,NA,NA,84838,85222,84731,1946,84838,Flanker Task,48,21487,50,yes,1024
96.07843137,96.07843137,429.8235294,429.8235294,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,50,50,0,50,50,0,0,0,50,50,50,0,50,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,50,50,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,434,NA,1045,NA,NA,434,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,86340,85238,1949,NA,NA,86446,86881,86339,1946,86446,Flanker Task,49,21921,51,yes,1024
96.15384615,96.15384615,429.1923077,429.1923077,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,51,51,0,51,51,0,0,0,51,51,51,0,51,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,51,51,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,397,NA,1045,NA,NA,397,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,87981,86897,1949,NA,NA,88086,88484,87978,1946,88086,Flanker Task,50,22318,52,yes,1024
96.22641509,96.22641509,428.8113208,428.8113208,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,52,52,0,52,52,0,0,0,52,52,52,0,52,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,52,52,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,409,NA,1045,NA,NA,409,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,89569,88491,1949,NA,NA,89671,90081,89567,1946,89671,Flanker Task,51,22727,53,yes,1024
96.2962963,96.2962963,428.5925926,428.5925926,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,53,53,0,53,53,0,0,0,53,53,53,0,53,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,53,53,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,417,NA,1045,NA,NA,417,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,91211,90096,1949,NA,NA,91317,91735,91209,1946,91316,Flanker Task,52,23144,54,yes,1024
96.36363636,96.36363636,430.7272727,430.7272727,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,54,54,0,54,54,0,0,0,54,54,54,0,54,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,54,54,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,546,NA,1045,NA,NA,546,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,92835,91748,1949,NA,NA,92945,93492,92833,1946,92945,Flanker Task,53,23690,55,yes,1024
96.42857143,96.42857143,430.4285714,430.4285714,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,55,55,0,55,55,0,0,0,55,55,55,0,55,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,55,55,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,414,NA,1045,NA,NA,414,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,94598,93496,1949,NA,NA,94704,95119,94596,1946,94703,Flanker Task,54,24104,56,yes,1024
96.49122807,96.49122807,430.4035088,430.4035088,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,56,56,0,56,56,0,0,0,56,56,56,0,56,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,56,56,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,429,NA,1045,NA,NA,429,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,96214,95134,1949,NA,NA,96319,96750,96212,1946,96319,Flanker Task,55,24533,57,yes,1024
96.55172414,96.55172414,430.637931,430.637931,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,57,57,0,57,57,0,0,0,57,57,57,0,57,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,57,57,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,444,NA,1045,NA,NA,444,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,NA,NA,53305,NA,NA,97860,96765,1949,NA,NA,97965,98410,97858,1946,97965,Flanker Task,56,24977,58,yes,1024
96.61016949,96.61016949,430.440678,430.440678,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,58,58,0,58,58,0,0,0,58,58,58,0,58,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,58,58,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,419,NA,1045,NA,NA,419,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,NA,NA,53305,NA,NA,99522,98424,1949,NA,NA,99627,100047,99521,1946,99627,Flanker Task,57,25396,59,yes,1024
96.66666667,96.66666667,429.1,429.1,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,59,59,0,59,59,0,0,0,59,59,59,0,59,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,59,59,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,350,NA,1045,NA,NA,350,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,101147,100061,1949,NA,NA,101252,101603,101145,1946,101252,Flanker Task,58,25746,60,yes,1024
96.72131148,96.72131148,429.0819672,429.0819672,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,60,60,0,60,60,0,0,0,60,60,60,0,60,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,60,60,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,428,NA,1045,NA,NA,428,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,NA,NA,53305,NA,NA,102719,101619,1949,NA,NA,102824,103254,102717,1946,102824,Flanker Task,59,26174,61,yes,1024
96.77419355,96.77419355,428.8709677,428.8709677,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,61,61,0,61,61,0,0,0,61,61,61,0,61,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,61,61,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,NA,NA,h,416,NA,1045,NA,NA,416,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,NA,NA,53305,NA,NA,104377,103269,1949,NA,NA,104480,104897,104375,1946,104479,Flanker Task,60,26590,62,yes,1024
96.82539683,96.82539683,429.5396825,429.5396825,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,62,62,0,62,62,0,0,0,62,62,62,0,62,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,62,62,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,471,NA,1045,NA,NA,471,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,106007,104912,1949,NA,NA,106109,106581,106004,1946,106109,Flanker Task,61,27061,63,yes,1024
96.875,96.875,432.984375,432.984375,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,63,63,0,63,63,0,0,0,63,63,63,0,63,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,63,63,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,650,NA,1045,NA,NA,650,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,NA,NA,53305,NA,NA,107703,106597,1949,NA,NA,107808,108459,107701,1946,107808,Flanker Task,62,27711,64,yes,1024
96.92307692,96.92307692,434.4,434.4,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,64,64,0,64,64,0,0,0,64,64,64,0,64,Tue Sep 13 18:16:06 2022,1500,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,64,64,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,NA,NA,s,525,NA,1045,NA,NA,525,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,NA,NA,53305,NA,NA,109569,108473,1949,NA,NA,109671,110197,109567,1946,109671,Flanker Task,63,28236,65,yes,1024
