"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_Keyboard_Response","correct_response","count_ErrorFeedback","count_FasterFeedback","count_Finish","count_Fixation","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Keyboard_Response","count_Logger","count_Sequence","count_Stimulus","count_block1","count_block2","count_block3","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_Keyboard_Response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_Keyboard_Response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ErrorFeedback","time_FasterFeedback","time_Finish","time_Fixation","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Keyboard_Response","time_Logger","time_Sequence","time_Stimulus","time_block1","time_block2","time_block3","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.9090909091","90.9090909091","555.272727273","555.272727273","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","10","10","0","10","10","0","0","0","10","10","10","10","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","538","NA","29027","NA","NA","538","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","40581","NA","NA","48683","47649","2040","NA","NA","48785","49323","48682","48785","31068","NA","NA","2039","Flanker Task ","10","6108","11","yes","1024"
"91.6666666667","91.6666666667","566.916666667","566.916666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","11","11","0","11","11","0","0","0","11","11","11","11","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","695","NA","29027","NA","NA","695","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","40581","NA","NA","50369","49336","2040","NA","NA","50471","51166","50368","50471","31068","NA","NA","2039","Flanker Task ","11","6803","12","yes","1024"
"92.3076923077","92.3076923077","563.384615385","563.384615385","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","12","12","0","12","12","0","0","0","12","12","12","12","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","521","NA","29027","NA","NA","521","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","40581","NA","NA","52200","51168","2040","NA","NA","52301","52823","52199","52301","31068","NA","NA","2039","Flanker Task ","12","7324","13","yes","1024"
"92.8571428571","92.8571428571","567.642857143","567.642857143","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","13","13","0","13","13","0","0","0","13","13","13","13","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","623","NA","29027","NA","NA","623","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","40581","NA","NA","53871","52834","2040","NA","NA","53973","54596","53870","53973","31068","NA","NA","2039","Flanker Task ","13","7947","14","yes","1024"
"93.3333333333","93.3333333333","557.933333333","557.933333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","14","14","0","14","14","0","0","0","14","14","14","14","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","422","NA","29027","NA","NA","422","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","40581","NA","NA","55643","54609","2040","NA","NA","55744","56166","55641","55744","31068","NA","NA","2039","Flanker Task ","14","8369","15","yes","1024"
"93.75","93.75","552.5","552.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","15","15","0","15","15","0","0","0","15","15","15","15","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","471","NA","29027","NA","NA","471","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","40581","NA","NA","57202","56168","2040","NA","NA","57303","57774","57201","57302","31068","NA","NA","2039","Flanker Task ","15","8840","16","yes","1024"
"94.1176470588","94.1176470588","547","547","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","16","16","0","16","16","0","0","0","16","16","16","16","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","459","NA","29027","NA","NA","459","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","40581","NA","NA","58820","57787","2040","NA","NA","58922","59381","58818","58922","31068","NA","NA","2039","Flanker Task ","16","9299","17","yes","1024"
"94.4444444444","94.4444444444","545.388888889","545.388888889","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","17","17","0","17","17","0","0","0","17","17","17","17","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","518","NA","29027","NA","NA","518","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","40581","NA","NA","60429","59393","2040","NA","NA","60530","61049","60428","60530","31068","NA","NA","2039","Flanker Task ","17","9817","18","yes","1024"
"94.7368421053","94.7368421053","547.473684211","547.473684211","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","18","18","0","18","18","0","0","0","18","18","18","18","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","585","NA","29027","NA","NA","585","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","40581","NA","NA","62096","61061","2040","NA","NA","62198","62784","62094","62198","31068","NA","NA","2039","Flanker Task ","18","10402","19","yes","1024"
"95","95","545.85","545.85","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","19","19","0","19","19","0","0","0","19","19","19","19","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","515","NA","29027","NA","NA","515","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","40581","NA","NA","63829","62795","2040","NA","NA","63930","64446","63827","63930","31068","NA","NA","2039","Flanker Task ","19","10917","20","yes","1024"
"95.2380952381","95.2380952381","545.619047619","545.619047619","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","20","20","0","20","20","0","0","0","20","20","20","20","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","541","NA","29027","NA","NA","541","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","40581","NA","NA","65491","64458","2040","NA","NA","65593","66135","65488","65593","31068","NA","NA","2039","Flanker Task ","20","11458","21","yes","1024"
"95.4545454545","95.4545454545","543.181818182","543.181818182","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","21","21","0","21","21","0","0","0","21","21","21","21","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","492","NA","29027","NA","NA","492","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","40581","NA","NA","67171","66137","2040","NA","NA","67272","67764","67169","67272","31068","NA","NA","2039","Flanker Task ","21","11950","22","yes","1024"
"95.652173913","95.652173913","539.086956522","539.086956522","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","22","22","0","22","22","0","0","0","22","22","22","22","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","449","NA","29027","NA","NA","449","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","40581","NA","NA","68816","67777","2040","NA","NA","68919","69368","68814","68919","31068","NA","NA","2039","Flanker Task ","22","12399","23","yes","1024"
"95.8333333333","95.8333333333","537.375","537.375","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","23","23","0","23","23","0","0","0","23","23","23","23","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","498","NA","29027","NA","NA","498","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","40581","NA","NA","70413","69380","2040","NA","NA","70515","71014","70411","70515","31068","NA","NA","2039","Flanker Task ","23","12897","24","yes","1024"
"96","96","535.76","535.76","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","24","24","0","24","24","0","0","0","24","24","24","24","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","497","NA","29027","NA","NA","497","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","40581","NA","NA","72069","71026","2040","NA","NA","72172","72669","72067","72172","31068","NA","NA","2039","Flanker Task ","24","13394","25","yes","1024"
"96.1538461538","96.1538461538","532.115384615","532.115384615","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","25","25","0","25","25","0","0","0","25","25","25","25","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","441","NA","29027","NA","NA","441","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","40581","NA","NA","73715","72682","2040","NA","NA","73816","74258","73714","73816","31068","NA","NA","2039","Flanker Task ","25","13835","26","yes","1024"
"96.2962962963","96.2962962963","530.037037037","530.037037037","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","26","26","0","26","26","0","0","0","26","26","26","26","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","26","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","476","NA","29027","NA","NA","476","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","40581","NA","NA","75305","74270","2040","NA","NA","75406","75883","75303","75405","31068","NA","NA","2039","Flanker Task ","26","14311","27","yes","1024"
"96.4285714286","96.4285714286","530.464285714","530.464285714","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","27","27","0","27","27","0","0","0","27","27","27","27","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","542","NA","29027","NA","NA","542","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","40581","NA","NA","76929","75895","2040","NA","NA","77032","77575","76927","77032","31068","NA","NA","2039","Flanker Task ","27","14853","28","yes","1024"
"96.5517241379","96.5517241379","526.965517241","526.965517241","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","28","28","0","28","28","0","0","0","28","28","28","28","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","28","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","429","NA","29027","NA","NA","429","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","40581","NA","NA","78621","77587","2040","NA","NA","78723","79152","78620","78723","31068","NA","NA","2039","Flanker Task ","28","15282","29","yes","1024"
"96.6666666667","96.6666666667","528.3","528.3","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","29","29","0","29","29","0","0","0","29","29","29","29","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","29","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","567","NA","29027","NA","NA","567","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","40581","NA","NA","80201","79164","2040","NA","NA","80303","80871","80199","80303","31068","NA","NA","2039","Flanker Task ","29","15849","30","yes","1024"
"96.7741935484","96.7741935484","532.677419355","532.677419355","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","30","30","0","30","30","0","0","0","30","30","30","30","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","30","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","664","NA","29027","NA","NA","664","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","40581","NA","NA","81918","80883","2040","NA","NA","82019","82684","81917","82019","31068","NA","NA","2039","Flanker Task ","30","16513","31","yes","1024"
"96.875","96.875","533.84375","533.84375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","31","31","0","31","31","0","0","0","31","31","31","31","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","31","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","570","NA","29027","NA","NA","570","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","40581","NA","NA","83729","82696","2040","NA","NA","83830","84400","83727","83829","31068","NA","NA","2039","Flanker Task ","31","17083","32","yes","1024"
"96.9696969697","96.9696969697","537.333333333","537.333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","32","32","0","32","32","0","0","0","32","32","32","32","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","32","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","649","NA","29027","NA","NA","649","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","40581","NA","NA","85449","84413","2040","NA","NA","85550","86199","85448","85550","31068","NA","NA","2039","Flanker Task ","32","17732","33","yes","1024"
"97.0588235294","97.0588235294","536.235294118","536.235294118","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","33","33","0","33","33","0","0","0","33","33","33","33","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","33","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","NA","s","500","NA","29027","NA","NA","500","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","40581","NA","NA","87257","86211","2040","NA","NA","87359","87859","87254","87359","31068","NA","NA","2039","Flanker Task ","33","18232","34","yes","1024"
"97.1428571429","97.1428571429","535.457142857","535.457142857","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","34","34","0","34","34","0","0","0","34","34","34","34","0","0","0","0","09/25/22 20:58:32","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/saudm/OneDrive/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","34","C:/Users/saudm/OneDrive/Desktop/MK-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","NA","h","509","NA","29027","NA","NA","509","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","40581","NA","NA","88899","87862","2040","NA","NA","89000","89509","88898","89000","31068","NA","NA","2039","Flanker Task ","34","18741","35","yes","1024"
