"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instruction2","count_instruction3","count_instructions1","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instruction2","response_instruction3","response_instructions1","response_keyboard_response","response_time","response_time_finish","response_time_instruction2","response_time_instruction3","response_time_instructions1","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instruction2","time_instruction3","time_instructions1","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"69.49152542372882","69.49152542372882","568.457627118644","568.457627118644","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","58","58","0","58","0","58","0","0","0","58","58","58","58","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","58","58","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","706","NA","NA","NA","65587","706","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","NA","NA","173900","164396","1084","NA","NA","174942","NA","NA","1209","175045","175752","174938","175045","Flanker Task (by Katherine Hays)","41","33539","59","yes","1024"
"70","70","570.0166666666667","570.0166666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","59","59","0","59","0","59","0","0","0","59","59","59","59","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","59","59","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","662","NA","NA","NA","65587","662","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","66808","NA","NA","176261","175756","1084","NA","NA","177297","NA","NA","1209","177401","178063","177293","177401","Flanker Task (by Katherine Hays)","42","34201","60","yes","1024"
"70.49180327868852","70.49180327868852","570.7213114754098","570.7213114754098","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","60","60","0","60","0","60","0","0","0","60","60","60","60","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","60","60","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","613","NA","NA","NA","65587","613","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","NA","NA","178067","175756","1084","NA","NA","179103","NA","NA","1209","179216","179830","179099","179216","Flanker Task (by Katherine Hays)","43","34814","61","yes","1024"
"70.96774193548387","70.96774193548387","571.2741935483871","571.2741935483871","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","61","61","0","61","0","61","0","0","0","61","61","61","61","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","61","61","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","605","NA","NA","NA","65587","605","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","NA","NA","179833","175756","1084","NA","NA","180871","NA","NA","1209","180975","181581","180866","180975","Flanker Task (by Katherine Hays)","44","35419","62","yes","1024"
"69.84126984126983","69.84126984126983","574.3809523809524","574.3809523809524","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","62","62","0","62","0","62","0","0","0","62","62","62","62","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","62","62","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","767","NA","NA","NA","65587","767","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","NA","NA","181585","175756","1084","NA","NA","182622","NA","NA","1209","182728","183496","182618","182727","Flanker Task (by Katherine Hays)","44","36186","63","yes","1024"
"70.3125","70.3125","573.0625","573.0625","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","63","63","0","63","0","63","0","0","0","63","63","63","63","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","63","63","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","490","NA","NA","NA","65587","490","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","66808","NA","NA","184005","183500","1084","NA","NA","185048","NA","NA","1209","185152","185642","185044","185152","Flanker Task (by Katherine Hays)","45","36676","64","yes","1024"
"69.23076923076923","69.23076923076923","574.0461538461539","574.0461538461539","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","64","64","0","64","0","64","0","0","0","64","64","64","64","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","64","64","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","637","NA","NA","NA","65587","637","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","66808","NA","NA","185646","183500","1084","NA","NA","186688","NA","NA","1209","186792","187430","186683","186792","Flanker Task (by Katherine Hays)","45","37313","65","yes","1024"
"69.6969696969697","69.6969696969697","573.969696969697","573.969696969697","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","65","65","0","65","0","65","0","0","0","65","65","65","65","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","65","65","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","569","NA","NA","NA","65587","569","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","66808","NA","NA","187938","187434","1084","NA","NA","188978","NA","NA","1209","189083","189652","188974","189083","Flanker Task (by Katherine Hays)","46","37882","66","yes","1024"
"68.65671641791045","68.65671641791045","572.955223880597","572.955223880597","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","66","66","0","66","0","66","0","0","0","66","66","66","66","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","66","66","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","506","NA","NA","NA","65587","506","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","NA","NA","189657","187434","1084","NA","NA","190697","NA","NA","1209","190801","191308","190692","190801","Flanker Task (by Katherine Hays)","46","38388","67","yes","1024"
"69.11764705882354","69.11764705882354","572.1029411764706","572.1029411764706","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","67","67","0","67","0","67","0","0","0","67","67","67","67","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","67","67","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","515","NA","NA","NA","65587","515","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","66808","NA","NA","191817","191312","1084","NA","NA","192858","NA","NA","1209","192962","193478","192854","192962","Flanker Task (by Katherine Hays)","47","38903","68","yes","1024"
"69.56521739130434","69.56521739130434","572.9855072463768","572.9855072463768","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","68","68","0","68","0","68","0","0","0","68","68","68","68","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","68","68","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","633","NA","NA","NA","65587","633","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","66808","NA","NA","193482","191312","1084","NA","NA","194520","NA","NA","1209","194624","195258","194515","194624","Flanker Task (by Katherine Hays)","48","39536","69","yes","1024"
"68.57142857142857","68.57142857142857","573.4285714285714","573.4285714285714","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","69","69","0","69","0","69","0","0","0","69","69","69","69","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","69","69","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","604","NA","NA","NA","65587","604","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","66808","NA","NA","195262","191312","1084","NA","NA","196308","NA","NA","1209","196411","197016","196303","196411","Flanker Task (by Katherine Hays)","48","40140","70","yes","1024"
"69.01408450704226","69.01408450704226","573.2112676056338","573.2112676056338","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","70","70","0","70","0","70","0","0","0","70","70","70","70","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","70","70","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","558","NA","NA","NA","65587","558","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","66808","NA","NA","197525","197021","1084","NA","NA","198571","NA","NA","1209","198674","199233","198566","198674","Flanker Task (by Katherine Hays)","49","40698","71","yes","1024"
"68.05555555555556","68.05555555555556","575.3194444444445","575.3194444444445","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","71","71","0","71","0","71","0","0","0","71","71","71","71","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","71","71","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","725","NA","NA","NA","65587","725","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","NA","NA","199237","197021","1084","NA","NA","200278","NA","NA","1209","200382","201108","200273","200382","Flanker Task (by Katherine Hays)","49","41423","72","yes","1024"
"67.12328767123287","67.12328767123287","575.1369863013699","575.1369863013699","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","72","72","0","72","0","72","0","0","0","72","72","72","72","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","72","72","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","562","NA","NA","NA","65587","562","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","NA","NA","201616","201112","1084","NA","NA","202656","NA","NA","1209","202760","203323","202651","202760","Flanker Task (by Katherine Hays)","49","41985","73","yes","1024"
"66.21621621621621","66.21621621621621","574.8783783783783","574.8783783783783","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","73","73","0","73","0","73","0","0","0","73","73","73","73","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","73","73","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","556","NA","NA","NA","65587","556","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","NA","NA","203832","203327","1084","NA","NA","204874","NA","NA","1209","204977","205534","204870","204977","Flanker Task (by Katherine Hays)","49","42541","74","yes","1024"
"66.66666666666667","66.66666666666667","576.0133333333333","576.0133333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","74","74","0","74","0","74","0","0","0","74","74","74","74","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","74","74","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","660","NA","NA","NA","65587","660","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","66808","NA","NA","206043","205538","1084","NA","NA","207084","NA","NA","1209","207188","207849","207080","207188","Flanker Task (by Katherine Hays)","50","43201","75","yes","1024"
"67.10526315789474","67.10526315789474","574.5263157894736","574.5263157894736","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","75","75","0","75","0","75","0","0","0","75","75","75","75","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","75","75","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","463","NA","NA","NA","65587","463","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","66808","NA","NA","207853","205538","1084","NA","NA","208895","NA","NA","1209","208998","209462","208890","208998","Flanker Task (by Katherine Hays)","51","43664","76","yes","1024"
"67.53246753246754","67.53246753246754","575.1428571428571","575.1428571428571","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","76","76","0","76","0","76","0","0","0","76","76","76","76","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","76","76","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","s","s","622","NA","NA","NA","65587","622","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","NA","NA","209466","205538","1084","NA","NA","210507","NA","NA","1209","210612","211235","210503","210612","Flanker Task (by Katherine Hays)","52","44286","77","yes","1024"
"66.66666666666667","66.66666666666667","572.8333333333334","572.8333333333334","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","77","77","0","77","0","77","0","0","0","77","77","77","77","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","77","77","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","395","NA","NA","NA","65587","395","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","NA","NA","211239","205538","1084","NA","NA","212278","NA","NA","1209","212382","212778","212274","212382","Flanker Task (by Katherine Hays)","52","44681","78","yes","1024"
"67.0886075949367","67.0886075949367","573.9873417721519","573.9873417721519","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","78","78","0","78","0","78","0","0","0","78","78","78","78","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","78","78","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","664","NA","NA","NA","65587","664","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","66808","NA","NA","213285","212782","1084","NA","NA","214321","NA","NA","1209","214425","215090","214317","214425","Flanker Task (by Katherine Hays)","53","45345","79","yes","1024"
"67.5","67.5","575.625","575.625","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","79","79","0","79","0","79","0","0","0","79","79","79","79","Thu Sep 22 12:49:13 2022","1500","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","79","79","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","s","h","705","NA","NA","NA","65587","705","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","66808","NA","NA","215094","212782","1084","NA","NA","216134","NA","NA","1209","216239","216944","216130","216239","Flanker Task (by Katherine Hays)","54","46050","80","yes","1024"
"67.90123456790124","67.90123456790124","583.4444444444445","583.4444444444445","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","80","80","0","80","0","80","0","0","0","80","80","80","80","Thu Sep 22 12:49:13 2022","600","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","0","79","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","s","s","1209","NA","7992","NA","65587","1209","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","225965","NA","216949","212782","1084","NA","NA","225986","217972","NA","1209","226090","227301","225982","226090","Flanker Task (by Katherine Hays)","55","47259","81","yes","1024"
"68.29268292682927","68.29268292682927","581.5975609756098","581.5975609756098","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","81","81","0","81","0","81","0","0","0","81","81","81","81","Thu Sep 22 12:49:13 2022","600","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","1","79","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","s","h","432","NA","7992","NA","65587","432","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","66808","225965","NA","227810","212782","1084","227306","NA","228850","217972","NA","1209","228954","229387","228846","228954","Flanker Task (by Katherine Hays)","56","47691","82","yes","1024"
"68.67469879518072","68.67469879518072","579.7710843373494","579.7710843373494","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","82","82","0","82","0","82","0","0","0","82","82","82","82","Thu Sep 22 12:49:13 2022","600","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","2","79","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","s","h","430","NA","7992","NA","65587","430","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","66808","225965","NA","229391","212782","1084","227306","NA","230427","217972","NA","1209","230533","230964","230423","230533","Flanker Task (by Katherine Hays)","57","48121","83","yes","1024"
"69.04761904761905","69.04761904761905","580.0952380952381","580.0952380952381","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","83","83","0","83","0","83","0","0","0","83","83","83","83","Thu Sep 22 12:49:13 2022","600","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","3","79","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","s","h","607","NA","7992","NA","65587","607","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","66808","225965","NA","230968","212782","1084","227306","NA","232008","217972","NA","1209","232112","232720","232004","232112","Flanker Task (by Katherine Hays)","58","48728","84","yes","1024"
"68.23529411764706","68.23529411764706","579.5529411764705","579.5529411764705","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","84","84","0","84","0","84","0","0","0","84","84","84","84","Thu Sep 22 12:49:13 2022","600","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","4","79","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","s","h","534","NA","7992","NA","65587","534","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","225965","NA","233229","212782","1084","232724","NA","234270","217972","NA","1209","234374","234908","234265","234374","Flanker Task (by Katherine Hays)","58","49262","85","yes","1024"
"68.6046511627907","68.6046511627907","577.5581395348837","577.5581395348837","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","85","85","0","85","0","85","0","0","0","85","85","85","85","Thu Sep 22 12:49:13 2022","600","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","5","79","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","s","s","408","NA","7992","NA","65587","408","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","66808","225965","NA","235416","234913","1084","232724","NA","236452","217972","NA","1209","236558","236967","236449","236558","Flanker Task (by Katherine Hays)","59","49670","86","yes","1024"
"67.816091954023","67.816091954023","575.2413793103449","575.2413793103449","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","86","86","0","86","0","86","0","0","0","86","86","86","86","Thu Sep 22 12:49:13 2022","600","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","6","79","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","s","h","376","NA","7992","NA","65587","376","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","66808","225965","NA","236971","234913","1084","232724","NA","238011","217972","NA","1209","238117","238494","238006","238117","Flanker Task (by Katherine Hays)","59","50046","87","yes","1024"
"67.04545454545455","67.04545454545455","575.4886363636364","575.4886363636364","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","87","87","0","87","0","87","0","0","0","87","87","87","87","Thu Sep 22 12:49:13 2022","600","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","7","79","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","h","NA","s","s","597","NA","7992","NA","65587","597","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","66808","225965","NA","239002","238497","1084","232724","NA","240040","217972","NA","1209","240144","240741","240036","240144","Flanker Task (by Katherine Hays)","59","50643","88","yes","1024"
"67.41573033707866","67.41573033707866","573.8876404494382","573.8876404494382","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","88","88","0","88","0","88","0","0","0","88","88","88","88","Thu Sep 22 12:49:13 2022","600","The main experiment item","yes","Flanker_Task_by_Katherine_Hays.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame","no","mono","no","18","no","white","no","no","768","legacy","8","79","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","h","NA","s","h","433","NA","7992","NA","65587","433","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","66808","225965","NA","241249","240745","1084","232724","NA","242285","217972","NA","1209","242389","242823","242281","242389","Flanker Task (by Katherine Hays)","60","51076","89","yes","1024"
