"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_ISI","count_Instructions1","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_new_sketchpad","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_finish","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_Instructions1","response_time_finish","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_Instructions1","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_new_sketchpad","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.9090909090909","90.9090909090909","492.09090909090907","492.09090909090907","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","10","0","0","0","0","10","0","10","0","0","0","10","10","10","10","10","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","s","NA","NA","NA","h","485","46191","NA","NA","NA","485","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","90467","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","91686","92173","91569","91549","91686","Flanker Task","10","5413","11","yes","1024"
"91.66666666666667","91.66666666666667","483.75","483.75","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","11","0","0","0","0","11","0","11","0","0","0","11","11","11","11","11","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","s","NA","NA","NA","h","392","46191","NA","NA","NA","392","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","92199","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","93395","93789","93282","93266","93395","Flanker Task","11","5805","12","yes","1024"
"92.3076923076923","92.3076923076923","477.7692307692308","477.7692307692308","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","12","0","0","0","0","12","0","12","0","0","0","12","12","12","12","12","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","12","12","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","s","NA","NA","NA","h","406","46191","NA","NA","NA","406","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","93808","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","95029","95436","94912","94893","95029","Flanker Task","12","6211","13","yes","1024"
"92.85714285714286","92.85714285714286","481.35714285714283","481.35714285714283","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","13","0","0","0","0","13","0","13","0","0","0","13","13","13","13","13","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","13","13","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","528","46191","NA","NA","NA","528","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","95465","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","96667","97196","96555","96542","96667","Flanker Task","13","6739","14","yes","1024"
"93.33333333333333","93.33333333333333","478.73333333333335","478.73333333333335","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","14","0","0","0","0","14","0","14","0","0","0","14","14","14","14","14","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","14","14","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","442","46191","NA","NA","NA","442","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","97218","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","98409","98852","98297","98284","98409","Flanker Task","14","7181","15","yes","1024"
"93.75","93.75","480.3125","480.3125","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","15","0","0","0","0","15","0","15","0","0","0","15","15","15","15","15","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","15","15","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","504","46191","NA","NA","NA","504","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","98868","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","100066","100572","99954","99937","100066","Flanker Task","15","7685","16","yes","1024"
"94.11764705882354","94.11764705882354","486.3529411764706","486.3529411764706","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","16","0","0","0","0","16","0","16","0","0","0","16","16","16","16","16","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","16","16","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","583","46191","NA","NA","NA","583","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","100598","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","101795","102380","101682","101665","101795","Flanker Task","16","8268","17","yes","1024"
"94.44444444444444","94.44444444444444","485.1666666666667","485.1666666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","17","0","0","0","0","17","0","17","0","0","0","17","17","17","17","17","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","17","17","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","s","NA","NA","NA","h","465","46191","NA","NA","NA","465","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","102406","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","103610","104077","103491","103473","103610","Flanker Task","17","8733","18","yes","1024"
"94.73684210526316","94.73684210526316","482.3157894736842","482.3157894736842","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","18","0","0","0","0","18","0","18","0","0","0","18","18","18","18","18","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","18","18","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","431","46191","NA","NA","NA","431","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","104097","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","105291","105724","105177","105164","105291","Flanker Task","18","9164","19","yes","1024"
"95","95","487.5","487.5","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","19","0","0","0","0","19","0","19","0","0","0","19","19","19","19","19","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","19","19","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","586","46191","NA","NA","NA","586","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","105750","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","106960","107548","106846","106832","106960","Flanker Task","19","9750","20","yes","1024"
"95.23809523809524","95.23809523809524","485.57142857142856","485.57142857142856","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","20","0","0","0","0","20","0","20","0","0","0","20","20","20","20","20","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","20","20","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","447","46191","NA","NA","NA","447","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","107583","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","108787","109236","108670","108657","108787","Flanker Task","20","10197","21","yes","1024"
"95.45454545454545","95.45454545454545","485.90909090909093","485.90909090909093","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","21","0","0","0","0","21","0","21","0","0","0","21","21","21","21","21","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","21","21","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","493","46191","NA","NA","NA","493","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","109261","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","110471","110968","110357","110338","110470","Flanker Task","21","10690","22","yes","1024"
"95.65217391304348","95.65217391304348","489.6521739130435","489.6521739130435","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","22","0","0","0","0","22","0","22","0","0","0","22","22","22","22","22","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","22","22","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","572","46191","NA","NA","NA","572","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110995","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","112198","112773","112082","112068","112198","Flanker Task","22","11262","23","yes","1024"
"95.83333333333333","95.83333333333333","487.8333333333333","487.8333333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","23","0","0","0","0","23","0","23","0","0","0","23","23","23","23","23","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","23","23","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","446","46191","NA","NA","NA","446","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","112792","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","113999","114448","113881","113863","113998","Flanker Task","23","11708","24","yes","1024"
"96","96","490.12","490.12","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","24","0","0","0","0","24","0","24","0","0","0","24","24","24","24","24","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","24","24","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","s","NA","NA","NA","h","545","46191","NA","NA","NA","545","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","114465","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","115673","116220","115555","115541","115673","Flanker Task","24","12253","25","yes","1024"
"96.15384615384616","96.15384615384616","489.38461538461536","489.38461538461536","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","25","0","0","0","0","25","0","25","0","0","0","25","25","25","25","25","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","25","25","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","471","46191","NA","NA","NA","471","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","116234","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","117427","117900","117314","117301","117427","Flanker Task","25","12724","26","yes","1024"
"96.29629629629629","96.29629629629629","490.77777777777777","490.77777777777777","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","26","0","0","0","0","26","0","26","0","0","0","26","26","26","26","26","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","26","26","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","s","NA","NA","NA","h","527","46191","NA","NA","NA","527","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","117919","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","119115","119644","119003","118987","119115","Flanker Task","26","13251","27","yes","1024"
"92.85714285714286","92.85714285714286","489.7142857142857","489.7142857142857","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","27","0","0","0","0","27","0","27","0","0","0","27","27","27","27","27","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","27","27","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","461","46191","NA","NA","NA","461","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","119660","27202","73478","NA","NA","77741","27159","NA","NA","NA","NA","120853","121316","120740","120726","120852","Flanker Task","26","13712","28","yes","1024"
"93.10344827586206","93.10344827586206","488.55172413793105","488.55172413793105","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","28","0","0","0","0","28","0","28","0","0","0","28","28","28","28","28","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","28","28","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","s","NA","NA","NA","h","456","46191","NA","NA","NA","456","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","121844","27202","73478","NA","NA","121330","27159","NA","NA","NA","NA","123042","123500","122929","122913","123042","Flanker Task","27","14168","29","yes","1024"
"93.33333333333333","93.33333333333333","490.8333333333333","490.8333333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","29","0","0","0","0","29","0","29","0","0","0","29","29","29","29","29","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","29","29","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","s","NA","NA","NA","h","557","46191","NA","NA","NA","557","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","123520","27202","73478","NA","NA","121330","27159","NA","NA","NA","NA","124717","125276","124604","124588","124716","Flanker Task","28","14725","30","yes","1024"
"93.54838709677419","93.54838709677419","495.80645161290323","495.80645161290323","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","30","0","0","0","0","30","0","30","0","0","0","30","30","30","30","30","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","s","NA","NA","NA","s","645","46191","NA","NA","NA","645","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","125293","27202","73478","NA","NA","121330","27159","NA","NA","NA","NA","126493","127140","126377","126363","126493","Flanker Task","29","15370","31","yes","1024"
"90.625","90.625","499.21875","499.21875","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","31","0","0","0","0","31","0","31","0","0","0","31","31","31","31","31","Mon Sep 21 13:32:25 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Applications/OpenSesame.app/Contents/Resources/share/opensesame_resources/th-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","s","NA","NA","NA","h","605","46191","NA","NA","NA","605","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","127154","27202","73478","NA","NA","121330","27159","NA","NA","NA","NA","128350","128957","128233","128220","128349","Flanker Task","29","15975","32","yes","1024"
