Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block3,count_ErrorFeedback,count_ISI,count_Logger,count_block1,count_block2,count_experiment,count_faster,count_finish,count_fixation,count_instruction2,count_instructions1,count_instructions3,count_keyboard_response,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction2,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instruction2,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block3,time_ErrorFeedback,time_ISI,time_Logger,time_block1,time_block2,time_experiment,time_faster,time_finish,time_fixation,time_instruction2,time_instructions1,time_instructions3,time_keyboard_response,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
HHHHH,100,100,503.3421053,503.3421053,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,37,37,37,0,0,0,37,0,37,0,0,0,37,37,37,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,37,37,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,497,NA,NA,8694,NA,497,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,73640,75343,11499,NA,2800,NA,NA,74743,NA,2804,NA,74845,74742,74845,Flanker Test,38,19127,38,yes,1024
SSHSS,100,100,505.7692308,505.7692308,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,38,38,38,0,0,0,38,0,38,0,0,0,38,38,38,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,38,38,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,598,NA,NA,8694,NA,598,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,75346,77153,11499,NA,2800,NA,NA,76451,NA,2804,NA,76554,76449,76554,Flanker Test,39,19725,39,yes,1024
HHHHH,100,100,504.2,504.2,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,39,39,39,0,0,0,39,0,39,0,0,0,39,39,39,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,39,39,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,443,NA,NA,8694,NA,443,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,77157,78811,11499,NA,2800,NA,NA,78262,NA,2804,NA,78367,78260,78366,Flanker Test,40,20168,40,yes,1024
HHHHH,100,100,502.6585366,502.6585366,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,40,40,40,0,0,0,40,0,40,0,0,0,40,40,40,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,40,40,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,441,NA,NA,8694,NA,441,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,78815,80461,11499,NA,2800,NA,NA,79918,NA,2804,NA,80019,79917,80019,Flanker Test,41,20609,41,yes,1024
HHHHH,100,100,500.6190476,500.6190476,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,41,41,41,0,0,0,41,0,41,0,0,0,41,41,41,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,41,41,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,417,NA,NA,8694,NA,417,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,80464,82086,11499,NA,2800,NA,NA,81564,NA,2804,NA,81668,81563,81668,Flanker Test,42,21026,42,yes,1024
HHHHH,100,100,499.255814,499.255814,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,42,42,42,0,0,0,42,0,42,0,0,0,42,42,42,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,42,42,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,442,NA,NA,8694,NA,442,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,82090,83744,11499,NA,2800,NA,NA,83198,NA,2804,NA,83301,83197,83301,Flanker Test,43,21468,43,yes,1024
HHHHH,100,100,497.9090909,497.9090909,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,43,43,43,0,0,0,43,0,43,0,0,0,43,43,43,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,43,43,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,440,NA,NA,8694,NA,440,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,83747,85352,11499,NA,2800,NA,NA,84808,NA,2804,NA,84911,84806,84911,Flanker Test,44,21908,44,yes,1024
HHSHH,100,100,503.1111111,503.1111111,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,44,44,44,0,0,0,44,0,44,0,0,0,44,44,44,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,44,44,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,732,NA,NA,8694,NA,732,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,85355,87289,11499,NA,2800,NA,NA,86455,NA,2804,NA,86556,86454,86556,Flanker Test,45,22640,45,yes,1024
HHHHH,100,100,502,502,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,45,45,45,0,0,0,45,0,45,0,0,0,45,45,45,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,45,45,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,452,NA,NA,8694,NA,452,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,87293,88947,11499,NA,2800,NA,NA,88393,NA,2804,NA,88494,88391,88494,Flanker Test,46,23092,46,yes,1024
SSHSS,100,100,501.7446809,501.7446809,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,46,46,46,0,0,0,46,0,46,0,0,0,46,46,46,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,46,46,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,490,NA,NA,8694,NA,490,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,88949,90636,11499,NA,2800,NA,NA,90041,NA,2804,NA,90145,90040,90145,Flanker Test,47,23582,47,yes,1024
SSSSS,100,100,501.6041667,501.6041667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,47,47,47,0,0,0,47,0,47,0,0,0,47,47,47,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,47,47,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,495,NA,NA,8694,NA,495,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,90640,92347,11499,NA,2800,NA,NA,91747,NA,2804,NA,91851,91745,91851,Flanker Test,48,24077,48,yes,1024
SSHSS,100,100,501.4285714,501.4285714,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,48,48,48,0,0,0,48,0,48,0,0,0,48,48,48,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,48,48,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,493,NA,NA,8694,NA,493,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,92351,94006,11499,NA,2800,NA,NA,93408,NA,2804,NA,93512,93406,93512,Flanker Test,49,24570,49,yes,1024
SSSSS,100,100,500.7,500.7,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,49,49,49,0,0,0,49,0,49,0,0,0,49,49,49,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,49,49,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,465,NA,NA,8694,NA,465,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,94009,95675,11499,NA,2800,NA,NA,95105,NA,2804,NA,95209,95104,95209,Flanker Test,50,25035,50,yes,1024
HHSHH,100,100,501.8235294,501.8235294,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,50,50,50,0,0,0,50,0,50,0,0,0,50,50,50,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,50,50,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,558,NA,NA,8694,NA,558,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,95680,97449,11499,NA,2800,NA,NA,96789,NA,2804,NA,96890,96788,96890,Flanker Test,51,25593,51,yes,1024
HHHHH,100,100,500.9807692,500.9807692,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,51,51,51,0,0,0,51,0,51,0,0,0,51,51,51,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,51,51,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,458,NA,NA,8694,NA,458,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,97453,99070,11499,NA,2800,NA,NA,98509,NA,2804,NA,98610,98508,98610,Flanker Test,52,26051,52,yes,1024
SSSSS,100,100,500.2264151,500.2264151,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,52,52,52,0,0,0,52,0,52,0,0,0,52,52,52,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,52,52,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,461,NA,NA,8694,NA,461,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,99073,100736,11499,NA,2800,NA,NA,100172,NA,2804,NA,100273,100170,100273,Flanker Test,53,26512,53,yes,1024
SSHSS,100,100,499.9444444,499.9444444,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,53,53,53,0,0,0,53,0,53,0,0,0,53,53,53,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,53,53,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,485,NA,NA,8694,NA,485,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,100740,102432,11499,NA,2800,NA,NA,101845,NA,2804,NA,101946,101843,101946,Flanker Test,54,26997,54,yes,1024
SSSSS,100,100,499.4363636,499.4363636,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,54,54,54,0,0,0,54,0,54,0,0,0,54,54,54,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,54,54,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,472,NA,NA,8694,NA,472,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,102436,104112,11499,NA,2800,NA,NA,103538,NA,2804,NA,103639,103537,103639,Flanker Test,55,27469,55,yes,1024
HHSHH,100,100,500.1607143,500.1607143,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,55,55,55,0,0,0,55,0,55,0,0,0,55,55,55,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,55,55,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,540,NA,NA,8694,NA,540,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,104116,105861,11499,NA,2800,NA,NA,105214,NA,2804,NA,105319,105212,105319,Flanker Test,56,28009,56,yes,1024
SSHSS,100,100,501.1754386,501.1754386,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,56,56,56,0,0,0,56,0,56,0,0,0,56,56,56,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,56,56,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,558,NA,NA,8694,NA,558,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,105864,107629,11499,NA,2800,NA,NA,106967,NA,2804,NA,107070,106966,107070,Flanker Test,57,28567,57,yes,1024
SSHSS,100,100,502.137931,502.137931,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,57,57,57,0,0,0,57,0,57,0,0,0,57,57,57,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,57,57,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,557,NA,NA,8694,NA,557,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,107633,109399,11499,NA,2800,NA,NA,108740,NA,2804,NA,108841,108738,108841,Flanker Test,58,29124,58,yes,1024
HHHHH,100,100,501.6440678,501.6440678,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,58,58,58,0,0,0,58,0,58,0,0,0,58,58,58,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,58,58,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,473,NA,NA,8694,NA,473,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,109402,111081,11499,NA,2800,NA,NA,110503,NA,2804,NA,110607,110502,110607,Flanker Test,59,29597,59,yes,1024
SSHSS,100,100,501.5833333,501.5833333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,59,59,59,0,0,0,59,0,59,0,0,0,59,59,59,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,59,59,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,498,NA,NA,8694,NA,498,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,111085,112764,11499,NA,2800,NA,NA,112161,NA,2804,NA,112265,112159,112265,Flanker Test,60,30095,60,yes,1024
SSHSS,100,100,501.7213115,501.7213115,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,60,60,60,0,0,0,60,0,60,0,0,0,60,60,60,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,60,60,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,510,NA,NA,8694,NA,510,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,112768,114483,11499,NA,2800,NA,NA,113869,NA,2804,NA,113972,113868,113972,Flanker Test,61,30605,61,yes,1024
HHSHH,100,100,502.6290323,502.6290323,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,61,61,61,0,0,0,61,0,61,0,0,0,61,61,61,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,61,61,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,558,NA,NA,8694,NA,558,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,114487,116255,11499,NA,2800,NA,NA,115593,NA,2804,NA,115696,115591,115696,Flanker Test,62,31163,62,yes,1024
HHSHH,100,100,502.9365079,502.9365079,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,62,62,62,0,0,0,62,0,62,0,0,0,62,62,62,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,62,62,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,522,NA,NA,8694,NA,522,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,116258,117984,11499,NA,2800,NA,NA,117356,NA,2804,NA,117460,117355,117459,Flanker Test,63,31685,63,yes,1024
SSSSS,100,100,502.25,502.25,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,63,63,63,0,0,0,63,0,63,0,0,0,63,63,63,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,63,63,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,459,NA,NA,8694,NA,459,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,117988,119643,11499,NA,2800,NA,NA,119082,NA,2804,NA,119183,119081,119183,Flanker Test,64,32144,64,yes,1024
HHSHH,100,100,501.5692308,501.5692308,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,64,64,64,0,0,0,64,0,64,0,0,0,64,64,64,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,64,64,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,458,NA,NA,8694,NA,458,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,119647,121308,11499,NA,2800,NA,NA,120746,NA,2804,NA,120849,120745,120849,Flanker Test,65,32602,65,yes,1024
HHSHH,100,100,501,501,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,65,65,65,0,0,0,65,0,65,0,0,0,65,65,65,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,65,65,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,464,NA,NA,8694,NA,464,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,121312,122985,11499,NA,2800,NA,NA,122416,NA,2804,NA,122520,122414,122520,Flanker Test,66,33066,66,yes,1024
HHSHH,100,100,500.641791,500.641791,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,66,66,66,0,0,0,66,0,66,0,0,0,66,66,66,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,66,66,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,477,NA,NA,8694,NA,477,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,122989,124627,11499,NA,2800,NA,NA,124044,NA,2804,NA,124147,124042,124147,Flanker Test,67,33543,67,yes,1024
SSSSS,100,100,500.0735294,500.0735294,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,67,67,67,0,0,0,67,0,67,0,0,0,67,67,67,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,67,67,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,462,NA,NA,8694,NA,462,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,124635,126300,11499,NA,2800,NA,NA,125734,NA,2804,NA,125837,125733,125837,Flanker Test,68,34005,68,yes,1024
SSHSS,100,100,507.1014493,507.1014493,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,68,68,68,0,0,0,68,0,68,0,0,0,68,68,68,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,985,NA,NA,8694,NA,985,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,126304,128452,11499,NA,2800,NA,NA,127362,NA,2804,NA,127466,127360,127466,Flanker Test,69,34990,69,yes,1024
SSSSS,100,100,507.0857143,507.0857143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,69,69,69,0,0,0,69,0,69,0,0,0,69,69,69,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,506,NA,NA,8694,NA,506,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,128454,130172,11499,NA,2800,NA,NA,129562,NA,2804,NA,129665,129560,129665,Flanker Test,70,35496,70,yes,1024
SSHSS,100,100,507.8591549,507.8591549,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,70,70,70,0,0,0,70,0,70,0,0,0,70,70,70,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,562,NA,NA,8694,NA,562,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,130175,131935,11499,NA,2800,NA,NA,131271,NA,2804,NA,131372,131270,131372,Flanker Test,71,36058,71,yes,1024
HHHHH,100,100,506.8611111,506.8611111,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,71,71,71,0,0,0,71,0,71,0,0,0,71,71,71,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,436,NA,NA,8694,NA,436,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,131939,133579,11499,NA,2800,NA,NA,133040,NA,2804,NA,133142,133038,133142,Flanker Test,72,36494,72,yes,1024
HHHHH,100,100,506.5479452,506.5479452,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,72,72,72,0,0,0,72,0,72,0,0,0,72,72,72,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,484,NA,NA,8694,NA,484,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,133583,135274,11499,NA,2800,NA,NA,134686,NA,2804,NA,134789,134684,134789,Flanker Test,73,36978,73,yes,1024
HHHHH,100,100,505.0945946,505.0945946,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,73,73,73,0,0,0,73,0,73,0,0,0,73,73,73,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,NA,s,NA,h,399,NA,NA,8694,NA,399,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,135277,136877,11499,NA,2800,NA,NA,136373,NA,2804,NA,136477,136371,136477,Flanker Test,74,37377,74,yes,1024
SSSSS,100,100,505.1733333,505.1733333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,74,74,74,0,0,0,74,0,74,0,0,0,74,74,74,Sun Sep 13 09:33:13 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/Owner/Documents,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/Owner/Documents/KJPsubject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,NA,s,NA,s,511,NA,NA,8694,NA,511,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,136880,138559,11499,NA,2800,NA,NA,137943,NA,2804,NA,138047,137942,138047,Flanker Test,75,37888,75,yes,1024
