acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_Keyboard_Response,correct_response,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions3,count_Keyboard_Response,count_Sequence,count_Stimulus,count_block1,count_block2,count_block3,count_experiment,count_instructions2,count_new_logger,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions3,response_Keyboard_Response,response_instructions2,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions3,response_time_Keyboard_Response,response_time_instructions2,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions3,time_Keyboard_Response,time_Sequence,time_Stimulus,time_block1,time_block2,time_block3,time_experiment,time_instructions2,time_new_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
96.96969697,96.96969697,529.8181818,529.8181818,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,32,32,0,32,32,0,0,32,32,32,0,0,0,0,0,32,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,32,32,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,523,NA,39948,NA,523,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,47926,NA,NA,107885,106599,4955,NA,107989,107879,107989,44906,NA,NA,4949,NA,108514,Flanker Task,32,17484,33,yes,1024
97.05882353,97.05882353,529.8235294,529.8235294,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,33,33,0,33,33,0,0,33,33,33,0,0,0,0,0,33,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,33,33,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,530,NA,39948,NA,530,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,47926,NA,NA,109808,108577,4955,NA,109917,109802,109917,44906,NA,NA,4949,NA,110450,Flanker Task,33,18014,34,yes,1024
97.14285714,97.14285714,531.7142857,531.7142857,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,34,34,0,34,34,0,0,34,34,34,0,0,0,0,0,34,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,34,34,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,596,NA,39948,NA,596,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,47926,NA,NA,111738,110510,4955,NA,111844,111733,111844,44906,NA,NA,4949,NA,112442,Flanker Task,34,18610,35,yes,1024
97.22222222,97.22222222,531.8888889,531.8888889,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,35,35,0,35,35,0,0,35,35,35,0,0,0,0,0,35,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,35,35,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,538,NA,39948,NA,538,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,47926,NA,NA,113744,112511,4955,NA,113849,113739,113849,44906,NA,NA,4949,NA,114389,Flanker Task,35,19148,36,yes,1024
97.2972973,97.2972973,533.4594595,533.4594595,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,36,36,0,36,36,0,0,36,36,36,0,0,0,0,0,36,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,36,36,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,590,NA,39948,NA,590,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,47926,NA,NA,115704,114467,4955,NA,115810,115698,115810,44906,NA,NA,4949,NA,116402,Flanker Task,36,19738,37,yes,1024
97.36842105,97.36842105,532.5526316,532.5526316,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,37,37,0,37,37,0,0,37,37,37,0,0,0,0,0,37,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,37,37,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,499,NA,39948,NA,499,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,47926,NA,NA,117779,116475,4955,NA,117885,117773,117885,44906,NA,NA,4949,NA,118387,Flanker Task,37,20237,38,yes,1024
97.43589744,97.43589744,530.974359,530.974359,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,38,38,0,38,38,0,0,38,38,38,0,0,0,0,0,38,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,38,38,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,471,NA,39948,NA,471,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,47926,NA,NA,119659,118423,4955,NA,119768,119653,119768,44906,NA,NA,4949,NA,120242,Flanker Task,38,20708,39,yes,1024
97.5,97.5,532,532,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,39,39,0,39,39,0,0,39,39,39,0,0,0,0,0,39,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,39,39,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,572,NA,39948,NA,572,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,47926,NA,NA,121497,120266,4955,NA,121604,121491,121603,44906,NA,NA,4949,NA,122179,Flanker Task,39,21280,40,yes,1024
97.56097561,97.56097561,534.0731707,534.0731707,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,40,40,0,40,40,0,0,40,40,40,0,0,0,0,0,40,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,40,40,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,617,NA,39948,NA,617,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,47926,NA,NA,123445,122223,4955,NA,123551,123440,123551,44906,NA,NA,4949,NA,124171,Flanker Task,40,21897,41,yes,1024
97.61904762,97.61904762,536.6904762,536.6904762,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,41,41,0,41,41,0,0,41,41,41,0,0,0,0,0,41,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,41,41,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,644,NA,39948,NA,644,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,47926,NA,NA,125508,124214,4955,NA,125612,125503,125612,44906,NA,NA,4949,NA,126259,Flanker Task,41,22541,42,yes,1024
97.6744186,97.6744186,538.3255814,538.3255814,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,42,42,0,42,42,0,0,42,42,42,0,0,0,0,0,42,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,42,42,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,607,NA,39948,NA,607,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,47926,NA,NA,127584,126300,4955,NA,127689,127579,127689,44906,NA,NA,4949,NA,128299,Flanker Task,42,23148,43,yes,1024
97.72727273,97.72727273,538.9545455,538.9545455,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,43,43,0,43,43,0,0,43,43,43,0,0,0,0,0,43,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,43,43,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,566,NA,39948,NA,566,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,47926,NA,NA,129560,128333,4955,NA,129674,129555,129674,44906,NA,NA,4949,NA,130243,Flanker Task,43,23714,44,yes,1024
97.77777778,97.77777778,537.4444444,537.4444444,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,44,44,0,44,44,0,0,44,44,44,0,0,0,0,0,44,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,44,44,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,471,NA,39948,NA,471,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,47926,NA,NA,131497,130267,4955,NA,131601,131492,131601,44906,NA,NA,4949,NA,132075,Flanker Task,44,24185,45,yes,1024
97.82608696,97.82608696,541.173913,541.173913,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,45,45,0,45,45,0,0,45,45,45,0,0,0,0,0,45,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,45,45,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,709,NA,39948,NA,709,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,47926,NA,NA,133369,132143,4955,NA,133475,133364,133475,44906,NA,NA,4949,NA,134187,Flanker Task,45,24894,46,yes,1024
97.87234043,97.87234043,539.4468085,539.4468085,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,46,46,0,46,46,0,0,46,46,46,0,0,0,0,0,46,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,46,46,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,460,NA,39948,NA,460,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,47926,NA,NA,135501,134255,4955,NA,135605,135495,135605,44906,NA,NA,4949,NA,136067,Flanker Task,46,25354,47,yes,1024
97.91666667,97.91666667,539.2916667,539.2916667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,47,47,0,47,47,0,0,47,47,47,0,0,0,0,0,47,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,47,47,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,532,NA,39948,NA,532,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,47926,NA,NA,137450,136144,4955,NA,137556,137445,137556,44906,NA,NA,4949,NA,138091,Flanker Task,47,25886,48,yes,1024
97.95918367,97.95918367,539,539,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,48,48,0,48,48,0,0,48,48,48,0,0,0,0,0,48,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,48,48,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,525,NA,39948,NA,525,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,47926,NA,NA,139467,138190,4955,NA,139571,139457,139571,44906,NA,NA,4949,NA,140099,Flanker Task,48,26411,49,yes,1024
98,98,536.58,536.58,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,49,49,0,49,49,0,0,49,49,49,0,0,0,0,0,49,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,49,49,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,418,NA,39948,NA,418,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,47926,NA,NA,141365,140133,4955,NA,141469,141360,141469,44906,NA,NA,4949,NA,141891,Flanker Task,49,26829,50,yes,1024
98.03921569,98.03921569,535.9803922,535.9803922,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,50,50,0,50,50,0,0,50,50,50,0,0,0,0,0,50,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,50,50,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,506,NA,39948,NA,506,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,47926,NA,NA,143192,141968,4955,NA,143296,143187,143295,44906,NA,NA,4949,NA,143805,Flanker Task,50,27335,51,yes,1024
98.07692308,98.07692308,536.3846154,536.3846154,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,51,51,0,51,51,0,0,51,51,51,0,0,0,0,0,51,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,51,51,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,557,NA,39948,NA,557,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,47926,NA,NA,145146,143878,4955,NA,145250,145141,145250,44906,NA,NA,4949,NA,145810,Flanker Task,51,27892,52,yes,1024
98.11320755,98.11320755,536.2641509,536.2641509,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,52,52,0,52,52,0,0,52,52,52,0,0,0,0,0,52,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,52,52,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,530,NA,39948,NA,530,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,47926,NA,NA,147166,145866,4955,NA,147270,147154,147270,44906,NA,NA,4949,NA,147804,Flanker Task,52,28422,53,yes,1024
98.14814815,98.14814815,536.3518519,536.3518519,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,53,53,0,53,53,0,0,53,53,53,0,0,0,0,0,53,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,53,53,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,541,NA,39948,NA,541,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,47926,NA,NA,149067,147835,4955,NA,149171,149061,149171,44906,NA,NA,4949,NA,149715,Flanker Task,53,28963,54,yes,1024
98.18181818,98.18181818,536.4545455,536.4545455,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,54,54,0,54,54,0,0,54,54,54,0,0,0,0,0,54,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,54,54,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,542,NA,39948,NA,542,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,47926,NA,NA,151009,149778,4955,NA,151115,151003,151115,44906,NA,NA,4949,NA,151660,Flanker Task,54,29505,55,yes,1024
98.21428571,98.21428571,536.5714286,536.5714286,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,55,55,0,55,55,0,0,55,55,55,0,0,0,0,0,55,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,55,55,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,543,NA,39948,NA,543,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,47926,NA,NA,152928,151701,4955,NA,153032,152923,153032,44906,NA,NA,4949,NA,153578,Flanker Task,55,30048,56,yes,1024
98.24561404,98.24561404,537.0877193,537.0877193,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,56,56,0,56,56,0,0,56,56,56,0,0,0,0,0,56,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,56,56,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,566,NA,39948,NA,566,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,47926,NA,NA,154952,153652,4955,NA,155058,154948,155058,44906,NA,NA,4949,NA,155627,Flanker Task,56,30614,57,yes,1024
98.27586207,98.27586207,536.2586207,536.2586207,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,57,57,0,57,57,0,0,57,57,57,0,0,0,0,0,57,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,57,57,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,489,NA,39948,NA,489,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,47926,NA,NA,156903,155667,4955,NA,157007,156893,157006,44906,NA,NA,4949,NA,157499,Flanker Task,57,31103,58,yes,1024
98.30508475,98.30508475,536.9322034,536.9322034,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,58,58,0,58,58,0,0,58,58,58,0,0,0,0,0,58,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,58,58,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,576,NA,39948,NA,576,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,47926,NA,NA,158806,157578,4955,NA,158912,158801,158912,44906,NA,NA,4949,NA,159492,Flanker Task,58,31679,59,yes,1024
96.66666667,96.66666667,537.2833333,537.2833333,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,59,59,0,59,59,0,0,59,59,59,0,0,0,0,0,59,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,59,59,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,558,NA,39948,NA,558,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,47926,NA,NA,160778,159556,4955,NA,160882,160773,160882,44906,NA,NA,4949,NA,161449,Flanker Task,58,32237,60,yes,1024
96.72131148,96.72131148,537.5737705,537.5737705,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,60,60,0,60,60,0,0,60,60,60,0,0,0,0,0,60,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,60,60,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,555,NA,39948,NA,555,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,161512,NA,NA,163245,162016,4955,NA,163349,163239,163349,44906,NA,NA,4949,NA,163908,Flanker Task,59,32792,61,yes,1024
96.77419355,96.77419355,539.8064516,539.8064516,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,61,61,0,61,61,0,0,61,61,61,0,0,0,0,0,61,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,61,61,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,676,NA,39948,NA,676,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,161512,NA,NA,165172,163945,4955,NA,165276,165166,165275,44906,NA,NA,4949,NA,165956,Flanker Task,60,33468,62,yes,1024
96.82539683,96.82539683,539.5873016,539.5873016,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,62,62,0,62,62,0,0,62,62,62,0,0,0,0,0,62,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,62,62,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,526,NA,39948,NA,526,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,161512,NA,NA,167250,166023,4955,NA,167354,167245,167354,44906,NA,NA,4949,NA,167883,Flanker Task,61,33994,63,yes,1024
96.875,96.875,540.46875,540.46875,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,63,63,0,63,63,0,0,63,63,63,0,0,0,0,0,63,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,63,63,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,596,NA,39948,NA,596,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,161512,NA,NA,169219,167934,4955,NA,169324,169214,169324,44906,NA,NA,4949,NA,169923,Flanker Task,62,34590,64,yes,1024
96.92307692,96.92307692,540.7230769,540.7230769,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,64,64,0,64,64,0,0,64,64,64,0,0,0,0,0,64,Sat Sep 12 16:31:18 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv,no,mono,no,18,no,white,no,no,768,legacy,64,64,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/CMK subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,557,NA,39948,NA,557,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,161512,NA,NA,171298,169990,4955,NA,171403,171293,171403,44906,NA,NA,4949,NA,171964,Flanker Task,63,35147,65,yes,1024
