"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions","correct_keyboard_response","correct_response","count_ISI","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","555.6290322580645","555.6290322580645","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","61","0","0","0","61","0","61","0","61","0","0","0","61","61","61","61","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","61","61","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","548","NA","18039","NA","NA","548","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","128288","21242","NA","NA","NA","3171","NA","NA","129361","3182","NA","NA","129475","130024","129350","129475","Flanker Task","62","34449","62","yes","1024"
"100","100","555.1111111111111","555.1111111111111","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","62","0","0","0","62","0","62","0","62","0","0","0","62","62","62","62","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","62","62","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","523","NA","18039","NA","NA","523","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","130037","21242","NA","NA","NA","3171","NA","NA","131112","3182","NA","NA","131228","131752","131100","131228","Flanker Task","63","34972","63","yes","1024"
"100","100","554.59375","554.59375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","63","0","0","0","63","0","63","0","63","0","0","0","63","63","63","63","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","63","63","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","522","NA","18039","NA","NA","522","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","131765","21242","NA","NA","NA","3171","NA","NA","132837","3182","NA","NA","132948","133471","132826","132948","Flanker Task","64","35494","64","yes","1024"
"100","100","553.4769230769231","553.4769230769231","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","64","0","0","0","64","0","64","0","64","0","0","0","64","64","64","64","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","64","64","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","482","NA","18039","NA","NA","482","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","133484","21242","NA","NA","NA","3171","NA","NA","134556","3182","NA","NA","134670","135153","134544","134670","Flanker Task","65","35976","65","yes","1024"
"100","100","553.7727272727273","553.7727272727273","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","65","0","0","0","65","0","65","0","65","0","0","0","65","65","65","65","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","65","65","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","573","NA","18039","NA","NA","573","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","135168","21242","NA","NA","NA","3171","NA","NA","136240","3182","NA","NA","136355","136929","136229","136354","Flanker Task","66","36549","66","yes","1024"
"100","100","553.2388059701492","553.2388059701492","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","66","0","0","0","66","0","66","0","66","0","0","0","66","66","66","66","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","66","66","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","518","NA","18039","NA","NA","518","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","136943","21242","NA","NA","NA","3171","NA","NA","138015","3182","NA","NA","138129","138648","138003","138129","Flanker Task","67","37067","67","yes","1024"
"100","100","552.8823529411765","552.8823529411765","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","67","0","0","0","67","0","67","0","67","0","0","0","67","67","67","67","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","67","67","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","529","NA","18039","NA","NA","529","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","138661","21242","NA","NA","NA","3171","NA","NA","139734","3182","NA","NA","139847","140377","139723","139847","Flanker Task","68","37596","68","yes","1024"
"100","100","551.6666666666666","551.6666666666666","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","68","0","0","0","68","0","68","0","68","0","0","0","68","68","68","68","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","68","68","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","469","NA","18039","NA","NA","469","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","140390","21242","NA","NA","NA","3171","NA","NA","141465","3182","NA","NA","141579","142049","141453","141579","Flanker Task","69","38065","69","yes","1024"
"100","100","550.4","550.4","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","69","0","0","0","69","0","69","0","69","0","0","0","69","69","69","69","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","69","69","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","463","NA","18039","NA","NA","463","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","142062","21242","NA","NA","NA","3171","NA","NA","143135","3182","NA","NA","143250","143714","143124","143250","Flanker Task","70","38528","70","yes","1024"
"100","100","550.887323943662","550.887323943662","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","70","0","0","0","70","0","70","0","70","0","0","0","70","70","70","70","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","70","70","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","585","NA","18039","NA","NA","585","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","143727","21242","NA","NA","NA","3171","NA","NA","144800","3182","NA","NA","144914","145500","144789","144914","Flanker Task","71","39113","71","yes","1024"
"100","100","550.5833333333334","550.5833333333334","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","71","0","0","0","71","0","71","0","71","0","0","0","71","71","71","71","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","71","71","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","529","NA","18039","NA","NA","529","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","145513","21242","NA","NA","NA","3171","NA","NA","146588","3182","NA","NA","146702","147232","146576","146702","Flanker Task","72","39642","72","yes","1024"
"100","100","549.3835616438356","549.3835616438356","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","72","0","0","0","72","0","72","0","72","0","0","0","72","72","72","72","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","72","72","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","463","NA","18039","NA","NA","463","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","147245","21242","NA","NA","NA","3171","NA","NA","148320","3182","NA","NA","148435","148899","148309","148434","Flanker Task","73","40105","73","yes","1024"
"100","100","548.8783783783783","548.8783783783783","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","73","0","0","0","73","0","73","0","73","0","0","0","73","73","73","73","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","73","73","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","512","NA","18039","NA","NA","512","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","148913","21242","NA","NA","NA","3171","NA","NA","149988","3182","NA","NA","150103","150616","149977","150103","Flanker Task","74","40617","74","yes","1024"
"100","100","548.2","548.2","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","74","0","0","0","74","0","74","0","74","0","0","0","74","74","74","74","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","74","74","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","498","NA","18039","NA","NA","498","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","150629","21242","NA","NA","NA","3171","NA","NA","151703","3182","NA","NA","151817","152316","151691","151817","Flanker Task","75","41115","75","yes","1024"
"100","100","546.5394736842105","546.5394736842105","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","75","0","0","0","75","0","75","0","75","0","0","0","75","75","75","75","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","75","75","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","422","NA","18039","NA","NA","422","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","152329","21242","NA","NA","NA","3171","NA","NA","153404","3182","NA","NA","153518","153941","153392","153518","Flanker Task","76","41537","76","yes","1024"
"100","100","544.6233766233767","544.6233766233767","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","76","0","0","0","76","0","76","0","76","0","0","0","76","76","76","76","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","76","76","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","399","NA","18039","NA","NA","399","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","153955","21242","NA","NA","NA","3171","NA","NA","155027","3182","NA","NA","155141","155541","155015","155141","Flanker Task","77","41936","77","yes","1024"
"100","100","542.7179487179487","542.7179487179487","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","77","0","0","0","77","0","77","0","77","0","0","0","77","77","77","77","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","77","77","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","396","NA","18039","NA","NA","396","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","155554","21242","NA","NA","NA","3171","NA","NA","156628","3182","NA","NA","156743","157140","156617","156743","Flanker Task","78","42332","78","yes","1024"
"98.73417721518987","98.73417721518987","541.3291139240506","541.3291139240506","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","78","0","0","0","78","0","78","0","78","0","0","0","78","78","78","78","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","78","78","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","433","NA","18039","NA","NA","433","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","157153","21242","NA","NA","NA","3171","NA","NA","158227","3182","NA","NA","158339","158773","158215","158339","Flanker Task","78","42765","79","yes","1024"
"98.75","98.75","542.5375","542.5375","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","79","0","0","0","79","0","79","0","79","0","0","0","79","79","79","79","Sat Sep 19 16:06:07 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","79","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","638","NA","18039","NA","NA","638","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","159299","21242","NA","NA","158787","3171","NA","NA","160373","3182","NA","NA","160487","161126","160361","160487","Flanker Task","79","43403","80","yes","1024"
"98.76543209876543","98.76543209876543","544.2469135802469","544.2469135802469","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","80","0","0","0","80","0","80","0","80","0","0","0","80","80","80","80","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","0","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","681","NA","18039","259023","NA","681","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","161139","21242","421205","NA","158787","3171","NA","NA","421249","3182","162181","NA","421361","422044","421239","421361","Flanker Task","80","44084","81","yes","1024"
"98.78048780487805","98.78048780487805","544.219512195122","544.219512195122","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","81","0","0","0","81","0","81","0","81","0","0","0","81","81","81","81","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","1","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","542","NA","18039","259023","NA","542","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","422571","21242","421205","NA","158787","3171","422057","NA","423648","3182","162181","NA","423762","424305","423636","423762","Flanker Task","81","44626","82","yes","1024"
"98.79518072289157","98.79518072289157","543.8313253012049","543.8313253012049","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","82","0","0","0","82","0","82","0","82","0","0","0","82","82","82","82","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","2","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","512","NA","18039","259023","NA","512","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","424318","21242","421205","NA","158787","3171","422057","NA","425392","3182","162181","NA","425506","426019","425380","425506","Flanker Task","82","45138","83","yes","1024"
"98.80952380952381","98.80952380952381","542.75","542.75","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","83","0","0","0","83","0","83","0","83","0","0","0","83","83","83","83","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","3","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","453","NA","18039","259023","NA","453","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","426033","21242","421205","NA","158787","3171","422057","NA","427107","3182","162181","NA","427221","427675","427095","427221","Flanker Task","83","45591","84","yes","1024"
"98.82352941176471","98.82352941176471","543.5764705882353","543.5764705882353","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","84","0","0","0","84","0","84","0","84","0","0","0","84","84","84","84","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","4","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","613","NA","18039","259023","NA","613","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","427687","21242","421205","NA","158787","3171","422057","NA","428760","3182","162181","NA","428874","429488","428749","428874","Flanker Task","84","46204","85","yes","1024"
"98.83720930232558","98.83720930232558","541.2906976744187","541.2906976744187","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","85","0","0","0","85","0","85","0","85","0","0","0","85","85","85","85","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","5","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","347","NA","18039","259023","NA","347","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","430014","21242","421205","NA","158787","3171","429502","NA","431087","3182","162181","NA","431201","431549","431075","431201","Flanker Task","85","46551","86","yes","1024"
"98.85057471264368","98.85057471264368","538.816091954023","538.816091954023","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","86","0","0","0","86","0","86","0","86","0","0","0","86","86","86","86","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","6","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","326","NA","18039","259023","NA","326","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","431563","21242","421205","NA","158787","3171","429502","NA","432639","3182","162181","NA","432753","433080","432627","432752","Flanker Task","86","46877","87","yes","1024"
"97.72727272727273","97.72727272727273","536.4545454545455","536.4545454545455","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","87","0","0","0","87","0","87","0","87","0","0","0","87","87","87","87","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","7","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","331","NA","18039","259023","NA","331","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","433093","21242","421205","NA","158787","3171","429502","NA","434166","3182","162181","NA","434279","434611","434153","434279","Flanker Task","86","47208","88","yes","1024"
"97.75280898876404","97.75280898876404","535.7865168539325","535.7865168539325","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","88","0","0","0","88","0","88","0","88","0","0","0","88","88","88","88","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","8","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","477","NA","18039","259023","NA","477","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","435137","21242","421205","NA","434625","3171","429502","NA","436211","3182","162181","NA","436325","436803","436199","436325","Flanker Task","87","47685","89","yes","1024"
"97.77777777777777","97.77777777777777","533.8222222222222","533.8222222222222","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","89","0","0","0","89","0","89","0","89","0","0","0","89","89","89","89","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","9","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","359","NA","18039","259023","NA","359","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","436816","21242","421205","NA","434625","3171","429502","NA","437890","3182","162181","NA","438004","438365","437878","438003","Flanker Task","88","48044","90","yes","1024"
"97.8021978021978","97.8021978021978","532.8131868131868","532.8131868131868","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","90","0","0","0","90","0","90","0","90","0","0","0","90","90","90","90","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","10","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","442","NA","18039","259023","NA","442","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","438377","21242","421205","NA","434625","3171","429502","NA","439452","3182","162181","NA","439566","440009","439440","439566","Flanker Task","89","48486","91","yes","1024"
"97.82608695652173","97.82608695652173","532.5108695652174","532.5108695652174","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","91","0","0","0","91","0","91","0","91","0","0","0","91","91","91","91","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","11","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","505","NA","18039","259023","NA","505","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","440023","21242","421205","NA","434625","3171","429502","NA","441098","3182","162181","NA","441213","441719","441086","441213","Flanker Task","90","48991","92","yes","1024"
"97.84946236559139","97.84946236559139","530.8387096774194","530.8387096774194","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","92","0","0","0","92","0","92","0","92","0","0","0","92","92","92","92","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","12","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","377","NA","18039","259023","NA","377","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","441732","21242","421205","NA","434625","3171","429502","NA","442808","3182","162181","NA","442922","443300","442796","442922","Flanker Task","91","49368","93","yes","1024"
"97.87234042553192","97.87234042553192","529.4574468085107","529.4574468085107","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","93","0","0","0","93","0","93","0","93","0","0","0","93","93","93","93","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","13","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","401","NA","18039","259023","NA","401","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","443313","21242","421205","NA","434625","3171","429502","NA","444383","3182","162181","NA","444497","444899","444372","444496","Flanker Task","92","49769","94","yes","1024"
"97.89473684210526","97.89473684210526","528.421052631579","528.421052631579","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","94","0","0","0","94","0","94","0","94","0","0","0","94","94","94","94","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","14","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","431","NA","18039","259023","NA","431","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","444912","21242","421205","NA","434625","3171","429502","NA","445986","3182","162181","NA","446099","446531","445974","446099","Flanker Task","93","50200","95","yes","1024"
"97.91666666666667","97.91666666666667","526.3645833333334","526.3645833333334","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","95","0","0","0","95","0","95","0","95","0","0","0","95","95","95","95","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","15","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","331","NA","18039","259023","NA","331","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","446544","21242","421205","NA","434625","3171","429502","NA","447622","3182","162181","NA","447736","448069","447610","447736","Flanker Task","94","50531","96","yes","1024"
"97.9381443298969","97.9381443298969","524.4226804123712","524.4226804123712","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","96","0","0","0","96","0","96","0","96","0","0","0","96","96","96","96","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","16","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","338","NA","18039","259023","NA","338","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","448082","21242","421205","NA","434625","3171","429502","NA","449157","3182","162181","NA","449271","449610","449146","449271","Flanker Task","95","50869","97","yes","1024"
"97.95918367346938","97.95918367346938","524.3163265306123","524.3163265306123","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","97","0","0","0","97","0","97","0","97","0","0","0","97","97","97","97","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","17","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","514","NA","18039","259023","NA","514","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","449623","21242","421205","NA","434625","3171","429502","NA","450701","3182","162181","NA","450815","451330","450689","450815","Flanker Task","96","51383","98","yes","1024"
"97.97979797979798","97.97979797979798","522.7777777777778","522.7777777777778","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","98","0","0","0","98","0","98","0","98","0","0","0","98","98","98","98","Sat Sep 19 16:06:07 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/suzannejosey","no","mono","no","18","no","white","no","yes","768","legacy","18","79","/Users/suzannejosey/subject-1.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","372","NA","18039","259023","NA","372","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","451343","21242","421205","NA","434625","3171","429502","NA","452417","3182","162181","NA","452533","452906","452405","452533","Flanker Task","97","51755","99","yes","1024"
