"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Faster","count_Finished","count_Fixation","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Sequence","count_experiment","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finished","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Finished","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Faster","time_Finished","time_Fixation","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Sequence","time_experiment","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","1203","1203","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","1203","NA","2053","NA","NA","1203","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","6087","NA","NA","NA","NA","NA","6311","NA","4032","NA","NA","6306","4025","6418","7622","6417","Flanker Task","1","1203","1","yes","1024"
"100","100","1225.5","1225.5","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","1","1","0","1","1","0","0","0","1","0","1","1","1","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","1248","NA","2053","NA","NA","1248","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","6087","NA","NA","NA","NA","NA","9244","8029","4032","NA","NA","9238","4025","9349","10598","9349","Flanker Task","2","2451","2","yes","1024"
"100","100","1210.33333333","1210.33333333","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","2","2","0","2","2","0","0","0","2","0","2","2","2","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","1180","NA","2053","NA","NA","1180","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","6087","NA","NA","NA","NA","NA","12127","10932","4032","NA","NA","12122","4025","12233","13414","12233","Flanker Task","3","3631","3","yes","1024"
"100","100","1179.5","1179.5","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","3","3","0","3","3","0","0","0","3","0","3","3","3","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","1087","NA","2053","NA","NA","1087","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","6087","NA","NA","NA","NA","NA","14869","13659","4032","NA","NA","14861","4025","14974","16062","14973","Flanker Task","4","4718","4","yes","1024"
"100","100","1160","1160","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","4","4","0","4","4","0","0","0","4","0","4","4","4","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","1082","NA","2053","NA","NA","1082","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","6087","NA","NA","NA","NA","NA","17610","16395","4032","NA","NA","17603","4025","17715","18798","17714","Flanker Task","5","5800","5","yes","1024"
"100","100","1169","1169","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","5","5","0","5","5","0","0","0","5","0","5","5","5","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","1214","NA","2053","NA","NA","1214","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","NA","NA","NA","20160","18950","4032","NA","NA","20154","4025","20264","21480","20263","Flanker Task","6","7014","6","yes","1024"
"100","100","1191.42857143","1191.42857143","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","6","6","0","6","6","0","0","0","6","0","6","6","6","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","1326","NA","2053","NA","NA","1326","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","6087","NA","NA","NA","NA","NA","22918","21705","4032","NA","NA","22912","4025","23023","24350","23022","Flanker Task","7","8340","7","yes","1024"
"100","100","1204.625","1204.625","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","7","7","0","7","7","0","0","0","7","0","7","7","7","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","1297","NA","2053","NA","NA","1297","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","6087","NA","NA","NA","NA","NA","25779","24587","4032","NA","NA","25773","4025","25884","27182","25883","Flanker Task","8","9637","8","yes","1024"
"100","100","1147.55555556","1147.55555556","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","8","8","0","8","8","0","0","0","8","0","8","8","8","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","691","NA","2053","NA","NA","691","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","6087","NA","NA","NA","NA","NA","28530","27336","4032","NA","NA","28525","4025","28634","29326","28634","Flanker Task","9","10328","9","yes","1024"
"100","100","1098.3","1098.3","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","9","9","0","9","9","0","0","0","9","0","9","9","9","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","655","NA","2053","NA","NA","655","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","6087","NA","NA","NA","NA","NA","30742","29530","4032","NA","NA","30736","4025","30846","31502","30845","Flanker Task","10","10983","10","yes","1024"
"100","100","1059.27272727","1059.27272727","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","10","10","0","10","10","0","0","0","10","0","10","10","10","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","669","NA","2053","NA","NA","669","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","6087","NA","NA","NA","NA","NA","32823","31597","4032","NA","NA","32817","4025","32928","33599","32927","Flanker Task","11","11652","11","yes","1024"
"100","100","1015.25","1015.25","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","11","11","0","11","11","0","0","0","11","0","11","11","11","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","531","NA","2053","NA","NA","531","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","6087","NA","NA","NA","NA","NA","34842","33649","4032","NA","NA","34837","4025","34946","35478","34946","Flanker Task","12","12183","12","yes","1024"
"92.3076923077","92.3076923077","986.461538462","986.461538462","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","12","12","0","12","12","0","0","0","12","0","12","12","12","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","641","NA","2053","NA","NA","641","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","NA","NA","NA","37004","35826","4032","NA","NA","36999","4025","37108","37751","37107","Flanker Task","12","12824","13","yes","1024"
"92.8571428571","92.8571428571","960.714285714","960.714285714","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","13","13","0","13","13","0","0","0","13","0","13","13","13","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","626","NA","2053","NA","NA","626","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","6087","NA","NA","37966","NA","NA","39674","38471","4032","NA","NA","39668","4025","39778","40407","39778","Flanker Task","13","13450","14","yes","1024"
"93.3333333333","93.3333333333","943.933333333","943.933333333","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","14","14","0","14","14","0","0","0","14","0","14","14","14","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","709","NA","2053","NA","NA","709","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","37966","NA","NA","41740","40556","4032","NA","NA","41735","4025","41848","42558","41847","Flanker Task","14","14159","15","yes","1024"
"93.75","93.75","948.3125","948.3125","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","15","15","0","15","15","0","0","0","15","0","15","15","15","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","1014","NA","2053","NA","NA","1014","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","37966","NA","NA","43862","42651","4032","NA","NA","43856","4025","43967","44983","43966","Flanker Task","15","15173","16","yes","1024"
"94.1176470588","94.1176470588","933.705882353","933.705882353","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","16","16","0","16","16","0","0","0","16","0","16","16","16","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","700","NA","2053","NA","NA","700","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","6087","NA","NA","37966","NA","NA","46257","45051","4032","NA","NA","46252","4025","46361","47063","46361","Flanker Task","16","15873","17","yes","1024"
"94.4444444444","94.4444444444","913.277777778","913.277777778","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","17","17","0","17","17","0","0","0","17","0","17","17","17","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","566","NA","2053","NA","NA","566","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","6087","NA","NA","37966","NA","NA","48367","47150","4032","NA","NA","48361","4025","48471","49039","48471","Flanker Task","17","16439","18","yes","1024"
"94.7368421053","94.7368421053","894.842105263","894.842105263","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","18","18","0","18","18","0","0","0","18","0","18","18","18","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","563","NA","2053","NA","NA","563","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","37966","NA","NA","50407","49217","4032","NA","NA","50402","4025","50511","51076","50510","Flanker Task","18","17002","19","yes","1024"
"95","95","892.3","892.3","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","19","19","0","19","19","0","0","0","19","0","19","19","19","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","844","NA","2053","NA","NA","844","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","6087","NA","NA","37966","NA","NA","52503","51313","4032","NA","NA","52498","4025","52609","53454","52608","Flanker Task","19","17846","20","yes","1024"
"95.2380952381","95.2380952381","880.142857143","880.142857143","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","20","20","0","20","20","0","0","0","20","0","20","20","20","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","637","NA","2053","NA","NA","637","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","6087","NA","NA","37966","NA","NA","54783","53603","4032","NA","NA","54778","4025","54888","55527","54887","Flanker Task","20","18483","21","yes","1024"
"95.4545454545","95.4545454545","869.636363636","869.636363636","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","21","21","0","21","21","0","0","0","21","0","21","21","21","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","649","NA","2053","NA","NA","649","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","37966","NA","NA","56956","55763","4032","NA","NA","56951","4025","57060","57711","57059","Flanker Task","21","19132","22","yes","1024"
"95.652173913","95.652173913","857","857","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","22","22","0","22","22","0","0","0","22","0","22","22","22","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","579","NA","2053","NA","NA","579","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","6087","NA","NA","37966","NA","NA","59298","58107","4032","NA","NA","59290","4025","59402","59983","59401","Flanker Task","22","19711","23","yes","1024"
"95.8333333333","95.8333333333","839.041666667","839.041666667","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","23","23","0","23","23","0","0","0","23","0","23","23","23","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","426","NA","2053","NA","NA","426","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","37966","NA","NA","61298","60096","4032","NA","NA","61290","4025","61403","61831","61403","Flanker Task","23","20137","24","yes","1024"
"96","96","823.24","823.24","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","24","24","0","24","24","0","0","0","24","0","24","24","24","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","444","NA","2053","NA","NA","444","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","6087","NA","NA","37966","NA","NA","63239","62049","4032","NA","NA","63234","4025","63344","63792","63343","Flanker Task","24","20581","25","yes","1024"
"96.1538461538","96.1538461538","813.769230769","813.769230769","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","25","25","0","25","25","0","0","0","25","0","25","25","25","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","577","NA","2053","NA","NA","577","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","6087","NA","NA","37966","NA","NA","65203","63991","4032","NA","NA","65197","4025","65308","65886","65307","Flanker Task","25","21158","26","yes","1024"
"96.2962962963","96.2962962963","820.814814815","820.814814815","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","26","26","0","26","26","0","0","0","26","0","26","26","26","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","26","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","1004","NA","2053","NA","NA","1004","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","37966","NA","NA","67177","65989","4032","NA","NA","67172","4025","67281","68287","67281","Flanker Task","26","22162","27","yes","1024"
"96.4285714286","96.4285714286","828.107142857","828.107142857","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","27","27","0","27","27","0","0","0","27","0","27","27","27","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","1025","NA","2053","NA","NA","1025","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","37966","NA","NA","70195","69009","4032","NA","NA","70189","4025","70299","71326","70299","Flanker Task","27","23187","28","yes","1024"
"96.5517241379","96.5517241379","824.068965517","824.068965517","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","28","28","0","28","28","0","0","0","28","0","28","28","28","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","28","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","711","NA","2053","NA","NA","711","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","6087","NA","NA","37966","NA","NA","72716","71515","4032","NA","NA","72711","4025","72821","73534","72820","Flanker Task","28","23898","29","yes","1024"
"96.6666666667","96.6666666667","821.566666667","821.566666667","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","29","29","0","29","29","0","0","0","29","0","29","29","29","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","29","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","749","NA","2053","NA","NA","749","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","37966","NA","NA","74831","73627","4032","NA","NA","74825","4025","74935","75686","74935","Flanker Task","29","24647","30","yes","1024"
"96.7741935484","96.7741935484","815.225806452","815.225806452","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","30","30","0","30","30","0","0","0","30","0","30","30","30","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","30","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","625","NA","2053","NA","NA","625","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","6087","NA","NA","37966","NA","NA","77043","75858","4032","NA","NA","77036","4025","77147","77774","77147","Flanker Task","30","25272","31","yes","1024"
"96.875","96.875","807.34375","807.34375","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","31","31","0","31","31","0","0","0","31","0","31","31","31","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","31","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","563","NA","2053","NA","NA","563","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","6087","NA","NA","37966","NA","NA","79426","78223","4032","NA","NA","79421","4025","79530","80095","79530","Flanker Task","31","25835","32","yes","1024"
"96.9696969697","96.9696969697","801.878787879","801.878787879","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","32","32","0","32","32","0","0","0","32","0","32","32","32","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","32","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","627","NA","2053","NA","NA","627","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","6087","NA","NA","37966","NA","NA","81488","80285","4032","NA","NA","81482","4025","81594","82222","81593","Flanker Task","32","26462","33","yes","1024"
"97.0588235294","97.0588235294","794.323529412","794.323529412","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","33","33","0","33","33","0","0","0","33","0","33","33","33","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","33","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","545","NA","2053","NA","NA","545","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","6087","NA","NA","37966","NA","NA","83772","82560","4032","NA","NA","83764","4025","83876","84423","83876","Flanker Task","33","27007","34","yes","1024"
"97.1428571429","97.1428571429","788.828571429","788.828571429","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","34","34","0","34","34","0","0","0","34","0","34","34","34","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","34","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","602","NA","2053","NA","NA","602","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","6087","NA","NA","37966","NA","NA","86185","84974","4032","NA","NA","86179","4025","86291","86895","86290","Flanker Task","34","27609","35","yes","1024"
"97.2222222222","97.2222222222","782.472222222","782.472222222","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","35","35","0","35","35","0","0","0","35","0","35","35","35","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","35","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","560","NA","2053","NA","NA","560","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","6087","NA","NA","37966","NA","NA","88242","87038","4032","NA","NA","88236","4025","88348","88911","88347","Flanker Task","35","28169","36","yes","1024"
"97.2972972973","97.2972972973","777.081081081","777.081081081","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","36","36","0","36","36","0","0","0","36","0","36","36","36","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","36","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","NA","NA","s","583","NA","2053","NA","NA","583","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","6087","NA","NA","37966","NA","NA","90508","89306","4032","NA","NA","90502","4025","90613","91199","90613","Flanker Task","36","28752","37","yes","1024"
"97.3684210526","97.3684210526","770.5","770.5","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","37","37","0","37","37","0","0","0","37","0","37","37","37","09/25/20 20:53:33","1500","The main experiment item","yes","FlankerTask.osexp","C:/Users/solom/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","37","C:/Users/solom/Desktop/MW-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","NA","NA","h","527","NA","2053","NA","NA","527","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","6087","NA","NA","37966","NA","NA","92836","91651","4032","NA","NA","92830","4025","92942","93471","92941","Flanker Task","37","29279","38","yes","1024"
