acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_Keyboard_Response,correct_response,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions3,count_Keyboard_Response,count_Sequence,count_Stimulus,count_block1,count_block2,count_block3,count_experiment,count_instructions2,count_new_logger,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions3,response_Keyboard_Response,response_instructions2,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions3,response_time_Keyboard_Response,response_time_instructions2,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions3,time_Keyboard_Response,time_Sequence,time_Stimulus,time_block1,time_block2,time_block3,time_experiment,time_instructions2,time_new_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
84.375,84.375,759.78125,759.78125,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,31,31,0,31,31,0,0,31,31,31,0,0,0,0,0,31,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,31,31,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,799,NA,49317,NA,799,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,80355,NA,NA,128374,127134,8392,NA,128478,128368,128478,57712,NA,NA,8380,NA,129280,Flanker Task,27,24313,32,yes,1024
84.84848485,84.84848485,755.2424242,755.2424242,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,32,32,0,32,32,0,0,32,32,32,0,0,0,0,0,32,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,32,32,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,610,NA,49317,NA,610,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,80355,NA,NA,130563,129338,8392,NA,130667,130558,130667,57712,NA,NA,8380,NA,131279,Flanker Task,28,24923,33,yes,1024
85.29411765,85.29411765,747.6470588,747.6470588,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,33,33,0,33,33,0,0,33,33,33,0,0,0,0,0,33,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,33,33,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,497,NA,49317,NA,497,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,80355,NA,NA,132580,131356,8392,NA,132684,132575,132684,57712,NA,NA,8380,NA,133183,Flanker Task,29,25420,34,yes,1024
82.85714286,82.85714286,737.2571429,737.2571429,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,34,34,0,34,34,0,0,34,34,34,0,0,0,0,0,34,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,34,34,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,384,NA,49317,NA,384,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,80355,NA,NA,134476,133245,8392,NA,134581,134470,134581,57712,NA,NA,8380,NA,134968,Flanker Task,29,25804,35,yes,1024
83.33333333,83.33333333,739.5277778,739.5277778,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,35,35,0,35,35,0,0,35,35,35,0,0,0,0,0,35,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,35,35,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,819,NA,49317,NA,819,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,136778,135549,8392,NA,136882,136773,136882,57712,NA,NA,8380,NA,137703,Flanker Task,30,26623,36,yes,1024
83.78378378,83.78378378,732.4864865,732.4864865,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,36,36,0,36,36,0,0,36,36,36,0,0,0,0,0,36,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,36,36,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,479,NA,49317,NA,479,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,135045,NA,NA,138990,137759,8392,NA,139094,138984,139094,57712,NA,NA,8380,NA,139575,Flanker Task,31,27102,37,yes,1024
84.21052632,84.21052632,724.1578947,724.1578947,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,37,37,0,37,37,0,0,37,37,37,0,0,0,0,0,37,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,37,37,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,416,NA,49317,NA,416,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,135045,NA,NA,140901,139675,8392,NA,141005,140896,141005,57712,NA,NA,8380,NA,141423,Flanker Task,32,27518,38,yes,1024
84.61538462,84.61538462,722.7692308,722.7692308,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,38,38,0,38,38,0,0,38,38,38,0,0,0,0,0,38,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,38,38,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,670,NA,49317,NA,670,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,142927,141691,8392,NA,143031,142921,143031,57712,NA,NA,8380,NA,143704,Flanker Task,33,28188,39,yes,1024
85,85,722.425,722.425,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,39,39,0,39,39,0,0,39,39,39,0,0,0,0,0,39,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,39,39,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,709,NA,49317,NA,709,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,144992,143746,8392,NA,145096,144984,145096,57712,NA,NA,8380,NA,145807,Flanker Task,34,28897,40,yes,1024
85.36585366,85.36585366,718.6829268,718.6829268,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,40,40,0,40,40,0,0,40,40,40,0,0,0,0,0,40,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,40,40,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,569,NA,49317,NA,569,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,147148,145915,8392,NA,147252,147142,147252,57712,NA,NA,8380,NA,147823,Flanker Task,35,29466,41,yes,1024
85.71428571,85.71428571,712.5714286,712.5714286,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,41,41,0,41,41,0,0,41,41,41,0,0,0,0,0,41,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,41,41,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,462,NA,49317,NA,462,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,135045,NA,NA,149125,147886,8392,NA,149230,149120,149230,57712,NA,NA,8380,NA,149695,Flanker Task,36,29928,42,yes,1024
86.04651163,86.04651163,707.3488372,707.3488372,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,42,42,0,42,42,0,0,42,42,42,0,0,0,0,0,42,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,42,42,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,488,NA,49317,NA,488,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,135045,NA,NA,150957,149724,8392,NA,151061,150951,151061,57712,NA,NA,8380,NA,151551,Flanker Task,37,30416,43,yes,1024
86.36363636,86.36363636,701.9318182,701.9318182,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,43,43,0,43,43,0,0,43,43,43,0,0,0,0,0,43,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,43,43,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,469,NA,49317,NA,469,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,135045,NA,NA,152872,151635,8392,NA,152976,152866,152976,57712,NA,NA,8380,NA,153449,Flanker Task,38,30885,44,yes,1024
86.66666667,86.66666667,701.3333333,701.3333333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,44,44,0,44,44,0,0,44,44,44,0,0,0,0,0,44,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,44,44,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,675,NA,49317,NA,675,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,154722,153491,8392,NA,154826,154717,154826,57712,NA,NA,8380,NA,155504,Flanker Task,39,31560,45,yes,1024
86.95652174,86.95652174,696.0869565,696.0869565,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,45,45,0,45,45,0,0,45,45,45,0,0,0,0,0,45,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,45,45,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,460,NA,49317,NA,460,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,135045,NA,NA,156817,155580,8392,NA,156921,156811,156921,57712,NA,NA,8380,NA,157385,Flanker Task,40,32020,46,yes,1024
87.23404255,87.23404255,694.2978723,694.2978723,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,46,46,0,46,46,0,0,46,46,46,0,0,0,0,0,46,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,46,46,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,612,NA,49317,NA,612,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,158696,157450,8392,NA,158801,158691,158801,57712,NA,NA,8380,NA,159416,Flanker Task,41,32632,47,yes,1024
87.5,87.5,691.0833333,691.0833333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,47,47,0,47,47,0,0,47,47,47,0,0,0,0,0,47,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,47,47,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,540,NA,49317,NA,540,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,160737,159501,8392,NA,160841,160731,160841,57712,NA,NA,8380,NA,161384,Flanker Task,42,33172,48,yes,1024
87.75510204,87.75510204,686.4081633,686.4081633,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,48,48,0,48,48,0,0,48,48,48,0,0,0,0,0,48,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,48,48,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,462,NA,49317,NA,462,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,162655,161424,8392,NA,162759,162649,162759,57712,NA,NA,8380,NA,163224,Flanker Task,43,33634,49,yes,1024
88,88,683.26,683.26,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,49,49,0,49,49,0,0,49,49,49,0,0,0,0,0,49,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,49,49,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,529,NA,49317,NA,529,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,164500,163274,8392,NA,164604,164495,164604,57712,NA,NA,8380,NA,165136,Flanker Task,44,34163,50,yes,1024
88.23529412,88.23529412,683.4901961,683.4901961,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,50,50,0,50,50,0,0,50,50,50,0,0,0,0,0,50,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,50,50,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,695,NA,49317,NA,695,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,166461,165232,8392,NA,166566,166456,166566,57712,NA,NA,8380,NA,167264,Flanker Task,45,34858,51,yes,1024
88.46153846,88.46153846,682.6923077,682.6923077,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,51,51,0,51,51,0,0,51,51,51,0,0,0,0,0,51,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,51,51,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,642,NA,49317,NA,642,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,168595,167370,8392,NA,168699,168590,168699,57712,NA,NA,8380,NA,169344,Flanker Task,46,35500,52,yes,1024
88.67924528,88.67924528,679.0943396,679.0943396,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,52,52,0,52,52,0,0,52,52,52,0,0,0,0,0,52,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,52,52,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,492,NA,49317,NA,492,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,170610,169380,8392,NA,170714,170605,170714,57712,NA,NA,8380,NA,171209,Flanker Task,47,35992,53,yes,1024
88.88888889,88.88888889,677.6851852,677.6851852,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,53,53,0,53,53,0,0,53,53,53,0,0,0,0,0,53,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,53,53,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,603,NA,49317,NA,603,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,172491,171257,8392,NA,172595,172485,172595,57712,NA,NA,8380,NA,173201,Flanker Task,48,36595,54,yes,1024
89.09090909,89.09090909,673.4363636,673.4363636,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,54,54,0,54,54,0,0,54,54,54,0,0,0,0,0,54,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,54,54,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,444,NA,49317,NA,444,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,174481,173246,8392,NA,174585,174475,174585,57712,NA,NA,8380,NA,175032,Flanker Task,49,37039,55,yes,1024
89.28571429,89.28571429,670.7857143,670.7857143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,55,55,0,55,55,0,0,55,55,55,0,0,0,0,0,55,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,55,55,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,525,NA,49317,NA,525,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,176327,175090,8392,NA,176432,176322,176432,57712,NA,NA,8380,NA,176960,Flanker Task,50,37564,56,yes,1024
89.47368421,89.47368421,664.7719298,664.7719298,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,56,56,0,56,56,0,0,56,56,56,0,0,0,0,0,56,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,56,56,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,328,NA,49317,NA,328,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,178277,177021,8392,NA,178381,178271,178381,57712,NA,NA,8380,NA,178712,Flanker Task,51,37892,57,yes,1024
89.65517241,89.65517241,660.862069,660.862069,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,57,57,0,57,57,0,0,57,57,57,0,0,0,0,0,57,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,57,57,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,438,NA,49317,NA,438,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,180062,178823,8392,NA,180166,180057,180166,57712,NA,NA,8380,NA,180608,Flanker Task,52,38330,58,yes,1024
89.83050847,89.83050847,656.8474576,656.8474576,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,58,58,0,58,58,0,0,58,58,58,0,0,0,0,0,58,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,58,58,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,424,NA,49317,NA,424,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,181932,180698,8392,NA,182036,181926,182036,57712,NA,NA,8380,NA,182464,Flanker Task,53,38754,59,yes,1024
90,90,655.2666667,655.2666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,59,59,0,59,59,0,0,59,59,59,0,0,0,0,0,59,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,59,59,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,562,NA,49317,NA,562,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,183817,182581,8392,NA,183922,183812,183922,57712,NA,NA,8380,NA,184490,Flanker Task,54,39316,60,yes,1024
90.16393443,90.16393443,653.5245902,653.5245902,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,60,60,0,60,60,0,0,60,60,60,0,0,0,0,0,60,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,60,60,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,549,NA,49317,NA,549,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,185759,184524,8392,NA,185863,185753,185863,57712,NA,NA,8380,NA,186416,Flanker Task,55,39865,61,yes,1024
90.32258065,90.32258065,652.5322581,652.5322581,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,61,61,0,61,61,0,0,61,61,61,0,0,0,0,0,61,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,61,61,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,592,NA,49317,NA,592,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,135045,NA,NA,187701,186469,8392,NA,187805,187695,187805,57712,NA,NA,8380,NA,188400,Flanker Task,56,40457,62,yes,1024
90.47619048,90.47619048,653.984127,653.984127,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,62,62,0,62,62,0,0,62,62,62,0,0,0,0,0,62,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,62,62,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,h,NA,744,NA,49317,NA,744,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,135045,NA,NA,189724,188498,8392,NA,189828,189719,189828,57712,NA,NA,8380,NA,190576,Flanker Task,57,41201,63,yes,1024
90.625,90.625,662.140625,662.140625,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,63,63,0,63,63,0,0,63,63,63,0,0,0,0,0,63,Sun Sep 13 18:13:10 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,63,63,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JH subject-1.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,s,NA,1176,NA,49317,NA,1176,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,135045,NA,NA,191892,190665,8392,NA,191996,191886,191996,57712,NA,NA,8380,NA,193176,Flanker Task,58,42377,64,yes,1024
