"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions3","count_error_feedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions3","response_finish","response_instructions1","response_instructions2","response_keyboard_response","response_time","response_time_Instructions3","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions3","time_error_feedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","601.233333333","601.233333333","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","59","0","59","0","59","0","59","0","0","59","59","59","59","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","59","59","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","564","NA","NA","47928","NA","564","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","52448","NA","NA","156628","NA","NA","4513","NA","NA","157699","4519","NA","157800","158365","157696","157800","Flanker task","60","36074","60","yes","1024"
"100","100","599.803278689","599.803278689","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","60","0","60","0","60","0","60","0","0","60","60","60","60","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","514","NA","NA","47928","NA","514","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","52448","NA","NA","158376","NA","NA","4513","NA","NA","159441","4519","NA","159543","160058","159439","159543","Flanker task","61","36588","61","yes","1024"
"100","100","598.387096774","598.387096774","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","61","0","61","0","61","0","61","0","0","61","61","61","61","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","512","NA","NA","47928","NA","512","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","52448","NA","NA","160069","NA","NA","4513","NA","NA","161135","4519","NA","161236","161749","161132","161236","Flanker task","62","37100","62","yes","1024"
"100","100","597.777777778","597.777777778","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","62","0","62","0","62","0","62","0","0","62","62","62","62","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","560","NA","NA","47928","NA","560","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","52448","NA","NA","161760","NA","NA","4513","NA","NA","162825","4519","NA","162928","163489","162823","162927","Flanker task","63","37660","63","yes","1024"
"100","100","596.6875","596.6875","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","63","0","63","0","63","0","63","0","0","63","63","63","63","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","528","NA","NA","47928","NA","528","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52448","NA","NA","163500","NA","NA","4513","NA","NA","164567","4519","NA","164668","165197","164564","164668","Flanker task","64","38188","64","yes","1024"
"100","100","596.246153846","596.246153846","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","64","0","64","0","64","0","64","0","0","64","64","64","64","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","568","NA","NA","47928","NA","568","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","52448","NA","NA","165209","NA","NA","4513","NA","NA","166275","4519","NA","166376","166945","166272","166376","Flanker task","65","38756","65","yes","1024"
"100","100","596.878787879","596.878787879","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","65","0","65","0","65","0","65","0","0","65","65","65","65","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","638","NA","NA","47928","NA","638","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","52448","NA","NA","166956","NA","NA","4513","NA","NA","168021","4519","NA","168124","168763","168019","168123","Flanker task","66","39394","66","yes","1024"
"100","100","594.940298507","594.940298507","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","66","0","66","0","66","0","66","0","0","66","66","66","66","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","467","NA","NA","47928","NA","467","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","52448","NA","NA","168774","NA","NA","4513","NA","NA","169840","4519","NA","169941","170409","169837","169941","Flanker task","67","39861","67","yes","1024"
"100","100","594.411764706","594.411764706","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","67","0","67","0","67","0","67","0","0","67","67","67","67","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","559","NA","NA","47928","NA","559","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52448","NA","NA","170420","NA","NA","4513","NA","NA","171485","4519","NA","171586","172146","171482","171586","Flanker task","68","40420","68","yes","1024"
"100","100","594.057971014","594.057971014","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","68","0","68","0","68","0","68","0","0","68","68","68","68","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","570","NA","NA","47928","NA","570","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","52448","NA","NA","172157","NA","NA","4513","NA","NA","173226","4519","NA","173327","173898","173223","173327","Flanker task","69","40990","69","yes","1024"
"100","100","594.271428571","594.271428571","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","69","0","69","0","69","0","69","0","0","69","69","69","69","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","609","NA","NA","47928","NA","609","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","52448","NA","NA","173909","NA","NA","4513","NA","NA","174973","4519","NA","175075","175685","174971","175075","Flanker task","70","41599","70","yes","1024"
"100","100","593.718309859","593.718309859","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","70","0","70","0","70","0","70","0","0","70","70","70","70","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","555","NA","NA","47928","NA","555","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","52448","NA","NA","175693","NA","NA","4513","NA","NA","176760","4519","NA","176862","177418","176757","176861","Flanker task","71","42154","71","yes","1024"
"100","100","592.833333333","592.833333333","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","71","0","71","0","71","0","71","0","0","71","71","71","71","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","530","NA","NA","47928","NA","530","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52448","NA","NA","177429","NA","NA","4513","NA","NA","178497","4519","NA","178598","179129","178494","178598","Flanker task","72","42684","72","yes","1024"
"100","100","592.698630137","592.698630137","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","72","0","72","0","72","0","72","0","0","72","72","72","72","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","583","NA","NA","47928","NA","583","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","52448","NA","NA","179133","NA","NA","4513","NA","NA","180197","4519","NA","180298","180882","180194","180298","Flanker task","73","43267","73","yes","1024"
"100","100","591.702702703","591.702702703","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","73","0","73","0","73","0","73","0","0","73","73","73","73","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","519","NA","NA","47928","NA","519","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","52448","NA","NA","180893","NA","NA","4513","NA","NA","181958","4519","NA","182059","182579","181955","182059","Flanker task","74","43786","74","yes","1024"
"100","100","590.173333333","590.173333333","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","74","0","74","0","74","0","74","0","0","74","74","74","74","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","477","NA","NA","47928","NA","477","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52448","NA","NA","182590","NA","NA","4513","NA","NA","183655","4519","NA","183756","184234","183653","183756","Flanker task","75","44263","75","yes","1024"
"100","100","590.815789474","590.815789474","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","75","0","75","0","75","0","75","0","0","75","75","75","75","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","639","NA","NA","47928","NA","639","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52448","NA","NA","184245","NA","NA","4513","NA","NA","185312","4519","NA","185413","186053","185310","185413","Flanker task","76","44902","76","yes","1024"
"100","100","591.064935065","591.064935065","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","76","0","76","0","76","0","76","0","0","76","76","76","76","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","610","NA","NA","47928","NA","610","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","52448","NA","NA","186058","NA","NA","4513","NA","NA","187145","4519","NA","187247","187858","187142","187247","Flanker task","77","45512","77","yes","1024"
"100","100","590.692307692","590.692307692","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","77","0","77","0","77","0","77","0","0","77","77","77","77","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","562","NA","NA","47928","NA","562","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","52448","NA","NA","187869","NA","NA","4513","NA","NA","188939","4519","NA","189040","189603","188937","189040","Flanker task","78","46074","78","yes","1024"
"100","100","590.708860759","590.708860759","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","78","0","78","0","78","0","78","0","0","78","78","78","78","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","NA","h","592","NA","NA","47928","NA","592","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52448","NA","NA","189613","NA","NA","4513","NA","NA","190679","4519","NA","190780","191373","190676","190780","Flanker task","79","46666","79","yes","1024"
"100","100","590.475","590.475","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","79","0","79","0","79","0","79","0","0","79","79","79","79","09/06/18 20:12:06","1500","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","NA","s","572","NA","NA","47928","NA","572","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","52448","NA","NA","191384","NA","NA","4513","NA","NA","192451","4519","NA","192553","193126","192448","192552","Flanker task","80","47238","80","yes","1024"
"100","100","593.061728395","593.061728395","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","80","0","80","0","80","0","80","0","0","80","80","80","80","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","800","NA","NA","47928","45063","800","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","52448","239214","NA","193137","NA","NA","4513","NA","NA","239292","4519","194150","239394","240195","239290","239393","Flanker task","81","48038","81","yes","1024"
"100","100","592.597560976","592.597560976","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","81","0","81","0","81","0","81","0","0","81","81","81","81","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","555","NA","NA","47928","45063","555","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","52448","239214","NA","240707","NA","NA","4513","240206","NA","241775","4519","194150","241877","242433","241773","241877","Flanker task","82","48593","82","yes","1024"
"100","100","592.277108434","592.277108434","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","82","0","82","0","82","0","82","0","0","82","82","82","82","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","566","NA","NA","47928","45063","566","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","52448","239214","NA","242445","NA","NA","4513","240206","NA","243512","4519","194150","243614","244181","243509","243614","Flanker task","83","49159","83","yes","1024"
"100","100","591.035714286","591.035714286","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","83","0","83","0","83","0","83","0","0","83","83","83","83","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","488","NA","NA","47928","45063","488","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","52448","239214","NA","244185","NA","NA","4513","240206","NA","245251","4519","194150","245352","245841","245248","245352","Flanker task","84","49647","84","yes","1024"
"100","100","590.482352941","590.482352941","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","84","0","84","0","84","0","84","0","0","84","84","84","84","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","544","NA","NA","47928","45063","544","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52448","239214","NA","245852","NA","NA","4513","240206","NA","246916","4519","194150","247017","247562","246913","247017","Flanker task","85","50191","85","yes","1024"
"100","100","588.848837209","588.848837209","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","85","0","85","0","85","0","85","0","0","85","85","85","85","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","450","NA","NA","47928","45063","450","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","52448","239214","NA","247573","NA","NA","4513","240206","NA","248641","4519","194150","248745","249197","248638","248745","Flanker task","86","50641","86","yes","1024"
"100","100","587.781609195","587.781609195","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","86","0","86","0","86","0","86","0","0","86","86","86","86","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","496","NA","NA","47928","45063","496","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","52448","239214","NA","249201","NA","NA","4513","240206","NA","250268","4519","194150","250370","250867","250265","250369","Flanker task","87","51137","87","yes","1024"
"100","100","585.681818182","585.681818182","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","87","0","87","0","87","0","87","0","0","87","87","87","87","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","403","NA","NA","47928","45063","403","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52448","239214","NA","250878","NA","NA","4513","240206","NA","251943","4519","194150","252044","252448","251941","252044","Flanker task","88","51540","88","yes","1024"
"98.8764044944","98.8764044944","583.426966292","583.426966292","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","88","0","88","0","88","0","88","0","0","88","88","88","88","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","385","NA","NA","47928","45063","385","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52448","239214","NA","252459","NA","NA","4513","240206","NA","253525","4519","194150","253626","254013","253522","253626","Flanker task","88","51925","89","yes","1024"
"98.8888888889","98.8888888889","583.622222222","583.622222222","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","89","0","89","0","89","0","89","0","0","89","89","89","89","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","NA","NA","s","s","s","601","NA","NA","47928","45063","601","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","52448","239214","NA","254526","NA","254023","4513","240206","NA","255590","4519","194150","255693","256295","255588","255692","Flanker task","89","52526","90","yes","1024"
"98.9010989011","98.9010989011","583.175824176","583.175824176","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","90","0","90","0","90","0","90","0","0","90","90","90","90","09/06/18 20:12:06","600","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-3.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","NA","NA","s","s","h","543","NA","NA","47928","45063","543","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","52448","239214","NA","256808","NA","254023","4513","256306","NA","257874","4519","194150","257975","258519","257871","257975","Flanker task","90","53069","91","yes","1024"
