"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Intructions1","correct_keyboardResponse","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Fnish","count_ISI","count_Instructions2","count_Instructions3","count_Intructions1","count_Logger","count_Sequence","count_experiment","count_faster","count_fixation","count_keyboardResponse","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Fnish","response_Instructions2","response_Instructions3","response_Intructions1","response_keyboardResponse","response_time","response_time_Fnish","response_time_Instructions2","response_time_Instructions3","response_time_Intructions1","response_time_keyboardResponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Fnish","time_ISI","time_Instructions2","time_Instructions3","time_Intructions1","time_Logger","time_Sequence","time_experiment","time_faster","time_fixation","time_keyboardResponse","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","586","586","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","0","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","586","NA","NA","NA","4963","586","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","NA","NA","NA","NA","NA","1468","7195","6481","1430","NA","6492","6607","6607","Flanker Task","1","586","1","yes","1024"
"100","100","612","612","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","1","0","1","0","0","0","1","1","0","1","1","1","1","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","1","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","638","NA","NA","NA","4963","638","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","NA","NA","NA","NA","7215","NA","NA","1468","9019","8254","1430","NA","8265","8380","8380","Flanker Task","2","1224","2","yes","1024"
"100","100","592.666666667","592.666666667","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","2","0","2","0","0","0","2","2","0","2","2","2","2","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","2","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","554","NA","NA","NA","4963","554","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","NA","NA","NA","NA","9033","NA","NA","1468","10756","10071","1430","NA","10082","10200","10200","Flanker Task","3","1778","3","yes","1024"
"100","100","577","577","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","3","0","3","0","0","0","3","3","0","3","3","3","3","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","3","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","530","NA","NA","NA","4963","530","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","NA","NA","NA","NA","10770","NA","NA","1468","12459","11802","1430","NA","11813","11927","11927","Flanker Task","4","2308","4","yes","1024"
"100","100","563.4","563.4","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","4","0","4","0","0","0","4","4","0","4","4","4","4","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","4","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","509","NA","NA","NA","4963","509","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","NA","NA","NA","NA","12473","NA","NA","1468","14143","13506","1430","NA","13517","13632","13632","Flanker Task","5","2817","5","yes","1024"
"100","100","540.5","540.5","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","5","0","5","0","0","0","5","5","0","5","5","5","5","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","5","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","426","NA","NA","NA","4963","426","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","NA","NA","NA","NA","14181","NA","NA","1468","15771","15214","1430","NA","15225","15343","15343","Flanker Task","6","3243","6","yes","1024"
"100","100","523.285714286","523.285714286","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","6","0","6","0","0","0","6","6","0","6","6","6","6","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","6","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","420","NA","NA","NA","4963","420","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","NA","NA","15824","NA","NA","1468","17405","16856","1430","NA","16867","16983","16983","Flanker Task","7","3663","7","yes","1024"
"100","100","515.625","515.625","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","7","0","7","0","0","0","7","7","0","7","7","7","7","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","7","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","462","NA","NA","NA","4963","462","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","NA","NA","17419","NA","NA","1468","19049","18457","1430","NA","18468","18585","18585","Flanker Task","8","4125","8","yes","1024"
"100","100","516.777777778","516.777777778","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","8","0","8","0","0","0","8","8","0","8","8","8","8","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","8","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","526","NA","NA","NA","4963","526","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","NA","NA","NA","NA","19063","NA","NA","1468","20752","20099","1430","NA","20110","20224","20223","Flanker Task","9","4651","9","yes","1024"
"100","100","505.9","505.9","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","9","0","9","0","0","0","9","9","0","9","9","9","9","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","9","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","408","NA","NA","NA","4963","408","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","NA","NA","20766","NA","NA","1468","22335","21798","1430","NA","21809","21925","21925","Flanker Task","10","5059","10","yes","1024"
"100","100","504.545454545","504.545454545","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","10","0","10","0","0","0","10","10","0","10","10","10","10","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","491","NA","NA","NA","4963","491","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","NA","NA","NA","NA","22348","NA","NA","1468","24000","23382","1430","NA","23393","23507","23507","Flanker Task","11","5550","11","yes","1024"
"100","100","505.083333333","505.083333333","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","11","0","11","0","0","0","11","11","0","11","11","11","11","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","511","NA","NA","NA","4963","511","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","NA","NA","NA","NA","24012","NA","NA","1468","25685","25046","1430","NA","25057","25172","25171","Flanker Task","12","6061","12","yes","1024"
"100","100","499.769230769","499.769230769","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","12","0","12","0","0","0","12","12","0","12","12","12","12","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","12","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","436","NA","NA","NA","4963","436","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","NA","NA","25699","NA","NA","1468","27294","26732","1430","NA","26743","26857","26857","Flanker Task","13","6497","13","yes","1024"
"100","100","498.571428571","498.571428571","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","13","0","13","0","0","0","13","13","0","13","13","13","13","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","13","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","483","NA","NA","NA","4963","483","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","NA","NA","NA","NA","27309","NA","NA","1468","28954","28345","1430","NA","28356","28470","28470","Flanker Task","14","6980","14","yes","1024"
"100","100","495.2","495.2","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","14","0","14","0","0","0","14","14","0","14","14","14","14","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","14","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","448","NA","NA","NA","4963","448","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","NA","NA","NA","NA","28968","NA","NA","1468","30576","30000","1430","NA","30010","30126","30125","Flanker Task","15","7428","15","yes","1024"
"100","100","498.625","498.625","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","15","0","15","0","0","0","15","15","0","15","15","15","15","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","15","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","550","NA","NA","NA","4963","550","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","NA","NA","NA","NA","30589","NA","NA","1468","32306","31622","1430","NA","31633","31755","31754","Flanker Task","16","7978","16","yes","1024"
"100","100","499.941176471","499.941176471","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","16","0","16","0","0","0","16","16","0","16","16","16","16","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","16","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","521","NA","NA","NA","4963","521","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","NA","NA","NA","NA","32320","NA","NA","1468","34006","33353","1430","NA","33364","33483","33483","Flanker Task","17","8499","17","yes","1024"
"100","100","505.111111111","505.111111111","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","17","0","17","0","0","0","17","17","0","17","17","17","17","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","17","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","593","NA","NA","NA","4963","593","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","NA","NA","NA","NA","34020","NA","NA","1468","35774","35054","1430","NA","35064","35179","35179","Flanker Task","18","9092","18","yes","1024"
"100","100","498.263157895","498.263157895","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","18","0","18","0","0","0","18","18","0","18","18","18","18","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","18","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","375","NA","NA","NA","4963","375","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","NA","NA","NA","NA","35788","NA","NA","1468","37323","36821","1430","NA","36832","36947","36947","Flanker Task","19","9467","19","yes","1024"
"100","100","530.7","530.7","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","19","0","19","0","0","0","19","19","0","19","19","19","19","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","19","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","1147","NA","NA","NA","4963","1147","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","NA","NA","37337","NA","NA","1468","39644","38371","1430","NA","38383","38496","38496","Flanker Task","20","10614","20","yes","1024"
"100","100","526.380952381","526.380952381","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","20","0","20","0","0","0","20","20","0","20","20","20","20","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","20","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","440","NA","NA","NA","4963","440","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","NA","NA","39658","NA","NA","1468","41261","40691","1430","NA","40702","40819","40819","Flanker Task","21","11054","21","yes","1024"
"100","100","524.681818182","524.681818182","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","21","0","21","0","0","0","21","21","0","21","21","21","21","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","21","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","489","NA","NA","NA","4963","489","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","NA","NA","NA","NA","41275","NA","NA","1468","42926","42310","1430","NA","42321","42435","42435","Flanker Task","22","11543","22","yes","1024"
"100","100","525.173913043","525.173913043","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","22","0","22","0","0","0","22","22","0","22","22","22","22","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","22","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","536","NA","NA","NA","4963","536","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","NA","NA","42940","NA","NA","1468","44636","43973","1430","NA","43984","44098","44097","Flanker Task","23","12079","23","yes","1024"
"100","100","526.5","526.5","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","23","0","23","0","0","0","23","23","0","23","23","23","23","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","23","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","557","NA","NA","NA","4963","557","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","NA","NA","NA","NA","44650","NA","NA","1468","46370","45683","1430","NA","45694","45811","45811","Flanker Task","24","12636","24","yes","1024"
"100","100","525.96","525.96","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","24","0","24","0","0","0","24","24","0","24","24","24","24","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","24","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","513","NA","NA","NA","4963","513","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","NA","NA","46384","NA","NA","1468","48058","47418","1430","NA","47429","47543","47543","Flanker Task","25","13149","25","yes","1024"
"100","100","525.269230769","525.269230769","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","25","0","25","0","0","0","25","25","0","25","25","25","25","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","25","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","508","NA","NA","NA","4963","508","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","NA","NA","NA","NA","48072","NA","NA","1468","49740","49105","1430","NA","49116","49230","49230","Flanker Task","26","13657","26","yes","1024"
"100","100","527.777777778","527.777777778","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","26","0","26","0","0","0","26","26","0","26","26","26","26","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","26","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","593","NA","NA","NA","4963","593","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","NA","NA","NA","NA","49755","NA","NA","1468","51512","50789","1430","NA","50800","50917","50917","Flanker Task","27","14250","27","yes","1024"
"100","100","528.714285714","528.714285714","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","27","0","27","0","0","0","27","27","0","27","27","27","27","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","27","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","554","NA","NA","NA","4963","554","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","NA","NA","NA","NA","51526","NA","NA","1468","53242","52560","1430","NA","52571","52686","52686","Flanker Task","28","14804","28","yes","1024"
"100","100","528.75862069","528.75862069","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","28","0","28","0","0","0","28","28","0","28","28","28","28","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","28","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","530","NA","NA","NA","4963","530","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","6443","NA","NA","NA","NA","53255","NA","NA","1468","54950","54290","1430","NA","54301","54418","54417","Flanker Task","29","15334","29","yes","1024"
"96.6666666667","96.6666666667","524.5","524.5","black","no","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","29","0","29","0","0","0","29","29","0","29","29","29","29","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","29","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","401","NA","NA","NA","4963","401","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","NA","NA","54964","NA","NA","1468","56526","55998","1430","NA","56009","56123","56123","Flanker Task","29","15735","30","yes","1024"
"96.7741935484","96.7741935484","522.806451613","522.806451613","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","30","0","30","0","0","0","30","30","0","30","30","30","30","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","472","NA","NA","NA","4963","472","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","NA","NA","56540","NA","57053","NA","NA","1468","58688","58088","1430","NA","58099","58214","58214","Flanker Task","30","16207","31","yes","1024"
"96.875","96.875","525.4375","525.4375","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","31","0","31","0","0","0","31","31","0","31","31","31","31","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","607","NA","NA","NA","4963","607","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","NA","NA","56540","NA","58705","NA","NA","1468","60471","59739","1430","NA","59749","59863","59863","Flanker Task","31","16814","32","yes","1024"
"96.9696969697","96.9696969697","523.454545455","523.454545455","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","32","0","32","0","0","0","32","32","0","32","32","32","32","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","32","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","460","NA","NA","NA","4963","460","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","6443","NA","NA","56540","NA","60485","NA","NA","1468","62109","61518","1430","NA","61529","61647","61646","Flanker Task","32","17274","33","yes","1024"
"97.0588235294","97.0588235294","520.852941176","520.852941176","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","33","0","33","0","0","0","33","33","0","33","33","33","33","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","33","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","435","NA","NA","NA","4963","435","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","NA","NA","56540","NA","62123","NA","NA","1468","63719","63156","1430","NA","63166","63283","63282","Flanker Task","33","17709","34","yes","1024"
"97.1428571429","97.1428571429","518.942857143","518.942857143","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","34","0","34","0","0","0","34","34","0","34","34","34","34","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","34","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","454","NA","NA","NA","4963","454","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","NA","NA","56540","NA","63733","NA","NA","1468","65349","64767","1430","NA","64777","64891","64891","Flanker Task","34","18163","35","yes","1024"
"97.2222222222","97.2222222222","523.666666667","523.666666667","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","35","0","35","0","0","0","35","35","0","35","35","35","35","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","35","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","689","NA","NA","NA","4963","689","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","6443","NA","NA","56540","NA","65363","NA","NA","1468","67215","66395","1430","NA","66406","66523","66523","Flanker Task","35","18852","36","yes","1024"
"97.2972972973","97.2972972973","521.027027027","521.027027027","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","36","0","36","0","0","0","36","36","0","36","36","36","36","Sat Sep  8 20:10:14 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","36","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","426","NA","NA","NA","4963","426","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","6443","NA","NA","56540","NA","67228","NA","NA","1468","68818","68261","1430","NA","68272","68390","68390","Flanker Task","36","19278","37","yes","1024"
