"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Intructions1","correct_keyboardResponse","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Fnish","count_ISI","count_Instructions2","count_Instructions3","count_Intructions1","count_Logger","count_Sequence","count_experiment","count_faster","count_fixation","count_keyboardResponse","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Fnish","response_Instructions2","response_Instructions3","response_Intructions1","response_keyboardResponse","response_time","response_time_Fnish","response_time_Instructions2","response_time_Instructions3","response_time_Intructions1","response_time_keyboardResponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Fnish","time_ISI","time_Instructions2","time_Instructions3","time_Intructions1","time_Logger","time_Sequence","time_experiment","time_faster","time_fixation","time_keyboardResponse","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","614.636363636","614.636363636","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","10","0","10","0","0","0","10","10","0","10","10","10","10","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","617","NA","NA","NA","203077","617","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","205094","NA","NA","NA","NA","222036","NA","NA","1995","223817","223071","1968","NA","223082","223197","223197","Flanker Task","11","6761","11","yes","1024"
"100","100","624.166666667","624.166666667","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","11","0","11","0","0","0","11","11","0","11","11","11","11","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","729","NA","NA","NA","203077","729","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","205094","NA","NA","NA","NA","223831","NA","NA","1995","225720","224864","1968","NA","224875","224989","224989","Flanker Task","12","7490","12","yes","1024"
"100","100","658.846153846","658.846153846","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","12","0","12","0","0","0","12","12","0","12","12","12","12","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","12","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","1075","NA","NA","NA","203077","1075","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","205094","NA","NA","NA","NA","225734","NA","NA","1995","227971","226768","1968","NA","226779","226894","226894","Flanker Task","13","8565","13","yes","1024"
"100","100","658.5","658.5","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","13","0","13","0","0","0","13","13","0","13","13","13","13","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","13","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","654","NA","NA","NA","203077","654","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","205094","NA","NA","NA","NA","227985","NA","NA","1995","229800","229019","1968","NA","229030","229145","229145","Flanker Task","14","9219","14","yes","1024"
"100","100","649.6","649.6","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","14","0","14","0","0","0","14","14","0","14","14","14","14","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","14","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","525","NA","NA","NA","203077","525","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","205094","NA","NA","NA","NA","229815","NA","NA","1995","231505","230851","1968","NA","230862","230978","230978","Flanker Task","15","9744","15","yes","1024"
"100","100","638.5","638.5","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","15","0","15","0","0","0","15","15","0","15","15","15","15","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","15","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","472","NA","NA","NA","203077","472","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","205094","NA","NA","NA","NA","231523","NA","NA","1995","233158","232558","1968","NA","232569","232684","232684","Flanker Task","16","10216","16","yes","1024"
"100","100","628.470588235","628.470588235","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","16","0","16","0","0","0","16","16","0","16","16","16","16","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","16","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","468","NA","NA","NA","203077","468","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","205094","NA","NA","NA","NA","233172","NA","NA","1995","234803","234207","1968","NA","234218","234333","234333","Flanker Task","17","10684","17","yes","1024"
"100","100","627.555555556","627.555555556","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","17","0","17","0","0","0","17","17","0","17","17","17","17","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","17","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","612","NA","NA","NA","203077","612","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","205094","NA","NA","NA","NA","234819","NA","NA","1995","236595","235855","1968","NA","235866","235981","235980","Flanker Task","18","11296","18","yes","1024"
"100","100","619.368421053","619.368421053","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","18","0","18","0","0","0","18","18","0","18","18","18","18","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","18","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","472","NA","NA","NA","203077","472","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","205094","NA","NA","NA","NA","236614","NA","NA","1995","238251","237647","1968","NA","237659","237777","237777","Flanker Task","19","11768","19","yes","1024"
"100","100","615.15","615.15","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","19","0","19","0","0","0","19","19","0","19","19","19","19","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","19","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","535","NA","NA","NA","203077","535","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","205094","NA","NA","NA","NA","238265","NA","NA","1995","239968","239298","1968","NA","239309","239431","239431","Flanker Task","20","12303","20","yes","1024"
"100","100","640.666666667","640.666666667","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","20","0","20","0","0","0","20","20","0","20","20","20","20","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","20","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","1151","NA","NA","NA","203077","1151","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","205094","NA","NA","NA","NA","239983","NA","NA","1995","242296","241014","1968","NA","241025","241143","241143","Flanker Task","21","13454","21","yes","1024"
"100","100","633.227272727","633.227272727","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","21","0","21","0","0","0","21","21","0","21","21","21","21","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","21","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","477","NA","NA","NA","203077","477","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","205094","NA","NA","NA","NA","242310","NA","NA","1995","243951","243345","1968","NA","243356","243471","243471","Flanker Task","22","13931","22","yes","1024"
"100","100","631.391304348","631.391304348","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","22","0","22","0","0","0","22","22","0","22","22","22","22","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","22","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","591","NA","NA","NA","203077","591","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","205094","NA","NA","NA","NA","243965","NA","NA","1995","245719","244998","1968","NA","245008","245126","245126","Flanker Task","23","14522","23","yes","1024"
"100","100","634.5","634.5","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","23","0","23","0","0","0","23","23","0","23","23","23","23","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","23","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","706","NA","NA","NA","203077","706","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","205094","NA","NA","NA","NA","245733","NA","NA","1995","247603","246769","1968","NA","246780","246894","246894","Flanker Task","24","15228","24","yes","1024"
"100","100","628.04","628.04","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","24","0","24","0","0","0","24","24","0","24","24","24","24","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","24","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","473","NA","NA","NA","203077","473","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","205094","NA","NA","NA","NA","247617","NA","NA","1995","249251","248650","1968","NA","248661","248775","248775","Flanker Task","25","15701","25","yes","1024"
"100","100","625.230769231","625.230769231","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","25","0","25","0","0","0","25","25","0","25","25","25","25","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","25","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","555","NA","NA","NA","203077","555","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","205094","NA","NA","NA","NA","249265","NA","NA","1995","250983","250299","1968","NA","250310","250426","250426","Flanker Task","26","16256","26","yes","1024"
"100","100","620.62962963","620.62962963","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","26","0","26","0","0","0","26","26","0","26","26","26","26","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","26","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","501","NA","NA","NA","203077","501","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","205094","NA","NA","NA","NA","250997","NA","NA","1995","252659","252030","1968","NA","252041","252156","252155","Flanker Task","27","16757","27","yes","1024"
"100","100","628.142857143","628.142857143","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","27","0","27","0","0","0","27","27","0","27","27","27","27","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","27","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","831","NA","NA","NA","203077","831","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","205094","NA","NA","NA","NA","252673","NA","NA","1995","254668","253706","1968","NA","253717","253834","253834","Flanker Task","28","17588","28","yes","1024"
"100","100","623.827586207","623.827586207","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","28","0","28","0","0","0","28","28","0","28","28","28","28","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","28","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","503","NA","NA","NA","203077","503","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","205094","NA","NA","NA","NA","254682","NA","NA","1995","256347","255715","1968","NA","255726","255841","255840","Flanker Task","29","18091","29","yes","1024"
"96.6666666667","96.6666666667","653.033333333","653.033333333","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","29","0","29","0","0","0","29","29","0","29","29","29","29","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","29","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","None","NA","NA","NA","s","None","1500","NA","NA","NA","203077","1500","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","205094","NA","NA","NA","NA","256360","NA","NA","1995","259022","257395","1968","NA","257407","257522","257522","Flanker Task","29","19591","30","yes","1024"
"96.7741935484","96.7741935484","657.580645161","657.580645161","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","30","0","30","0","0","0","30","30","0","30","30","30","30","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","794","NA","NA","NA","203077","794","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","205094","NA","NA","259036","NA","259551","NA","NA","1995","261508","260586","1968","NA","260597","260712","260711","Flanker Task","30","20385","31","yes","1024"
"96.875","96.875","652.71875","652.71875","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","31","0","31","0","0","0","31","31","0","31","31","31","31","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","502","NA","NA","NA","203077","502","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","205094","NA","NA","259036","NA","261526","NA","NA","1995","263190","262560","1968","NA","262571","262686","262686","Flanker Task","31","20887","32","yes","1024"
"96.9696969697","96.9696969697","645.484848485","645.484848485","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","32","0","32","0","0","0","32","32","0","32","32","32","32","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","32","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","414","NA","NA","NA","203077","414","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","205094","NA","NA","259036","NA","263204","NA","NA","1995","264781","264237","1968","NA","264248","264365","264365","Flanker Task","32","21301","33","yes","1024"
"97.0588235294","97.0588235294","643.058823529","643.058823529","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","33","0","33","0","0","0","33","33","0","33","33","33","33","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","33","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","s","NA","NA","NA","s","s","563","NA","NA","NA","203077","563","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","205094","NA","NA","259036","NA","264795","NA","NA","1995","266518","265828","1968","NA","265839","265953","265953","Flanker Task","33","21864","34","yes","1024"
"97.1428571429","97.1428571429","639.6","639.6","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","34","0","34","0","0","0","34","34","0","34","34","34","34","Sat Sep  8 19:48:51 2018","1500","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","34","/Users/danieldalton/Desktop/DD Subject 3.csv","legacy","Jazzy James","3.1.9","0","h","NA","NA","NA","s","h","522","NA","NA","NA","203077","522","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","205094","NA","NA","259036","NA","266531","NA","NA","1995","268216","267565","1968","NA","267576","267692","267692","Flanker Task","34","22386","35","yes","1024"
