"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Finish","count_Fixation","count_ISI","count_Instructions","count_Instructions2","count_Instructions3","count_Sequence","count_Stimulus","count_errorFeedback","count_experiment","count_faster","count_keyboard_response","count_logger","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Finish","response_time_Instructions","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Finish","time_Fixation","time_ISI","time_Instructions","time_Instructions2","time_Instructions3","time_Sequence","time_Stimulus","time_errorFeedback","time_experiment","time_faster","time_keyboard_response","time_logger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"66.1290322581","66.1290322581","415.64516129","415.64516129","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","61","61","0","0","0","61","61","61","0","61","61","61","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","NA","NA","h","454","NA","6920","NA","NA","454","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","NA","NA","NA","117843","116766","2561","NA","NA","117841","117946","114639","2552","NA","117946","118401","Flanker Task","41","25770","62","yes","1024"
"66.6666666667","66.6666666667","418.380952381","418.380952381","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","62","62","0","0","0","62","62","62","0","62","62","62","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","NA","NA","h","588","NA","6920","NA","NA","588","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","NA","NA","NA","119481","118404","2561","NA","NA","119479","119584","114639","2552","NA","119584","120173","Flanker Task","42","26358","63","yes","1024"
"67.1875","67.1875","418.421875","418.421875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","63","63","0","0","0","63","63","63","0","63","63","63","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","NA","NA","h","421","NA","6920","NA","NA","421","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","NA","NA","NA","121256","120182","2561","NA","NA","121254","121359","114639","2552","NA","121359","121781","Flanker Task","43","26779","64","yes","1024"
"66.1538461538","66.1538461538","418.492307692","418.492307692","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","0","64","64","0","0","0","64","64","64","0","64","64","64","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","NA","NA","h","423","NA","6920","NA","NA","423","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","NA","NA","NA","122869","121790","2561","NA","NA","122867","122972","114639","2552","NA","122972","123396","Flanker Task","43","27202","65","yes","1024"
"66.6666666667","66.6666666667","418.666666667","418.666666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","65","65","0","0","0","65","65","65","0","65","65","65","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","430","NA","6920","NA","NA","430","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","NA","NA","NA","124978","123904","2561","NA","NA","124976","125080","123401","2552","NA","125080","125511","Flanker Task","44","27632","66","yes","1024"
"67.1641791045","67.1641791045","418.656716418","418.656716418","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","66","66","0","0","0","66","66","66","0","66","66","66","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","418","NA","6920","NA","NA","418","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","NA","NA","NA","126598","125519","2561","NA","NA","126596","126701","123401","2552","NA","126701","127121","Flanker Task","45","28050","67","yes","1024"
"67.6470588235","67.6470588235","419.117647059","419.117647059","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","67","67","0","0","0","67","67","67","0","67","67","67","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","NA","NA","h","450","NA","6920","NA","NA","450","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","NA","NA","NA","128209","127130","2561","NA","NA","128207","128312","123401","2552","NA","128312","128763","Flanker Task","46","28500","68","yes","1024"
"66.6666666667","66.6666666667","418.130434783","418.130434783","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","0","68","68","0","0","0","68","68","68","0","68","68","68","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","351","NA","6920","NA","NA","351","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","NA","NA","NA","129857","128772","2561","NA","NA","129854","129960","123401","2552","NA","129960","130312","Flanker Task","46","28851","69","yes","1024"
"65.7142857143","65.7142857143","417.4","417.4","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","69","69","0","0","0","69","69","69","0","69","69","69","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","367","NA","6920","NA","NA","367","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","NA","NA","NA","131895","130819","2561","NA","NA","131893","131997","130316","2552","NA","131997","132365","Flanker Task","46","29218","70","yes","1024"
"66.1971830986","66.1971830986","418.253521127","418.253521127","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","70","70","0","0","0","70","70","70","0","70","70","70","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","478","NA","6920","NA","NA","478","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","NA","NA","NA","133948","132876","2561","NA","NA","133946","134050","132373","2552","NA","134050","134529","Flanker Task","47","29696","71","yes","1024"
"66.6666666667","66.6666666667","418.916666667","418.916666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","71","71","0","0","0","71","71","71","0","71","71","71","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","466","NA","6920","NA","NA","466","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","NA","NA","NA","135617","134538","2561","NA","NA","135615","135720","132373","2552","NA","135720","136187","Flanker Task","48","30162","72","yes","1024"
"67.1232876712","67.1232876712","419.123287671","419.123287671","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","72","72","0","0","0","72","72","72","0","72","72","72","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","434","NA","6920","NA","NA","434","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","NA","NA","NA","137268","136191","2561","NA","NA","137266","137371","132373","2552","NA","137371","137806","Flanker Task","49","30596","73","yes","1024"
"67.5675675676","67.5675675676","418.810810811","418.810810811","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","73","73","0","0","0","73","73","73","0","73","73","73","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","NA","NA","h","396","NA","6920","NA","NA","396","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","NA","NA","NA","138895","137816","2561","NA","NA","138893","138998","132373","2552","NA","138998","139395","Flanker Task","50","30992","74","yes","1024"
"68","68","419.4","419.4","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","74","74","0","0","0","74","74","74","0","74","74","74","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","463","NA","6920","NA","NA","463","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","NA","NA","NA","140481","139404","2561","NA","NA","140479","140584","132373","2552","NA","140584","141048","Flanker Task","51","31455","75","yes","1024"
"67.1052631579","67.1052631579","419.815789474","419.815789474","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","75","75","0","0","0","75","75","75","0","75","75","75","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","451","NA","6920","NA","NA","451","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","NA","NA","NA","142131","141056","2561","NA","NA","142129","142234","132373","2552","NA","142234","142687","Flanker Task","51","31906","76","yes","1024"
"66.2337662338","66.2337662338","420.545454545","420.545454545","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","76","76","0","0","0","76","76","76","0","76","76","76","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","476","NA","6920","NA","NA","476","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","NA","NA","NA","144272","143199","2561","NA","NA","144269","144375","142696","2552","NA","144375","144852","Flanker Task","51","32382","77","yes","1024"
"66.6666666667","66.6666666667","421.384615385","421.384615385","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","77","77","0","0","0","77","77","77","0","77","77","77","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","NA","NA","s","486","NA","6920","NA","NA","486","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","NA","NA","NA","146433","145362","2561","NA","NA","146431","146536","144861","2552","NA","146536","147023","Flanker Task","52","32868","78","yes","1024"
"67.0886075949","67.0886075949","421.430379747","421.430379747","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","78","78","0","0","0","78","78","78","0","78","78","78","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","NA","NA","h","425","NA","6920","NA","NA","425","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","NA","NA","NA","148108","147032","2561","NA","NA","148106","148210","144861","2552","NA","148210","148636","Flanker Task","53","33293","79","yes","1024"
"67.5","67.5","422.125","422.125","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","79","79","0","0","0","79","79","79","0","79","79","79","09/25/21 22:11:33","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","NA","NA","h","477","NA","6920","NA","NA","477","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","NA","NA","NA","149720","148645","2561","NA","NA","149718","149823","144861","2552","NA","149823","150302","Flanker Task","54","33770","80","yes","1024"
"66.6666666667","66.6666666667","422.12345679","422.12345679","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","80","80","0","0","0","80","80","80","0","80","80","80","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","422","NA","6920","2332","NA","422","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","153729","150310","2561","151328","NA","153728","153832","144861","2552","NA","153832","154255","Flanker Task","54","34192","81","yes","1024"
"65.8536585366","65.8536585366","421.341463415","421.341463415","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","0","81","81","0","0","0","81","81","81","0","81","81","81","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","358","NA","6920","2332","NA","358","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","153662","NA","NA","155839","154766","2561","151328","NA","155837","155942","154263","2552","NA","155942","156302","Flanker Task","54","34550","82","yes","1024"
"65.0602409639","65.0602409639","421.084337349","421.084337349","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","0","82","82","0","0","0","82","82","82","0","82","82","82","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","400","NA","6920","2332","NA","400","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","153662","NA","NA","157888","156814","2561","151328","NA","157886","157991","156310","2552","NA","157991","158393","Flanker Task","54","34950","83","yes","1024"
"65.4761904762","65.4761904762","422.511904762","422.511904762","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","83","83","0","0","0","83","83","83","0","83","83","83","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","541","NA","6920","2332","NA","541","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","159974","158900","2561","151328","NA","159972","160076","158397","2552","NA","160076","160618","Flanker Task","55","35491","84","yes","1024"
"64.7058823529","64.7058823529","421.352941176","421.352941176","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","0","84","84","0","0","0","84","84","84","0","84","84","84","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","324","NA","6920","2332","NA","324","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","153662","NA","NA","161699","160623","2561","151328","NA","161697","161801","158397","2552","NA","161801","162127","Flanker Task","55","35815","85","yes","1024"
"65.1162790698","65.1162790698","422","422","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","85","85","0","0","0","85","85","85","0","85","85","85","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","477","NA","6920","2332","NA","477","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","163711","162639","2561","151328","NA","163709","163815","162136","2552","NA","163815","164293","Flanker Task","56","36292","86","yes","1024"
"64.367816092","64.367816092","422.137931034","422.137931034","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","0","86","86","0","0","0","86","86","86","0","86","86","86","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","434","NA","6920","2332","NA","434","2","legacy","1024","2","48000","-16","experiment","hhshh","2","even","9482","153662","NA","NA","165378","164301","2561","151328","NA","165376","165481","162136","2552","NA","165481","165916","Flanker Task","56","36726","87","yes","1024"
"64.7727272727","64.7727272727","421.011363636","421.011363636","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","87","87","0","0","0","87","87","87","0","87","87","87","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","323","NA","6920","2332","NA","323","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","153662","NA","NA","167501","166425","2561","151328","NA","167499","167604","165924","2552","NA","167604","167928","Flanker Task","57","37049","88","yes","1024"
"65.1685393258","65.1685393258","421.741573034","421.741573034","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","88","88","0","0","0","88","88","88","0","88","88","88","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","486","NA","6920","2332","NA","486","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","153662","NA","NA","169011","167936","2561","151328","NA","169009","169114","165924","2552","NA","169114","169602","Flanker Task","58","37535","89","yes","1024"
"65.5555555556","65.5555555556","421.755555556","421.755555556","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","89","89","0","0","0","89","89","89","0","89","89","89","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","423","NA","6920","2332","NA","423","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","170688","169611","2561","151328","NA","170686","170791","165924","2552","NA","170791","171216","Flanker Task","59","37958","90","yes","1024"
"65.9340659341","65.9340659341","422.065934066","422.065934066","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","90","90","0","0","0","90","90","90","0","90","90","90","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","450","NA","6920","2332","NA","450","2","legacy","1024","2","48000","-16","experiment","hhhhh","2","even","9482","153662","NA","NA","172300","171225","2561","151328","NA","172298","172401","165924","2552","NA","172401","172853","Flanker Task","60","38408","91","yes","1024"
"66.3043478261","66.3043478261","422.141304348","422.141304348","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","91","91","0","0","0","91","91","91","0","91","91","91","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","s","NA","h","h","NA","s","429","NA","6920","2332","NA","429","2","legacy","1024","2","48000","-16","experiment","sssss","2","even","9482","153662","NA","NA","173933","172862","2561","151328","NA","173931","174036","165924","2552","NA","174036","174468","Flanker Task","61","38837","92","yes","1024"
"66.6666666667","66.6666666667","421.247311828","421.247311828","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","92","92","0","0","0","92","92","92","0","92","92","92","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","339","NA","6920","2332","NA","339","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","175551","174477","2561","151328","NA","175548","175654","165924","2552","NA","175654","175995","Flanker Task","62","39176","93","yes","1024"
"67.0212765957","67.0212765957","420.925531915","420.925531915","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","93","93","0","0","0","93","93","93","0","93","93","93","09/25/21 22:11:33","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant","no","mono","no","18","no","white","no","yes","768","legacy","13","79","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/BK-subject-2.csv","legacy","Kafkaesque Koffka","3.2.8","0","h","NA","h","h","NA","h","391","NA","6920","2332","NA","391","2","legacy","1024","2","48000","-16","experiment","sshss","2","even","9482","153662","NA","NA","177077","176003","2561","151328","NA","177075","177180","165924","2552","NA","177180","177573","Flanker Task","63","39567","94","yes","1024"
