"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Instructions1","count_Instructions2","count_Instructions3","count_error_feedback","count_experiment","count_faster","count_fixation","count_isi","count_keyboard_response","count_logger","count_new_sketchpad_2","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","psychopy_waitblanking","repeat_cycle","response","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_new_sketchpad_2","response_time","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","response_time_new_sketchpad_2","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Instructions1","time_Instructions2","time_Instructions3","time_error_feedback","time_experiment","time_faster","time_fixation","time_isi","time_keyboard_response","time_logger","time_new_sketchpad_2","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","505","505","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","505","1955","NA","NA","505","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","4162","NA","NA","2205","NA","NA","NA","2197","NA","4218","NA","4321","4827","NA","4216","4320","Lab 2.1","1","505","1","yes","1024"
"100","100","470.5","470.5","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","1","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","436","1955","NA","NA","436","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","4162","NA","NA","2205","NA","NA","NA","2197","NA","5887","4833","5990","6428","NA","5883","5990","Lab 2.1","2","941","2","yes","1024"
"100","100","442.6666666666667","442.6666666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","2","0","2","2","2","2","2","0","2","2","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","387","1955","NA","NA","387","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","4162","NA","NA","2205","NA","NA","NA","2197","NA","7486","6432","7587","7975","NA","7483","7587","Lab 2.1","3","1328","3","yes","1024"
"100","100","435.75","435.75","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","3","0","3","3","3","3","3","0","3","3","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","415","1955","NA","NA","415","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","4162","NA","NA","2205","NA","NA","NA","2197","NA","9032","7979","9135","9551","NA","9030","9135","Lab 2.1","4","1743","4","yes","1024"
"80","80","423.8","423.8","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","0","0","0","4","0","4","4","4","4","4","0","4","4","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","376","1955","NA","NA","376","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","4162","NA","NA","2205","NA","NA","NA","2197","NA","10611","9555","10713","11089","NA","10609","10713","Lab 2.1","4","2119","5","yes","1024"
"83.33333333333333","83.33333333333333","421.3333333333333","421.3333333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","5","0","5","5","5","5","5","0","5","5","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","409","1955","NA","NA","409","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","12648","11595","12751","13161","NA","12645","12751","Lab 2.1","5","2528","6","yes","1024"
"85.71428571428571","85.71428571428571","428.2857142857143","428.2857142857143","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","6","0","6","6","6","6","6","0","6","6","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","470","1955","NA","NA","470","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","14221","13165","14323","14793","NA","14217","14323","Lab 2.1","6","2998","7","yes","1024"
"87.5","87.5","433.375","433.375","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","7","0","7","7","7","7","7","0","7","7","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","469","1955","NA","NA","469","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","15859","14797","15961","16430","NA","15855","15961","Lab 2.1","7","3467","8","yes","1024"
"88.88888888888889","88.88888888888889","425.6666666666667","425.6666666666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","8","0","8","8","8","8","8","0","8","8","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","364","1955","NA","NA","364","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","17486","16434","17588","17953","NA","17483","17588","Lab 2.1","8","3831","9","yes","1024"
"90","90","426.8","426.8","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","9","0","9","9","9","9","9","0","9","9","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","437","1955","NA","NA","437","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","19012","17957","19114","19551","NA","19007","19114","Lab 2.1","9","4268","10","yes","1024"
"90.9090909090909","90.9090909090909","424.72727272727275","424.72727272727275","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","10","0","10","10","10","10","10","0","10","10","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","404","1955","NA","NA","404","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","20613","19555","20715","21120","NA","20610","20715","Lab 2.1","10","4672","11","yes","1024"
"91.66666666666667","91.66666666666667","422.75","422.75","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","11","0","11","11","11","11","11","0","11","11","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","401","1955","NA","NA","401","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","22177","21125","22280","22682","NA","22175","22280","Lab 2.1","11","5073","12","yes","1024"
"92.3076923076923","92.3076923076923","430.61538461538464","430.61538461538464","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","12","0","12","12","12","12","12","0","12","12","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","525","1955","NA","NA","525","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","23739","22687","23842","24368","NA","23736","23842","Lab 2.1","12","5598","13","yes","1024"
"92.85714285714286","92.85714285714286","433.35714285714283","433.35714285714283","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","13","0","13","13","13","13","13","0","13","13","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","469","1955","NA","NA","469","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","25424","24372","25526","25996","NA","25421","25526","Lab 2.1","13","6067","14","yes","1024"
"93.33333333333333","93.33333333333333","435.53333333333336","435.53333333333336","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","14","0","14","14","14","14","14","0","14","14","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","466","1955","NA","NA","466","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","27058","26000","27160","27627","NA","27052","27160","Lab 2.1","14","6533","15","yes","1024"
"93.75","93.75","445.75","445.75","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","15","0","15","15","15","15","15","0","15","15","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","599","1955","NA","NA","599","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","28685","27631","28787","29387","NA","28682","28787","Lab 2.1","15","7132","16","yes","1024"
"94.11764705882354","94.11764705882354","462.4117647058824","462.4117647058824","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","16","0","16","16","16","16","16","0","16","16","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","729","1955","NA","NA","729","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","30444","29391","30547","31276","NA","30441","30547","Lab 2.1","16","7861","17","yes","1024"
"94.44444444444444","94.44444444444444","470.55555555555554","470.55555555555554","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","17","0","17","17","17","17","17","0","17","17","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","609","1955","NA","NA","609","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","32335","31280","32437","33047","NA","32333","32437","Lab 2.1","17","8470","18","yes","1024"
"94.73684210526316","94.73684210526316","472.05263157894734","472.05263157894734","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","18","0","18","18","18","18","18","0","18","18","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","499","1955","NA","NA","499","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","34103","33051","34205","34705","NA","34100","34205","Lab 2.1","18","8969","19","yes","1024"
"95","95","480.85","480.85","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","19","0","19","19","19","19","19","0","19","19","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","648","1955","NA","NA","648","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","35763","34709","35865","36514","NA","35760","35865","Lab 2.1","19","9617","20","yes","1024"
"95.23809523809524","95.23809523809524","483.14285714285717","483.14285714285717","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","20","0","20","20","20","20","20","0","20","20","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","529","1955","NA","NA","529","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","37571","36518","37673","38203","NA","37567","37673","Lab 2.1","20","10146","21","yes","1024"
"95.45454545454545","95.45454545454545","487.8636363636364","487.8636363636364","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","21","0","21","21","21","21","21","0","21","21","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","587","1955","NA","NA","587","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","39263","38207","39367","39954","NA","39260","39367","Lab 2.1","21","10733","22","yes","1024"
"95.65217391304348","95.65217391304348","496.0869565217391","496.0869565217391","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","22","0","22","22","22","22","22","0","22","22","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","677","1955","NA","NA","677","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","41009","39958","41111","41789","NA","41007","41111","Lab 2.1","22","11410","23","yes","1024"
"95.83333333333333","95.83333333333333","502.4583333333333","502.4583333333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","23","0","23","23","23","23","23","0","23","23","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","649","1955","NA","NA","649","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","42848","41793","42950","43599","NA","42844","42950","Lab 2.1","23","12059","24","yes","1024"
"96","96","509.52","509.52","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","24","0","24","24","24","24","24","0","24","24","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","679","1955","NA","NA","679","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","44659","43603","44761","45441","NA","44656","44761","Lab 2.1","24","12738","25","yes","1024"
"96.15384615384616","96.15384615384616","512.8076923076923","512.8076923076923","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","25","0","25","25","25","25","25","0","25","25","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","595","1955","NA","NA","595","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","46504","45445","46606","47202","NA","46501","46606","Lab 2.1","25","13333","26","yes","1024"
"96.29629629629629","96.29629629629629","516.4074074074074","516.4074074074074","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","26","0","26","26","26","26","26","0","26","26","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","26","26","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","610","1955","NA","NA","610","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","48262","47207","48365","48975","NA","48259","48365","Lab 2.1","26","13943","27","yes","1024"
"96.42857142857143","96.42857142857143","522.5357142857143","522.5357142857143","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","27","0","27","27","27","27","27","0","27","27","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","688","1955","NA","NA","688","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","50033","48979","50134","50823","NA","50029","50134","Lab 2.1","27","14631","28","yes","1024"
"96.55172413793103","96.55172413793103","529.4137931034483","529.4137931034483","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","0","0","28","0","28","28","28","28","28","0","28","28","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","28","28","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","722","1955","NA","NA","722","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","51882","50828","51984","52707","NA","51879","51984","Lab 2.1","28","15353","29","yes","1024"
"96.66666666666667","96.66666666666667","530.2666666666667","530.2666666666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","0","0","29","0","29","29","29","29","29","0","29","29","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","29","29","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","555","1955","NA","NA","555","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","53764","52711","53866","54422","NA","53761","53866","Lab 2.1","29","15908","30","yes","1024"
"96.7741935483871","96.7741935483871","529.9354838709677","529.9354838709677","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","30","0","30","30","30","30","30","0","30","30","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","30","30","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","520","1955","NA","NA","520","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","55481","54426","55582","56103","NA","55478","55582","Lab 2.1","30","16428","31","yes","1024"
"96.875","96.875","527.84375","527.84375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","31","0","31","31","31","31","31","0","31","31","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","31","31","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","463","1955","NA","NA","463","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","57161","56107","57264","57728","NA","57159","57264","Lab 2.1","31","16891","32","yes","1024"
"96.96969696969697","96.96969696969697","527.4545454545455","527.4545454545455","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","0","0","32","0","32","32","32","32","32","0","32","32","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","32","32","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","s","s","NA","NA","s","NA","515","1955","NA","NA","515","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","58796","57732","58897","59412","NA","58793","58897","Lab 2.1","32","17406","33","yes","1024"
"97.05882352941177","97.05882352941177","525.5588235294117","525.5588235294117","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","33","0","33","33","33","33","33","0","33","33","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","33","33","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","463","1955","NA","NA","463","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","60470","59416","60573","61037","NA","60467","60573","Lab 2.1","33","17869","34","yes","1024"
"97.14285714285714","97.14285714285714","523.9142857142857","523.9142857142857","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","0","0","34","0","34","34","34","34","34","0","34","34","Fri Sep 23 19:32:16 2022","1500","The main experiment item","yes","lab_2.1.osexp","C:\Users\joey.knofczynski\Downloads","no","mono","no","18","no","white","no","yes","768","legacy","34","34","C:/Users/joey.knofczynski/Downloads/subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","yes","0","h","s","NA","NA","h","NA","468","1955","NA","NA","468","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","4162","NA","NA","2205","NA","NA","11094","2197","NA","62095","61042","62197","62666","NA","62092","62196","Lab 2.1","34","18337","35","yes","1024"
