acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Faster,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_finish,count_fixation,count_keyboard_response,count_new_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions1,response_Instructions2,response_Instructions3,response_finish,response_keyboard_response,response_time,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_finish,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Faster,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_finish,time_fixation,time_keyboard_response,time_new_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,562.0322581,562.0322581,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,30,30,0,0,0,30,0,0,0,30,0,0,30,30,30,30,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,30,30,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,503,39902,NA,NA,NA,503,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,NA,95566,2536,NA,NA,96782,42439,NA,NA,NA,2531,NA,96677,96782,97286,96674,Flanker Task,31,17423,31,yes,1024
100,100,559.40625,559.40625,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,31,31,0,0,0,31,0,0,0,31,0,0,31,31,31,31,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,31,31,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,478,39902,NA,NA,NA,478,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,97300,2536,NA,NA,98487,42439,NA,NA,NA,2531,NA,98382,98487,98965,98379,Flanker Task,32,17901,32,yes,1024
100,100,557.030303,557.030303,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,32,32,0,0,0,32,0,0,0,32,0,0,32,32,32,32,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,32,32,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,481,39902,NA,NA,NA,481,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,99042,2536,NA,NA,100228,42439,NA,NA,NA,2531,NA,100123,100228,100709,100120,Flanker Task,33,18382,33,yes,1024
100,100,554.7647059,554.7647059,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,33,33,0,0,0,33,0,0,0,33,0,0,33,33,33,33,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,33,33,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,480,39902,NA,NA,NA,480,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,100742,2536,NA,NA,101932,42439,NA,NA,NA,2531,NA,101827,101932,102413,101823,Flanker Task,34,18862,34,yes,1024
100,100,551.6,551.6,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,34,34,0,0,0,34,0,0,0,34,0,0,34,34,34,34,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,34,34,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,444,39902,NA,NA,NA,444,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,NA,102443,2536,NA,NA,103681,42439,NA,NA,NA,2531,NA,103575,103681,104125,103572,Flanker Task,35,19306,35,yes,1024
100,100,548.7222222,548.7222222,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,35,35,0,0,0,35,0,0,0,35,0,0,35,35,35,35,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,35,35,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,448,39902,NA,NA,NA,448,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,NA,104150,2536,NA,NA,105365,42439,NA,NA,NA,2531,NA,105260,105365,105814,105257,Flanker Task,36,19754,36,yes,1024
100,100,546.2702703,546.2702703,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,36,36,0,0,0,36,0,0,0,36,0,0,36,36,36,36,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,36,36,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,458,39902,NA,NA,NA,458,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,NA,105842,2536,NA,NA,107051,42439,NA,NA,NA,2531,NA,106945,107051,107510,106942,Flanker Task,37,20212,37,yes,1024
100,100,544.3421053,544.3421053,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,37,37,0,0,0,37,0,0,0,37,0,0,37,37,37,37,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,37,37,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,473,39902,NA,NA,NA,473,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,NA,107546,2536,NA,NA,108756,42439,NA,NA,NA,2531,NA,108651,108756,109229,108648,Flanker Task,38,20685,38,yes,1024
100,100,545.6923077,545.6923077,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,38,38,0,0,0,38,0,0,0,38,0,0,38,38,38,38,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,38,38,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,597,39902,NA,NA,NA,597,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,109259,2536,NA,NA,110448,42439,NA,NA,NA,2531,NA,110343,110448,111045,110340,Flanker Task,39,21282,39,yes,1024
100,100,545.65,545.65,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,39,39,0,0,0,39,0,0,0,39,0,0,39,39,39,39,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,39,39,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,544,39902,NA,NA,NA,544,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,111067,2536,NA,NA,112261,42439,NA,NA,NA,2531,NA,112156,112261,112805,112153,Flanker Task,40,21826,40,yes,1024
100,100,543.6341463,543.6341463,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,40,40,0,0,0,40,0,0,0,40,0,0,40,40,40,40,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,40,40,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,463,39902,NA,NA,NA,463,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,NA,112827,2536,NA,NA,114021,42439,NA,NA,NA,2531,NA,113916,114021,114485,113913,Flanker Task,41,22289,41,yes,1024
100,100,540.6904762,540.6904762,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,41,41,0,0,0,41,0,0,0,41,0,0,41,41,41,41,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,41,41,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,420,39902,NA,NA,NA,420,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,NA,114509,2536,NA,NA,115721,42439,NA,NA,NA,2531,NA,115616,115721,116141,115613,Flanker Task,42,22709,42,yes,1024
100,100,538.6046512,538.6046512,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,42,42,0,0,0,42,0,0,0,42,0,0,42,42,42,42,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,42,42,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,451,39902,NA,NA,NA,451,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,116169,2536,NA,NA,117345,42439,NA,NA,NA,2531,NA,117243,117345,117797,117240,Flanker Task,43,23160,43,yes,1024
100,100,537.6136364,537.6136364,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,43,43,0,0,0,43,0,0,0,43,0,0,43,43,43,43,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,43,43,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,495,39902,NA,NA,NA,495,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,NA,117861,2536,NA,NA,119077,42439,NA,NA,NA,2531,NA,118972,119077,119573,118968,Flanker Task,44,23655,44,yes,1024
100,100,536.5777778,536.5777778,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,44,44,0,0,0,44,0,0,0,44,0,0,44,44,44,44,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,44,44,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,491,39902,NA,NA,NA,491,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,NA,119602,2536,NA,NA,120818,42439,NA,NA,NA,2531,NA,120712,120818,121310,120709,Flanker Task,45,24146,45,yes,1024
100,100,534.2173913,534.2173913,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,45,45,0,0,0,45,0,0,0,45,0,0,45,45,45,45,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,45,45,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,428,39902,NA,NA,NA,428,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,NA,121336,2536,NA,NA,122536,42439,NA,NA,NA,2531,NA,122431,122536,122965,122428,Flanker Task,46,24574,46,yes,1024
100,100,531.7234043,531.7234043,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,46,46,0,0,0,46,0,0,0,46,0,0,46,46,46,46,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,46,46,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,417,39902,NA,NA,NA,417,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,NA,122986,2536,NA,NA,124187,42439,NA,NA,NA,2531,NA,124082,124187,124605,124079,Flanker Task,47,24991,47,yes,1024
97.91666667,97.91666667,529.0416667,529.0416667,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,47,47,0,0,0,47,0,0,0,47,0,0,47,47,47,47,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,47,47,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,403,39902,NA,NA,NA,403,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,NA,124637,2536,NA,NA,125834,42439,NA,NA,NA,2531,NA,125732,125834,126237,125729,Flanker Task,47,25394,48,yes,1024
97.95918367,97.95918367,528.5306122,528.5306122,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,48,48,0,0,0,48,0,0,0,48,0,0,48,48,48,48,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,48,48,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,504,39902,NA,NA,NA,504,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,NA,126766,2536,NA,NA,127972,42439,NA,NA,126261,2531,NA,127866,127972,128477,127863,Flanker Task,48,25898,49,yes,1024
98,98,528.32,528.32,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,49,49,0,0,0,49,0,0,0,49,0,0,49,49,49,49,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,49,49,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,518,39902,NA,NA,NA,518,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,NA,128495,2536,NA,NA,129703,42439,NA,NA,126261,2531,NA,129598,129703,130222,129595,Flanker Task,49,26416,50,yes,1024
98.03921569,98.03921569,527.7254902,527.7254902,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,50,50,0,0,0,50,0,0,0,50,0,0,50,50,50,50,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,50,50,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,498,39902,NA,NA,NA,498,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,NA,130245,2536,NA,NA,131443,42439,NA,NA,126261,2531,NA,131338,131443,131942,131334,Flanker Task,50,26914,51,yes,1024
98.07692308,98.07692308,527.3846154,527.3846154,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,51,51,0,0,0,51,0,0,0,51,0,0,51,51,51,51,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,51,51,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,510,39902,NA,NA,NA,510,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,NA,131962,2536,NA,NA,133173,42439,NA,NA,126261,2531,NA,133071,133174,133685,133068,Flanker Task,51,27424,52,yes,1024
98.11320755,98.11320755,527.0566038,527.0566038,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,52,52,0,0,0,52,0,0,0,52,0,0,52,52,52,52,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,52,52,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,510,39902,NA,NA,NA,510,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,NA,133704,2536,NA,NA,134895,42439,NA,NA,126261,2531,NA,134792,134895,135405,134789,Flanker Task,52,27934,53,yes,1024
98.14814815,98.14814815,526.8148148,526.8148148,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,53,53,0,0,0,53,0,0,0,53,0,0,53,53,53,53,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,53,53,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,514,39902,NA,NA,NA,514,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,NA,135429,2536,NA,NA,136618,42439,NA,NA,126261,2531,NA,136513,136618,137133,136510,Flanker Task,53,28448,54,yes,1024
98.18181818,98.18181818,527.5636364,527.5636364,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,54,54,0,0,0,54,0,0,0,54,0,0,54,54,54,54,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,54,54,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,568,39902,NA,NA,NA,568,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,NA,137162,2536,NA,NA,138356,42439,NA,NA,126261,2531,NA,138251,138356,138925,138248,Flanker Task,54,29016,55,yes,1024
98.21428571,98.21428571,527.2142857,527.2142857,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,55,55,0,0,0,55,0,0,0,55,0,0,55,55,55,55,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,55,55,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,508,39902,NA,NA,NA,508,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,138962,2536,NA,NA,140168,42439,NA,NA,126261,2531,NA,140063,140168,140677,140060,Flanker Task,55,29524,56,yes,1024
98.24561404,98.24561404,528.0350877,528.0350877,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,56,56,0,0,0,56,0,0,0,56,0,0,56,56,56,56,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,56,56,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,574,39902,NA,NA,NA,574,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,NA,140698,2536,NA,NA,141895,42439,NA,NA,126261,2531,NA,141789,141895,142470,141786,Flanker Task,56,30098,57,yes,1024
98.27586207,98.27586207,531.3275862,531.3275862,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,57,57,0,0,0,57,0,0,0,57,0,0,57,57,57,57,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,57,57,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,719,39902,NA,NA,NA,719,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,142497,2536,NA,NA,143708,42439,NA,NA,126261,2531,NA,143603,143709,144429,143599,Flanker Task,57,30817,58,yes,1024
98.30508475,98.30508475,530.8135593,530.8135593,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,58,58,0,0,0,58,0,0,0,58,0,0,58,58,58,58,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,58,58,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,501,39902,NA,NA,NA,501,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,144476,2536,NA,NA,145671,42439,NA,NA,126261,2531,NA,145566,145671,146173,145563,Flanker Task,58,31318,59,yes,1024
98.33333333,98.33333333,530.3166667,530.3166667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,59,59,0,0,0,59,0,0,0,59,0,0,59,59,59,59,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,59,59,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,501,39902,NA,NA,NA,501,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,NA,146205,2536,NA,NA,147407,42439,NA,NA,126261,2531,NA,147302,147407,147909,147299,Flanker Task,59,31819,60,yes,1024
98.36065574,98.36065574,529.3278689,529.3278689,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,60,60,0,0,0,60,0,0,0,60,0,0,60,60,60,60,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,60,60,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,470,39902,NA,NA,NA,470,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,147933,2536,NA,NA,149165,42439,NA,NA,126261,2531,NA,149060,149166,149637,149057,Flanker Task,60,32289,61,yes,1024
98.38709677,98.38709677,528.9193548,528.9193548,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,61,61,0,0,0,61,0,0,0,61,0,0,61,61,61,61,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,61,61,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,504,39902,NA,NA,NA,504,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,NA,149666,2536,NA,NA,150876,42439,NA,NA,126261,2531,NA,150771,150876,151381,150768,Flanker Task,61,32793,62,yes,1024
98.41269841,98.41269841,529.5396825,529.5396825,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,62,62,0,0,0,62,0,0,0,62,0,0,62,62,62,62,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,62,62,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,NA,NA,NA,s,568,39902,NA,NA,NA,568,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,NA,151399,2536,NA,NA,152596,42439,NA,NA,126261,2531,NA,152491,152596,153165,152488,Flanker Task,62,33361,63,yes,1024
98.4375,98.4375,528.5,528.5,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,63,63,0,0,0,63,0,0,0,63,0,0,63,63,63,63,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,63,63,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,463,39902,NA,NA,NA,463,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,NA,153189,2536,NA,NA,154429,42439,NA,NA,126261,2531,NA,154320,154430,154894,154317,Flanker Task,63,33824,64,yes,1024
98.46153846,98.46153846,527.7076923,527.7076923,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,64,64,0,0,0,64,0,0,0,64,0,0,64,64,64,64,9/28/19 13:00,1500,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,no,768,legacy,64,64,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,NA,NA,NA,h,477,39902,NA,NA,NA,477,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,NA,154917,2536,NA,NA,156128,42439,NA,NA,126261,2531,NA,156023,156128,156606,156020,Flanker Task,64,34301,65,yes,1024
