acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.56603774,90.56603774,545.1037736,545.1037736,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,105,105,0,105,0,105,0,0,0,105,105,105,105,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,25,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,529,NA,40631,21987,NA,529,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,42751,217884,NA,265277,264772,2113,262633,NA,266483,2119,195896,NA,266587,267119,266477,266587,Flanker Experiment,96,57781,106,yes,1024
90.65420561,90.65420561,543.4579439,543.4579439,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,106,106,0,106,0,106,0,0,0,106,106,106,106,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,26,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,369,NA,40631,21987,NA,369,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,42751,217884,NA,267130,264772,2113,262633,NA,268322,2119,195896,NA,268425,268795,268318,268425,Flanker Experiment,97,58150,107,yes,1024
90.74074074,90.74074074,543.0740741,543.0740741,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,107,107,0,107,0,107,0,0,0,107,107,107,107,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,27,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,502,NA,40631,21987,NA,502,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,42751,217884,NA,268801,264772,2113,262633,NA,269994,2119,195896,NA,270098,270601,269990,270098,Flanker Experiment,98,58652,108,yes,1024
90.82568807,90.82568807,542.5963303,542.5963303,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,108,108,0,108,0,108,0,0,0,108,108,108,108,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,28,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,491,NA,40631,21987,NA,491,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,42751,217884,NA,270606,264772,2113,262633,NA,271770,2119,195896,NA,271874,272367,271767,271873,Flanker Experiment,99,59143,109,yes,1024
90.90909091,90.90909091,542.8272727,542.8272727,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,109,109,0,109,0,109,0,0,0,109,109,109,109,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,29,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,568,NA,40631,21987,NA,568,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,272372,264772,2113,262633,NA,273520,2119,195896,NA,273624,274195,273517,273624,Flanker Experiment,100,59711,110,yes,1024
90.99099099,90.99099099,542.4054054,542.4054054,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,110,110,0,110,0,110,0,0,0,110,110,110,110,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,30,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,496,NA,40631,21987,NA,496,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,274203,264772,2113,262633,NA,275397,2119,195896,NA,275502,276001,275393,275501,Flanker Experiment,101,60207,111,yes,1024
90.17857143,90.17857143,540.6517857,540.6517857,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,111,111,0,111,0,111,0,0,0,111,111,111,111,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,31,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,346,NA,40631,21987,NA,346,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,276008,264772,2113,262633,NA,277190,2119,195896,NA,277294,277641,277187,277294,Flanker Experiment,101,60553,112,yes,1024
90.26548673,90.26548673,538.9292035,538.9292035,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,112,112,0,112,0,112,0,0,0,112,112,112,112,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,32,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,346,NA,40631,21987,NA,346,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,42751,217884,NA,278150,277646,2113,262633,NA,279285,2119,195896,NA,279389,279737,279283,279389,Flanker Experiment,102,60899,113,yes,1024
90.35087719,90.35087719,539.4122807,539.4122807,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,113,113,0,113,0,113,0,0,0,113,113,113,113,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,33,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,594,NA,40631,21987,NA,594,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,279743,277646,2113,262633,NA,280831,2119,195896,NA,280932,281527,280828,280932,Flanker Experiment,103,61493,114,yes,1024
90.43478261,90.43478261,538.4,538.4,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,114,114,0,114,0,114,0,0,0,114,114,114,114,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,34,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,423,NA,40631,21987,NA,423,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,42751,217884,NA,281533,277646,2113,262633,NA,282713,2119,195896,NA,282820,283244,282709,282820,Flanker Experiment,104,61916,115,yes,1024
90.51724138,90.51724138,538.8534483,538.8534483,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,115,115,0,115,0,115,0,0,0,115,115,115,115,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,35,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,591,NA,40631,21987,NA,591,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,283250,277646,2113,262633,NA,284420,2119,195896,NA,284524,285117,284418,284524,Flanker Experiment,105,62507,116,yes,1024
90.5982906,90.5982906,539.974359,539.974359,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,116,116,0,116,0,116,0,0,0,116,116,116,116,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,36,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,670,NA,40631,21987,NA,670,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,285126,277646,2113,262633,NA,286341,2119,195896,NA,286445,287118,286335,286445,Flanker Experiment,106,63177,117,yes,1024
89.83050847,89.83050847,541.6525424,541.6525424,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,117,117,0,117,0,117,0,0,0,117,117,117,117,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,37,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,738,NA,40631,21987,NA,738,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,287630,277646,2113,287126,NA,288800,2119,195896,NA,288904,289645,288795,288904,Flanker Experiment,106,63915,118,yes,1024
89.07563025,89.07563025,540.6134454,540.6134454,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,118,118,0,118,0,118,0,0,0,118,118,118,118,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,38,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,418,NA,40631,21987,NA,418,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,290662,289653,2113,290157,NA,291865,2119,195896,NA,291970,292390,291859,291970,Flanker Experiment,106,64333,119,yes,1024
89.16666667,89.16666667,541.6166667,541.6166667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,119,119,0,119,0,119,0,0,0,119,119,119,119,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,39,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,661,NA,40631,21987,NA,661,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,292907,292402,2113,290157,NA,294115,2119,195896,NA,294219,294882,294109,294219,Flanker Experiment,107,64994,120,yes,1024
89.25619835,89.25619835,540.1900826,540.1900826,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,120,120,0,120,0,120,0,0,0,120,120,120,120,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,40,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,369,NA,40631,21987,NA,369,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,42751,217884,NA,295396,292402,2113,294892,NA,296478,2119,195896,NA,296582,296955,296475,296582,Flanker Experiment,108,65363,121,yes,1024
89.3442623,89.3442623,539.9590164,539.9590164,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,121,121,0,121,0,121,0,0,0,121,121,121,121,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,41,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,512,NA,40631,21987,NA,512,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,296964,292402,2113,294892,NA,298130,2119,195896,NA,298236,298749,298128,298235,Flanker Experiment,109,65875,122,yes,1024
89.43089431,89.43089431,539.5691057,539.5691057,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,122,122,0,122,0,122,0,0,0,122,122,122,122,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,42,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,492,NA,40631,21987,NA,492,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,42751,217884,NA,298755,292402,2113,294892,NA,299907,2119,195896,NA,300012,300506,299905,300012,Flanker Experiment,110,66367,123,yes,1024
89.51612903,89.51612903,540.1209677,540.1209677,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,123,123,0,123,0,123,0,0,0,123,123,123,123,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,43,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,608,NA,40631,21987,NA,608,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,42751,217884,NA,300511,292402,2113,294892,NA,301732,2119,195896,NA,301838,302447,301729,301838,Flanker Experiment,111,66975,124,yes,1024
89.6,89.6,541.896,541.896,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,124,124,0,124,0,124,0,0,0,124,124,124,124,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,44,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,762,NA,40631,21987,NA,762,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,302958,292402,2113,302453,NA,304127,2119,195896,NA,304230,304993,304124,304230,Flanker Experiment,112,67737,125,yes,1024
89.68253968,89.68253968,538.5873016,538.5873016,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,125,125,0,125,0,125,0,0,0,125,125,125,125,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,45,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,125,NA,40631,21987,NA,125,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,42751,217884,NA,305503,292402,2113,304999,NA,306644,2119,195896,NA,306748,306877,306641,306748,Flanker Experiment,113,67862,126,yes,1024
89.76377953,89.76377953,538.5905512,538.5905512,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,126,126,0,126,0,126,0,0,0,126,126,126,126,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,46,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,539,NA,40631,21987,NA,539,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,42751,217884,NA,306886,292402,2113,304999,NA,308080,2119,195896,NA,308185,308725,308075,308185,Flanker Experiment,114,68401,127,yes,1024
89.84375,89.84375,540.46875,540.46875,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,127,127,0,127,0,127,0,0,0,127,127,127,127,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,47,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,779,NA,40631,21987,NA,779,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,308731,292402,2113,304999,NA,309817,2119,195896,NA,309921,310703,309813,309921,Flanker Experiment,115,69180,128,yes,1024
89.14728682,89.14728682,537.503876,537.503876,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,128,128,0,128,0,128,0,0,0,128,128,128,128,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,48,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,158,NA,40631,21987,NA,158,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,311215,292402,2113,310711,NA,312393,2119,195896,NA,312498,312661,312389,312498,Flanker Experiment,115,69338,129,yes,1024
89.23076923,89.23076923,536,536,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,129,129,0,129,0,129,0,0,0,129,129,129,129,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,49,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,342,NA,40631,21987,NA,342,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,42751,217884,NA,313182,312678,2113,310711,NA,314338,2119,195896,NA,314441,314786,314336,314441,Flanker Experiment,116,69680,130,yes,1024
89.3129771,89.3129771,536.0687023,536.0687023,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,130,130,0,130,0,130,0,0,0,130,130,130,130,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,50,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,545,NA,40631,21987,NA,545,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,314798,312678,2113,310711,NA,315971,2119,195896,NA,316075,316622,315966,316075,Flanker Experiment,117,70225,131,yes,1024
88.63636364,88.63636364,535.6742424,535.6742424,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,131,131,0,131,0,131,0,0,0,131,131,131,131,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,51,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,484,NA,40631,21987,NA,484,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,316630,312678,2113,310711,NA,317808,2119,195896,NA,317912,318400,317806,317912,Flanker Experiment,117,70709,132,yes,1024
88.72180451,88.72180451,535.0451128,535.0451128,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,132,132,0,132,0,132,0,0,0,132,132,132,132,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,52,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,452,NA,40631,21987,NA,452,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,318920,318415,2113,310711,NA,320100,2119,195896,NA,320205,320661,320095,320204,Flanker Experiment,118,71161,133,yes,1024
88.80597015,88.80597015,534.1044776,534.1044776,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,133,133,0,133,0,133,0,0,0,133,133,133,133,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,53,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,409,NA,40631,21987,NA,409,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,320673,318415,2113,310711,NA,321897,2119,195896,NA,322001,322411,321891,322001,Flanker Experiment,119,71570,134,yes,1024
88.14814815,88.14814815,533.3703704,533.3703704,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,134,134,0,134,0,134,0,0,0,134,134,134,134,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,54,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,435,NA,40631,21987,NA,435,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,322416,318415,2113,310711,NA,323626,2119,195896,NA,323730,324167,323622,323730,Flanker Experiment,119,72005,135,yes,1024
88.23529412,88.23529412,531.2279412,531.2279412,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,135,135,0,135,0,135,0,0,0,135,135,135,135,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,55,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,242,NA,40631,21987,NA,242,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,42751,217884,NA,324678,324173,2113,310711,NA,325829,2119,195896,NA,325935,326181,325826,325933,Flanker Experiment,120,72247,136,yes,1024
88.32116788,88.32116788,531.8759124,531.8759124,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,136,136,0,136,0,136,0,0,0,136,136,136,136,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,56,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,620,NA,40631,21987,NA,620,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,326190,324173,2113,310711,NA,327388,2119,195896,NA,327493,328115,327385,327492,Flanker Experiment,121,72867,137,yes,1024
88.4057971,88.4057971,529.4275362,529.4275362,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,137,137,0,137,0,137,0,0,0,137,137,137,137,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,57,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,194,NA,40631,21987,NA,194,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,328626,324173,2113,328122,NA,329806,2119,195896,NA,329910,330108,329803,329910,Flanker Experiment,122,73061,138,yes,1024
87.76978417,87.76978417,526.0719424,526.0719424,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,138,138,0,138,0,138,0,0,0,138,138,138,138,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,58,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,63,NA,40631,21987,NA,63,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,330117,324173,2113,328122,NA,331310,2119,195896,NA,331416,331484,331308,331415,Flanker Experiment,122,73124,139,yes,1024
87.14285714,87.14285714,523.7357143,523.7357143,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,139,139,0,139,0,139,0,0,0,139,139,139,139,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,59,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,199,NA,40631,21987,NA,199,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,42751,217884,NA,331996,331493,2113,328122,NA,333192,2119,195896,NA,333297,333500,333188,333297,Flanker Experiment,122,73323,140,yes,1024
87.23404255,87.23404255,523.1276596,523.1276596,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,140,140,0,140,0,140,0,0,0,140,140,140,140,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,60,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,438,NA,40631,21987,NA,438,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,42751,217884,NA,334013,333509,2113,328122,NA,335173,2119,195896,NA,335279,335719,335169,335278,Flanker Experiment,123,73761,141,yes,1024
87.32394366,87.32394366,520.6619718,520.6619718,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,141,141,0,141,0,141,0,0,0,141,141,141,141,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,61,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,h,NA,h,173,NA,40631,21987,NA,173,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,42751,217884,NA,335724,333509,2113,328122,NA,336947,2119,195896,NA,337051,337227,336942,337051,Flanker Experiment,124,73934,142,yes,1024
87.41258741,87.41258741,518.1328671,518.1328671,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,142,142,0,142,0,142,0,0,0,142,142,142,142,9/29/19 20:18,600,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,62,79,E:/Classwork/AQMAED/MA-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,h,NA,s,159,NA,40631,21987,NA,159,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,42751,217884,NA,337237,333509,2113,328122,NA,338426,2119,195896,NA,338531,338695,338423,338531,Flanker Experiment,125,74093,143,yes,1024
